CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
6.641, 64.21, None, None, 18.9, 0.434, 5.511, 322.8, 0.0, 5.5, 6.6, 6.0, 0.0, 0.0, 323.0, 7.0, None, None, 64.0, None,2020-09-23 00:00:00, -6999.0, None, -6999.0, -6999.0,39
6.549, 65.78, None, None, 22.7, 0.318, 8.07, 323.6, 1.0, 8.1, 6.5, 6.0, 0.0, 1.0, 324.0, 7.0, None, None, 66.0, None,2020-09-23 01:00:00, -6999.0, None, -6999.0, -6999.0,39
None, None, None, None, 25.8, None, None, None, 1.0, 8.5, 6.0, 4.9, 0.0, None, 322.0, 7.0, None, None, 70.0, None,2020-09-23 02:00:00, -6999.0, None, -6999.0, -6999.0,39
6.019, 69.38, None, None, 15.2, 0.097, 5.03, 322.2, 1.0, 5.0, 6.0, 4.9, 0.0, 1.0, 322.0, 7.0, None, None, 69.0, None,2020-09-23 03:00:00, -6999.0, None, -6999.0, -6999.0,39
5.873, 71.1, None, None, 19.4, 0.2, 3.178, 322.5, 1.0, 3.2, 5.9, 4.9, 0.0, 1.0, 323.0, 7.0, None, None, 71.0, None,2020-09-23 04:00:00, -6999.0, None, -6999.0, -6999.0,39
5.387, 75.0, None, None, 25.8, 0.262, 6.774, 323.1, 1.0, 6.8, 5.4, 4.9, 0.0, 1.0, 323.0, 7.0, None, None, 75.0, None,2020-09-23 05:00:00, -6999.0, None, -6999.0, -6999.0,39
4.561, 85.8, None, None, 26.7, 0.869, 7.7, 323.6, 2.0, 7.7, 4.6, 4.6, 0.0, 2.0, 324.0, 7.0, None, None, 86.0, None,2020-09-23 06:00:00, -6999.0, None, -6999.0, -6999.0,39
None, None, None, None, 34.9, None, None, None, 2.0, 7.4, 4.9, 4.3, 0.0, None, 324.0, 5.3, None, None, 79.0, None,2020-09-23 07:00:00, -6999.0, None, -6999.0, -6999.0,39
5.533, 74.0, None, None, 21.7, 0.192, 6.095, 324.7, 1.0, 6.1, 5.5, 4.3, 0.0, 1.0, 325.0, 5.5, None, None, 74.0, None,2020-09-23 08:00:00, -6999.0, None, -6999.0, -6999.0,39
5.095, 78.8, None, None, 26.7, 0.946, 7.45, 323.6, 2.0, 7.5, 5.1, 4.3, 0.0, 2.0, 324.0, 5.7, None, None, 79.0, None,2020-09-23 09:00:00, -6999.0, None, -6999.0, -6999.0,39
3.783, 93.3, None, None, 23.7, 0.253, 8.6, 322.8, 3.0, 8.6, 3.8, 3.6, 0.0, 3.0, 323.0, 5.7, None, None, 93.0, None,2020-09-23 10:00:00, -6999.0, None, -6999.0, -6999.0,39
3.637, 95.4, None, None, 24.1, 0.2, 5.778, 322.8, 3.0, 5.8, 3.6, 3.6, 0.0, 3.0, 323.0, 5.7, None, None, 95.0, None,2020-09-23 11:00:00, -6999.0, None, -6999.0, -6999.0,39
None, None, None, None, 21.0, None, None, None, 3.0, 3.0, 3.7, 3.6, 0.0, None, 323.0, 5.7, None, None, 97.0, None,2020-09-23 12:00:00, -6999.0, None, -6999.0, -6999.0,39
3.248, 97.3, None, None, 15.5, 0.128, 4.381, 323.9, 3.0, 4.4, 3.2, 3.2, 0.0, 3.0, 324.0, 5.7, None, None, 97.0, None,2020-09-23 13:00:00, -6999.0, None, -6999.0, -6999.0,39
3.151, 96.4, None, None, 22.0, 0.22, 4.34, 324.4, 3.0, 4.3, 3.2, 3.0, 0.0, 3.0, 324.0, 5.7, None, None, 96.0, None,2020-09-23 14:00:00, -6999.0, None, -6999.0, -6999.0,39
3.394, 95.5, None, None, 23.9, 0.105, 4.973, 324.9, 3.0, 5.0, 3.4, 2.7, 0.0, 3.0, 325.0, 5.7, None, None, 96.0, None,2020-09-23 15:00:00, -6999.0, None, -6999.0, -6999.0,39
None, None, None, None, 17.8, None, None, None, 3.0, 6.1, 3.2, 2.7, 0.0, None, 325.0, 5.7, None, None, 97.0, None,2020-09-23 16:00:00, -6999.0, None, -6999.0, -6999.0,39
3.297, 95.3, None, None, 16.4, 0.056, 4.05, 325.2, 3.0, 4.1, 3.3, 2.7, 0.0, 3.0, 325.0, 5.7, None, None, 95.0, None,2020-09-23 17:00:00, -6999.0, None, -6999.0, -6999.0,39
2.908, 96.6, None, None, 16.2, 0.122, 4.184, 325.5, 2.0, 4.2, 2.9, 2.7, 0.0, 2.0, 326.0, 5.7, None, None, 97.0, None,2020-09-23 18:00:00, -6999.0, None, -6999.0, -6999.0,39
