RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
46.94, None, None, None, 2.774, 177.4, -8.0, 1.7, -8.0, None, None, None, None, None, None, None, None, None, 1.661, None, 6.8, 47.0, None, 46.81, None, 1.7, 0.0, None,2022-05-28 00:00:00, None,22,,
47.34, None, None, None, 4.161, 187.7, -9.0, 1.0, -9.0, None, None, None, None, None, None, None, None, None, 1.046, None, 6.8, 47.0, None, 33.13, None, 1.0, 0.0, None,2022-05-28 01:00:00, None,22,,
47.09, None, None, None, 2.616, 182.2, -9.0, 0.8, -9.0, None, None, None, None, None, None, None, None, None, 0.835, None, 6.8, 47.0, None, 46.73, None, 0.8, -0.2, None,2022-05-28 02:00:00, None,22,,
48.08, None, None, None, 5.497, 190.6, -9.0, 0.4, -9.0, None, None, None, None, None, None, None, None, None, 0.363, None, 6.8, 48.0, None, 25.66, None, 0.4, -0.6, None,2022-05-28 03:00:00, None,22,,
48.01, None, None, None, 5.776, 194.4, -10.0, 0.1, -10.0, None, None, None, None, None, None, None, None, None, 0.114, None, 6.8, 48.0, None, 21.0, None, 0.1, -0.3, None,2022-05-28 04:00:00, None,22,,
48.36, None, None, None, 5.88, 188.0, -9.0, -0.1, -9.0, None, None, None, None, None, None, None, None, None, -0.06, None, 6.8, 48.0, None, 19.25, None, -0.1, -0.2, None,2022-05-28 05:00:00, None,22,,
47.25, None, None, None, 2.078, 160.0, -10.0, -0.1, -10.0, None, None, None, None, None, None, None, None, None, 0.028, None, 6.8, 47.0, None, 41.2, None, 0.0, -0.3, None,2022-05-28 06:00:00, None,22,,
46.16, None, None, None, 2.706, 155.8, -9.0, 0.0, -9.0, None, None, None, None, None, None, None, None, None, 0.852, None, 0.9, 46.0, None, 34.26, None, 0.9, 0.0, None,2022-05-28 07:00:00, None,22,,
39.34, None, None, None, 5.236, 170.6, -9.0, 0.0, -9.0, None, None, None, None, None, None, None, None, None, 3.612, None, 3.6, 39.0, None, 29.62, None, 3.6, -0.2, None,2022-05-28 08:00:00, None,22,,
23.38, None, None, None, 5.307, 181.7, -15.0, 0.0, -15.0, None, None, None, None, None, None, None, None, None, 4.298, None, 4.3, 23.0, None, 32.85, None, 4.3, 0.1, None,2022-05-28 09:00:00, None,22,,
