pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.706, 97.2, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 00:00:00, None, -0.608, None,1
None, 1.658, 97.0, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 01:00:00, None, -0.602, None,1
None, 1.658, 97.2, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 02:00:00, None, -0.615, None,1
None, 2.14, 97.3, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-01 03:00:00, None, -0.519, None,1
None, 2.526, 97.1, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-01 04:00:00, None, -0.505, None,1
None, 2.671, 97.2, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-01 05:00:00, None, -0.319, None,1
None, 3.009, 97.3, None, None, None, None, None, None, None, 3.0, None, None, None,2020-01-01 06:00:00, None, -0.409, None,1
None, 3.298, 97.2, None, None, None, None, None, None, None, 3.0, None, None, None,2020-01-01 07:00:00, None, -0.588, None,1
None, 3.636, 97.3, None, None, None, None, None, None, None, 3.0, None, None, None,2020-01-01 08:00:00, None, -0.574, None,1
None, 3.877, 97.6, None, None, None, None, None, None, None, 4.0, None, None, None,2020-01-01 09:00:00, None, -0.584, None,1
None, 3.829, 97.2, None, None, None, None, None, None, None, 3.0, None, None, None,2020-01-01 10:00:00, None, -0.619, None,1
None, 5.653, 97.5, None, None, None, None, None, None, None, 5.0, None, None, None,2020-01-01 11:00:00, None, -0.471, None,1
None, 5.746, 76.1, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-01 12:00:00, None, -0.46, None,1
None, 4.684, 84.4, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-01 13:00:00, None, -0.565, None,1
None, 4.451, 76.5, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 14:00:00, None, -0.356, None,1
None, 3.395, 91.7, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-01 15:00:00, None, -0.525, None,1
None, 2.719, 93.7, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-01 16:00:00, None, -0.605, None,1
None, 2.864, 91.4, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-01 17:00:00, None, -0.639, None,1
None, 2.575, 89.6, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 18:00:00, None, -0.723, None,1
None, 2.285, 90.8, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 19:00:00, None, -0.689, None,1
None, 2.092, 90.3, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 20:00:00, None, -0.549, None,1
None, 2.382, 88.5, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 21:00:00, None, -0.628, None,1
None, 2.478, 88.2, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-01 22:00:00, None, -0.596, None,1
None, 1.127, 91.7, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-01 23:00:00, None, -0.604, None,1
None, 1.079, 91.0, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 00:00:00, None, -0.579, None,1
None, 0.502, 93.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 01:00:00, None, -0.563, None,1
None, 0.367, 96.2, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 02:00:00, None, -0.651, None,1
None, 0.367, 97.5, None, None, None, None, None, None, None, None, None, None, None,2020-01-02 07:00:00, None, -0.632, None,1
None, 0.319, 97.8, None, None, None, None, None, None, None, None, None, None, None,2020-01-02 08:00:00, None, -0.611, None,1
None, 0.138, 97.6, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 09:00:00, None, -0.681, None,1
None, 0.415, 97.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 10:00:00, None, -0.613, None,1
None, 0.648, 97.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 11:00:00, None, -0.594, None,1
None, 0.982, 96.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 12:00:00, None, -0.552, None,1
None, 1.031, 95.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 13:00:00, None, -0.578, None,1
None, 1.127, 90.6, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 14:00:00, None, -0.573, None,1
None, 0.935, 89.8, None, None, None, None, None, None, None, -1.0, None, None, None,2020-01-02 15:00:00, None, -0.564, None,1
None, 0.645, 91.0, None, None, None, None, None, None, None, -1.0, None, None, None,2020-01-02 16:00:00, None, -0.593, None,1
None, 0.355, 94.2, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 17:00:00, None, -0.523, None,1
None, 0.121, 96.8, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 18:00:00, None, -0.584, None,1
None, 0.09, 97.9, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 19:00:00, None, 0.022, None,1
None, 0.078, 98.1, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 20:00:00, None, 1.877, None,1
None, 0.078, 98.3, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 21:00:00, None, 2.967, None,1
None, 0.078, 98.3, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 22:00:00, None, 3.148, None,1
None, 0.078, 98.2, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-02 23:00:00, None, 5.754, None,1
None, 0.078, 98.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 00:00:00, None, 8.9, None,1
None, 0.082, 98.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 01:00:00, None, 10.63, None,1
None, 0.134, 98.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 02:00:00, None, 12.5, None,1
None, 0.127, 98.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 03:00:00, None, 13.3, None,1
None, 0.131, 98.7, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 04:00:00, None, 14.22, None,1
None, 0.079, 98.6, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 05:00:00, None, 15.82, None,1
None, 0.13, 98.6, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 06:00:00, None, 17.13, None,1
None, 0.321, 98.8, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 08:00:00, None, 18.76, None,1
None, 0.609, 98.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 09:00:00, None, 19.22, None,1
None, 0.368, 98.4, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 10:00:00, None, 18.6, None,1
None, 0.272, 98.7, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 11:00:00, None, 17.15, None,1
None, 0.127, 98.6, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 12:00:00, None, 15.53, None,1
None, 0.181, 98.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 13:00:00, None, 14.72, None,1
None, 0.52, 98.7, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 14:00:00, None, 14.38, None,1
None, 0.561, 98.8, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 15:00:00, None, 14.05, None,1
None, 0.274, 98.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 16:00:00, None, 13.79, None,1
None, 0.319, 98.7, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-03 17:00:00, None, 13.68, None,1
None, 1.719, 98.6, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-03 18:00:00, None, 13.44, None,1
None, 4.945, 93.4, None, None, None, None, None, None, None, 4.0, None, None, None,2020-01-03 19:00:00, None, 13.12, None,1
None, 4.939, 86.0, None, None, None, None, None, None, None, 3.0, None, None, None,2020-01-03 20:00:00, None, 12.62, None,1
None, 5.084, 85.3, None, None, None, None, None, None, None, 3.0, None, None, None,2020-01-03 21:00:00, None, 12.42, None,1
None, 3.733, 87.1, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-03 22:00:00, None, 12.24, None,1
None, 1.61, 93.7, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-03 23:00:00, None, 12.13, None,1
None, 3.877, 87.9, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-04 00:00:00, None, 11.78, None,1
None, 3.733, 89.1, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-04 01:00:00, None, 11.78, None,1
None, 4.312, 83.9, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-04 02:00:00, None, 11.41, None,1
None, 1.417, 92.7, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 03:00:00, None, 11.7, None,1
None, 1.127, 90.8, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 04:00:00, None, 11.7, None,1
None, 0.549, 95.8, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 05:00:00, None, 11.92, None,1
None, 2.049, 97.1, None, None, None, None, None, None, None, 2.0, None, None, None,2020-01-04 06:00:00, None, 11.46, None,1
None, 1.477, 91.7, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 07:00:00, None, 11.3, None,1
None, 0.368, 94.1, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 08:00:00, None, 13.17, None,1
None, 0.379, 96.2, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 09:00:00, None, 13.26, None,1
None, 0.377, 96.8, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 10:00:00, None, 13.47, None,1
None, 0.326, 97.1, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 11:00:00, None, 13.38, None,1
None, 0.272, 97.6, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 12:00:00, None, 13.08, None,1
None, 0.318, 97.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 13:00:00, None, 14.07, None,1
None, 0.553, 97.9, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 14:00:00, None, 15.94, None,1
None, 0.452, 98.0, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 15:00:00, None, 15.56, None,1
None, 0.501, 97.9, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 16:00:00, None, 15.19, None,1
None, 0.456, 98.1, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 17:00:00, None, 14.96, None,1
None, 0.51, 98.2, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 18:00:00, None, 14.84, None,1
None, 0.657, 98.0, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 19:00:00, None, 14.72, None,1
None, 1.188, 98.3, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-04 20:00:00, None, 14.94, None,1
None, 0.761, 98.4, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-04 21:00:00, None, 14.9, None,1
None, 0.801, 98.4, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-04 22:00:00, None, 14.79, None,1
None, 0.696, 98.4, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-04 23:00:00, None, 14.81, None,1
None, 0.987, 98.4, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 00:00:00, None, 14.73, None,1
None, 0.743, 98.6, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 01:00:00, None, 14.7, None,1
None, 0.6, 98.5, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-05 02:00:00, None, 14.53, None,1
None, 0.452, 98.4, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-05 03:00:00, None, 14.36, None,1
None, 0.596, 98.4, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-05 04:00:00, None, 14.23, None,1
None, 0.838, 98.5, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 05:00:00, None, 14.2, None,1
None, 2.192, 94.0, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 06:00:00, None, 13.54, None,1
None, 1.899, 91.1, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 07:00:00, None, 13.49, None,1
None, 1.465, 93.1, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-05 08:00:00, None, 13.43, None,1
None, 0.789, 95.6, None, None, None, None, None, None, None, 0.0, None, None, None,2020-01-05 09:00:00, None, 13.39, None,1
None, 1.175, 96.7, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 10:00:00, None, 13.32, None,1
None, 1.706, 96.2, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 11:00:00, None, 13.32, None,1
None, 1.851, 92.7, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 12:00:00, None, 13.16, None,1
None, 1.803, 93.3, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 13:00:00, None, 13.05, None,1
None, 1.513, 94.1, None, None, None, None, None, None, None, 1.0, None, None, None,2020-01-05 14:00:00, None, 12.95, None,1
