AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
13.0, 0.0,0.0,1.3, 0.0,2018-07-23 00:00:00,48.0,78.0,30
13.1, None,0.0,1.4, None,2018-07-23 00:15:00,65.0,77.0,30
13.0, None,0.0,1.2, None,2018-07-23 00:30:00,25.0,80.0,30
12.9, None,0.0,0.6, None,2018-07-23 00:45:00,286.0,83.0,30
13.0, 0.0,0.0,0.0, 0.0,2018-07-23 01:00:00,358.0,81.0,30
12.9, None,0.0,0.0, None,2018-07-23 01:15:00,103.0,81.0,30
13.0, None,0.0,1.8, None,2018-07-23 01:30:00,34.0,79.0,30
13.0, None,0.0,0.0, None,2018-07-23 01:45:00,315.0,82.0,30
12.6, 0.0,0.0,0.0, 0.0,2018-07-23 02:00:00,328.0,82.0,30
12.5, None,0.0,0.0, None,2018-07-23 02:15:00,11.0,81.0,30
12.4, None,0.0,0.8, None,2018-07-23 02:30:00,27.0,79.0,30
12.3, None,0.0,0.0, None,2018-07-23 02:45:00,303.0,76.0,30
12.2, 0.0,0.0,0.0, 0.0,2018-07-23 03:00:00,357.0,75.0,30
11.8, None,0.0,0.4, None,2018-07-23 03:15:00,52.0,74.0,30
11.7, None,0.0,0.2, None,2018-07-23 03:30:00,22.0,74.0,30
11.5, None,0.0,0.0, None,2018-07-23 03:45:00,39.0,76.0,30
11.5, 0.0,0.0,0.0, 0.0,2018-07-23 04:00:00,42.0,76.0,30
11.6, None,0.0,0.2, None,2018-07-23 04:15:00,246.0,75.0,30
11.4, None,0.0,0.7, None,2018-07-23 04:30:00,35.0,74.0,30
11.2, None,0.0,1.5, None,2018-07-23 04:45:00,23.0,76.0,30
11.0, 0.0,0.0,0.0, 0.0,2018-07-23 05:00:00,272.0,79.0,30
11.2, None,0.0,0.3, None,2018-07-23 05:15:00,73.0,75.0,30
11.5, None,0.0,0.0, None,2018-07-23 05:30:00,7.0,75.0,30
11.8, None,0.0,1.1, None,2018-07-23 05:45:00,329.0,75.0,30
13.3, 0.0,0.0,0.2, 0.0,2018-07-23 06:00:00,245.0,75.0,30
15.1, None,0.0,0.0, None,2018-07-23 06:15:00,39.0,69.0,30
16.5, None,0.0,0.0, None,2018-07-23 06:30:00,353.0,66.0,30
18.4, None,0.0,0.0, None,2018-07-23 06:45:00,22.0,65.0,30
19.6, -1.0,0.0,0.0, 0.0,2018-07-23 07:00:00,125.0,61.0,30
