station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, 841.0, None, -18.1, -18.1, 129.0, None, None, 0.0, 422.0, None, 2022-01-01 00:00:00, None
0.0, None, 841.0, None, -18.4, -18.5, 129.0, None, None, 0.0, 422.0, None, 2022-01-01 01:00:00, None
0.0, None, 841.0, None, -18.0, -17.9, 129.0, None, None, 0.0, 422.0, None, 2022-01-01 02:00:00, None
0.0, None, 841.0, None, -18.0, -17.9, 129.0, None, None, 0.0, 422.0, None, 2022-01-01 03:00:00, None
None, None, 841.0, None, -18.0, -18.1, 129.0, None, None, 0.0, 423.0, None, 2022-01-01 04:00:00, None
None, None, 841.0, None, -17.6, -17.5, 128.0, None, None, 0.0, 423.0, None, 2022-01-01 05:00:00, None
None, None, 839.0, None, -17.0, -16.9, 127.0, None, None, None, 424.0, None, 2022-01-01 06:00:00, None
None, None, 839.0, None, -16.5, -16.3, 128.0, None, None, 0.0, 424.0, None, 2022-01-01 07:00:00, None
None, None, 839.0, None, -16.0, -15.9, 126.0, None, None, 0.0, 424.0, None, 2022-01-01 08:00:00, None
None, None, 840.0, None, -15.4, -15.3, 126.0, None, None, 1.0, 425.0, None, 2022-01-01 09:00:00, None
None, None, 840.0, None, -14.4, -14.3, 520.0, None, None, 0.0, 425.0, None, 2022-01-01 10:00:00, None
0.0, None, 840.0, None, -13.9, -13.8, 126.0, None, None, 0.0, 425.0, None, 2022-01-01 11:00:00, None
0.0, None, 840.0, None, -12.7, -12.6, 520.0, None, None, 0.0, 425.0, None, 2022-01-01 12:00:00, None
0.0, None, 840.0, None, -12.0, -12.7, 520.0, None, None, 0.0, 426.0, None, 2022-01-01 13:00:00, None
