station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
33.0, 32.0, 1.0, 2020-01-02 00:00:00, None
6.0, 6.0, 0.0, 2020-01-03 00:00:00, 0.0
8.4, 8.4, 0.0, 2020-01-04 00:00:00, 0.0
22.4, 22.4, 0.0, 2020-01-05 00:00:00, 0.0
26.2, 26.2, 0.0, 2020-01-06 00:00:00, 0.0
18.6, 18.6, 0.0, 2020-01-07 00:00:00, 0.0
0.4, 0.4, 0.0, 2020-01-08 00:00:00, 0.0
41.0, 41.0, 0.0, 2020-01-10 00:00:00, 0.0
7.2, 6.2, 1.0, 2020-01-12 00:00:00, 5.0
14.0, 0.0, 14.0, 2020-01-14 00:00:00, 6.0
19.0, 3.0, 16.0, 2020-01-15 00:00:00, 20.0
26.0, 26.0, 0.0, 2020-01-18 00:00:00, 19.0
20.6, 20.6, 0.0, 2020-01-19 00:00:00, 11.0
9.0, 9.0, 0.0, 2020-01-20 00:00:00, 3.0
14.2, 14.2, 0.0, 2020-01-21 00:00:00, 0.0
38.0, 38.0, 0.0, 2020-01-22 00:00:00, 0.0
15.4, 15.4, 0.0, 2020-01-23 00:00:00, 0.0
11.0, 11.0, 0.0, 2020-01-24 00:00:00, 0.0
6.0, 6.0, 0.0, 2020-01-25 00:00:00, 0.0
6.2, 6.2, 0.0, 2020-01-26 00:00:00, 0.0
6.8, 6.8, 0.0, 2020-01-27 00:00:00, 0.0
17.4, 17.4, 0.0, 2020-01-28 00:00:00, 0.0
29.4, 29.4, 0.0, 2020-01-30 00:00:00, None
38.8, 38.8, 0.0, 2020-01-31 00:00:00, 0.0
3.0, 3.0, 0.0, 2020-02-02 00:00:00, 0.0
21.0, 4.0, 17.0, 2020-02-04 00:00:00, 0.0
3.6, 3.6, 0.0, 2020-02-05 00:00:00, 20.0
7.4, 7.4, 0.0, 2020-02-06 00:00:00, 15.0
10.2, 10.2, 0.0, 2020-02-07 00:00:00, 10.0
4.8, 4.8, 0.0, 2020-02-15 00:00:00, 0.0
0.6, 0.6, 0.0, 2020-02-16 00:00:00, 0.0
15.0, 15.0, 0.0, 2020-02-22 00:00:00, 0.0
3.4, 3.4, 0.0, 2020-02-25 00:00:00, 0.0
8.6, 8.6, 0.0, 2020-02-26 00:00:00, 0.0
4.0, 4.0, 0.0, 2020-02-27 00:00:00, 0.0
11.0, 11.0, 0.0, 2020-02-28 00:00:00, 0.0
4.8, 4.8, 0.0, 2020-03-01 00:00:00, 0.0
15.4, 15.4, 0.0, 2020-03-02 00:00:00, 0.0
0.6, 0.6, 0.0, 2020-03-03 00:00:00, 0.0
2.6, 2.6, 0.0, 2020-03-05 00:00:00, 0.0
0.4, 0.4, 0.0, 2020-03-07 00:00:00, 1.0
7.0, 7.0, 0.0, 2020-03-10 00:00:00, None
0.0, 0.0, 0.0, 2020-03-20 00:00:00, 0.0
3.4, 3.4, 0.0, 2020-03-23 00:00:00, 0.0
11.4, 11.4, 0.0, 2020-03-26 00:00:00, 0.0
23.2, 23.2, 0.0, 2020-03-27 00:00:00, 0.0
9.6, 9.6, 0.0, 2020-03-28 00:00:00, 0.0
7.6, 7.6, 0.0, 2020-03-29 00:00:00, 0.0
1.2, 1.2, 0.0, 2020-03-30 00:00:00, 0.0
1.0, 1.0, 0.0, 2020-04-03 00:00:00, 0.0
0.6, 0.6, 0.0, 2020-04-28 00:00:00, 0.0
4.4, 4.4, 0.0, 2020-04-29 00:00:00, 0.0
12.8, 12.8, 0.0, 2020-05-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-05-03 00:00:00, 0.0
7.4, 7.4, 0.0, 2020-05-12 00:00:00, 0.0
2.4, 2.4, 0.0, 2020-05-14 00:00:00, 0.0
18.0, 18.0, 0.0, 2020-05-16 00:00:00, 0.0
1.2, 1.2, 0.0, 2020-05-17 00:00:00, 0.0
5.8, 5.8, 0.0, 2020-05-20 00:00:00, 0.0
4.8, 4.8, 0.0, 2020-05-25 00:00:00, 0.0
1.6, 1.6, 0.0, 2020-05-30 00:00:00, 0.0
6.0, 6.0, 0.0, 2020-06-02 00:00:00, None
4.2, 4.2, 0.0, 2020-06-06 00:00:00, 0.0
9.2, 9.2, 0.0, 2020-06-08 00:00:00, None
4.4, 4.4, 0.0, 2020-06-09 00:00:00, 0.0
2.6, 2.6, 0.0, 2020-06-10 00:00:00, 0.0
11.4, 11.4, 0.0, 2020-06-11 00:00:00, 0.0
14.4, 14.4, 0.0, 2020-06-12 00:00:00, 0.0
10.2, 10.2, 0.0, 2020-06-15 00:00:00, 0.0
10.4, 10.4, 0.0, 2020-06-19 00:00:00, 0.0
5.0, 5.0, 0.0, 2020-06-20 00:00:00, 0.0
12.0, 12.0, 0.0, 2020-06-23 00:00:00, 0.0
