CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
1.328, 69.34, None, None, 13.54, 0.0, 316.9, None, None, None, None, None, None, -4.0, 936.0, None, None,2021-05-21 00:00:00, None,21
1.477, 67.18, None, None, 13.94, 0.099, 317.8, None, None, None, None, None, None, -4.0, 936.0, None, None,2021-05-21 01:00:00, None,21
1.614, 65.58, None, None, 15.53, 0.044, 318.3, None, None, None, None, None, None, -4.0, 937.0, None, None,2021-05-21 02:00:00, None,21
0.959, 71.59, None, None, 18.47, 0.009, 322.9, None, None, None, None, None, None, -4.0, 937.0, None, None,2021-05-21 03:00:00, None,21
0.072, 74.3, None, None, 9.17, 0.0, 322.7, None, None, None, None, None, None, -4.0, 938.0, None, None,2021-05-21 04:00:00, None,21
-0.379, 76.17, None, None, 14.62, 0.004, 322.9, None, None, None, None, None, None, -4.0, 938.0, None, None,2021-05-21 05:00:00, None,21
0.552, 73.38, None, None, 13.71, 0.01, 315.5, None, None, None, None, None, None, -4.0, 938.0, None, None,2021-05-21 06:00:00, None,21
3.685, 59.04, None, None, 21.91, 0.0, 307.3, None, None, None, None, None, None, -4.0, 938.0, None, None,2021-05-21 07:00:00, None,21
6.15, 46.81, None, None, 64.02, 0.0, 164.4, None, None, None, None, None, None, -4.0, 936.0, None, None,2021-05-21 08:00:00, None,21
7.467, 41.28, None, None, 57.43, 0.007, 183.8, None, None, None, None, None, None, -5.0, 934.0, None, None,2021-05-21 09:00:00, None,21
8.84, 31.14, None, None, 52.38, 0.846, 104.2, None, None, None, None, None, None, -8.0, 934.0, None, None,2021-05-21 10:00:00, None,21
9.9, 31.83, None, None, 50.37, 0.664, 103.8, None, None, None, None, None, None, -7.0, 934.0, None, None,2021-05-21 11:00:00, None,21
11.07, 26.0, None, None, 58.37, 1.156, 184.1, None, None, None, None, None, None, -8.0, 934.0, None, None,2021-05-21 12:00:00, None,21
11.61, 27.66, None, None, 55.42, 2.29, 132.1, None, None, None, None, None, None, -5.0, 933.0, None, None,2021-05-21 13:00:00, None,21
