CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 0.487, 84.8, None, None, None, None, 9.33, None, 2.291, 212.2, None, None, None, None, None, None, None, None, None,2021-05-21 00:00:00, None, 275.0,21
None, 0.402, 88.9, None, None, None, None, 3.476, None, 2.391, 212.6, None, None, None, None, None, None, None, None, None,2021-05-21 01:00:00, None, 275.0,21
None, 0.276, 91.2, None, None, None, None, 8.21, None, 2.629, 214.0, None, None, None, None, None, None, None, None, None,2021-05-21 02:00:00, None, 275.0,21
None, 0.035, 91.8, None, None, None, None, 8.14, None, 2.09, 216.0, None, None, None, None, None, None, None, None, None,2021-05-21 03:00:00, None, 274.8,21
None, 0.292, 89.4, None, None, None, None, 26.83, None, 1.714, 207.9, None, None, None, None, None, None, None, None, None,2021-05-21 04:00:00, None, 275.1,21
None, 0.268, 89.8, None, None, None, None, 12.93, None, 1.561, 214.6, None, None, None, None, None, None, None, None, None,2021-05-21 05:00:00, None, 275.1,21
None, 0.744, 88.2, None, None, None, None, 38.29, None, 1.764, 222.2, None, None, None, None, None, None, None, None, None,2021-05-21 06:00:00, None, 275.1,21
None, 2.423, 76.25, None, None, None, None, 30.0, None, 3.312, 205.4, None, None, None, None, None, None, None, None, None,2021-05-21 07:00:00, None, 274.6,21
None, 2.911, 75.72, None, None, None, None, 30.71, None, 3.692, 225.8, None, None, None, None, None, None, None, None, None,2021-05-21 08:00:00, None, 274.4,21
None, 3.921, 74.09, None, None, None, None, 36.83, None, 3.145, 239.1, None, None, None, None, None, None, None, None, None,2021-05-21 09:00:00, None, 274.7,21
None, 3.916, 64.95, None, None, None, None, 34.68, None, 2.905, 232.4, None, None, None, None, None, None, None, None, None,2021-05-21 10:00:00, None, 274.5,21
None, 5.635, 57.26, None, None, None, None, 36.61, None, 3.824, 226.8, None, None, None, None, None, None, None, None, None,2021-05-21 11:00:00, None, 274.3,21
None, 9.36, 41.29, None, None, None, None, 58.83, None, 3.062, 237.9, None, None, None, None, None, None, None, None, None,2021-05-21 12:00:00, None, 274.0,21
