pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 5.471, 84.8, None, None, None, None, None, 3.0, None, None,2021-05-21 00:00:00, None, None,21
None, 4.412, 86.7, None, None, None, None, None, 2.0, None, None,2021-05-21 01:00:00, None, None,21
None, 3.766, 89.7, None, None, None, None, None, 2.0, None, None,2021-05-21 02:00:00, None, None,21
None, 3.249, 85.0, None, None, None, None, None, 1.0, None, None,2021-05-21 03:00:00, None, None,21
None, 2.494, 87.3, None, None, None, None, None, 0.0, None, None,2021-05-21 04:00:00, None, None,21
None, 3.305, 86.8, None, None, None, None, None, 1.0, None, None,2021-05-21 05:00:00, None, None,21
None, 3.447, 88.8, None, None, None, None, None, 2.0, None, None,2021-05-21 06:00:00, None, None,21
None, 3.953, 85.7, None, None, None, None, None, 2.0, None, None,2021-05-21 07:00:00, None, None,21
None, 5.585, 75.62, None, None, None, None, None, 2.0, None, None,2021-05-21 08:00:00, None, None,21
None, 7.13, 69.51, None, None, None, None, None, 2.0, None, None,2021-05-21 09:00:00, None, None,21
None, 9.11, 63.74, None, None, None, None, None, 2.0, None, None,2021-05-21 10:00:00, None, None,21
None, 10.92, 59.11, None, None, None, None, None, 3.0, None, None,2021-05-21 11:00:00, None, None,21
None, 13.61, 48.35, None, None, None, None, None, 3.0, None, None,2021-05-21 12:00:00, None, None,21
None, 15.37, 40.52, None, None, None, None, None, 2.0, None, None,2021-05-21 13:00:00, None, None,21
None, 17.56, 26.29, None, None, None, None, None, -2.0, None, None,2021-05-21 14:00:00, None, None,21
None, 18.69, 21.84, None, None, None, None, None, -4.0, None, None,2021-05-21 15:00:00, None, None,21
None, 20.11, 18.34, 20.0, 18.0, -4.0, 20.1, 3.3, -4.0, 0.0, 0.0,2021-05-21 16:00:00, -6999.0, 726.0,21
None, 19.66, 23.46, 20.3, 23.0, -1.0, 19.7, 3.3, -1.0, 0.0, 0.0,2021-05-21 17:00:00, -6999.0, 726.0,21
None, 18.97, 26.56, 20.5, 27.0, 0.0, 19.0, 3.3, 0.0, 0.0, 0.0,2021-05-21 18:00:00, -6999.0, 726.0,21
None, 18.81, 23.62, 19.4, 24.0, -2.0, 18.8, 16.4, -2.0, 0.0, 0.0,2021-05-21 19:00:00, -6999.0, 726.0,21
None, 19.07, 18.93, 19.4, 19.0, -5.0, 19.1, 16.4, -5.0, 0.0, 0.0,2021-05-21 20:00:00, -6999.0, 726.0,21
None, 12.96, 49.19, 19.4, 49.0, 2.0, 13.0, 13.1, 2.0, 0.0, 0.0,2021-05-21 21:00:00, -6999.0, 727.0,21
None, 10.26, 51.45, 19.4, 51.0, 1.0, 10.3, 10.2, 1.0, 0.0, 0.0,2021-05-21 22:00:00, -6999.0, 727.0,21
None, 8.72, 53.59, 19.4, 54.0, 0.0, 8.7, 8.6, 0.0, 0.0, 0.0,2021-05-21 23:00:00, -6999.0, 727.0,21
None, 7.262, 61.67, 19.4, 62.0, 0.0, 7.3, 7.2, 0.0, 0.0, 0.0,2021-05-22 00:00:00, -6999.0, 728.0,21
None, 5.749, 68.24, 19.4, 68.0, 1.0, 5.7, 5.8, 1.0, 0.0, 0.0,2021-05-22 01:00:00, -6999.0, 728.0,21
None, 5.142, 74.56, 19.4, 75.0, 1.0, 5.1, 5.0, 1.0, 0.0, 0.0,2021-05-22 02:00:00, -6999.0, 728.0,21
None, 4.317, 77.83, 19.4, 78.0, 1.0, 4.3, 4.2, 1.0, 0.0, 0.0,2021-05-22 03:00:00, -6999.0, 728.0,21
None, 3.727, 77.26, 19.4, 77.0, 0.0, 3.7, 3.7, 0.0, 0.0, 0.0,2021-05-22 04:00:00, -6999.0, 728.0,21
