pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 7.327, 84.2, None, None, None, None, None, None, None, 5.0, 959.0, None,2021-05-21 00:00:00, None, None,21
None, 5.977, 88.4, None, None, None, None, None, None, None, 4.0, 959.0, None,2021-05-21 01:00:00, None, None,21
None, 4.649, 91.8, None, None, None, None, None, None, None, 4.0, 960.0, None,2021-05-21 02:00:00, None, None,21
None, 3.385, 93.0, None, None, None, None, None, None, None, 3.0, 960.0, None,2021-05-21 03:00:00, None, None,21
None, 2.389, 94.0, None, None, None, None, None, None, None, 1.0, 960.0, None,2021-05-21 04:00:00, None, None,21
None, 1.681, 94.7, None, None, None, None, None, None, None, 1.0, 960.0, None,2021-05-21 05:00:00, None, None,21
None, 1.345, 94.9, None, None, None, None, None, None, None, 0.0, 961.0, None,2021-05-21 06:00:00, None, None,21
None, 4.06, 83.4, None, None, None, None, None, None, None, 2.0, 960.0, None,2021-05-21 07:00:00, None, None,21
None, 6.165, 78.28, None, None, None, None, None, None, None, 3.0, 961.0, None,2021-05-21 08:00:00, None, None,21
None, 9.48, 66.18, None, None, None, None, None, None, None, 3.0, 961.0, None,2021-05-21 09:00:00, None, None,21
None, 12.07, 55.62, None, None, None, None, None, None, None, 3.0, 960.0, None,2021-05-21 10:00:00, None, None,21
None, 14.93, 45.14, None, None, None, None, None, None, None, 3.0, 959.0, None,2021-05-21 11:00:00, None, None,21
None, 17.38, 38.94, None, None, None, None, None, None, None, 3.0, 959.0, None,2021-05-21 12:00:00, None, None,21
None, 19.17, 29.95, None, None, None, None, None, None, None, 1.0, 958.0, None,2021-05-21 13:00:00, None, None,21
None, 20.02, 26.4, None, None, None, None, None, None, None, 0.0, 958.0, None,2021-05-21 14:00:00, None, None,21
None, 20.46, 24.2, None, None, None, None, None, None, None, -1.0, 957.0, None,2021-05-21 15:00:00, None, None,21
None, 19.86, 24.53, 20.8, 25.0, -1.0, 19.9, 1.3, None, 0.0, -1.0, 957.0, 0.0,2021-05-21 16:00:00, -6999.0, 957.0,21
None, 20.01, 25.67, 20.8, 26.0, 0.0, 20.0, 1.3, None, 0.0, 0.0, 957.0, 0.0,2021-05-21 17:00:00, -6999.0, 957.0,21
None, 18.67, 29.94, 20.8, 30.0, 1.0, 18.7, 1.3, None, 0.0, 1.0, 957.0, 0.0,2021-05-21 18:00:00, -6999.0, 957.0,21
None, 17.28, 32.68, 18.7, 33.0, 1.0, 17.3, 17.2, None, 0.0, 1.0, 957.0, 0.0,2021-05-21 19:00:00, -6999.0, 957.0,21
