SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,11.7, 0.0,0.0,7.6, None,2016-05-13 00:00:00,58.0,52.0,20
None,12.4, None,0.0,6.5, None,2016-05-13 00:15:00,67.0,51.0,20
None,12.1, None,0.0,4.7, None,2016-05-13 00:30:00,62.0,50.0,20
None,12.7, None,0.0,7.7, None,2016-05-13 00:45:00,61.0,51.0,20
None,12.8, 1.0,0.0,6.8, None,2016-05-13 01:00:00,57.0,53.0,20
None,12.7, None,0.0,7.3, None,2016-05-13 01:15:00,48.0,55.0,20
None,12.8, None,0.0,7.7, None,2016-05-13 01:30:00,50.0,53.0,20
None,12.7, None,0.0,8.3, None,2016-05-13 01:45:00,50.0,53.0,20
None,12.7, 0.0,0.0,8.9, None,2016-05-13 02:00:00,46.0,54.0,20
None,12.7, None,0.0,6.0, None,2016-05-13 02:15:00,38.0,53.0,20
None,12.9, None,0.0,6.7, None,2016-05-13 02:30:00,52.0,54.0,20
None,13.4, None,0.0,7.9, None,2016-05-13 02:45:00,47.0,51.0,20
None,13.1, 0.0,0.0,5.9, None,2016-05-13 03:00:00,30.0,54.0,20
None,13.0, None,0.0,5.8, None,2016-05-13 03:15:00,25.0,55.0,20
None,12.8, None,0.0,5.1, None,2016-05-13 03:30:00,52.0,56.0,20
None,12.8, None,0.0,5.0, None,2016-05-13 03:45:00,20.0,56.0,20
None,12.7, 0.0,0.0,5.6, None,2016-05-13 04:00:00,26.0,55.0,20
None,12.7, None,0.0,5.8, None,2016-05-13 04:15:00,27.0,56.0,20
None,12.8, None,0.0,7.2, None,2016-05-13 04:30:00,27.0,55.0,20
None,12.8, None,0.0,6.4, None,2016-05-13 04:45:00,33.0,56.0,20
None,12.5, 0.0,0.0,6.2, None,2016-05-13 05:00:00,23.0,57.0,20
None,12.5, None,0.0,5.0, None,2016-05-13 05:15:00,18.0,57.0,20
None,12.8, None,0.0,7.9, None,2016-05-13 05:30:00,27.0,55.0,20
None,12.9, None,0.0,5.9, None,2016-05-13 05:45:00,39.0,56.0,20
None,12.9, 0.0,0.0,7.5, None,2016-05-13 06:00:00,30.0,57.0,20
None,12.9, None,0.0,6.9, None,2016-05-13 06:15:00,29.0,56.0,20
None,13.1, None,0.0,7.5, None,2016-05-13 06:30:00,29.0,55.0,20
None,14.3, None,0.0,7.6, None,2016-05-13 06:45:00,19.0,50.0,20
None,15.1, 0.0,0.0,7.6, None,2016-05-13 07:00:00,37.0,48.0,20
None,15.6, None,0.0,7.9, None,2016-05-13 07:15:00,55.0,46.0,20
None,16.1, None,0.0,9.2, None,2016-05-13 07:30:00,25.0,46.0,20
None,16.5, None,0.0,8.3, None,2016-05-13 07:45:00,23.0,45.0,20
None,17.0, 1.0,0.0,7.2, None,2016-05-13 08:00:00,63.0,42.0,20
None,16.7, None,0.0,9.5, None,2016-05-13 08:15:00,41.0,45.0,20
None,16.7, None,0.0,9.9, None,2016-05-13 08:30:00,41.0,44.0,20
None,17.2, None,0.0,10.9, None,2016-05-13 08:45:00,40.0,42.0,20
None,17.8, -1.0,0.0,8.3, None,2016-05-13 09:00:00,14.0,43.0,20
None,18.1, None,0.0,10.3, None,2016-05-13 09:15:00,34.0,41.0,20
None,17.6, None,0.0,11.1, None,2016-05-13 09:30:00,56.0,43.0,20
None,18.1, None,0.0,8.8, None,2016-05-13 09:45:00,22.0,42.0,20
None,18.6, 0.0,0.0,8.5, None,2016-05-13 10:00:00,13.0,41.0,20
None,18.7, None,0.0,11.1, None,2016-05-13 10:15:00,23.0,41.0,20
None,19.4, None,0.0,7.8, None,2016-05-13 10:30:00,25.0,38.0,20
None,19.2, None,0.0,11.6, None,2016-05-13 10:45:00,31.0,39.0,20
None,19.4, 0.0,0.0,12.8, None,2016-05-13 11:00:00,37.0,37.0,20
None,20.0, None,0.0,12.0, None,2016-05-13 11:15:00,27.0,37.0,20
None,20.1, None,0.0,9.1, None,2016-05-13 11:30:00,40.0,36.0,20
None,20.3, None,0.0,11.2, None,2016-05-13 11:45:00,38.0,36.0,20
None,20.8, 0.0,0.0,9.0, None,2016-05-13 12:00:00,41.0,34.0,20
None,21.2, None,0.0,9.5, None,2016-05-13 12:15:00,55.0,32.0,20
None,21.3, None,0.0,8.7, None,2016-05-13 12:30:00,103.0,35.0,20
None,21.3, None,0.0,8.5, None,2016-05-13 12:45:00,82.0,33.0,20
None,21.3, 0.0,0.0,10.0, None,2016-05-13 13:00:00,51.0,32.0,20
None,21.8, None,0.0,7.9, None,2016-05-13 13:15:00,5.0,31.0,20
None,22.4, None,0.0,7.1, None,2016-05-13 13:30:00,68.0,30.0,20
None,22.2, None,0.0,8.9, None,2016-05-13 13:45:00,38.0,32.0,20
None,22.3, 0.0,0.0,6.2, None,2016-05-13 14:00:00,73.0,35.0,20
None,22.5, None,0.0,8.5, None,2016-05-13 14:15:00,29.0,31.0,20
None,22.3, None,0.0,6.8, None,2016-05-13 14:30:00,49.0,32.0,20
None,22.5, None,0.0,7.1, None,2016-05-13 14:45:00,90.0,31.0,20
None,23.4, 0.0,0.0,5.9, None,2016-05-13 15:00:00,26.0,30.0,20
None,23.0, None,0.0,8.9, None,2016-05-13 15:15:00,47.0,30.0,20
None,23.2, None,0.0,6.8, None,2016-05-13 15:30:00,60.0,29.0,20
None,23.3, None,0.0,6.8, None,2016-05-13 15:45:00,80.0,29.0,20
None,23.1, 0.0,0.0,5.8, None,2016-05-13 16:00:00,59.0,29.0,20
None,23.0, None,0.0,9.5, None,2016-05-13 16:15:00,100.0,29.0,20
None,23.0, None,0.0,5.7, None,2016-05-13 16:30:00,115.0,30.0,20
None,23.0, None,0.0,6.3, None,2016-05-13 16:45:00,56.0,31.0,20
None,23.0, 0.0,0.0,6.2, None,2016-05-13 17:00:00,19.0,29.0,20
None,22.7, None,0.0,5.4, None,2016-05-13 17:15:00,5.0,31.0,20
None,22.6, None,0.0,4.6, None,2016-05-13 17:30:00,32.0,31.0,20
None,22.3, None,0.0,4.3, None,2016-05-13 17:45:00,62.0,33.0,20
None,22.0, 0.0,0.0,3.5, None,2016-05-13 18:00:00,23.0,32.0,20
None,21.5, None,0.0,2.2, None,2016-05-13 18:15:00,125.0,33.0,20
None,21.1, None,0.0,2.6, None,2016-05-13 18:30:00,9.0,34.0,20
