wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
21.7, None, 203.0, 192.0, 0.0, 0.0, 0.0, 0.0, 34.1, 0.0,2020-09-23 00:00:00,39
20.0, None, 200.0, 192.0, 0.0, 0.0, 0.0, 0.0, 30.5, 0.0,2020-09-23 01:00:00,39
19.9, None, 192.0, 193.0, 0.0, 0.0, 0.0, 0.0, 21.7, 0.0,2020-09-23 02:00:00,39
20.7, None, 192.0, 180.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0,2020-09-23 03:00:00,39
19.7, None, 193.0, 187.0, 0.0, 0.0, 0.0, 0.0, 19.9, 0.0,2020-09-23 04:00:00,39
21.7, None, 180.0, 190.0, 0.0, 0.0, 0.0, 0.0, 20.7, 0.0,2020-09-23 05:00:00,39
25.8, None, 187.0, 183.0, 0.0, 0.0, 0.0, 0.0, 19.7, 0.0,2020-09-23 06:00:00,39
25.7, None, 190.0, 193.0, 0.0, 0.0, 0.0, 0.0, 21.7, 0.0,2020-09-23 07:00:00,39
22.2, None, 183.0, 178.0, 0.0, 0.0, 0.0, 0.0, 25.8, 0.0,2020-09-23 08:00:00,39
21.1, None, 193.0, 177.0, 0.0, 0.0, 0.0, 0.0, 25.7, 0.0,2020-09-23 09:00:00,39
20.1, None, 178.0, 182.0, 0.0, 0.0, 0.0, 0.0, 22.2, 0.0,2020-09-23 10:00:00,39
22.5, None, 177.0, 181.0, 0.0, 0.0, 0.0, 0.0, 21.1, 0.0,2020-09-23 11:00:00,39
19.9, None, 182.0, 186.0, 0.0, 0.0, 0.0, 0.0, 20.1, 0.0,2020-09-23 12:00:00,39
24.7, None, 181.0, 193.0, 0.0, 0.0, 0.0, 0.0, 22.5, 0.0,2020-09-23 13:00:00,39
30.3, None, 186.0, 201.0, 0.0, 0.0, 0.0, 0.0, 19.9, 0.0,2020-09-23 14:00:00,39
16.3, None, 193.0, 150.0, 0.0, 0.0, 0.0, 0.0, 24.7, 0.0,2020-09-23 15:00:00,39
26.0, None, 201.0, 187.0, 0.0, 0.0, 0.0, 0.0, 30.3, 0.0,2020-09-23 16:00:00,39
36.7, None, 150.0, 194.0, 0.0, 0.0, 0.0, 0.0, 16.3, 0.0,2020-09-23 17:00:00,39
36.7, None, 187.0, 187.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0,2020-09-23 18:00:00,39
42.6, None, 194.0, 194.0, 0.0, 0.0, 0.0, 0.0, 36.7, 0.0,2020-09-23 19:00:00,39
31.0, None, 187.0, 199.0, 0.0, 0.0, 0.0, 0.0, 36.7, 0.0,2020-09-23 20:00:00,39
38.3, None, 194.0, 203.0, 0.0, 0.0, 0.0, 0.0, 42.6, 0.0,2020-09-23 21:00:00,39
37.5, None, 199.0, 203.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0,2020-09-23 22:00:00,39
30.8, None, 203.0, 206.0, 0.0, 0.0, 0.0, 0.0, 38.3, 0.0,2020-09-23 23:00:00,39
25.8, None, 203.0, 211.0, 0.0, 0.0, 0.0, 0.0, 37.5, 0.0,2020-09-24 00:00:00,39
32.1, None, 206.0, 207.0, 0.0, 0.0, 0.0, 0.0, 30.8, 0.0,2020-09-24 01:00:00,39
28.9, None, 211.0, 213.0, 0.0, 0.0, 0.0, 0.0, 25.8, 0.0,2020-09-24 02:00:00,39
24.1, None, 207.0, 206.0, 0.0, 0.0, 0.0, 0.0, 32.1, 0.0,2020-09-24 03:00:00,39
20.7, None, 213.0, 222.0, 0.0, 0.0, 0.0, 0.0, 28.9, 0.0,2020-09-24 04:00:00,39
16.7, None, 206.0, 209.0, 0.0, 0.0, 0.0, 0.0, 24.1, 0.0,2020-09-24 05:00:00,39
18.0, None, 222.0, 217.0, 0.0, 0.0, 0.0, 0.0, 20.7, 0.0,2020-09-24 06:00:00,39
17.1, None, 209.0, 199.0, 0.0, 0.0, 0.0, 0.0, 16.7, 0.0,2020-09-24 07:00:00,39
18.2, None, 217.0, 206.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0,2020-09-24 08:00:00,39
20.1, None, 199.0, 196.0, 0.0, 0.0, 0.0, 0.0, 17.1, 0.0,2020-09-24 09:00:00,39
19.3, None, 206.0, 195.0, 0.0, 0.0, 0.0, 0.0, 18.2, 0.0,2020-09-24 10:00:00,39
18.9, None, 196.0, 193.0, 0.0, 0.0, 0.0, 0.0, 20.1, 0.0,2020-09-24 11:00:00,39
27.5, None, 195.0, 199.0, 0.0, 0.0, 0.0, 0.0, 19.3, 0.0,2020-09-24 12:00:00,39
16.8, None, 193.0, 200.0, 0.0, 0.0, 0.0, 0.0, 18.9, 0.0,2020-09-24 13:00:00,39
17.8, None, 199.0, 185.0, 0.0, 0.0, 0.0, 0.0, 27.5, 0.0,2020-09-24 14:00:00,39
19.4, None, 200.0, 211.0, 0.0, 0.0, 0.0, 0.0, 16.8, 0.0,2020-09-24 15:00:00,39
24.5, None, 185.0, 198.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0,2020-09-24 16:00:00,39
22.1, None, 211.0, 203.0, 0.0, 0.0, 0.0, 0.0, 19.4, 0.0,2020-09-24 17:00:00,39
19.0, None, 198.0, 207.0, 0.0, 0.0, 0.0, 0.0, 24.5, 0.0,2020-09-24 18:00:00,39
22.7, None, 203.0, 202.0, 0.0, 0.0, 0.0, 0.0, 22.1, 0.0,2020-09-24 19:00:00,39
30.6, None, 207.0, 201.0, 0.0, 0.0, 0.0, 0.0, 19.0, 0.0,2020-09-24 20:00:00,39
31.3, None, 202.0, 204.0, 0.0, 0.0, 0.0, 0.0, 22.7, 0.0,2020-09-24 21:00:00,39
23.5, None, 201.0, 187.0, 0.0, 0.0, 0.0, 0.0, 30.6, 0.0,2020-09-24 22:00:00,39
24.5, None, 204.0, 191.0, 0.0, 0.0, 0.0, 0.0, 31.3, 0.0,2020-09-24 23:00:00,39
22.6, None, 187.0, 186.0, 0.0, 0.0, 0.0, 0.0, 23.5, 0.0,2020-09-25 00:00:00,39
25.8, None, 191.0, 168.0, 0.0, 0.0, 0.0, 0.0, 24.5, 0.0,2020-09-25 01:00:00,39
27.1, None, 186.0, 169.0, 0.0, 0.0, 0.0, 0.0, 22.6, 0.0,2020-09-25 02:00:00,39
31.5, None, 168.0, 176.0, 0.0, 0.0, 0.0, 0.0, 25.8, 0.0,2020-09-25 03:00:00,39
24.9, None, 169.0, 165.0, 0.0, 0.0, 0.0, 0.0, 27.1, 0.0,2020-09-25 04:00:00,39
26.1, None, 176.0, 163.0, 0.0, 0.0, 0.0, 0.0, 31.5, 0.0,2020-09-25 05:00:00,39
25.8, None, 165.0, 168.0, 0.0, 0.0, 0.0, 0.0, 24.9, 0.0,2020-09-25 06:00:00,39
18.8, None, 163.0, 170.0, 0.0, 0.0, 0.0, 0.0, 26.1, 0.0,2020-09-25 07:00:00,39
26.4, None, 168.0, 174.0, 0.0, 0.0, 0.0, 0.0, 25.8, 0.0,2020-09-25 08:00:00,39
26.3, None, 170.0, 191.0, 0.0, 0.0, 0.0, 0.0, 18.8, 0.0,2020-09-25 09:00:00,39
33.3, None, 174.0, 198.0, 0.0, 0.0, 0.0, 0.0, 26.4, 0.0,2020-09-25 10:00:00,39
24.9, None, 191.0, 196.0, 0.0, 0.0, 0.0, 0.0, 26.3, 0.0,2020-09-25 11:00:00,39
31.5, None, 198.0, 198.0, 0.0, 0.0, 0.0, 0.0, 33.3, 0.0,2020-09-25 12:00:00,39
22.9, None, 196.0, 199.0, 0.0, 0.0, 0.0, 0.0, 24.9, 0.0,2020-09-25 13:00:00,39
21.8, None, 198.0, 206.0, 0.0, 0.0, 0.0, 0.0, 31.5, 0.0,2020-09-25 14:00:00,39
15.5, None, 199.0, 207.0, 0.0, 0.0, 0.0, 0.0, 22.9, 0.0,2020-09-25 15:00:00,39
16.1, None, 206.0, 219.0, 0.0, 0.0, 0.0, 0.0, 21.8, 0.0,2020-09-25 16:00:00,39
14.5, None, 207.0, 215.0, 0.0, 0.0, 0.0, 0.0, 15.5, 0.0,2020-09-25 17:00:00,39
16.2, None, 219.0, 246.0, 0.0, 0.0, 0.0, 0.0, 16.1, 0.0,2020-09-25 18:00:00,39
11.7, None, 215.0, 191.0, 0.0, 0.0, 0.0, 0.0, 14.5, 0.0,2020-09-25 19:00:00,39
12.7, None, 246.0, 203.0, 0.0, 0.0, 0.0, 0.0, 16.2, 0.0,2020-09-25 20:00:00,39
10.8, None, 191.0, 145.0, 0.0, 0.0, 0.0, 0.0, 11.7, 0.0,2020-09-25 21:00:00,39
11.7, None, 203.0, 215.0, 0.0, 0.0, 0.0, 0.0, 12.7, 0.0,2020-09-25 22:00:00,39
13.6, None, 145.0, 234.0, 0.0, 0.0, 0.0, 0.0, 10.8, 0.0,2020-09-25 23:00:00,39
15.5, None, 215.0, 216.0, 0.0, 0.0, 0.0, 0.0, 11.7, 0.0,2020-09-26 00:00:00,39
16.7, None, 234.0, 208.0, 0.0, 0.0, 0.0, 0.0, 13.6, 0.0,2020-09-26 01:00:00,39
15.8, None, 216.0, 211.0, 0.0, 0.0, 0.0, 0.0, 15.5, 0.0,2020-09-26 02:00:00,39
14.7, None, 208.0, 207.0, 0.0, 0.0, 0.0, 0.0, 16.7, 0.0,2020-09-26 03:00:00,39
17.0, None, 211.0, 207.0, 0.0, 0.0, 0.0, 0.0, 15.8, 0.0,2020-09-26 04:00:00,39
14.1, None, 207.0, 213.0, 0.0, 0.0, 0.0, 0.0, 14.7, 0.0,2020-09-26 05:00:00,39
18.3, None, 207.0, 217.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0,2020-09-26 06:00:00,39
15.0, None, 213.0, 201.0, 0.0, 0.0, 0.0, 0.0, 14.1, 0.0,2020-09-26 07:00:00,39
13.0, None, 217.0, 208.0, 0.0, 0.0, 0.0, 0.0, 18.3, 0.0,2020-09-26 08:00:00,39
13.0, None, 201.0, 206.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0,2020-09-26 09:00:00,39
13.0, None, 208.0, 225.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0,2020-09-26 10:00:00,39
13.3, None, 206.0, 274.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0,2020-09-26 11:00:00,39
11.9, None, 225.0, 190.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0,2020-09-26 12:00:00,39
8.9, None, 274.0, 219.0, 0.0, 0.0, 0.0, 0.0, 13.3, 0.0,2020-09-26 13:00:00,39
13.3, None, 190.0, 218.0, 0.0, 0.0, 0.0, 0.0, 11.9, 0.0,2020-09-26 14:00:00,39
12.3, None, 219.0, 217.0, 0.0, 0.0, 0.0, 0.0, 8.9, 0.0,2020-09-26 15:00:00,39
12.1, None, 218.0, 290.0, 0.0, 0.0, 0.0, 0.0, 13.3, 0.0,2020-09-26 16:00:00,39
10.0, None, 217.0, 285.0, 0.0, 0.0, 0.0, 0.0, 12.3, 0.0,2020-09-26 17:00:00,39
7.9, None, 290.0, 278.0, 0.0, 0.0, 0.0, 0.0, 12.1, 0.0,2020-09-26 18:00:00,39
7.6, None, 285.0, 334.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0,2020-09-26 19:00:00,39
3.5, None, 278.0, 72.0, 0.0, 0.0, 0.0, 0.0, 7.9, 0.0,2020-09-26 20:00:00,39
6.7, None, 334.0, 192.0, 0.0, 0.0, 0.0, 0.0, 7.6, 0.0,2020-09-26 21:00:00,39
5.7, None, 72.0, 248.0, 0.0, 0.0, 0.0, 0.0, 3.5, 0.0,2020-09-26 22:00:00,39
6.3, None, 192.0, 283.0, 0.0, 0.0, 0.0, 0.0, 6.7, 0.0,2020-09-26 23:00:00,39
6.9, None, 248.0, 311.0, 0.0, 0.0, 0.0, 0.0, 5.7, 0.0,2020-09-27 00:00:00,39
3.9, None, 283.0, 335.0, 0.0, 0.0, 0.0, 0.0, 6.3, 0.0,2020-09-27 01:00:00,39
7.7, None, 311.0, 305.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0,2020-09-27 02:00:00,39
6.7, None, 335.0, 301.0, 0.0, 0.0, 0.0, 0.0, 3.9, 0.0,2020-09-27 03:00:00,39
4.6, None, 305.0, 279.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0,2020-09-27 04:00:00,39
4.9, None, 301.0, 175.0, 0.0, 0.0, 0.0, 0.0, 6.7, 0.0,2020-09-27 05:00:00,39
7.4, None, 279.0, 193.0, 0.0, 0.0, 0.0, 0.0, 4.6, 0.0,2020-09-27 06:00:00,39
11.0, None, 175.0, 183.0, 0.0, 0.0, 0.0, 0.0, 4.9, 0.0,2020-09-27 07:00:00,39
14.5, None, 193.0, 189.0, 0.0, 0.0, 0.0, 0.0, 7.4, 0.0,2020-09-27 08:00:00,39
15.6, None, 183.0, 199.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0,2020-09-27 09:00:00,39
11.2, None, 189.0, 199.0, 0.0, 0.0, 0.0, 0.0, 14.5, 0.0,2020-09-27 10:00:00,39
8.7, None, 199.0, 197.0, 0.0, 0.0, 0.0, 0.0, 15.6, 0.0,2020-09-27 11:00:00,39
12.0, None, 199.0, 200.0, 0.0, 0.0, 0.0, 0.0, 11.2, 0.0,2020-09-27 12:00:00,39
8.5, None, 197.0, 218.0, 0.0, 0.0, 0.0, 0.0, 8.7, 0.0,2020-09-27 13:00:00,39
10.7, None, 200.0, 202.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0,2020-09-27 14:00:00,39
15.2, None, 218.0, 198.0, 0.0, 0.0, 0.0, 0.0, 8.5, 0.0,2020-09-27 15:00:00,39
13.2, None, 202.0, 200.0, 0.0, 0.0, 0.0, 0.0, 10.7, 0.0,2020-09-27 16:00:00,39
12.4, None, 198.0, 197.0, 0.0, 0.0, 0.0, 0.0, 15.2, 0.0,2020-09-27 17:00:00,39
11.8, None, 200.0, 193.0, 0.0, 0.0, 0.0, 0.0, 13.2, 0.0,2020-09-27 18:00:00,39
15.6, None, 197.0, 194.0, 0.0, 0.0, 0.0, 0.0, 12.4, 0.0,2020-09-27 19:00:00,39
14.4, None, 193.0, 196.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0,2020-09-27 20:00:00,39
16.3, None, 194.0, 200.0, 0.0, 0.0, 0.0, 0.0, 15.6, 0.0,2020-09-27 21:00:00,39
12.0, None, 196.0, 202.0, 0.0, 0.0, 0.0, 0.0, 14.4, 0.0,2020-09-27 22:00:00,39
15.6, None, 200.0, 201.0, 0.0, 0.0, 0.0, 0.0, 16.3, 0.0,2020-09-27 23:00:00,39
16.0, None, 202.0, 206.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0,2020-09-28 00:00:00,39
18.3, None, 201.0, 211.0, 0.0, 0.0, 0.0, 0.0, 15.6, 0.0,2020-09-28 01:00:00,39
14.9, None, 206.0, 202.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0,2020-09-28 02:00:00,39
15.0, None, 211.0, 205.0, 0.0, 0.0, 0.0, 0.0, 18.3, 0.0,2020-09-28 03:00:00,39
12.6, None, 202.0, 208.0, 0.0, 0.0, 0.0, 0.0, 14.9, 0.0,2020-09-28 04:00:00,39
14.5, None, 205.0, 186.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0,2020-09-28 05:00:00,39
13.7, None, 208.0, 189.0, 0.0, 0.0, 0.0, 0.0, 12.6, 0.0,2020-09-28 06:00:00,39
14.7, None, 186.0, 204.0, 0.0, 0.0, 0.0, 0.0, 14.5, 0.0,2020-09-28 07:00:00,39
9.2, None, 189.0, 207.0, 0.0, 0.0, 0.0, 0.0, 13.7, 0.0,2020-09-28 08:00:00,39
10.2, None, 204.0, 211.0, 0.0, 0.0, 0.0, 0.0, 14.7, 0.0,2020-09-28 09:00:00,39
13.5, None, 207.0, 191.0, 0.0, 0.0, 0.0, 0.0, 9.2, 0.0,2020-09-28 10:00:00,39
8.8, None, 211.0, 210.0, 0.0, 0.0, 0.0, 0.0, 10.2, 0.0,2020-09-28 11:00:00,39
11.5, None, 191.0, 217.0, 0.0, 0.0, 0.0, 0.0, 13.5, 0.0,2020-09-28 12:00:00,39
10.9, None, 210.0, 189.0, 0.0, 0.0, 0.0, 0.0, 8.8, 0.0,2020-09-28 13:00:00,39
12.0, None, 217.0, 202.0, 0.0, 0.0, 0.0, 0.0, 11.5, 0.0,2020-09-28 14:00:00,39
9.8, None, 189.0, 169.0, 0.0, 0.0, 0.0, 0.0, 10.9, 0.0,2020-09-28 15:00:00,39
10.3, None, 202.0, 212.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0,2020-09-28 16:00:00,39
14.2, None, 169.0, 219.0, 0.0, 0.0, 0.0, 0.0, 9.8, 0.0,2020-09-28 17:00:00,39
12.0, None, 212.0, 220.0, 0.0, 0.0, 0.0, 0.0, 10.3, 0.0,2020-09-28 18:00:00,39
13.7, None, 219.0, 210.0, 0.0, 0.0, 0.0, 0.0, 14.2, 0.0,2020-09-28 19:00:00,39
10.4, None, 220.0, 212.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0,2020-09-28 20:00:00,39
12.6, None, 210.0, 208.0, 0.0, 0.0, 0.0, 0.0, 13.7, 0.0,2020-09-28 21:00:00,39
13.5, None, 212.0, 205.0, 0.0, 0.0, 0.0, 0.0, 10.4, 0.0,2020-09-28 22:00:00,39
11.4, None, 208.0, 199.0, 0.0, 0.0, 0.0, 0.0, 12.6, 0.0,2020-09-28 23:00:00,39
11.5, None, 205.0, 206.0, 0.0, 0.0, 0.0, 0.0, 13.5, 0.0,2020-09-29 00:00:00,39
10.2, None, 199.0, 151.0, 0.0, 0.0, 0.0, 0.0, 11.4, 0.0,2020-09-29 01:00:00,39
9.2, None, 206.0, 153.0, 0.0, 0.0, 0.0, 0.0, 11.5, 0.0,2020-09-29 02:00:00,39
7.9, None, 151.0, 248.0, 0.0, 0.0, 0.0, 0.0, 10.2, 0.0,2020-09-29 03:00:00,39
6.5, None, 153.0, 233.0, 0.0, 0.0, 0.0, 0.0, 9.2, 0.0,2020-09-29 04:00:00,39
6.7, None, 248.0, 288.0, 0.0, 0.0, 0.0, 0.0, 7.9, 0.0,2020-09-29 05:00:00,39
8.3, None, 233.0, 297.0, 0.0, 0.0, 0.0, 0.0, 6.5, 0.0,2020-09-29 06:00:00,39
7.7, None, 288.0, 290.0, 0.0, 0.0, 0.0, 0.0, 6.7, 0.0,2020-09-29 07:00:00,39
8.0, None, 297.0, 295.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0,2020-09-29 08:00:00,39
6.8, None, 290.0, 315.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0,2020-09-29 09:00:00,39
7.2, None, 295.0, 287.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0,2020-09-29 10:00:00,39
