WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
253.6, 11.8, 0.588998, None,97.1,2018-09-10 00:00:00, 96.6,10.98,37
156.8, 11.0, 0.717, None,99.3,2018-09-10 01:00:00, 97.1,9.78,37
153.5, 9.8, 1.115, None,99.7,2018-09-10 02:00:00, 99.3,9.11,37
200.6, 9.1, 1.221, None,99.8,2018-09-10 03:00:00, 99.7,7.88,37
249.4, 7.9, 1.317, None,100.0,2018-09-10 04:00:00, 99.8,7.64,37
230.6, 7.6, 0.958998, None,100.0,2018-09-10 05:00:00, 100.0,7.26,37
246.0, 7.3, 1.535, None,100.0,2018-09-10 06:00:00, 100.0,6.502,37
229.7, 6.5, 1.577, None,100.0,2018-09-10 07:00:00, 100.0,6.339,37
231.1, 6.3, 1.028, None,100.0,2018-09-10 08:00:00, 100.0,6.619,37
239.8, 6.6, 1.402, None,99.9,2018-09-10 09:00:00, 100.0,7.52,37
231.4, 7.5, 1.533, None,91.9,2018-09-10 10:00:00, 99.9,10.11,37
198.4, 10.1, 3.093, None,67.02,2018-09-10 11:00:00, 91.9,13.37,37
160.2, 13.4, 2.408, None,61.55,2018-09-10 12:00:00, 67.0,14.75,37
142.7, 14.8, 1.192, None,57.79,2018-09-10 13:00:00, 61.6,16.37,37
140.1, 16.4, 2.407, None,50.88,2018-09-10 14:00:00, 57.8,17.28,37
187.7, 17.3, 1.724, None,49.92,2018-09-10 15:00:00, 50.9,18.11,37
199.7, 18.1, 1.747, None,47.97,2018-09-10 16:00:00, 49.9,18.59,37
181.8, 18.6, 1.169, None,53.24,2018-09-10 17:00:00, 48.0,18.0,37
225.0, 18.0, 2.483, None,57.55,2018-09-10 18:00:00, 53.2,17.67,37
162.7, 17.7, 4.015, None,59.78,2018-09-10 19:00:00, 57.6,15.89,37
161.2, 15.9, 1.973, None,66.21,2018-09-10 20:00:00, 59.8,14.68,37
148.8, 14.7, 0.898998, None,73.2,2018-09-10 21:00:00, 66.2,13.56,37
142.0, 13.6, 1.424, None,78.7,2018-09-10 22:00:00, 73.2,12.63,37
98.9, 12.6, 0.856998, None,90.1,2018-09-10 23:00:00, 78.7,11.33,37
183.4, 11.3, 1.243, None,93.0,2018-09-11 00:00:00, 90.1,10.67,37
209.3, 10.7, 0.159998, None,95.4,2018-09-11 01:00:00, 93.0,10.36,37
231.4, 10.4, 1.185, None,96.6,2018-09-11 02:00:00, 95.4,9.78,37
238.5, 9.8, 1.194, None,96.7,2018-09-11 03:00:00, 96.6,9.14,37
234.7, 9.1, 1.244, None,95.1,2018-09-11 04:00:00, 96.7,8.48,37
248.1, 8.5, 1.733, None,95.5,2018-09-11 05:00:00, 95.1,7.88,37
233.3, 7.9, 1.843, None,96.6,2018-09-11 06:00:00, 95.5,7.22,37
227.3, 7.2, 1.963, None,93.8,2018-09-11 07:00:00, 96.6,7.15,37
222.0, 7.2, 1.933, None,91.9,2018-09-11 08:00:00, 93.8,7.77,37
206.1, 7.8, 1.62, None,89.8,2018-09-11 09:00:00, 91.9,8.28,37
220.8, 8.3, 1.561, None,84.7,2018-09-11 10:00:00, 89.8,9.24,37
218.7, 9.2, 1.638, None,78.2,2018-09-11 11:00:00, 84.7,10.68,37
215.1, 10.7, 1.348, None,67.62,2018-09-11 12:00:00, 78.2,12.92,37
232.7, 12.9, 2.109, None,60.42,2018-09-11 13:00:00, 67.6,15.07,37
263.2, 15.1, 2.089, None,52.83,2018-09-11 14:00:00, 60.4,16.62,37
304.5, 16.6, 2.47, None,52.4,2018-09-11 15:00:00, 52.8,17.42,37
286.7, 17.4, 3.047, None,55.21,2018-09-11 16:00:00, 52.4,17.23,37
293.6, 17.2, 3.755, None,59.48,2018-09-11 17:00:00, 55.2,16.17,37
