TempC,time,RH,week_of_year
13.305,2020-07-15 00:00:00,95.7,29
13.137,2020-07-15 01:00:00,95.2,29
13.04,2020-07-15 02:00:00,93.9,29
12.703,2020-07-15 03:00:00,93.0,29
12.437,2020-07-15 04:00:00,92.3,29
11.759,2020-07-15 05:00:00,95.0,29
12.485,2020-07-15 06:00:00,98.3,29
13.69,2020-07-15 07:00:00,91.1,29
15.103,2020-07-15 08:00:00,85.8,29
16.225,2020-07-15 09:00:00,82.6,29
16.844,2020-07-15 10:00:00,76.9,29
18.057,2020-07-15 11:00:00,74.5,29
17.201,2020-07-15 12:00:00,74.6,29
18.033,2020-07-15 13:00:00,73.0,29
18.485,2020-07-15 14:00:00,70.2,29
17.486,2020-07-15 15:00:00,81.4,29
16.725,2020-07-15 16:00:00,89.6,29
16.106,2020-07-15 17:00:00,92.3,29
15.605,2020-07-15 18:00:00,95.3,29
15.079,2020-07-15 19:00:00,96.8,29
14.912,2020-07-15 20:00:00,97.5,29
15.008,2020-07-15 21:00:00,95.9,29
15.939,2020-07-15 22:00:00,91.4,29
15.175,2020-07-15 23:00:00,90.8,29
14.122,2020-07-16 00:00:00,93.6,29
13.762,2020-07-16 01:00:00,98.4,29
13.305,2020-07-16 02:00:00,99.3,29
13.016,2020-07-16 03:00:00,99.7,29
13.04,2020-07-16 04:00:00,100.0,29
13.401,2020-07-16 05:00:00,100.0,29
13.473,2020-07-16 06:00:00,100.0,29
13.425,2020-07-16 07:00:00,99.7,29
13.978,2020-07-16 08:00:00,98.8,29
15.438,2020-07-16 09:00:00,96.4,29
16.201,2020-07-16 10:00:00,94.3,29
16.654,2020-07-16 11:00:00,88.6,29
18.438,2020-07-16 12:00:00,81.2,29
19.222,2020-07-16 13:00:00,74.3,29
12.823,2020-07-16 14:00:00,85.2,29
15.843,2020-07-16 15:00:00,94.6,29
17.368,2020-07-16 16:00:00,88.7,29
17.225,2020-07-16 17:00:00,85.3,29
14.96,2020-07-16 18:00:00,89.5,29
15.079,2020-07-16 19:00:00,96.4,29
14.17,2020-07-16 20:00:00,98.1,29
13.281,2020-07-16 21:00:00,98.4,29
12.799,2020-07-16 22:00:00,98.2,29
12.389,2020-07-16 23:00:00,99.2,29
11.37,2020-07-17 00:00:00,99.4,29
11.029,2020-07-17 01:00:00,99.2,29
10.98,2020-07-17 02:00:00,97.0,29
10.443,2020-07-17 03:00:00,98.4,29
10.614,2020-07-17 04:00:00,98.4,29
11.029,2020-07-17 05:00:00,95.0,29
12.92,2020-07-17 06:00:00,93.4,29
12.92,2020-07-17 07:00:00,84.6,29
13.497,2020-07-17 08:00:00,80.9,29
14.146,2020-07-17 09:00:00,79.5,29
16.534,2020-07-17 10:00:00,75.0,29
17.796,2020-07-17 11:00:00,66.0,29
18.295,2020-07-17 12:00:00,62.3,29
18.937,2020-07-17 13:00:00,61.0,29
18.628,2020-07-17 14:00:00,60.5,29
18.771,2020-07-17 15:00:00,61.6,29
15.819,2020-07-17 16:00:00,81.8,29
14.649,2020-07-17 17:00:00,91.0,29
14.888,2020-07-17 18:00:00,93.4,29
15.414,2020-07-17 19:00:00,91.3,29
