WDIR_VECT,time,TEMP_MEAN,week_of_year
24.1,2022-03-26 00:00:00, None,13
17.5,2022-03-26 01:00:00, None,13
29.5,2022-03-26 02:00:00, None,13
23.5,2022-03-26 03:00:00, None,13
351.1,2022-03-26 04:00:00, None,13
22.0,2022-03-26 05:00:00, None,13
38.1,2022-03-26 06:00:00, None,13
27.9,2022-03-26 07:00:00, None,13
21.0,2022-03-26 08:00:00, None,13
21.0,2022-03-26 09:00:00, None,13
20.8,2022-03-26 10:00:00, None,13
20.9,2022-03-26 11:00:00, None,13
24.1,2022-03-26 12:00:00, None,13
29.3,2022-03-26 13:00:00, None,13
28.0,2022-03-26 14:00:00, None,13
27.7,2022-03-26 15:00:00, None,13
32.4,2022-03-26 16:00:00, None,13
27.5,2022-03-26 17:00:00, None,13
20.5,2022-03-26 18:00:00, None,13
11.3,2022-03-26 19:00:00, None,13
23.6,2022-03-26 20:00:00, None,13
27.1,2022-03-26 21:00:00, None,13
21.2,2022-03-26 22:00:00, None,13
59.3,2022-03-26 23:00:00, None,13
26.8,2022-03-27 00:00:00, None,13
31.7,2022-03-27 01:00:00, None,13
23.4,2022-03-27 02:00:00, None,13
214.2,2022-03-27 03:00:00, None,13
304.0,2022-03-27 04:00:00, None,13
271.6,2022-03-27 05:00:00, None,13
295.7,2022-03-27 06:00:00, None,13
247.2,2022-03-27 07:00:00, None,13
298.1,2022-03-27 08:00:00, None,13
271.2,2022-03-27 09:00:00, None,13
258.8,2022-03-27 10:00:00, None,13
21.8,2022-03-27 11:00:00, None,13
29.9,2022-03-27 12:00:00, None,13
31.5,2022-03-27 13:00:00, None,13
17.0,2022-03-27 14:00:00, None,13
14.2,2022-03-27 15:00:00, None,13
292.0,2022-03-27 16:00:00, None,13
267.2,2022-03-27 17:00:00, None,13
280.6,2022-03-27 18:00:00, None,13
289.5,2022-03-27 19:00:00, None,13
11.9,2022-03-27 20:00:00, None,13
37.7,2022-03-27 21:00:00, None,13
43.2,2022-03-27 22:00:00, None,13
233.0,2022-03-27 23:00:00, None,13
14.4,2022-03-28 00:00:00, None,13
23.9,2022-03-28 01:00:00, None,13
291.7,2022-03-28 02:00:00, None,13
233.3,2022-03-28 03:00:00, None,13
261.6,2022-03-28 04:00:00, None,13
262.2,2022-03-28 05:00:00, None,13
241.6,2022-03-28 06:00:00, None,13
239.7,2022-03-28 07:00:00, None,13
237.1,2022-03-28 08:00:00, None,13
226.0,2022-03-28 09:00:00, None,13
223.9,2022-03-28 10:00:00, None,13
241.4,2022-03-28 11:00:00, None,13
249.2,2022-03-28 12:00:00, None,13
259.1,2022-03-28 13:00:00, None,13
25.2,2022-03-28 14:00:00, None,13
13.1,2022-03-28 15:00:00, None,13
332.5,2022-03-28 16:00:00, None,13
265.5,2022-03-28 17:00:00, None,13
285.4,2022-03-28 18:00:00, None,13
354.1,2022-03-28 19:00:00, None,13
16.5,2022-03-28 20:00:00, None,13
8.3,2022-03-28 21:00:00, None,13
9.1,2022-03-28 22:00:00, None,13
14.6,2022-03-28 23:00:00, None,13
11.9,2022-03-29 00:00:00, None,13
18.8,2022-03-29 01:00:00, None,13
4.6,2022-03-29 02:00:00, None,13
1.4,2022-03-29 03:00:00, None,13
14.7,2022-03-29 04:00:00, None,13
17.7,2022-03-29 05:00:00, None,13
12.1,2022-03-29 06:00:00, None,13
20.7,2022-03-29 07:00:00, None,13
15.9,2022-03-29 08:00:00, None,13
