station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, None, 0.665336, None, 90.8867, 2016-02-25 09:00:00, 5.06185
None, None, None, 0.900331, None, 86.0169, 2016-02-25 10:00:00, 6.77332
None, None, None, 0.829886, None, 79.2424, 2016-02-25 11:00:00, 8.36291
None, None, None, 1.5298, None, 66.2471, 2016-02-25 12:00:00, 10.2621
None, None, None, 1.42065, None, 57.2792, 2016-02-25 13:00:00, 11.5809
None, None, None, 1.39599, None, 54.5804, 2016-02-25 14:00:00, 12.2947
None, None, None, 1.49954, None, 52.6762, 2016-02-25 15:00:00, 12.3363
None, None, None, 1.13876, None, 52.2488, 2016-02-25 16:00:00, 12.7923
None, None, None, 0.568682, None, 53.3327, 2016-02-25 17:00:00, 12.8791
None, None, None, 0.830312, None, 67.7808, 2016-02-25 18:00:00, 9.90925
None, None, None, 0.812928, None, 75.348, 2016-02-25 19:00:00, 7.76499
None, None, None, 0.855988, None, 77.6237, 2016-02-25 20:00:00, 7.14364
None, None, None, 0.808808, None, 81.0502, 2016-02-25 21:00:00, 6.49402
None, None, None, 0.83846, None, 83.6058, 2016-02-25 22:00:00, 5.90852
None, None, None, 0.86899, None, 85.8256, 2016-02-25 23:00:00, 5.49966
None, None, None, 0.881735, None, 87.0515, 2016-02-26 00:00:00, 5.62191
None, None, None, 0.66289, None, 88.1646, 2016-02-26 01:00:00, 5.54532
None, None, None, 0.821686, None, 89.2851, 2016-02-26 02:00:00, 5.64742
None, None, None, 0.802447, None, 90.2963, 2016-02-26 03:00:00, 5.18283
None, None, None, 0.632525, None, 91.5442, 2016-02-26 04:00:00, 4.84516
None, None, None, 0.664294, None, 91.3213, 2016-02-26 05:00:00, 4.39299
None, None, None, 0.770717, None, 92.4349, 2016-02-26 06:00:00, 4.32475
None, None, None, 0.714496, None, 92.4208, 2016-02-26 07:00:00, 4.64543
None, None, None, 0.543012, None, 92.744, 2016-02-26 08:00:00, 4.69996
None, None, None, 0.679282, None, 90.1677, 2016-02-26 09:00:00, 6.69099
None, None, None, 0.628189, None, 86.8688, 2016-02-26 10:00:00, 7.85428
None, None, None, 1.51862, None, 79.7403, 2016-02-26 11:00:00, 9.0852
None, None, None, 1.02814, None, 71.5573, 2016-02-26 12:00:00, 10.8163
None, None, None, 1.50483, None, 71.447, 2016-02-26 13:00:00, 10.6529
None, None, None, 0.7257, None, 76.3405, 2016-02-26 14:00:00, 10.5262
None, None, None, 0.830563, None, 77.5562, 2016-02-26 15:00:00, 10.3244
None, None, None, 0.718518, None, 78.4204, 2016-02-26 16:00:00, 9.85557
None, None, None, 0.973056, None, 83.478, 2016-02-26 17:00:00, 9.31003
None, None, None, 1.04769, None, 89.7957, 2016-02-26 18:00:00, 8.48149
None, None, None, 1.42011, None, 91.8511, 2016-02-26 19:00:00, 7.76936
None, None, None, 1.31034, None, 93.4144, 2016-02-26 20:00:00, 7.82666
None, None, None, 1.14998, None, 94.0, 2016-02-26 21:00:00, 7.79527
None, None, None, 0.947821, None, 94.6075, 2016-02-26 22:00:00, 7.67354
None, None, None, 0.884056, None, 95.0, 2016-02-26 23:00:00, 7.59908
None, None, None, 0.840372, None, 95.0, 2016-02-27 00:00:00, 7.43382
None, None, None, 1.03951, None, 95.0, 2016-02-27 01:00:00, 7.31831
None, None, None, 1.22019, None, 95.1164, 2016-02-27 02:00:00, 7.2
None, None, None, 1.14074, None, 95.0617, 2016-02-27 03:00:00, 7.2
None, None, None, 1.13012, None, 95.3081, 2016-02-27 04:00:00, 7.2
None, None, None, 0.84846, None, 95.6235, 2016-02-27 05:00:00, 7.18596
None, None, None, 0.803533, None, 95.7416, 2016-02-27 06:00:00, 7.14704
None, None, None, 0.761327, None, 95.1843, 2016-02-27 07:00:00, 7.06191
None, None, None, 1.31306, None, 95.105, 2016-02-27 08:00:00, 7.12768
None, None, None, 0.89748, None, 94.8262, 2016-02-27 09:00:00, 7.45506
None, None, None, 1.65946, None, 94.4822, 2016-02-27 10:00:00, 7.99151
None, None, None, 1.93824, None, 92.5081, 2016-02-27 11:00:00, 8.45552
None, None, None, 1.71585, None, 89.9833, 2016-02-27 12:00:00, 8.82055
None, None, None, 1.50455, None, 88.5639, 2016-02-27 13:00:00, 9.36993
None, None, None, 1.75849, None, 86.3825, 2016-02-27 14:00:00, 9.95846
None, None, None, 2.42584, None, 85.9939, 2016-02-27 15:00:00, 10.1813
None, None, None, 2.07057, None, 89.4261, 2016-02-27 16:00:00, 9.70037
None, None, None, 1.63735, None, 90.781, 2016-02-27 17:00:00, 9.45898
None, None, None, 1.70095, None, 91.7764, 2016-02-27 18:00:00, 9.19759
None, None, None, 1.28448, None, 93.0, 2016-02-27 19:00:00, 8.79371
None, None, None, 0.99856, None, 92.316, 2016-02-27 20:00:00, 9.21557
None, None, None, 1.10322, None, 92.0068, 2016-02-27 21:00:00, 9.03942
None, None, None, 1.77819, None, 92.0, 2016-02-27 22:00:00, 9.07189
None, None, None, 1.95131, None, 93.3193, 2016-02-27 23:00:00, 8.74846
None, None, None, 1.77111, None, 93.8942, 2016-02-28 00:00:00, 8.69259
None, None, None, 1.85927, None, 92.7244, 2016-02-28 01:00:00, 8.62555
None, None, None, 2.34616, None, 91.5878, 2016-02-28 02:00:00, 8.35133
None, None, None, 1.43372, None, 91.2018, 2016-02-28 03:00:00, 7.95389
None, None, None, 1.52084, None, 91.2459, 2016-02-28 04:00:00, 7.79547
None, None, None, 1.30938, None, 93.0927, 2016-02-28 05:00:00, 7.49647
None, None, None, 1.0309, None, 94.3035, 2016-02-28 06:00:00, 7.36118
None, None, None, 1.50554, None, 95.0, 2016-02-28 07:00:00, 7.26951
None, None, None, 1.63738, None, 95.5657, 2016-02-28 08:00:00, 7.0776
None, None, None, 1.54519, None, 95.6969, 2016-02-28 09:00:00, 7.15685
None, None, None, 3.05109, None, 90.9629, 2016-02-28 10:00:00, 8.11351
None, None, None, 5.03847, None, 89.1405, 2016-02-28 11:00:00, 8.7789
None, None, None, 5.14033, None, 79.3386, 2016-02-28 12:00:00, 9.9352
None, None, None, 5.40506, None, 77.8882, 2016-02-28 13:00:00, 9.75601
None, None, None, 2.48637, None, 78.5177, 2016-02-28 14:00:00, 10.0375
None, None, None, 3.02542, None, 73.3174, 2016-02-28 15:00:00, 10.3968
None, None, None, 3.9572, None, 75.9876, 2016-02-28 16:00:00, 9.14839
None, None, None, 4.3295, None, 68.9676, 2016-02-28 17:00:00, 9.24386
None, None, None, 2.61877, None, 68.4062, 2016-02-28 18:00:00, 9.17782
None, None, None, 2.98484, None, 73.1932, 2016-02-28 19:00:00, 8.30846
None, None, None, 3.03827, None, 79.5723, 2016-02-28 20:00:00, 7.14366
None, None, None, 2.93, None, 83.4809, 2016-02-28 21:00:00, 6.24966
None, None, None, 1.99112, None, 84.8049, 2016-02-28 22:00:00, 5.82693
None, None, None, 2.14251, None, 83.6702, 2016-02-28 23:00:00, 5.81729
None, None, None, 2.74318, None, 85.6198, 2016-02-29 00:00:00, 5.65518
None, None, None, 1.95171, None, 89.8446, 2016-02-29 01:00:00, 5.36976
None, None, None, 2.23374, None, 89.81, 2016-02-29 02:00:00, 5.42167
None, None, None, 2.20836, None, 88.5847, 2016-02-29 03:00:00, 5.53017
None, None, None, 3.06099, None, 88.0576, 2016-02-29 04:00:00, 5.94707
None, None, None, 1.72749, None, 90.0674, 2016-02-29 05:00:00, 5.46392
None, None, None, 2.55679, None, 92.0501, 2016-02-29 06:00:00, 4.88347
None, None, None, 2.04042, None, 89.8969, 2016-02-29 07:00:00, 5.0608
None, None, None, 2.16297, None, 89.9921, 2016-02-29 08:00:00, 5.02876
None, None, None, 2.86654, None, 86.1674, 2016-02-29 09:00:00, 6.17687
None, None, None, 3.2571, None, 83.0758, 2016-02-29 10:00:00, 7.22442
None, None, None, 2.54596, None, 80.5423, 2016-02-29 11:00:00, 8.34268
None, None, None, 2.18878, None, 74.9918, 2016-02-29 12:00:00, 9.29326
None, None, None, 2.37786, None, 73.0236, 2016-02-29 13:00:00, 9.2887
None, None, None, 1.9937, None, 68.7247, 2016-02-29 14:00:00, 9.56989
None, None, None, 2.53902, None, 68.609, 2016-02-29 15:00:00, 9.45491
None, None, None, 1.93173, None, 71.1709, 2016-02-29 16:00:00, 9.1857
None, None, None, 1.59053, None, 72.6544, 2016-02-29 17:00:00, 8.93084
None, None, None, 1.06754, None, 74.1398, 2016-02-29 18:00:00, 8.7014
None, None, None, 1.06183, None, 80.7805, 2016-02-29 19:00:00, 7.72104
None, None, None, 0.8874, None, 85.0942, 2016-02-29 20:00:00, 6.98842
None, None, None, 1.00705, None, 83.6952, 2016-02-29 21:00:00, 6.94936
None, None, None, 0.862882, None, 82.6998, 2016-02-29 22:00:00, 7.00215
None, None, None, 0.835196, None, 82.4476, 2016-02-29 23:00:00, 7.11981
None, None, None, 1.48893, None, 83.1502, 2016-03-01 00:00:00, 7.48074
None, None, None, 1.41402, None, 84.4554, 2016-03-01 01:00:00, 7.50741
None, None, None, 0.939511, None, 89.2876, 2016-03-01 02:00:00, 6.92123
None, None, None, 0.782274, None, 90.8053, 2016-03-01 03:00:00, 6.69514
None, None, None, 1.20426, None, 92.8282, 2016-03-01 04:00:00, 6.28905
None, None, None, 1.76185, None, 93.1748, 2016-03-01 05:00:00, 6.19543
None, None, None, 2.14008, None, 94.0537, 2016-03-01 06:00:00, 5.84241
None, None, None, 4.1285, None, 95.0, 2016-03-01 07:00:00, 5.59828
None, None, None, 20.5018, None, 95.0327, 2016-03-01 08:00:00, 5.51576
None, None, None, 22.1026, None, 95.995, 2016-03-01 09:00:00, 5.49957
None, None, None, 21.6403, None, 96.0, 2016-03-01 10:00:00, 5.59727
None, None, None, 21.0763, None, 96.0204, 2016-03-01 11:00:00, 5.9716
None, None, None, 1.96241, None, 96.0, 2016-03-01 12:00:00, 6.06065
None, None, None, 2.74831, None, 96.3152, 2016-03-01 13:00:00, 7.7038
None, None, None, 5.10911, None, 94.115, 2016-03-01 14:00:00, 9.19468
None, None, None, 5.11128, None, 92.4515, 2016-03-01 15:00:00, 9.34743
None, None, None, 4.0597, None, 88.9906, 2016-03-01 16:00:00, 9.96737
None, None, None, 4.13311, None, 81.5949, 2016-03-01 17:00:00, 9.54185
None, None, None, 3.8621, None, 82.7012, 2016-03-01 18:00:00, 8.41212
None, None, None, 3.29915, None, 77.241, 2016-03-01 19:00:00, 8.63631
None, None, None, 3.51628, None, 74.2022, 2016-03-01 20:00:00, 8.56886
None, None, None, 3.75017, None, 73.661, 2016-03-01 21:00:00, 8.70985
None, None, None, 3.23141, None, 81.0142, 2016-03-01 22:00:00, 8.02367
None, None, None, 2.95217, None, 85.6901, 2016-03-01 23:00:00, 7.0784
None, None, None, 2.66177, None, 89.5798, 2016-03-02 00:00:00, 6.72373
None, None, None, 2.94158, None, 91.5045, 2016-03-02 01:00:00, 6.53807
None, None, None, 3.02414, None, 90.6618, 2016-03-02 02:00:00, 6.85063
None, None, None, 2.69293, None, 90.1988, 2016-03-02 03:00:00, 7.46704
None, None, None, 1.26734, None, 90.386, 2016-03-02 04:00:00, 7.55496
None, None, None, 1.8798, None, 89.8859, 2016-03-02 05:00:00, 7.84546
None, None, None, 1.95813, None, 89.7076, 2016-03-02 06:00:00, 8.087
None, None, None, 1.3919, None, 90.8508, 2016-03-02 07:00:00, 7.97241
None, None, None, 1.31024, None, 92.8411, 2016-03-02 08:00:00, 7.80863
None, None, None, 1.7087, None, 91.3498, 2016-03-02 09:00:00, 8.31776
None, None, None, 2.1374, None, 87.9283, 2016-03-02 10:00:00, 9.18574
None, None, None, 2.33025, None, 80.3101, 2016-03-02 11:00:00, 10.4213
None, None, None, 2.45805, None, 78.9784, 2016-03-02 12:00:00, 10.5656
None, None, None, 3.09595, None, 78.1351, 2016-03-02 13:00:00, 10.0866
None, None, None, 2.87225, None, 78.4342, 2016-03-02 14:00:00, 9.54407
None, None, None, 2.49404, None, 80.9053, 2016-03-02 15:00:00, 9.13719
