station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, None, 1.652, None, 72.4, 2016-01-06 10:00:00, -2.326
None, None, None, 1.926, None, 72.4, 2016-01-06 11:00:00, -2.558
None, None, None, 2.001, None, 66.78, 2016-01-06 12:00:00, -1.833
None, None, None, 2.413, None, 60.59, 2016-01-06 13:00:00, -0.259
None, None, None, 3.19, None, 58.26, 2016-01-06 14:00:00, 0.814
None, None, None, 2.429, None, 59.31, 2016-01-06 15:00:00, 0.967
None, None, None, 3.215, None, 59.02, 2016-01-06 16:00:00, 1.017
None, None, None, 2.339, None, 59.99, 2016-01-06 17:00:00, 0.804
None, None, None, 1.979, None, 61.51, 2016-01-06 18:00:00, 0.572
None, None, None, 1.248, None, 63.45, 2016-01-06 19:00:00, 0.619
None, None, None, 1.618, None, 64.76, 2016-01-06 20:00:00, 0.561999
None, None, None, 1.457, None, 65.89, 2016-01-06 21:00:00, 0.575999
None, None, None, 2.036, None, 65.58, 2016-01-06 22:00:00, 0.499
None, None, None, 2.117, None, 64.39, 2016-01-06 23:00:00, 0.345999
None, None, None, 1.799, None, 66.37, 2016-01-07 00:00:00, 0.181998
None, None, None, 1.243, None, 66.38, 2016-01-07 01:00:00, 0.416999
None, None, None, 0.638, None, 70.6, 2016-01-07 02:00:00, -0.15
None, None, None, 1.232, None, 72.7, 2016-01-07 03:00:00, -0.172998
None, None, None, 1.016, None, 76.8, 2016-01-07 04:00:00, -0.749
None, None, None, 1.124, None, 76.4, 2016-01-07 05:00:00, -0.870998
None, None, None, 1.204, None, 77.4, 2016-01-07 06:00:00, -1.087
None, None, None, 1.266, None, 76.3, 2016-01-07 07:00:00, -1.108
None, None, None, 1.502, None, 75.1, 2016-01-07 08:00:00, -1.153
None, None, None, 1.96, None, 73.0, 2016-01-07 09:00:00, -0.834999
None, None, None, 0.896, None, 74.1, 2016-01-07 10:00:00, -1.025
None, None, None, 0.67, None, 72.7, 2016-01-07 11:00:00, -0.726998
None, None, None, 1.06, None, 73.7, 2016-01-07 12:00:00, -0.777
None, None, None, 1.706, None, 70.1, 2016-01-07 13:00:00, 0.175999
None, None, None, 2.077, None, 63.91, 2016-01-07 14:00:00, 1.743
None, None, None, 1.577, None, 61.84, 2016-01-07 15:00:00, 2.295
None, None, None, 1.693, None, 63.42, 2016-01-07 16:00:00, 1.698
None, None, None, 1.591, None, 69.65, 2016-01-07 17:00:00, 0.546998
None, None, None, 0.691999, None, 73.7, 2016-01-07 18:00:00, -0.197999
None, None, None, 0.681999, None, 77.0, 2016-01-07 19:00:00, -0.614
None, None, None, 0.699998, None, 79.2, 2016-01-07 20:00:00, -1.082
None, None, None, 0.963998, None, 78.8, 2016-01-07 21:00:00, -0.944
None, None, None, 0.972, None, 82.8, 2016-01-07 22:00:00, -1.735
None, None, None, 1.162, None, 78.1, 2016-01-07 23:00:00, -1.336
None, None, None, 0.791998, None, 77.5, 2016-01-08 00:00:00, -1.286
None, None, None, 1.141, None, 78.7, 2016-01-08 01:00:00, -1.468
None, None, None, 1.075, None, 78.8, 2016-01-08 02:00:00, -1.755
None, None, None, 0.750998, None, 77.4, 2016-01-08 03:00:00, -1.663
None, None, None, 0.708998, None, 79.0, 2016-01-08 04:00:00, -1.959
None, None, None, 1.309, None, 79.2, 2016-01-08 05:00:00, -1.772
None, None, None, 1.021, None, 82.0, 2016-01-08 06:00:00, -2.568
None, None, None, 0.964999, None, 79.4, 2016-01-08 07:00:00, -2.384
None, None, None, 1.07, None, 78.9, 2016-01-08 08:00:00, -2.449
None, None, None, 1.319, None, 76.8, 2016-01-08 09:00:00, -2.565
None, None, None, 1.195, None, 75.3, 2016-01-08 10:00:00, -2.432
None, None, None, 0.750998, None, 75.7, 2016-01-08 11:00:00, -2.422
None, None, None, 1.15, None, 73.1, 2016-01-08 12:00:00, -1.929
None, None, None, 2.784, None, 67.95, 2016-01-08 13:00:00, -0.848999
None, None, None, 2.61, None, 64.61, 2016-01-08 14:00:00, -0.151998
None, None, None, 2.291, None, 62.69, 2016-01-08 15:00:00, 0.335999
None, None, None, 2.225, None, 62.47, 2016-01-08 16:00:00, 0.172
None, None, None, 2.457, None, 64.56, 2016-01-08 17:00:00, -0.430999
None, None, None, 1.475, None, 67.31, 2016-01-08 18:00:00, -0.963998
None, None, None, 0.916, None, 73.4, 2016-01-08 19:00:00, -1.913
None, None, None, 1.232, None, 70.5, 2016-01-08 20:00:00, -1.702
None, None, None, 0.514998, None, 73.3, 2016-01-08 21:00:00, -2.225
None, None, None, 0.950999, None, 70.8, 2016-01-08 22:00:00, -1.809
None, None, None, 0.448, None, 72.8, 2016-01-08 23:00:00, -2.048
None, None, None, 0.93, None, 72.3, 2016-01-09 00:00:00, -2.014
None, None, None, 1.627, None, 66.75, 2016-01-09 01:00:00, -1.365
None, None, None, 1.346, None, 66.48, 2016-01-09 02:00:00, -1.264
None, None, None, 1.825, None, 65.36, 2016-01-09 03:00:00, -1.187
None, None, None, 1.863, None, 64.26, 2016-01-09 04:00:00, -1.165
None, None, None, 2.009, None, 64.13, 2016-01-09 05:00:00, -1.224
None, None, None, 1.916, None, 64.71, 2016-01-09 06:00:00, -1.219
None, None, None, 0.875, None, 67.58, 2016-01-09 07:00:00, -1.405
None, None, None, 1.138, None, 74.2, 2016-01-09 08:00:00, -1.788
None, None, None, 1.863, None, 87.6, 2016-01-09 09:00:00, -2.792
None, None, None, 1.412, None, 88.4, 2016-01-09 10:00:00, -2.874
None, None, None, 2.796, None, 91.9, 2016-01-09 11:00:00, -3.289
None, None, None, 2.45, None, 92.6, 2016-01-09 12:00:00, -3.431
None, None, None, 2.035, None, 91.7, 2016-01-09 13:00:00, -3.386
None, None, None, 1.761, None, 92.0, 2016-01-09 14:00:00, -3.35
None, None, None, 0.959999, None, 91.8, 2016-01-09 15:00:00, -3.176
None, None, None, 1.803, None, 90.2, 2016-01-09 16:00:00, -3.339
None, None, None, 2.097, None, 85.8, 2016-01-09 17:00:00, -3.391
None, None, None, 1.012, None, 83.4, 2016-01-09 18:00:00, -3.268
None, None, None, 0.782, None, 82.1, 2016-01-09 19:00:00, -3.097
None, None, None, 0.870998, None, 80.1, 2016-01-09 20:00:00, -2.917
None, None, None, 0.838998, None, 81.5, 2016-01-09 21:00:00, -2.846
None, None, None, 1.007, None, 80.1, 2016-01-09 22:00:00, -2.764
None, None, None, 0.689, None, 80.7, 2016-01-09 23:00:00, -2.719
None, None, None, 0.977998, None, 78.0, 2016-01-10 00:00:00, -2.378
None, None, None, 1.107, None, 77.4, 2016-01-10 01:00:00, -2.2
None, None, None, 1.09, None, 82.2, 2016-01-10 02:00:00, -2.368
None, None, None, 0.653998, None, 87.0, 2016-01-10 03:00:00, -2.546
None, None, None, 0.757, None, 86.2, 2016-01-10 04:00:00, -2.503
None, None, None, 0.662998, None, 83.2, 2016-01-10 05:00:00, -2.427
None, None, None, 0.556999, None, 83.3, 2016-01-10 06:00:00, -2.466
None, None, None, 0.806999, None, 81.3, 2016-01-10 07:00:00, -2.233
None, None, None, 0.695999, None, 79.9, 2016-01-10 08:00:00, -1.996
None, None, None, 0.469998, None, 86.5, 2016-01-10 09:00:00, -2.193
None, None, None, 0.437, None, 89.1, 2016-01-10 10:00:00, -2.139
None, None, None, 0.563, None, 88.7, 2016-01-10 11:00:00, -1.885
None, None, None, 1.52, None, 83.2, 2016-01-10 12:00:00, -1.568
None, None, None, 1.864, None, 75.1, 2016-01-10 13:00:00, -1.02
None, None, None, 1.081, None, 73.6, 2016-01-10 14:00:00, -0.671998
None, None, None, 1.443, None, 69.82, 2016-01-10 15:00:00, -0.232998
None, None, None, 1.121, None, 75.2, 2016-01-10 16:00:00, -0.337
None, None, None, 0.907998, None, 80.6, 2016-01-10 17:00:00, -0.87
None, None, None, 0.799, None, 81.5, 2016-01-10 18:00:00, -1.164
None, None, None, 0.73, None, 80.3, 2016-01-10 19:00:00, -1.107
None, None, None, 0.638, None, 80.2, 2016-01-10 20:00:00, -1.044
None, None, None, 0.767, None, 81.6, 2016-01-10 21:00:00, -1.04
None, None, None, 0.765999, None, 80.4, 2016-01-10 22:00:00, -0.788999
None, None, None, 0.731998, None, 79.5, 2016-01-10 23:00:00, -0.485
None, None, None, 0.952, None, 75.9, 2016-01-11 00:00:00, 0.017
None, None, None, 1.187, None, 78.5, 2016-01-11 01:00:00, -0.225998
None, None, None, 0.74, None, 79.2, 2016-01-11 02:00:00, -0.217998
None, None, None, 0.783999, None, 80.6, 2016-01-11 03:00:00, -0.34
None, None, None, 0.717998, None, 81.1, 2016-01-11 04:00:00, -0.25
None, None, None, 1.065, None, 82.1, 2016-01-11 05:00:00, -0.252999
None, None, None, 1.284, None, 76.4, 2016-01-11 06:00:00, 0.444999
None, None, None, 1.077, None, 77.8, 2016-01-11 07:00:00, 0.363
None, None, None, 0.592998, None, 81.1, 2016-01-11 08:00:00, 0.127
None, None, None, 0.583, None, 79.8, 2016-01-11 09:00:00, 0.3
None, None, None, 0.642, None, 81.6, 2016-01-11 10:00:00, 0.197999
None, None, None, 0.681999, None, 83.3, 2016-01-11 11:00:00, 0.592
None, None, None, 0.984, None, 80.3, 2016-01-11 12:00:00, 1.124
None, None, None, 1.019, None, 77.3, 2016-01-11 13:00:00, 1.587
None, None, None, 0.597, None, 80.0, 2016-01-11 14:00:00, 1.615
None, None, None, 1.09, None, 71.8, 2016-01-11 15:00:00, 2.412
None, None, None, 1.041, None, 68.96, 2016-01-11 16:00:00, 2.825
None, None, None, 0.907, None, 73.4, 2016-01-11 17:00:00, 2.532
None, None, None, 0.962998, None, 75.5, 2016-01-11 18:00:00, 2.257
None, None, None, 0.702, None, 81.4, 2016-01-11 19:00:00, 1.831
None, None, None, 0.777998, None, 83.5, 2016-01-11 20:00:00, 1.43
None, None, None, 0.614, None, 87.6, 2016-01-11 21:00:00, 0.879
None, None, None, 0.725, None, 91.8, 2016-01-11 22:00:00, 0.368
None, None, None, 0.718999, None, 91.2, 2016-01-11 23:00:00, 0.384
None, None, None, 0.648, None, 93.3, 2016-01-12 00:00:00, 0.211998
None, None, None, 0.448, None, 97.0, 2016-01-12 01:00:00, -0.082
None, None, None, 0.451999, None, 98.1, 2016-01-12 02:00:00, -0.159998
None, None, None, 0.684, None, 99.6, 2016-01-12 03:00:00, -0.272
None, None, None, 0.832, None, 99.4, 2016-01-12 04:00:00, -0.266
None, None, None, 0.68, None, 97.9, 2016-01-12 05:00:00, -0.266
None, None, None, 0.717998, None, 98.8, 2016-01-12 06:00:00, -0.453
None, None, None, 0.791, None, 99.3, 2016-01-12 07:00:00, -0.559
None, None, None, 0.799, None, 98.7, 2016-01-12 08:00:00, -0.5
None, None, None, 0.875, None, 96.7, 2016-01-12 09:00:00, -0.316
None, None, None, 0.833, None, 95.4, 2016-01-12 10:00:00, -0.163
None, None, None, 0.953998, None, 89.7, 2016-01-12 11:00:00, 0.679
None, None, None, 0.984, None, 89.6, 2016-01-12 12:00:00, 0.92
None, None, None, 1.037, None, 90.2, 2016-01-12 13:00:00, 1.008
None, None, None, 0.911, None, 90.9, 2016-01-12 14:00:00, 1.124
None, None, None, 0.632, None, 92.3, 2016-01-12 15:00:00, 1.253
None, None, None, 0.691999, None, 94.2, 2016-01-12 16:00:00, 1.334
None, None, None, 0.787, None, 95.5, 2016-01-12 17:00:00, 1.3
None, None, None, 0.773, None, 97.8, 2016-01-12 18:00:00, 0.683
None, None, None, 1.092, None, 97.1, 2016-01-12 19:00:00, 0.559
None, None, None, 0.686999, None, 95.2, 2016-01-12 20:00:00, 0.81
None, None, None, 0.647, None, 95.5, 2016-01-12 21:00:00, 0.857999
None, None, None, 1.02, None, 96.2, 2016-01-12 22:00:00, 0.869
None, None, None, 0.966, None, 95.8, 2016-01-12 23:00:00, 0.992999
None, None, None, 0.686999, None, 96.6, 2016-01-13 00:00:00, 0.939998
None, None, None, 0.879, None, 97.1, 2016-01-13 01:00:00, 0.878
None, None, None, 0.727998, None, 97.7, 2016-01-13 02:00:00, 0.865998
None, None, None, 0.836, None, 98.1, 2016-01-13 03:00:00, 0.805998
None, None, None, 0.828998, None, 98.2, 2016-01-13 04:00:00, 0.796998
None, None, None, 1.07, None, 97.1, 2016-01-13 05:00:00, 0.902
None, None, None, 0.801998, None, 97.4, 2016-01-13 06:00:00, 0.669
None, None, None, 0.861, None, 97.0, 2016-01-13 07:00:00, 0.718999
None, None, None, 0.962998, None, 97.3, 2016-01-13 08:00:00, 0.681999
None, None, None, 0.693, None, 96.1, 2016-01-13 09:00:00, 0.99
None, None, None, 0.767, None, 92.0, 2016-01-13 10:00:00, 1.601
None, None, None, 0.694998, None, 89.0, 2016-01-13 11:00:00, 2.279
None, None, None, 0.661, None, 78.7, 2016-01-13 12:00:00, 3.725
None, None, None, 0.753, None, 75.2, 2016-01-13 13:00:00, 4.386
None, None, None, 0.762, None, 77.4, 2016-01-13 14:00:00, 4.321
None, None, None, 0.688, None, 82.7, 2016-01-13 15:00:00, 3.997
None, None, None, 0.991998, None, 86.4, 2016-01-13 16:00:00, 3.372
None, None, None, 0.66, None, 91.6, 2016-01-13 17:00:00, 2.473
None, None, None, 0.875, None, 94.7, 2016-01-13 18:00:00, 1.848
None, None, None, 0.526, None, 97.2, 2016-01-13 19:00:00, 1.399
None, None, None, 0.935998, None, 98.5, 2016-01-13 20:00:00, 1.173
None, None, None, 0.837998, None, 97.8, 2016-01-13 21:00:00, 1.174
None, None, None, 0.521, None, 98.8, 2016-01-13 22:00:00, 0.883
None, None, None, 0.404, None, 99.5, 2016-01-13 23:00:00, 0.962
None, None, None, 1.002, None, 100.0, 2016-01-14 00:00:00, 0.955999
None, None, None, 0.862999, None, 100.0, 2016-01-14 01:00:00, 0.861998
None, None, None, 0.504, None, 100.0, 2016-01-14 02:00:00, 0.677999
None, None, None, 0.607999, None, 100.0, 2016-01-14 03:00:00, 0.638
None, None, None, 0.552999, None, 100.0, 2016-01-14 04:00:00, 0.575999
None, None, None, 0.603999, None, 100.0, 2016-01-14 05:00:00, 0.481999
None, None, None, 0.662, None, 100.0, 2016-01-14 06:00:00, 0.444
None, None, None, 0.556999, None, 100.0, 2016-01-14 07:00:00, 0.365999
None, None, None, 0.586, None, 100.0, 2016-01-14 08:00:00, 0.321999
None, None, None, 0.521, None, 100.0, 2016-01-14 09:00:00, 0.377
None, None, None, 0.528998, None, 100.0, 2016-01-14 10:00:00, 0.398999
None, None, None, 0.37, None, 100.0, 2016-01-14 11:00:00, 0.563
None, None, None, 0.861998, None, 100.0, 2016-01-14 12:00:00, 0.814998
None, None, None, 0.799, None, 100.0, 2016-01-14 13:00:00, 1.263
None, None, None, 0.714999, None, 97.3, 2016-01-14 14:00:00, 2.115
None, None, None, 0.865, None, 92.2, 2016-01-14 15:00:00, 2.865
None, None, None, 0.46, None, 93.9, 2016-01-14 16:00:00, 2.553
None, None, None, 0.411, None, 97.3, 2016-01-14 17:00:00, 2.043
None, None, None, 0.345999, None, 99.6, 2016-01-14 18:00:00, 1.606
None, None, None, 0.555998, None, 100.0, 2016-01-14 19:00:00, 1.364
None, None, None, 0.782998, None, 100.0, 2016-01-14 20:00:00, 1.195
None, None, None, 0.531, None, 100.0, 2016-01-14 21:00:00, 0.950999
None, None, None, 0.735, None, 100.0, 2016-01-14 22:00:00, 0.695999
None, None, None, 0.307, None, 100.0, 2016-01-14 23:00:00, 0.597
None, None, None, 0.477999, None, 100.0, 2016-01-15 00:00:00, 0.646
None, None, None, 0.750998, None, 100.0, 2016-01-15 01:00:00, 0.67
None, None, None, 0.656, None, 100.0, 2016-01-15 02:00:00, 0.476
None, None, None, 0.683, None, 100.0, 2016-01-15 03:00:00, 0.082998
None, None, None, 0.662, None, 100.0, 2016-01-15 04:00:00, -0.393
None, None, None, 0.748, None, 100.0, 2016-01-15 05:00:00, -0.852998
None, None, None, 0.734, None, 100.0, 2016-01-15 06:00:00, -0.875
None, None, None, 0.842, None, 100.0, 2016-01-15 07:00:00, -1.175
None, None, None, 0.948, None, 100.0, 2016-01-15 08:00:00, -1.569
None, None, None, 0.940998, None, 100.0, 2016-01-15 09:00:00, -2.178
None, None, None, 1.263, None, 100.0, 2016-01-15 10:00:00, -2.242
None, None, None, 0.865, None, 98.7, 2016-01-15 11:00:00, -2.317
None, None, None, 1.249, None, 97.5, 2016-01-15 12:00:00, -2.299
None, None, None, 1.069, None, 95.3, 2016-01-15 13:00:00, -1.46
None, None, None, 1.042, None, 91.4, 2016-01-15 14:00:00, 0.266
None, None, None, 0.945999, None, 93.3, 2016-01-15 15:00:00, 0.254999
None, None, None, 0.873, None, 95.4, 2016-01-15 16:00:00, -0.138999
None, None, None, 1.0, None, 98.0, 2016-01-15 17:00:00, -0.765999
None, None, None, 1.075, None, 100.0, 2016-01-15 18:00:00, -1.163
None, None, None, 1.445, None, 97.9, 2016-01-15 19:00:00, -1.385
None, None, None, 1.494, None, 96.0, 2016-01-15 20:00:00, -1.504
None, None, None, 1.221, None, 95.0, 2016-01-15 21:00:00, -1.597
None, None, None, 1.211, None, 94.0, 2016-01-15 22:00:00, -1.551
None, None, None, 1.262, None, 94.9, 2016-01-15 23:00:00, -1.751
None, None, None, 1.155, None, 94.9, 2016-01-16 00:00:00, -1.626
None, None, None, 1.139, None, 95.8, 2016-01-16 01:00:00, -1.795
None, None, None, 1.251, None, 92.6, 2016-01-16 02:00:00, -1.269
None, None, None, 1.279, None, 93.4, 2016-01-16 03:00:00, -1.279
None, None, None, 1.004, None, 90.9, 2016-01-16 04:00:00, -0.564
None, None, None, 1.314, None, 91.2, 2016-01-16 05:00:00, -0.358999
None, None, None, 1.297, None, 90.3, 2016-01-16 06:00:00, -0.023
None, None, None, 1.456, None, 86.1, 2016-01-16 07:00:00, 0.695999
None, None, None, 1.113, None, 87.4, 2016-01-16 08:00:00, 0.926998
None, None, None, 1.107, None, 91.3, 2016-01-16 09:00:00, 0.570999
