station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 1.381, None, 90.5, 2016-01-01 00:00:00, -14.58
None, None, 1.321, None, 91.0, 2016-01-01 01:00:00, -14.72
None, None, 0.470999, None, 90.9, 2016-01-01 02:00:00, -15.34
None, None, 0.661, None, 90.6, 2016-01-01 03:00:00, -15.55
None, None, 0.871999, None, 89.2, 2016-01-01 04:00:00, -15.83
None, None, 0.680998, None, 89.5, 2016-01-01 05:00:00, -15.93
None, None, 0.596, None, 88.6, 2016-01-01 06:00:00, -16.24
None, None, 0.455, None, 88.3, 2016-01-01 07:00:00, -16.75
None, None, 1.031, None, 88.0, 2016-01-01 08:00:00, -17.48
None, None, 0.763998, None, 87.8, 2016-01-01 09:00:00, -17.73
None, None, 0.667999, None, 87.2, 2016-01-01 10:00:00, -16.94
None, None, 0.395, None, 87.4, 2016-01-01 11:00:00, -15.22
None, None, 0.328, None, 87.3, 2016-01-01 12:00:00, -13.46
None, None, 1.004, None, 86.3, 2016-01-01 13:00:00, -12.83
None, None, 1.314, None, 80.3, 2016-01-01 14:00:00, -11.3
None, None, 1.53, None, 76.0, 2016-01-01 15:00:00, -10.61
None, None, 1.264, None, 78.7, 2016-01-01 16:00:00, -11.09
None, None, 0.731, None, 86.3, 2016-01-01 17:00:00, -12.6
None, None, 0.773, None, 91.0, 2016-01-01 18:00:00, -13.59
None, None, 0.430999, None, 92.9, 2016-01-01 19:00:00, -14.34
None, None, 0.441, None, 92.5, 2016-01-01 20:00:00, -15.19
None, None, 0.563, None, 91.7, 2016-01-01 21:00:00, -15.69
None, None, 0.662998, None, 90.1, 2016-01-01 22:00:00, -16.22
None, None, 0.476999, None, 88.2, 2016-01-01 23:00:00, -17.14
None, None, 0.333, None, 87.5, 2016-01-02 00:00:00, -17.58
None, None, 0.310999, None, 86.7, 2016-01-02 01:00:00, -18.25
None, None, 0.453, None, 86.9, 2016-01-02 02:00:00, -18.51
None, None, 0.621999, None, 86.9, 2016-01-02 03:00:00, -18.68
None, None, 0.472999, None, 87.0, 2016-01-02 04:00:00, -18.56
None, None, 0.432999, None, 86.5, 2016-01-02 05:00:00, -18.96
None, None, 0.388, None, 85.8, 2016-01-02 06:00:00, -19.2
None, None, 0.411, None, 85.9, 2016-01-02 07:00:00, -19.29
None, None, 0.490999, None, 86.1, 2016-01-02 08:00:00, -19.22
None, None, 0.407, None, 86.0, 2016-01-02 09:00:00, -19.29
None, None, 0.310999, None, 85.8, 2016-01-02 10:00:00, -19.14
None, None, 0.523998, None, 85.9, 2016-01-02 11:00:00, -18.72
None, None, 0.414, None, 86.6, 2016-01-02 12:00:00, -17.63
None, None, 0.595, None, 86.6, 2016-01-02 13:00:00, -16.01
None, None, 0.566999, None, 87.2, 2016-01-02 14:00:00, -15.82
None, None, 0.474999, None, 87.2, 2016-01-02 15:00:00, -14.87
None, None, 0.556999, None, 86.9, 2016-01-02 16:00:00, -15.16
None, None, 0.640999, None, 87.7, 2016-01-02 17:00:00, -16.24
None, None, 0.68, None, 88.0, 2016-01-02 18:00:00, -16.86
None, None, 0.879, None, 86.9, 2016-01-02 19:00:00, -17.45
None, None, 0.880999, None, 86.8, 2016-01-02 20:00:00, -18.31
None, None, 0.986, None, 86.2, 2016-01-02 21:00:00, -18.99
None, None, 0.976998, None, 85.9, 2016-01-02 22:00:00, -19.33
None, None, 1.157, None, 86.4, 2016-01-02 23:00:00, -19.66
None, None, 1.202, None, 85.6, 2016-01-03 00:00:00, -20.14
None, None, 1.008, None, 85.3, 2016-01-03 01:00:00, -20.25
None, None, 1.065, None, 85.1, 2016-01-03 02:00:00, -20.46
None, None, 1.352, None, 85.1, 2016-01-03 03:00:00, -20.57
None, None, 0.977998, None, 84.9, 2016-01-03 04:00:00, -20.7
None, None, 0.906, None, 84.8, 2016-01-03 05:00:00, -20.67
None, None, 1.285, None, 85.4, 2016-01-03 06:00:00, -20.48
None, None, 1.271, None, 86.1, 2016-01-03 07:00:00, -20.11
None, None, 1.118, None, 85.6, 2016-01-03 08:00:00, -20.07
None, None, 1.016, None, 85.6, 2016-01-03 09:00:00, -19.91
None, None, 1.029, None, 85.8, 2016-01-03 10:00:00, -19.59
None, None, 1.135, None, 85.9, 2016-01-03 11:00:00, -18.97
None, None, 0.871999, None, 86.0, 2016-01-03 12:00:00, -18.44
None, None, 0.731, None, 86.4, 2016-01-03 13:00:00, -17.74
None, None, 0.740998, None, 86.8, 2016-01-03 14:00:00, -17.03
None, None, 0.836, None, 87.4, 2016-01-03 15:00:00, -16.7
None, None, 0.864, None, 87.4, 2016-01-03 16:00:00, -16.49
None, None, 0.736, None, 87.4, 2016-01-03 17:00:00, -16.85
None, None, 0.508, None, 87.0, 2016-01-03 18:00:00, -17.41
None, None, 0.773, None, 86.4, 2016-01-03 19:00:00, -18.02
None, None, 0.643998, None, 85.9, 2016-01-03 20:00:00, -18.32
None, None, 0.384999, None, 85.9, 2016-01-03 21:00:00, -18.58
None, None, 0.921998, None, 86.0, 2016-01-03 22:00:00, -18.86
None, None, 0.317999, None, 86.1, 2016-01-03 23:00:00, -19.15
None, None, 0.419999, None, 85.9, 2016-01-04 00:00:00, -19.2
None, None, 0.572, None, 86.1, 2016-01-04 01:00:00, -18.99
None, None, 0.425998, None, 86.0, 2016-01-04 02:00:00, -18.66
None, None, 0.723999, None, 85.9, 2016-01-04 03:00:00, -18.55
None, None, 0.792999, None, 85.9, 2016-01-04 04:00:00, -18.74
None, None, 1.108, None, 85.6, 2016-01-04 05:00:00, -18.92
None, None, 0.842998, None, 85.7, 2016-01-04 06:00:00, -19.27
None, None, 0.893998, None, 85.7, 2016-01-04 07:00:00, -19.29
None, None, 0.904999, None, 85.8, 2016-01-04 08:00:00, -19.07
None, None, 1.171, None, 86.4, 2016-01-04 09:00:00, -18.22
None, None, 1.215, None, 86.5, 2016-01-04 10:00:00, -17.68
None, None, 0.986998, None, 86.6, 2016-01-04 11:00:00, -17.51
None, None, 1.83, None, 87.3, 2016-01-04 12:00:00, -16.48
None, None, 1.809, None, 86.8, 2016-01-04 13:00:00, -15.94
None, None, 1.33, None, 85.7, 2016-01-04 14:00:00, -15.62
None, None, 1.151, None, 86.0, 2016-01-04 15:00:00, -14.9
None, None, 1.23, None, 85.4, 2016-01-04 16:00:00, -14.72
None, None, 0.718999, None, 85.7, 2016-01-04 17:00:00, -14.61
None, None, 0.814998, None, 85.7, 2016-01-04 18:00:00, -14.46
None, None, 0.699, None, 86.0, 2016-01-04 19:00:00, -14.39
None, None, 1.109, None, 86.3, 2016-01-04 20:00:00, -14.37
None, None, 1.092, None, 86.4, 2016-01-04 21:00:00, -14.22
None, None, 1.284, None, 86.6, 2016-01-04 22:00:00, -14.13
None, None, 0.962998, None, 86.4, 2016-01-04 23:00:00, -13.92
None, None, 1.23, None, 86.5, 2016-01-05 00:00:00, -13.77
None, None, 0.797999, None, 86.3, 2016-01-05 01:00:00, -13.65
None, None, 0.838998, None, 85.0, 2016-01-05 02:00:00, -13.36
None, None, 0.995998, None, 86.2, 2016-01-05 03:00:00, -13.29
None, None, 0.705999, None, 89.1, 2016-01-05 04:00:00, -13.31
None, None, 0.686999, None, 89.3, 2016-01-05 05:00:00, -13.3
None, None, 1.034, None, 86.7, 2016-01-05 06:00:00, -13.22
None, None, 0.6, None, 88.2, 2016-01-05 07:00:00, -13.1
None, None, 0.652998, None, 90.1, 2016-01-05 08:00:00, -12.75
None, None, 0.939, None, 89.9, 2016-01-05 09:00:00, -12.98
None, None, 0.772, None, 90.1, 2016-01-05 10:00:00, -12.96
None, None, 0.716, None, 89.7, 2016-01-05 11:00:00, -12.6
None, None, 0.639998, None, 87.2, 2016-01-05 12:00:00, -12.15
None, None, 0.615998, None, 86.3, 2016-01-05 13:00:00, -11.83
None, None, 0.488, None, 86.6, 2016-01-05 14:00:00, -11.55
None, None, 0.409, None, 85.4, 2016-01-05 15:00:00, -11.16
None, None, 0.389999, None, 84.5, 2016-01-05 16:00:00, -11.0
None, None, 0.875998, None, 86.1, 2016-01-05 17:00:00, -10.97
None, None, 1.026, None, 85.6, 2016-01-05 18:00:00, -10.86
None, None, 0.911, None, 85.8, 2016-01-05 19:00:00, -10.86
None, None, 1.038, None, 89.1, 2016-01-05 20:00:00, -10.66
None, None, 0.566999, None, 89.9, 2016-01-05 21:00:00, -10.42
None, None, 0.388998, None, 91.5, 2016-01-05 22:00:00, -10.14
None, None, 0.349999, None, 91.4, 2016-01-05 23:00:00, -9.98
None, None, 0.449, None, 91.4, 2016-01-06 00:00:00, -9.81
None, None, 0.572, None, 90.9, 2016-01-06 01:00:00, -9.67
None, None, 0.437, None, 90.6, 2016-01-06 02:00:00, -9.48
None, None, 0.830999, None, 91.8, 2016-01-06 03:00:00, -9.37
None, None, 1.1, None, 92.2, 2016-01-06 04:00:00, -9.23
None, None, 1.353, None, 91.0, 2016-01-06 05:00:00, -9.07
None, None, 0.570999, None, 90.0, 2016-01-06 06:00:00, -8.89
None, None, 0.284, None, 91.1, 2016-01-06 07:00:00, -8.71
None, None, 0.508, None, 91.2, 2016-01-06 08:00:00, -8.5
None, None, 0.833, None, 89.0, 2016-01-06 09:00:00, -8.25
None, None, 0.497999, None, 88.6, 2016-01-06 10:00:00, -7.84
None, None, 0.326, None, 88.1, 2016-01-06 11:00:00, -7.33
None, None, 0.374, None, 86.6, 2016-01-06 12:00:00, -6.575
None, None, 0.407999, None, 83.5, 2016-01-06 13:00:00, -6.045
None, None, 0.582, None, 81.9, 2016-01-06 14:00:00, -5.649
None, None, 0.207, None, 81.9, 2016-01-06 15:00:00, -5.41
None, None, 0.123, None, 83.1, 2016-01-06 16:00:00, -5.321
None, None, 0.190999, None, 85.7, 2016-01-06 17:00:00, -5.389
None, None, 0.463999, None, 88.1, 2016-01-06 18:00:00, -5.513
None, None, 0.374, None, 89.4, 2016-01-06 19:00:00, -5.539
None, None, 0.272, None, 90.9, 2016-01-06 20:00:00, -5.488
None, None, 0.368, None, 91.2, 2016-01-06 21:00:00, -5.35
None, None, 0.564, None, 93.3, 2016-01-06 22:00:00, -5.44
None, None, 0.597, None, 93.7, 2016-01-06 23:00:00, -5.37
None, None, 0.458, None, 93.7, 2016-01-07 00:00:00, -5.298
None, None, 0.582, None, 94.0, 2016-01-07 01:00:00, -5.356
None, None, 0.515999, None, 94.0, 2016-01-07 02:00:00, -5.181
None, None, 0.714999, None, 94.0, 2016-01-07 03:00:00, -5.214
None, None, 0.545, None, 94.0, 2016-01-07 04:00:00, -5.159
None, None, 0.551998, None, 94.7, 2016-01-07 05:00:00, -5.115
None, None, 0.27, None, 94.8, 2016-01-07 06:00:00, -5.101
None, None, 0.34, None, 94.9, 2016-01-07 07:00:00, -4.958
None, None, 0.289, None, 94.6, 2016-01-07 08:00:00, -4.799
None, None, 0.261, None, 93.3, 2016-01-07 09:00:00, -4.41
None, None, 0.67, None, 88.5, 2016-01-07 10:00:00, -4.159
None, None, 1.178, None, 81.4, 2016-01-07 11:00:00, -4.195
None, None, 1.043, None, 79.6, 2016-01-07 12:00:00, -4.619
None, None, 1.049, None, 76.7, 2016-01-07 13:00:00, -4.301
None, None, 1.512, None, 74.5, 2016-01-07 14:00:00, -3.979
None, None, 1.454, None, 74.7, 2016-01-07 15:00:00, -4.004
None, None, 1.456, None, 77.1, 2016-01-07 16:00:00, -4.599
None, None, 0.777998, None, 81.1, 2016-01-07 17:00:00, -5.9
None, None, 0.684, None, 87.3, 2016-01-07 18:00:00, -7.11
None, None, 0.572, None, 92.0, 2016-01-07 19:00:00, -8.66
None, None, 0.778998, None, 95.2, 2016-01-07 20:00:00, -9.36
None, None, 0.442, None, 94.6, 2016-01-07 21:00:00, -9.68
None, None, 0.203998, None, 93.9, 2016-01-07 22:00:00, -9.8
None, None, 0.263, None, 93.5, 2016-01-07 23:00:00, -9.57
None, None, 0.694, None, 92.3, 2016-01-08 00:00:00, -9.34
None, None, 0.856, None, 91.9, 2016-01-08 01:00:00, -9.15
None, None, 0.642, None, 90.7, 2016-01-08 02:00:00, -9.1
None, None, 0.656, None, 91.2, 2016-01-08 03:00:00, -9.05
None, None, 0.61, None, 90.2, 2016-01-08 04:00:00, -8.92
None, None, 0.483999, None, 88.7, 2016-01-08 05:00:00, -8.81
None, None, 1.059, None, 87.7, 2016-01-08 06:00:00, -8.86
None, None, 1.111, None, 87.9, 2016-01-08 07:00:00, -8.89
None, None, 1.204, None, 89.1, 2016-01-08 08:00:00, -9.07
None, None, 1.117, None, 88.8, 2016-01-08 09:00:00, -9.17
None, None, 1.255, None, 87.2, 2016-01-08 10:00:00, -9.13
None, None, 1.136, None, 86.3, 2016-01-08 11:00:00, -8.85
None, None, 0.612999, None, 85.9, 2016-01-08 12:00:00, -8.25
None, None, 0.386999, None, 84.6, 2016-01-08 13:00:00, -7.49
None, None, 0.62, None, 82.9, 2016-01-08 14:00:00, -6.959
None, None, 1.072, None, 82.9, 2016-01-08 15:00:00, -6.991
None, None, 0.796, None, 86.5, 2016-01-08 16:00:00, -7.18
None, None, 0.773, None, 87.8, 2016-01-08 17:00:00, -7.33
None, None, 1.061, None, 88.1, 2016-01-08 18:00:00, -7.55
None, None, 0.351999, None, 89.3, 2016-01-08 19:00:00, -8.04
None, None, 0.593999, None, 90.6, 2016-01-08 20:00:00, -8.35
None, None, 0.568, None, 87.8, 2016-01-08 21:00:00, -8.25
None, None, 0.619, None, 88.2, 2016-01-08 22:00:00, -8.24
None, None, 0.559, None, 87.4, 2016-01-08 23:00:00, -8.16
None, None, 0.158998, None, 88.2, 2016-01-09 00:00:00, -8.06
None, None, 0.173998, None, 88.6, 2016-01-09 01:00:00, -7.9
None, None, 0.344998, None, 88.9, 2016-01-09 02:00:00, -7.68
None, None, 0.472999, None, 89.2, 2016-01-09 03:00:00, -7.58
None, None, 0.606998, None, 89.2, 2016-01-09 04:00:00, -7.5
None, None, 0.819, None, 89.3, 2016-01-09 05:00:00, -7.4
None, None, 0.982999, None, 89.3, 2016-01-09 06:00:00, -7.31
None, None, 0.864, None, 89.3, 2016-01-09 07:00:00, -7.25
None, None, 1.007, None, 89.4, 2016-01-09 08:00:00, -7.17
None, None, 1.485, None, 89.3, 2016-01-09 09:00:00, -7.15
