station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, None, 0.323, None, 89.9, 2016-01-03 21:00:00, -12.33
None, None, None, 0.225998, None, 90.4, 2016-01-03 22:00:00, -12.07
None, None, None, 0.749, None, 90.5, 2016-01-03 23:00:00, -11.86
None, None, None, 0.209, None, 90.4, 2016-01-04 00:00:00, -11.64
None, None, None, 0.289, None, 91.6, 2016-01-04 01:00:00, -11.47
None, None, None, 0.208, None, 91.9, 2016-01-04 02:00:00, -11.26
None, None, None, 0.537, None, 92.1, 2016-01-04 03:00:00, -11.08
None, None, None, 0.333999, None, 92.7, 2016-01-04 04:00:00, -10.9
None, None, None, 0.193, None, 92.5, 2016-01-04 05:00:00, -10.72
None, None, None, 0.356, None, 93.3, 2016-01-04 06:00:00, -10.56
None, None, None, 0.305, None, 93.4, 2016-01-04 07:00:00, -10.36
None, None, None, 0.138999, None, 93.7, 2016-01-04 08:00:00, -10.23
None, None, None, 0.101998, None, 93.8, 2016-01-04 09:00:00, -9.95
None, None, None, 0.101998, None, 92.5, 2016-01-04 10:00:00, -9.42
None, None, None, 0.101998, None, 90.8, 2016-01-04 11:00:00, -8.77
None, None, None, 0.101998, None, 89.1, 2016-01-04 12:00:00, -8.11
None, None, None, 0.101998, None, 88.8, 2016-01-04 13:00:00, -7.4
None, None, None, 0.685, None, 84.1, 2016-01-04 14:00:00, -6.087
None, None, None, 0.6, None, 85.2, 2016-01-04 15:00:00, -5.92
None, None, None, 1.106, None, 89.5, 2016-01-04 16:00:00, -6.388
None, None, None, 0.485, None, 92.0, 2016-01-04 17:00:00, -6.313
None, None, None, 0.395, None, 92.9, 2016-01-04 18:00:00, -6.247
None, None, None, 0.377999, None, 92.9, 2016-01-04 19:00:00, -6.27
None, None, None, 0.67, None, 94.5, 2016-01-04 20:00:00, -6.243
None, None, None, 0.245, None, 94.6, 2016-01-04 21:00:00, -6.098
None, None, None, 0.887, None, 94.6, 2016-01-04 22:00:00, -5.958
None, None, None, 0.307, None, 94.8, 2016-01-04 23:00:00, -5.819
None, None, None, 0.432, None, 95.4, 2016-01-05 00:00:00, -5.836
None, None, None, 0.354, None, 95.9, 2016-01-05 01:00:00, -5.884
None, None, None, 0.321999, None, 96.0, 2016-01-05 02:00:00, -6.026
None, None, None, 0.486999, None, 96.5, 2016-01-05 03:00:00, -6.252
None, None, None, 0.294999, None, 97.0, 2016-01-05 04:00:00, -6.209
None, None, None, 0.372, None, 96.8, 2016-01-05 05:00:00, -5.897
None, None, None, 0.17, None, 96.3, 2016-01-05 06:00:00, -5.647
None, None, None, 0.328, None, 96.1, 2016-01-05 07:00:00, -5.479
None, None, None, 0.453999, None, 96.6, 2016-01-05 08:00:00, -5.358
None, None, None, 0.617999, None, 96.3, 2016-01-05 09:00:00, -5.09
None, None, None, 0.703, None, 94.1, 2016-01-05 10:00:00, -4.452
None, None, None, 0.651, None, 91.4, 2016-01-05 11:00:00, -3.572
None, None, None, 0.43, None, 88.8, 2016-01-05 12:00:00, -2.697
None, None, None, 0.66, None, 86.5, 2016-01-05 13:00:00, -1.787
None, None, None, 0.728999, None, 89.1, 2016-01-05 14:00:00, -1.68
None, None, None, 0.421999, None, 90.0, 2016-01-05 15:00:00, -1.386
None, None, None, 0.405, None, 92.2, 2016-01-05 16:00:00, -1.575
None, None, None, 0.546998, None, 94.8, 2016-01-05 17:00:00, -1.871
None, None, None, 0.451, None, 96.0, 2016-01-05 18:00:00, -2.006
None, None, None, 0.508, None, 96.8, 2016-01-05 19:00:00, -2.111
None, None, None, 0.314999, None, 97.3, 2016-01-05 20:00:00, -2.25
None, None, None, 0.488, None, 98.7, 2016-01-05 21:00:00, -2.501
None, None, None, 0.321, None, 98.9, 2016-01-05 22:00:00, -2.429
None, None, None, 0.252999, None, 99.3, 2016-01-05 23:00:00, -2.392
None, None, None, 0.444999, None, 99.4, 2016-01-06 00:00:00, -2.334
None, None, None, 0.231998, None, 99.6, 2016-01-06 01:00:00, -2.235
None, None, None, 0.185, None, 99.6, 2016-01-06 02:00:00, -1.887
None, None, None, 0.312999, None, 99.4, 2016-01-06 03:00:00, -1.72
None, None, None, 0.136998, None, 99.3, 2016-01-06 04:00:00, -1.701
None, None, None, 0.123, None, 99.3, 2016-01-06 05:00:00, -1.654
None, None, None, 0.128, None, 99.4, 2016-01-06 06:00:00, -1.725
None, None, None, 0.162, None, 100.0, 2016-01-06 07:00:00, -1.662
None, None, None, 0.156, None, 100.0, 2016-01-06 08:00:00, -1.486
None, None, None, 0.186, None, 99.1, 2016-01-06 09:00:00, -1.207
None, None, None, 0.134, None, 96.7, 2016-01-06 10:00:00, -0.700999
None, None, None, 0.347999, None, 94.0, 2016-01-06 11:00:00, -0.282
None, None, None, 0.236, None, 94.6, 2016-01-06 12:00:00, 0.014999
None, None, None, 0.151998, None, 91.9, 2016-01-06 13:00:00, 0.722998
None, None, None, 0.363, None, 89.7, 2016-01-06 14:00:00, 1.403
None, None, None, 0.407999, None, 93.1, 2016-01-06 15:00:00, 1.015
None, None, None, 0.286, None, 95.1, 2016-01-06 16:00:00, 0.703998
None, None, None, 0.439, None, 98.0, 2016-01-06 17:00:00, 0.296
None, None, None, 0.338999, None, 100.0, 2016-01-06 18:00:00, -0.081
None, None, None, 0.231, None, 100.0, 2016-01-06 19:00:00, -0.128
None, None, None, 0.433999, None, 100.0, 2016-01-06 20:00:00, -0.098999
None, None, None, 0.209, None, 100.0, 2016-01-06 21:00:00, -0.054
None, None, None, 0.116999, None, 100.0, 2016-01-06 22:00:00, -0.101
None, None, None, 0.597998, None, 100.0, 2016-01-06 23:00:00, -0.103
None, None, None, 0.472999, None, 100.0, 2016-01-07 00:00:00, -0.067
None, None, None, 0.225998, None, 100.0, 2016-01-07 01:00:00, -0.061999
None, None, None, 0.344998, None, 100.0, 2016-01-07 02:00:00, -0.082
None, None, None, 0.263998, None, 100.0, 2016-01-07 03:00:00, -0.079998
None, None, None, 0.800998, None, 100.0, 2016-01-07 04:00:00, -0.104998
None, None, None, 0.215, None, 100.0, 2016-01-07 05:00:00, -0.097
None, None, None, 0.453999, None, 100.0, 2016-01-07 06:00:00, -0.079998
None, None, None, 0.340999, None, 100.0, 2016-01-07 07:00:00, -0.057
None, None, None, 0.469998, None, 100.0, 2016-01-07 08:00:00, -0.043
None, None, None, 0.303999, None, 100.0, 2016-01-07 09:00:00, 0.165
None, None, None, 0.34, None, 100.0, 2016-01-07 10:00:00, 0.643
None, None, None, 0.531, None, 100.0, 2016-01-07 11:00:00, 1.239
None, None, None, 0.372, None, 95.3, 2016-01-07 12:00:00, 1.98
None, None, None, 0.663999, None, 94.0, 2016-01-07 13:00:00, 2.035
None, None, None, 0.513998, None, 93.7, 2016-01-07 14:00:00, 2.229
None, None, None, 0.395999, None, 95.9, 2016-01-07 15:00:00, 2.005
None, None, None, 0.293998, None, 98.5, 2016-01-07 16:00:00, 1.538
None, None, None, 0.331999, None, 100.0, 2016-01-07 17:00:00, 0.925
None, None, None, 0.264999, None, 100.0, 2016-01-07 18:00:00, 0.939
None, None, None, 0.272, None, 100.0, 2016-01-07 19:00:00, 0.593999
None, None, None, 0.340999, None, 100.0, 2016-01-07 20:00:00, 0.416
None, None, None, 0.165998, None, 100.0, 2016-01-07 21:00:00, 0.479
None, None, None, 0.128, None, 100.0, 2016-01-07 22:00:00, 0.351
None, None, None, 0.14, None, 100.0, 2016-01-07 23:00:00, 0.266999
None, None, None, 0.194, None, 100.0, 2016-01-08 00:00:00, 0.218998
None, None, None, 0.115, None, 100.0, 2016-01-08 01:00:00, 0.162
None, None, None, 0.4, None, 100.0, 2016-01-08 02:00:00, 0.214
None, None, None, 0.629, None, 100.0, 2016-01-08 03:00:00, 0.219999
None, None, None, 0.513998, None, 100.0, 2016-01-08 04:00:00, 0.174998
None, None, None, 0.201, None, 100.0, 2016-01-08 05:00:00, 0.122
None, None, None, 0.207, None, 100.0, 2016-01-08 06:00:00, 0.109999
None, None, None, 0.152998, None, 100.0, 2016-01-08 07:00:00, 0.104
None, None, None, 0.261999, None, 100.0, 2016-01-08 08:00:00, 0.1
None, None, None, 0.233998, None, 100.0, 2016-01-08 09:00:00, 0.202998
None, None, None, 0.225998, None, 100.0, 2016-01-08 10:00:00, 0.565998
None, None, None, 0.574, None, 100.0, 2016-01-08 11:00:00, 0.944
None, None, None, 0.206, None, 100.0, 2016-01-08 12:00:00, 1.637
None, None, None, 0.621999, None, 100.0, 2016-01-08 13:00:00, 1.982
None, None, None, 0.555998, None, 96.3, 2016-01-08 14:00:00, 2.342
None, None, None, 0.646, None, 96.0, 2016-01-08 15:00:00, 2.045
None, None, None, 0.538999, None, 98.4, 2016-01-08 16:00:00, 1.537
None, None, None, 0.792999, None, 100.0, 2016-01-08 17:00:00, 1.013
None, None, None, 0.4, None, 100.0, 2016-01-08 18:00:00, 0.785
None, None, None, 0.291, None, 100.0, 2016-01-08 19:00:00, 0.526
None, None, None, 0.432, None, 100.0, 2016-01-08 20:00:00, 0.356999
None, None, None, 0.432, None, 100.0, 2016-01-08 21:00:00, 0.381998
None, None, None, 0.717, None, 100.0, 2016-01-08 22:00:00, 0.465
None, None, None, 0.296999, None, 100.0, 2016-01-08 23:00:00, 0.337
None, None, None, 0.437999, None, 100.0, 2016-01-09 00:00:00, 0.317
None, None, None, 0.185, None, 100.0, 2016-01-09 01:00:00, 0.192
None, None, None, 0.93, None, 100.0, 2016-01-09 02:00:00, 0.214
None, None, None, 0.728999, None, 100.0, 2016-01-09 03:00:00, 0.23
None, None, None, 0.351999, None, 100.0, 2016-01-09 04:00:00, 0.177
None, None, None, 0.904999, None, 100.0, 2016-01-09 05:00:00, 0.207
None, None, None, 0.742999, None, 100.0, 2016-01-09 06:00:00, 0.272
None, None, None, 0.700999, None, 100.0, 2016-01-09 07:00:00, 0.222
None, None, None, 0.384, None, 100.0, 2016-01-09 08:00:00, 0.129998
None, None, None, 0.674, None, 100.0, 2016-01-09 09:00:00, 0.229
None, None, None, 0.349, None, 100.0, 2016-01-09 10:00:00, 0.507
None, None, None, 0.143998, None, 100.0, 2016-01-09 11:00:00, 1.091
None, None, None, 0.280999, None, 98.0, 2016-01-09 12:00:00, 1.752
None, None, None, 0.282, None, 91.2, 2016-01-09 13:00:00, 2.299
None, None, None, 0.381, None, 91.1, 2016-01-09 14:00:00, 2.204
None, None, None, 0.527, None, 92.8, 2016-01-09 15:00:00, 1.959
None, None, None, 0.81, None, 95.1, 2016-01-09 16:00:00, 1.49
None, None, None, 0.725, None, 98.4, 2016-01-09 17:00:00, 0.939
None, None, None, 0.425998, None, 100.0, 2016-01-09 18:00:00, 0.573
None, None, None, 0.453999, None, 100.0, 2016-01-09 19:00:00, 0.324
None, None, None, 0.944, None, 100.0, 2016-01-09 20:00:00, 0.2
None, None, None, 0.375999, None, 100.0, 2016-01-09 21:00:00, 0.079
None, None, None, 0.425998, None, 100.0, 2016-01-09 22:00:00, -0.15
None, None, None, 0.654999, None, 100.0, 2016-01-09 23:00:00, -0.317
None, None, None, 0.726, None, 100.0, 2016-01-10 00:00:00, -0.537
None, None, None, 0.515999, None, 100.0, 2016-01-10 01:00:00, -0.869
None, None, None, 0.865, None, 100.0, 2016-01-10 02:00:00, -1.634
None, None, None, 0.56, None, 100.0, 2016-01-10 03:00:00, -2.164
None, None, None, 1.116, None, 100.0, 2016-01-10 04:00:00, -2.39
None, None, None, 1.413, None, 100.0, 2016-01-10 05:00:00, -1.368
None, None, None, 1.106, None, 97.1, 2016-01-10 06:00:00, -1.174
None, None, None, 1.08, None, 94.8, 2016-01-10 07:00:00, -1.311
None, None, None, 0.897, None, 92.8, 2016-01-10 08:00:00, -1.298
None, None, None, 1.12, None, 90.2, 2016-01-10 09:00:00, -1.214
None, None, None, 0.97, None, 85.8, 2016-01-10 10:00:00, -0.666
None, None, None, 0.982999, None, 83.9, 2016-01-10 11:00:00, -0.428999
None, None, None, 0.878, None, 80.7, 2016-01-10 12:00:00, -0.166998
None, None, None, 0.435999, None, 80.6, 2016-01-10 13:00:00, 0.076999
None, None, None, 0.523, None, 78.2, 2016-01-10 14:00:00, 0.193
None, None, None, 0.490999, None, 80.7, 2016-01-10 15:00:00, 0.194998
None, None, None, 0.209, None, 81.8, 2016-01-10 16:00:00, -0.109999
None, None, None, 0.293998, None, 86.3, 2016-01-10 17:00:00, -0.620998
None, None, None, 0.192, None, 90.5, 2016-01-10 18:00:00, -1.037
None, None, None, 0.195998, None, 93.2, 2016-01-10 19:00:00, -1.178
None, None, None, 0.544, None, 95.3, 2016-01-10 20:00:00, -1.362
None, None, None, 0.550998, None, 96.3, 2016-01-10 21:00:00, -1.426
None, None, None, 0.319999, None, 96.4, 2016-01-10 22:00:00, -1.539
None, None, None, 0.352999, None, 97.7, 2016-01-10 23:00:00, -1.642
None, None, None, 0.545, None, 97.6, 2016-01-11 00:00:00, -1.681
None, None, None, 0.704999, None, 96.7, 2016-01-11 01:00:00, -1.77
None, None, None, 0.564, None, 96.9, 2016-01-11 02:00:00, -1.89
None, None, None, 0.393, None, 96.7, 2016-01-11 03:00:00, -1.899
None, None, None, 0.488999, None, 97.6, 2016-01-11 04:00:00, -1.99
None, None, None, 0.467999, None, 98.5, 2016-01-11 05:00:00, -2.092
None, None, None, 0.384, None, 99.3, 2016-01-11 06:00:00, -2.199
None, None, None, 0.432, None, 99.6, 2016-01-11 07:00:00, -2.368
None, None, None, 0.669, None, 99.6, 2016-01-11 08:00:00, -2.375
None, None, None, 0.703, None, 99.0, 2016-01-11 09:00:00, -2.228
None, None, None, 0.588998, None, 96.9, 2016-01-11 10:00:00, -1.767
None, None, None, 0.574, None, 94.5, 2016-01-11 11:00:00, -1.276
None, None, None, 0.501999, None, 92.9, 2016-01-11 12:00:00, -0.941999
None, None, None, 0.463999, None, 89.8, 2016-01-11 13:00:00, -0.607999
None, None, None, 0.885999, None, 86.3, 2016-01-11 14:00:00, -0.381
None, None, None, 3.626, None, 75.6, 2016-01-11 15:00:00, 0.286
None, None, None, 3.823, None, 75.3, 2016-01-11 16:00:00, 0.168999
None, None, None, 2.962, None, 77.0, 2016-01-11 17:00:00, -0.057
None, None, None, 1.096, None, 84.9, 2016-01-11 18:00:00, -0.699998
None, None, None, 0.893, None, 88.2, 2016-01-11 19:00:00, -1.093
None, None, None, 0.635999, None, 90.7, 2016-01-11 20:00:00, -1.334
None, None, None, 0.639998, None, 93.0, 2016-01-11 21:00:00, -1.617
None, None, None, 0.630999, None, 93.2, 2016-01-11 22:00:00, -1.679
None, None, None, 0.54, None, 94.6, 2016-01-11 23:00:00, -1.897
None, None, None, 0.505999, None, 94.9, 2016-01-12 00:00:00, -1.965
None, None, None, 0.439999, None, 94.6, 2016-01-12 01:00:00, -1.958
None, None, None, 0.762, None, 95.1, 2016-01-12 02:00:00, -2.011
None, None, None, 0.513998, None, 95.6, 2016-01-12 03:00:00, -2.036
None, None, None, 0.46, None, 95.6, 2016-01-12 04:00:00, -2.087
None, None, None, 0.166998, None, 96.5, 2016-01-12 05:00:00, -2.148
None, None, None, 0.231998, None, 96.8, 2016-01-12 06:00:00, -2.225
None, None, None, 0.633, None, 97.3, 2016-01-12 07:00:00, -2.169
None, None, None, 0.546, None, 95.7, 2016-01-12 08:00:00, -1.975
None, None, None, 1.314, None, 95.5, 2016-01-12 09:00:00, -1.719
None, None, None, 1.418, None, 92.3, 2016-01-12 10:00:00, -1.092
None, None, None, 1.048, None, 88.8, 2016-01-12 11:00:00, -0.467
None, None, None, 0.810998, None, 85.5, 2016-01-12 12:00:00, 0.194998
None, None, None, 0.609, None, 83.1, 2016-01-12 13:00:00, 0.597
None, None, None, 0.843999, None, 85.8, 2016-01-12 14:00:00, 0.490999
None, None, None, 1.074, None, 88.8, 2016-01-12 15:00:00, 0.172998
None, None, None, 1.325, None, 89.9, 2016-01-12 16:00:00, 0.221
None, None, None, 0.967, None, 91.5, 2016-01-12 17:00:00, 0.004999
None, None, None, 0.801998, None, 93.0, 2016-01-12 18:00:00, -0.188998
None, None, None, 0.456999, None, 92.8, 2016-01-12 19:00:00, -0.277
None, None, None, 0.828998, None, 93.9, 2016-01-12 20:00:00, -0.300998
None, None, None, 0.972998, None, 94.8, 2016-01-12 21:00:00, -0.555998
None, None, None, 0.819, None, 94.6, 2016-01-12 22:00:00, -0.490999
None, None, None, 0.861998, None, 95.1, 2016-01-12 23:00:00, -0.476999
None, None, None, 0.975, None, 97.0, 2016-01-13 00:00:00, -0.541998
None, None, None, 1.439, None, 97.7, 2016-01-13 01:00:00, -0.577
None, None, None, 1.163, None, 98.8, 2016-01-13 02:00:00, -0.564
None, None, None, 1.064, None, 98.5, 2016-01-13 03:00:00, -0.514998
None, None, None, 1.215, None, 98.6, 2016-01-13 04:00:00, -0.340999
None, None, None, 1.919, None, 99.8, 2016-01-13 05:00:00, -0.451999
None, None, None, 1.109, None, 99.6, 2016-01-13 06:00:00, -0.416999
None, None, None, 1.636, None, 99.1, 2016-01-13 07:00:00, -0.238
None, None, None, 1.092, None, 99.0, 2016-01-13 08:00:00, -0.238
None, None, None, 1.358, None, 98.5, 2016-01-13 09:00:00, -0.071998
None, None, None, 0.421999, None, 97.5, 2016-01-13 10:00:00, -0.028999
None, None, None, 1.02, None, 98.1, 2016-01-13 11:00:00, 0.104998
None, None, None, 0.500998, None, 97.8, 2016-01-13 12:00:00, 0.448
None, None, None, 0.512, None, 95.9, 2016-01-13 13:00:00, 0.794
None, None, None, 0.388998, None, 98.4, 2016-01-13 14:00:00, 0.592998
None, None, None, 0.134, None, 99.2, 2016-01-13 15:00:00, 0.469
None, None, None, 0.101998, None, 99.3, 2016-01-13 16:00:00, 0.223
None, None, None, 0.101998, None, 100.0, 2016-01-13 17:00:00, -0.037
None, None, None, 0.101998, None, 100.0, 2016-01-13 18:00:00, -0.075998
None, None, None, 0.101998, None, 100.0, 2016-01-13 19:00:00, -0.052
None, None, None, 0.101998, None, 100.0, 2016-01-13 20:00:00, -0.010998
None, None, None, 0.101998, None, 100.0, 2016-01-13 21:00:00, 0.009998
None, None, None, 0.101998, None, 100.0, 2016-01-13 22:00:00, 0.009998
None, None, None, 0.101998, None, 100.0, 2016-01-13 23:00:00, 0.23
None, None, None, 1.662, None, 100.0, 2016-01-14 00:00:00, 0.782
None, None, None, 4.639, None, 94.4, 2016-01-14 01:00:00, 1.769
None, None, None, 1.686, None, 92.9, 2016-01-14 02:00:00, 1.763
None, None, None, 0.935, None, 96.4, 2016-01-14 03:00:00, 0.924
None, None, None, 0.901, None, 97.7, 2016-01-14 04:00:00, 0.528998
None, None, None, 1.081, None, 99.2, 2016-01-14 05:00:00, 0.404
None, None, None, 0.953, None, 99.0, 2016-01-14 06:00:00, 0.135
None, None, None, 1.12, None, 100.0, 2016-01-14 07:00:00, -0.626999
None, None, None, 1.039, None, 97.8, 2016-01-14 08:00:00, -0.92
None, None, None, 0.879998, None, 100.0, 2016-01-14 09:00:00, -2.135
None, None, None, 0.712998, None, 100.0, 2016-01-14 10:00:00, -1.702
None, None, None, 0.921998, None, 92.4, 2016-01-14 11:00:00, 0.352999
None, None, None, 0.806999, None, 88.3, 2016-01-14 12:00:00, 1.108
None, None, None, 0.497, None, 81.2, 2016-01-14 13:00:00, 2.414
None, None, None, 0.834999, None, 76.4, 2016-01-14 14:00:00, 3.184
None, None, None, 1.466, None, 82.0, 2016-01-14 15:00:00, 1.713
None, None, None, 0.888998, None, 93.4, 2016-01-14 16:00:00, -0.828
None, None, None, 1.161, None, 98.8, 2016-01-14 17:00:00, -1.918
None, None, None, 1.02, None, 100.0, 2016-01-14 18:00:00, -2.276
None, None, None, 1.233, None, 100.0, 2016-01-14 19:00:00, -2.21
None, None, None, 1.151, None, 98.9, 2016-01-14 20:00:00, -2.058
None, None, None, 0.699998, None, 99.7, 2016-01-14 21:00:00, -2.206
None, None, None, 0.508, None, 99.9, 2016-01-14 22:00:00, -1.999
None, None, None, 0.363, None, 99.9, 2016-01-14 23:00:00, -1.874
None, None, None, 0.787998, None, 99.3, 2016-01-15 00:00:00, -1.688
None, None, None, 0.277999, None, 99.4, 2016-01-15 01:00:00, -1.788
None, None, None, 0.407999, None, 99.6, 2016-01-15 02:00:00, -1.786
None, None, None, 0.483999, None, 98.0, 2016-01-15 03:00:00, -1.709
None, None, None, 0.513, None, 98.0, 2016-01-15 04:00:00, -1.811
None, None, None, 0.759998, None, 97.7, 2016-01-15 05:00:00, -1.914
None, None, None, 0.799, None, 95.0, 2016-01-15 06:00:00, -1.807
None, None, None, 1.001, None, 91.8, 2016-01-15 07:00:00, -1.8
None, None, None, 1.078, None, 90.8, 2016-01-15 08:00:00, -1.859
None, None, None, 0.748, None, 93.3, 2016-01-15 09:00:00, -1.95
None, None, None, 0.869, None, 90.5, 2016-01-15 10:00:00, -1.502
None, None, None, 1.444, None, 84.9, 2016-01-15 11:00:00, -1.094
None, None, None, 2.046, None, 83.4, 2016-01-15 12:00:00, -1.109
None, None, None, 1.838, None, 82.2, 2016-01-15 13:00:00, -0.926998
None, None, None, 1.997, None, 81.9, 2016-01-15 14:00:00, -0.959999
None, None, None, 1.948, None, 82.3, 2016-01-15 15:00:00, -0.917999
None, None, None, 1.82, None, 84.4, 2016-01-15 16:00:00, -1.198
None, None, None, 1.516, None, 86.2, 2016-01-15 17:00:00, -1.501
None, None, None, 0.737999, None, 87.0, 2016-01-15 18:00:00, -1.771
None, None, None, 1.285, None, 87.2, 2016-01-15 19:00:00, -2.086
None, None, None, 1.015, None, 88.2, 2016-01-15 20:00:00, -2.329
None, None, None, 0.92, None, 87.1, 2016-01-15 21:00:00, -2.292
None, None, None, 0.874, None, 90.2, 2016-01-15 22:00:00, -2.492
None, None, None, 0.264999, None, 92.3, 2016-01-15 23:00:00, -2.655
None, None, None, 0.263, None, 93.6, 2016-01-16 00:00:00, -2.855
None, None, None, 0.619, None, 90.5, 2016-01-16 01:00:00, -2.812
None, None, None, 0.441, None, 91.8, 2016-01-16 02:00:00, -3.005
None, None, None, 0.532, None, 92.2, 2016-01-16 03:00:00, -3.088
None, None, None, 0.199, None, 93.5, 2016-01-16 04:00:00, -3.223
None, None, None, 0.335, None, 98.0, 2016-01-16 05:00:00, -3.365
None, None, None, 0.913999, None, 99.5, 2016-01-16 06:00:00, -3.198
None, None, None, 0.717, None, 99.6, 2016-01-16 07:00:00, -2.978
