station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, PRECIP_TOTAL, avg_rel_hum_pst1hr, time, HUMIDITY, avg_air_temp_pst1hr
None, None, 2.594, 0.0, 94.3, 2016-01-06 21:00:00, None, 4.722
None, None, 2.214, 0.0, 95.2, 2016-01-06 22:00:00, None, 4.464
None, None, 2.307, 0.0, 95.8, 2016-01-06 23:00:00, None, 4.146
None, None, 2.227, 0.0, 96.4, 2016-01-07 00:00:00, None, 4.002
None, None, 1.453, 0.0, 96.3, 2016-01-07 01:00:00, None, 3.847
None, None, 1.512, 0.0, 95.9, 2016-01-07 02:00:00, None, 3.591
None, None, 1.596, 0.0, 95.9, 2016-01-07 03:00:00, None, 3.218
None, None, 1.618, 0.0, 95.4, 2016-01-07 04:00:00, None, 3.497
None, None, 1.731, 0.0, 94.5, 2016-01-07 05:00:00, None, 3.689
None, None, 1.48, 0.0, 93.4, 2016-01-07 06:00:00, None, 3.836
None, None, 1.556, 0.0, 92.5, 2016-01-07 07:00:00, None, 3.844
None, None, 1.489, 0.0, 91.8, 2016-01-07 08:00:00, None, 3.797
None, None, 1.249, 0.0, 90.4, 2016-01-07 09:00:00, None, 3.985
None, None, 1.313, 0.0, 89.0, 2016-01-07 10:00:00, None, 4.301
None, None, 2.345, 0.0, 87.2, 2016-01-07 11:00:00, None, 4.812
None, None, 2.48, 0.0, 84.8, 2016-01-07 12:00:00, None, 5.112
None, None, 2.391, 0.0, 84.5, 2016-01-07 13:00:00, None, 4.956
None, None, 2.258, 0.0, 85.1, 2016-01-07 14:00:00, None, 4.867
None, None, 1.972, 0.0, 82.7, 2016-01-07 15:00:00, None, 5.432
None, None, 1.244, 0.0, 83.9, 2016-01-07 16:00:00, None, 5.362
None, None, 1.628, 0.0, 87.2, 2016-01-07 17:00:00, None, 5.0
None, None, 1.522, 0.0, 89.4, 2016-01-07 18:00:00, None, 4.582
None, None, 1.335, 0.0, 90.8, 2016-01-07 19:00:00, None, 4.273
None, None, 1.612, 0.0, 90.8, 2016-01-07 20:00:00, None, 4.375
None, None, 1.32, 0.0, 90.7, 2016-01-07 21:00:00, None, 4.568
None, None, 1.882, 0.0, 91.0, 2016-01-07 22:00:00, None, 4.697
None, None, 1.768, 0.0, 91.1, 2016-01-07 23:00:00, None, 4.764
None, None, 1.578, 0.0, 90.7, 2016-01-08 00:00:00, None, 4.74
None, None, 1.357, 0.0, 90.3, 2016-01-08 01:00:00, None, 4.87
None, None, 1.362, 0.0, 90.5, 2016-01-08 02:00:00, None, 4.813
None, None, 1.465, 0.0, 90.2, 2016-01-08 03:00:00, None, 4.848
None, None, 1.825, 0.0, 91.1, 2016-01-08 04:00:00, None, 4.833
None, None, 2.116, 0.0, 90.8, 2016-01-08 05:00:00, None, 4.947
None, None, 1.755, 0.0, 91.0, 2016-01-08 06:00:00, None, 4.9
None, None, 1.613, 0.0, 91.3, 2016-01-08 07:00:00, None, 4.803
None, None, 1.391, 0.0, 90.9, 2016-01-08 08:00:00, None, 4.778
None, None, 1.463, 0.0, 90.3, 2016-01-08 09:00:00, None, 4.869
None, None, 1.743, 0.0, 89.1, 2016-01-08 10:00:00, None, 5.007
None, None, 1.854, 0.0, 86.8, 2016-01-08 11:00:00, None, 5.366
None, None, 1.991, 0.0, 84.6, 2016-01-08 12:00:00, None, 5.621
None, None, 2.259, 0.0, 83.6, 2016-01-08 13:00:00, None, 5.741
None, None, 2.642, 0.0, 82.1, 2016-01-08 14:00:00, None, 5.907
None, None, 2.253, 0.0, 82.2, 2016-01-08 15:00:00, None, 6.067
None, None, 1.993, 0.0, 85.5, 2016-01-08 16:00:00, None, 6.049
None, None, 1.61, 0.0, 86.7, 2016-01-08 17:00:00, None, 6.047
None, None, 1.517, 0.0, 87.0, 2016-01-08 18:00:00, None, 6.115
None, None, 1.851, 0.0, 84.2, 2016-01-08 19:00:00, None, 6.059
None, None, 2.179, 0.0, 84.5, 2016-01-08 20:00:00, None, 5.823
None, None, 2.91, 0.0, 83.7, 2016-01-08 21:00:00, None, 5.801
None, None, 2.668, 0.0, 85.1, 2016-01-08 22:00:00, None, 5.625
None, None, 2.645, 0.0, 88.2, 2016-01-08 23:00:00, None, 4.915
None, None, 2.634, 0.0, 88.4, 2016-01-09 00:00:00, None, 4.36
None, None, 2.637, 0.0, 87.1, 2016-01-09 01:00:00, None, 4.234
None, None, 2.91, 0.0, 86.0, 2016-01-09 02:00:00, None, 4.301
None, None, 2.974, 0.0, 86.5, 2016-01-09 03:00:00, None, 4.175
None, None, 2.634, 0.0, 89.0, 2016-01-09 04:00:00, None, 3.919
None, None, 2.514, 0.0, 91.0, 2016-01-09 05:00:00, None, 3.521
None, None, 2.522, 0.0, 90.0, 2016-01-09 06:00:00, None, 3.402
None, None, 2.493, 0.0, 89.5, 2016-01-09 07:00:00, None, 3.076
None, None, 3.223, 0.0, 86.2, 2016-01-09 08:00:00, None, 3.492
None, None, 3.574, 0.0, 89.4, 2016-01-09 09:00:00, None, 3.299
None, None, 3.331, 0.0, 93.0, 2016-01-09 10:00:00, None, 3.568
None, None, 3.342, 0.0, 88.0, 2016-01-09 11:00:00, None, 4.744
None, None, 3.5, 0.0, 85.4, 2016-01-09 12:00:00, None, 5.141
None, None, 3.229, 0.0, 83.1, 2016-01-09 13:00:00, None, 5.733
None, None, 3.182, 0.0, 80.4, 2016-01-09 14:00:00, None, 6.098
None, None, 3.305, 0.0, 82.0, 2016-01-09 15:00:00, None, 5.97
None, None, 3.088, 0.0, 81.4, 2016-01-09 16:00:00, None, 5.827
None, None, 2.522, 0.0, 82.7, 2016-01-09 17:00:00, None, 5.285
None, None, 2.643, 0.0, 87.8, 2016-01-09 18:00:00, None, 4.361
None, None, 2.275, 0.0, 88.7, 2016-01-09 19:00:00, None, 4.065
None, None, 3.32, 0.0, 86.9, 2016-01-09 20:00:00, None, 3.936
None, None, 2.051, 0.0, 88.4, 2016-01-09 21:00:00, None, 3.338
None, None, 1.826, 0.0, 88.9, 2016-01-09 22:00:00, None, 3.356
None, None, 2.218, 0.0, 88.5, 2016-01-09 23:00:00, None, 3.985
None, None, 2.304, 0.0, 83.5, 2016-01-10 00:00:00, None, 4.368
None, None, 3.195, 0.0, 81.7, 2016-01-10 01:00:00, None, 4.391
None, None, 2.25, 0.0, 84.5, 2016-01-10 02:00:00, None, 4.444
None, None, 2.321, 0.0, 86.2, 2016-01-10 03:00:00, None, 4.725
None, None, 2.676, 0.0, 84.2, 2016-01-10 04:00:00, None, 4.854
None, None, 1.619, 0.0, 86.7, 2016-01-10 05:00:00, None, 4.37
None, None, 2.04, 0.0, 84.9, 2016-01-10 06:00:00, None, 4.311
None, None, 2.823, 0.0, 83.0, 2016-01-10 07:00:00, None, 4.516
None, None, 2.321, 0.0, 84.5, 2016-01-10 08:00:00, None, 4.518
None, None, 1.778, 0.0, 83.0, 2016-01-10 09:00:00, None, 4.608
None, None, 2.07, 0.0, 78.7, 2016-01-10 10:00:00, None, 4.968
None, None, 1.669, 0.0, 76.2, 2016-01-10 11:00:00, None, 5.389
None, None, 2.923, 0.0, 76.3, 2016-01-10 12:00:00, None, 5.656
None, None, 2.954, 0.0, 70.9, 2016-01-10 13:00:00, None, 6.617
None, None, 3.683, 0.0, 69.84, 2016-01-10 14:00:00, None, 6.877
None, None, 3.515, 0.0, 71.3, 2016-01-10 15:00:00, None, 6.582
None, None, 2.391, 0.0, 70.6, 2016-01-10 16:00:00, None, 6.485
None, None, 2.455, 0.0, 73.8, 2016-01-10 17:00:00, None, 5.882
None, None, 2.968, 0.0, 74.1, 2016-01-10 18:00:00, None, 5.18
None, None, 2.714, 0.0, 77.4, 2016-01-10 19:00:00, None, 4.564
None, None, 2.787, 0.0, 78.8, 2016-01-10 20:00:00, None, 4.248
None, None, 2.9, 0.0, 79.0, 2016-01-10 21:00:00, None, 4.454
None, None, 3.246, 0.0, 80.6, 2016-01-10 22:00:00, None, 4.214
None, None, 2.792, 0.0, 79.4, 2016-01-10 23:00:00, None, 4.12
None, None, 2.481, 0.0, 81.3, 2016-01-11 00:00:00, None, 3.743
None, None, 2.793, 0.0, 78.5, 2016-01-11 01:00:00, None, 3.712
None, None, 2.144, 0.0, 79.7, 2016-01-11 02:00:00, None, 3.396
None, None, 3.046, 0.0, 83.5, 2016-01-11 03:00:00, None, 3.196
None, None, 2.569, 0.0, 85.6, 2016-01-11 04:00:00, None, 2.998
None, None, 3.099, 0.0, 84.5, 2016-01-11 05:00:00, None, 2.69
None, None, 2.983, 0.0, 84.5, 2016-01-11 06:00:00, None, 2.857
None, None, 3.279, 0.0, 84.6, 2016-01-11 07:00:00, None, 3.247
None, None, 2.245, 0.0, 86.7, 2016-01-11 08:00:00, None, 3.256
None, None, 3.159, 0.0, 82.7, 2016-01-11 09:00:00, None, 3.662
None, None, 2.972, 0.0, 69.68, 2016-01-11 10:00:00, None, 4.66
None, None, 3.547, 0.0, 64.85, 2016-01-11 11:00:00, None, 5.537
None, None, 4.173, 0.0, 64.76, 2016-01-11 12:00:00, None, 5.836
None, None, 4.171, 0.3, 76.3, 2016-01-11 13:00:00, None, 5.486
None, None, 2.466, 0.4, 90.3, 2016-01-11 14:00:00, None, 5.773
None, None, 3.457, 0.0, 87.8, 2016-01-11 15:00:00, None, 4.937
None, None, 2.941, 0.0, 89.1, 2016-01-11 16:00:00, None, 4.884
None, None, 2.422, 0.2, 91.4, 2016-01-11 17:00:00, None, 5.001
None, None, 2.346, 0.1, 94.1, 2016-01-11 18:00:00, None, 5.027
None, None, 2.311, 0.3, 95.0, 2016-01-11 19:00:00, None, 4.878
None, None, 2.173, 0.3, 95.6, 2016-01-11 20:00:00, None, 4.725
None, None, 2.09, 0.0, 95.8, 2016-01-11 21:00:00, None, 4.728
None, None, 2.092, 0.0, 96.0, 2016-01-11 22:00:00, None, 4.601
None, None, 1.588, 0.1, 95.9, 2016-01-11 23:00:00, None, 4.639
None, None, 1.326, 0.0, 96.1, 2016-01-12 00:00:00, None, 4.932
None, None, 2.022, 0.0, 96.3, 2016-01-12 01:00:00, None, 4.741
None, None, 2.002, 0.0, 96.5, 2016-01-12 02:00:00, None, 4.519
None, None, 2.87, 0.0, 96.8, 2016-01-12 03:00:00, None, 5.756
None, None, 3.011, 0.1, 93.6, 2016-01-12 04:00:00, None, 7.37
None, None, 2.916, 0.1, 90.4, 2016-01-12 05:00:00, None, 7.82
None, None, 3.893, 0.4, 91.4, 2016-01-12 06:00:00, None, 7.86
None, None, 4.396, 0.0, 90.3, 2016-01-12 07:00:00, None, 7.63
None, None, 4.653, 0.0, 89.5, 2016-01-12 08:00:00, None, 7.58
None, None, 4.347, 0.0, 88.6, 2016-01-12 09:00:00, None, 7.7
None, None, 4.283, 0.0, 87.2, 2016-01-12 10:00:00, None, 8.05
None, None, 5.319, 0.0, 85.8, 2016-01-12 11:00:00, None, 8.23
None, None, 5.434, 0.0, 85.0, 2016-01-12 12:00:00, None, 8.88
None, None, 6.518, 0.1, 83.4, 2016-01-12 13:00:00, None, 9.32
None, None, 5.991, 0.0, 85.3, 2016-01-12 14:00:00, None, 9.05
None, None, 6.403, 0.0, 86.6, 2016-01-12 15:00:00, None, 9.07
None, None, 6.704, 0.0, 83.5, 2016-01-12 16:00:00, None, 9.22
None, None, 7.72, 0.0, 82.8, 2016-01-12 17:00:00, None, 8.94
None, None, 7.72, 0.0, 85.0, 2016-01-12 18:00:00, None, 8.58
None, None, 7.56, 0.6, 89.2, 2016-01-12 19:00:00, None, 8.13
None, None, 5.459, 0.5, 92.1, 2016-01-12 20:00:00, None, 8.04
None, None, 5.258, 0.5, 92.2, 2016-01-12 21:00:00, None, 8.05
None, None, 6.453, 0.0, 90.6, 2016-01-12 22:00:00, None, 8.06
None, None, 5.543, 0.1, 89.7, 2016-01-12 23:00:00, None, 8.15
None, None, 6.343, 0.0, 88.6, 2016-01-13 00:00:00, None, 8.27
None, None, 6.329, 0.0, 88.4, 2016-01-13 01:00:00, None, 8.39
None, None, 3.629, 0.2, 92.4, 2016-01-13 02:00:00, None, 8.23
None, None, 2.682, 0.0, 94.8, 2016-01-13 03:00:00, None, 8.03
None, None, 1.667, 0.1, 95.3, 2016-01-13 04:00:00, None, 7.92
None, None, 3.212, 0.0, 92.9, 2016-01-13 05:00:00, None, 8.14
None, None, 2.241, 0.2, 90.8, 2016-01-13 06:00:00, None, 8.36
None, None, 2.511, 0.0, 89.2, 2016-01-13 07:00:00, None, 8.4
None, None, 2.69, 0.0, 85.9, 2016-01-13 08:00:00, None, 8.23
None, None, 2.305, 0.0, 78.0, 2016-01-13 09:00:00, None, 8.46
None, None, 3.342, 0.0, 75.2, 2016-01-13 10:00:00, None, 8.25
None, None, 6.063, 0.0, 78.8, 2016-01-13 11:00:00, None, 8.41
None, None, 4.72, 0.0, 79.2, 2016-01-13 12:00:00, None, 8.51
None, None, 3.686, 0.0, 77.5, 2016-01-13 13:00:00, None, 8.7
None, None, 4.171, 0.0, 75.9, 2016-01-13 14:00:00, None, 8.95
None, None, 4.82, 0.0, 76.8, 2016-01-13 15:00:00, None, 8.55
None, None, 3.926, 0.0, 79.9, 2016-01-13 16:00:00, None, 8.4
None, None, 4.528, 0.0, 80.5, 2016-01-13 17:00:00, None, 8.02
None, None, 3.159, 0.0, 80.9, 2016-01-13 18:00:00, None, 7.95
None, None, 3.326, 0.0, 79.1, 2016-01-13 19:00:00, None, 7.81
None, None, 2.642, 0.0, 78.3, 2016-01-13 20:00:00, None, 7.7
None, None, 2.799, 0.0, 74.5, 2016-01-13 21:00:00, None, 7.89
None, None, 3.095, 0.0, 77.0, 2016-01-13 22:00:00, None, 7.96
None, None, 3.302, 0.0, 79.5, 2016-01-13 23:00:00, None, 7.84
None, None, 2.881, 0.0, 80.2, 2016-01-14 00:00:00, None, 7.68
None, None, 1.714, 0.0, 79.9, 2016-01-14 01:00:00, None, 7.52
None, None, 1.614, 0.0, 82.2, 2016-01-14 02:00:00, None, 7.24
None, None, 1.397, 0.0, 88.1, 2016-01-14 03:00:00, None, 6.713
None, None, 0.976998, 0.0, 88.4, 2016-01-14 04:00:00, None, 6.713
None, None, 1.935, 0.0, 88.8, 2016-01-14 05:00:00, None, 6.382
None, None, 1.62, 0.0, 88.2, 2016-01-14 06:00:00, None, 5.902
None, None, 2.561, 0.0, 89.7, 2016-01-14 07:00:00, None, 5.554
None, None, 3.518, 0.0, 87.6, 2016-01-14 08:00:00, None, 5.816
None, None, 3.552, 0.0, 86.2, 2016-01-14 09:00:00, None, 5.612
None, None, 3.366, 0.0, 86.5, 2016-01-14 10:00:00, None, 5.495
None, None, 3.322, 0.0, 86.9, 2016-01-14 11:00:00, None, 5.212
None, None, 3.772, 0.0, 84.6, 2016-01-14 12:00:00, None, 5.392
None, None, 4.377, 0.0, 83.7, 2016-01-14 13:00:00, None, 6.04
None, None, 3.773, 0.0, 79.9, 2016-01-14 14:00:00, None, 7.1
None, None, 3.324, 0.0, 75.0, 2016-01-14 15:00:00, None, 7.51
None, None, 2.671, 0.0, 71.2, 2016-01-14 16:00:00, None, 7.77
None, None, 2.618, 0.0, 71.8, 2016-01-14 17:00:00, None, 7.42
None, None, 2.11, 0.0, 80.1, 2016-01-14 18:00:00, None, 6.252
None, None, 2.622, 0.0, 86.9, 2016-01-14 19:00:00, None, 5.1
None, None, 2.465, 0.0, 87.1, 2016-01-14 20:00:00, None, 4.921
None, None, 2.182, 0.0, 86.1, 2016-01-14 21:00:00, None, 4.866
None, None, 2.658, 0.0, 86.9, 2016-01-14 22:00:00, None, 4.555
None, None, 2.796, 0.0, 87.0, 2016-01-14 23:00:00, None, 4.594
None, None, 2.261, 0.0, 86.7, 2016-01-15 00:00:00, None, 4.319
None, None, 2.53, 0.0, 87.3, 2016-01-15 01:00:00, None, 4.093
None, None, 2.547, 0.0, 89.2, 2016-01-15 02:00:00, None, 4.073
None, None, 1.298, 0.0, 90.1, 2016-01-15 03:00:00, None, 3.774
None, None, 1.392, 0.0, 89.4, 2016-01-15 04:00:00, None, 3.534
None, None, 2.209, 0.0, 89.9, 2016-01-15 05:00:00, None, 3.526
None, None, 3.243, 0.0, 88.0, 2016-01-15 06:00:00, None, 4.398
None, None, 2.235, 0.0, 88.4, 2016-01-15 07:00:00, None, 4.09
None, None, 1.513, 0.0, 87.2, 2016-01-15 08:00:00, None, 4.208
None, None, 2.009, 0.0, 86.5, 2016-01-15 09:00:00, None, 4.176
None, None, 1.922, 0.0, 85.5, 2016-01-15 10:00:00, None, 4.494
None, None, 2.204, 0.0, 85.1, 2016-01-15 11:00:00, None, 4.829
None, None, 2.626, 0.0, 85.7, 2016-01-15 12:00:00, None, 5.026
None, None, 2.724, 0.0, 86.8, 2016-01-15 13:00:00, None, 5.361
None, None, 3.705, 0.0, 82.4, 2016-01-15 14:00:00, None, 6.106
None, None, 3.018, 0.0, 84.1, 2016-01-15 15:00:00, None, 6.331
None, None, 2.82, 0.0, 84.0, 2016-01-15 16:00:00, None, 6.295
None, None, 2.941, 0.0, 85.2, 2016-01-15 17:00:00, None, 6.346
None, None, 3.216, 0.0, 90.3, 2016-01-15 18:00:00, None, 5.724
None, None, 3.288, 0.0, 92.7, 2016-01-15 19:00:00, None, 5.621
None, None, 2.521, 0.0, 91.6, 2016-01-15 20:00:00, None, 6.096
None, None, 1.93, 0.0, 88.9, 2016-01-15 21:00:00, None, 7.3
None, None, 2.417, 0.0, 88.5, 2016-01-15 22:00:00, None, 7.74
None, None, 3.074, 0.0, 87.2, 2016-01-15 23:00:00, None, 7.79
None, None, 3.595, 0.5, 87.9, 2016-01-16 00:00:00, None, 7.44
None, None, 6.482, 1.2, 91.0, 2016-01-16 01:00:00, None, 7.56
None, None, 8.21, 0.0, 89.3, 2016-01-16 02:00:00, None, 7.58
None, None, 7.95, 0.1, 88.5, 2016-01-16 03:00:00, None, 7.52
None, None, 6.203, 0.2, 89.2, 2016-01-16 04:00:00, None, 7.31
None, None, 6.308, 0.2, 87.0, 2016-01-16 05:00:00, None, 7.32
None, None, 5.79, 0.0, 85.5, 2016-01-16 06:00:00, None, 7.38
None, None, 5.447, 0.0, 85.4, 2016-01-16 07:00:00, None, 7.37
None, None, 5.264, 0.6, 89.1, 2016-01-16 08:00:00, None, 7.34
None, None, 5.639, 0.5, 89.5, 2016-01-16 09:00:00, None, 7.66
None, None, 6.133, 0.0, 89.1, 2016-01-16 10:00:00, None, 7.88
None, None, 3.029, 0.0, 88.0, 2016-01-16 11:00:00, None, 8.43
None, None, 2.148, 0.0, 84.4, 2016-01-16 12:00:00, None, 9.13
None, None, 1.148, 0.0, 81.1, 2016-01-16 13:00:00, None, 9.21
None, None, 1.334, 0.0, 83.1, 2016-01-16 14:00:00, None, 9.73
None, None, 2.117, 0.0, 82.8, 2016-01-16 15:00:00, None, 10.44
None, None, 2.306, 0.0, 86.0, 2016-01-16 16:00:00, None, 10.03
None, None, 1.026, 0.0, 86.4, 2016-01-16 17:00:00, None, 9.89
None, None, 1.065, 0.0, 88.4, 2016-01-16 18:00:00, None, 9.45
None, None, 1.07, 0.0, 91.0, 2016-01-16 19:00:00, None, 9.19
None, None, 0.556999, 0.0, 91.3, 2016-01-16 20:00:00, None, 9.02
None, None, 0.935, 0.1, 91.5, 2016-01-16 21:00:00, None, 8.9
None, None, 1.161, 0.0, 92.9, 2016-01-16 22:00:00, None, 8.52
None, None, 1.551, 0.0, 93.7, 2016-01-16 23:00:00, None, 8.16
None, None, 1.372, 0.0, 93.7, 2016-01-17 00:00:00, None, 7.94
None, None, 3.495, 0.0, 94.9, 2016-01-17 01:00:00, None, 7.91
None, None, 2.582, 0.0, 94.8, 2016-01-17 02:00:00, None, 8.04
None, None, 3.797, 0.0, 92.3, 2016-01-17 03:00:00, None, 8.27
None, None, 7.05, 0.0, 84.1, 2016-01-17 04:00:00, None, 8.99
None, None, 5.254, 0.0, 77.4, 2016-01-17 05:00:00, None, 9.15
None, None, 5.095, 0.0, 77.1, 2016-01-17 06:00:00, None, 8.92
None, None, 4.428, 0.0, 76.3, 2016-01-17 07:00:00, None, 8.85
None, None, 6.678, 0.1, 72.4, 2016-01-17 08:00:00, None, 9.08
None, None, 9.04, 0.3, 78.1, 2016-01-17 09:00:00, None, 8.78
None, None, 8.7, 0.0, 76.4, 2016-01-17 10:00:00, None, 9.71
None, None, 7.15, 0.0, 77.5, 2016-01-17 11:00:00, None, 9.71
None, None, 5.44, 0.0, 83.9, 2016-01-17 12:00:00, None, 9.35
None, None, 2.863, 0.0, 84.2, 2016-01-17 13:00:00, None, 9.71
None, None, 2.879, 0.2, 87.0, 2016-01-17 14:00:00, None, 9.62
None, None, 2.026, 0.3, 87.3, 2016-01-17 15:00:00, None, 9.81
None, None, 2.309, 0.1, 85.5, 2016-01-17 16:00:00, None, 9.84
None, None, 2.331, 0.0, 91.1, 2016-01-17 17:00:00, None, 9.13
None, None, 1.567, 0.0, 93.6, 2016-01-17 18:00:00, None, 8.47
None, None, 2.571, 0.0, 94.6, 2016-01-17 19:00:00, None, 7.99
None, None, 1.312, 0.0, 94.4, 2016-01-17 20:00:00, None, 7.97
None, None, 2.659, 0.0, 95.1, 2016-01-17 21:00:00, None, 7.98
None, None, 2.746, 0.4, 93.6, 2016-01-17 22:00:00, None, 8.11
None, None, 2.341, 0.6, 94.1, 2016-01-17 23:00:00, None, 8.09
None, None, 1.614, 0.0, 94.8, 2016-01-18 00:00:00, None, 7.67
None, None, 2.087, 0.1, 94.2, 2016-01-18 01:00:00, None, 7.65
None, None, 1.437, 0.0, 95.0, 2016-01-18 02:00:00, None, 7.26
None, None, 1.355, 0.1, 95.7, 2016-01-18 03:00:00, None, 7.11
None, None, 2.125, 0.0, 96.0, 2016-01-18 04:00:00, None, 7.48
None, None, 3.007, 0.1, 94.6, 2016-01-18 05:00:00, None, 7.13
None, None, 3.686, 0.0, 93.6, 2016-01-18 06:00:00, None, 6.742
None, None, 1.869, 0.0, 92.4, 2016-01-18 07:00:00, None, 6.861
None, None, 2.205, 0.0, 94.0, 2016-01-18 08:00:00, None, 6.541
None, None, 1.996, 0.0, 93.6, 2016-01-18 09:00:00, None, 6.805
None, None, 2.358, 0.0, 92.0, 2016-01-18 10:00:00, None, 7.35
None, None, 2.408, 0.0, 89.1, 2016-01-18 11:00:00, None, 7.87
None, None, 2.631, 0.0, 87.5, 2016-01-18 12:00:00, None, 7.96
None, None, 1.303, 0.0, 83.8, 2016-01-18 13:00:00, None, 8.31
None, None, 0.759, 0.0, 84.7, 2016-01-18 14:00:00, None, 8.32
