station_observations
TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 0.423999, None, 88.7, 2016-02-01 04:00:00, -4.484
None, 0.561999, None, 89.8, 2016-02-01 05:00:00, -4.516
None, 0.195998, None, 89.7, 2016-02-01 06:00:00, -4.586
None, 0.218998, None, 90.0, 2016-02-01 07:00:00, -4.578
None, 0.592998, None, 89.1, 2016-02-01 08:00:00, -4.752
None, 0.303, None, 87.7, 2016-02-01 09:00:00, -4.795
None, 0.5, None, 86.6, 2016-02-01 10:00:00, -4.681
None, 0.658999, None, 83.6, 2016-02-01 11:00:00, -4.282
None, 0.268999, None, 80.5, 2016-02-01 12:00:00, -3.578
None, 0.152998, None, 77.44, 2016-02-01 13:00:00, -2.695
None, 0.239998, None, 74.4, 2016-02-01 14:00:00, -2.347
None, 0.196998, None, 74.93, 2016-02-01 15:00:00, -2.046
None, 0.544, None, 75.63, 2016-02-01 16:00:00, -2.263
None, 0.499, None, 77.03, 2016-02-01 17:00:00, -2.515
None, 0.418, None, 78.29, 2016-02-01 18:00:00, -2.856
None, 0.930998, None, 77.5, 2016-02-01 19:00:00, -3.059
None, 1.392, None, 76.86, 2016-02-01 20:00:00, -4.26
None, 1.594, None, 72.3, 2016-02-01 21:00:00, -4.646
None, 0.748, None, 63.31, 2016-02-01 22:00:00, -4.552
None, 1.447, None, 66.27, 2016-02-01 23:00:00, -6.057
None, 1.811, None, 60.76, 2016-02-02 00:00:00, -6.198
None, 0.75, None, 70.12, 2016-02-02 01:00:00, -8.11
None, 1.237, None, 74.18, 2016-02-02 02:00:00, -9.36
None, 1.679, None, 78.85, 2016-02-02 03:00:00, -10.8
None, 1.787, None, 81.9, 2016-02-02 04:00:00, -11.49
None, 1.263, None, 86.1, 2016-02-02 05:00:00, -12.43
None, 0.963998, None, 86.4, 2016-02-02 06:00:00, -13.26
None, 0.651, None, 86.6, 2016-02-02 07:00:00, -13.22
None, 0.853999, None, 85.9, 2016-02-02 08:00:00, -13.24
None, 0.804, None, 85.7, 2016-02-02 09:00:00, -12.93
None, 0.736998, None, 85.1, 2016-02-02 10:00:00, -12.47
None, 0.416999, None, 85.6, 2016-02-02 11:00:00, -11.1
None, 0.597, None, 84.7, 2016-02-02 12:00:00, -9.91
None, 0.911, None, 75.75, 2016-02-02 13:00:00, -8.13
None, 1.042, None, 71.93, 2016-02-02 14:00:00, -6.621
None, 1.299, None, 54.22, 2016-02-02 15:00:00, -5.439
None, 0.991998, None, 63.24, 2016-02-02 16:00:00, -5.3
None, 0.967998, None, 63.21, 2016-02-02 17:00:00, -6.202
None, 2.339, None, 68.8, 2016-02-02 18:00:00, -9.03
None, 2.115, None, 73.02, 2016-02-02 19:00:00, -10.51
None, 2.08, None, 75.78, 2016-02-02 20:00:00, -10.92
None, 1.451, None, 79.02, 2016-02-02 21:00:00, -11.35
None, 0.921998, None, 80.4, 2016-02-02 22:00:00, -11.77
None, 0.384999, None, 86.1, 2016-02-02 23:00:00, -11.95
None, 0.522, None, 86.9, 2016-02-03 00:00:00, -12.49
None, 0.463999, None, 86.4, 2016-02-03 01:00:00, -12.65
None, 0.535, None, 87.4, 2016-02-03 02:00:00, -12.87
None, 0.785, None, 88.1, 2016-02-03 03:00:00, -13.15
None, 1.14, None, 84.9, 2016-02-03 04:00:00, -13.56
None, 1.312, None, 84.4, 2016-02-03 05:00:00, -13.91
None, 1.349, None, 81.9, 2016-02-03 06:00:00, -14.62
None, 0.913999, None, 82.1, 2016-02-03 07:00:00, -14.95
None, 1.492, None, 80.1, 2016-02-03 08:00:00, -15.58
None, 1.002, None, 82.4, 2016-02-03 09:00:00, -15.73
None, 0.503, None, 82.7, 2016-02-03 10:00:00, -14.36
None, 0.335999, None, 83.4, 2016-02-03 11:00:00, -12.69
None, 0.505999, None, 83.4, 2016-02-03 12:00:00, -11.18
None, 0.56, None, 81.2, 2016-02-03 13:00:00, -10.69
None, 0.639998, None, 77.79, 2016-02-03 14:00:00, -9.86
None, 0.648998, None, 71.86, 2016-02-03 15:00:00, -9.01
None, 1.179, None, 71.83, 2016-02-03 16:00:00, -8.71
None, 1.891, None, 69.85, 2016-02-03 17:00:00, -9.35
None, 0.927999, None, 71.42, 2016-02-03 18:00:00, -9.68
None, 1.091, None, 71.66, 2016-02-03 19:00:00, -9.43
None, 0.893998, None, 72.34, 2016-02-03 20:00:00, -9.24
None, 1.712, None, 77.52, 2016-02-03 21:00:00, -9.35
None, 1.752, None, 76.56, 2016-02-03 22:00:00, -9.53
None, 1.983, None, 76.29, 2016-02-03 23:00:00, -9.41
None, 2.869, None, 76.29, 2016-02-04 00:00:00, -9.34
None, 2.773, None, 76.9, 2016-02-04 01:00:00, -9.39
None, 2.592, None, 77.55, 2016-02-04 02:00:00, -9.38
None, 2.881, None, 77.99, 2016-02-04 03:00:00, -9.29
None, 2.61, None, 83.6, 2016-02-04 04:00:00, -9.29
None, 2.057, None, 79.9, 2016-02-04 05:00:00, -9.12
None, 1.893, None, 79.87, 2016-02-04 06:00:00, -9.05
None, 0.958, None, 82.1, 2016-02-04 07:00:00, -9.4
None, 1.26, None, 83.5, 2016-02-04 08:00:00, -10.29
None, 1.248, None, 80.4, 2016-02-04 09:00:00, -10.82
None, 0.536, None, 69.55, 2016-02-04 10:00:00, -9.1
None, 0.314999, None, 69.61, 2016-02-04 11:00:00, -7.264
None, 0.209, None, 67.81, 2016-02-04 12:00:00, -5.722
None, 0.578998, None, 69.95, 2016-02-04 13:00:00, -5.336
None, 0.354, None, 63.96, 2016-02-04 14:00:00, -5.572
None, 0.509998, None, 69.68, 2016-02-04 15:00:00, -4.883
None, 0.901, None, 70.86, 2016-02-04 16:00:00, -5.371
None, 0.688, None, 72.27, 2016-02-04 17:00:00, -5.039
None, 0.411, None, 72.95, 2016-02-04 18:00:00, -5.078
None, 0.275999, None, 74.25, 2016-02-04 19:00:00, -5.096
None, 0.347999, None, 75.47, 2016-02-04 20:00:00, -5.139
None, 0.708, None, 76.87, 2016-02-04 21:00:00, -5.185
None, 0.531, None, 75.61, 2016-02-04 22:00:00, -4.872
None, 0.866998, None, 76.29, 2016-02-04 23:00:00, -4.564
None, 0.968999, None, 81.6, 2016-02-05 00:00:00, -4.203
None, 0.975, None, 80.2, 2016-02-05 01:00:00, -4.314
None, 0.889998, None, 84.7, 2016-02-05 02:00:00, -4.186
None, 1.115, None, 85.3, 2016-02-05 03:00:00, -4.275
None, 0.975, None, 85.3, 2016-02-05 04:00:00, -3.958
None, 0.986998, None, 85.5, 2016-02-05 05:00:00, -3.774
None, 1.064, None, 86.2, 2016-02-05 06:00:00, -4.349
None, 1.097, None, 86.5, 2016-02-05 07:00:00, -4.533
None, 1.108, None, 83.5, 2016-02-05 08:00:00, -3.812
None, 1.595, None, 71.04, 2016-02-05 09:00:00, -2.907
None, 1.333, None, 65.7, 2016-02-05 10:00:00, 0.474
None, 2.097, None, 56.19, 2016-02-05 11:00:00, 4.782
None, 1.658, None, 48.69, 2016-02-05 12:00:00, 8.29
None, 4.755, None, 47.88, 2016-02-05 13:00:00, 9.23
None, 4.831, None, 49.38, 2016-02-05 14:00:00, 9.2
None, 3.345, None, 51.96, 2016-02-05 15:00:00, 8.41
None, 2.798, None, 54.01, 2016-02-05 16:00:00, 8.11
None, 1.537, None, 55.78, 2016-02-05 17:00:00, 7.632
None, 0.999, None, 58.68, 2016-02-05 18:00:00, 7.079
None, 1.105, None, 74.71, 2016-02-05 19:00:00, 3.945
None, 0.834999, None, 76.99, 2016-02-05 20:00:00, 1.496
None, 0.864, None, 79.08, 2016-02-05 21:00:00, 0.726998
None, 0.976, None, 81.3, 2016-02-05 22:00:00, 0.619
None, 0.777998, None, 72.06, 2016-02-05 23:00:00, 1.394
None, 1.241, None, 65.97, 2016-02-06 00:00:00, 4.954
None, 1.058, None, 74.01, 2016-02-06 01:00:00, 4.438
None, 4.014, None, 63.41, 2016-02-06 02:00:00, 4.881
None, 5.714, None, 58.09, 2016-02-06 03:00:00, 5.862
None, 7.181, None, 51.45, 2016-02-06 04:00:00, 6.259
None, 7.625, None, 46.85, 2016-02-06 05:00:00, 5.83
None, 8.5, None, 44.02, 2016-02-06 06:00:00, 4.93
None, 8.78, None, 43.65, 2016-02-06 07:00:00, 4.284
None, 6.724, None, 76.76, 2016-02-06 08:00:00, 3.507
None, 5.788, None, 77.67, 2016-02-06 09:00:00, 1.559
None, 3.642, None, 75.53, 2016-02-06 10:00:00, 1.206
None, 1.169, None, 60.41, 2016-02-06 11:00:00, 2.153
None, 6.039, None, 39.05, 2016-02-06 12:00:00, 4.275
None, 6.554, None, 32.58, 2016-02-06 13:00:00, 5.165
None, 7.665, None, 30.85, 2016-02-06 14:00:00, 5.495
None, 8.63, None, 30.85, 2016-02-06 15:00:00, 5.471
None, 8.44, None, 30.95, 2016-02-06 16:00:00, 5.099
None, 8.45, None, 32.04, 2016-02-06 17:00:00, 4.416
None, 6.797, None, 35.61, 2016-02-06 18:00:00, 3.531
None, 5.445, None, 38.74, 2016-02-06 19:00:00, 2.683
None, 5.389, None, 42.29, 2016-02-06 20:00:00, 2.149
None, 4.882, None, 42.39, 2016-02-06 21:00:00, 1.807
None, 4.592, None, 42.42, 2016-02-06 22:00:00, 1.64
None, 3.508, None, 43.55, 2016-02-06 23:00:00, 1.295
None, 3.061, None, 45.9, 2016-02-07 00:00:00, 0.671998
None, 3.33, None, 47.8, 2016-02-07 01:00:00, 0.210998
None, 2.941, None, 47.87, 2016-02-07 02:00:00, 0.192
None, 2.437, None, 50.26, 2016-02-07 03:00:00, -0.134
None, 1.783, None, 50.46, 2016-02-07 04:00:00, -0.072999
None, 1.649, None, 51.96, 2016-02-07 05:00:00, -0.115
None, 1.294, None, 52.48, 2016-02-07 06:00:00, -0.421999
None, 1.037, None, 64.81, 2016-02-07 07:00:00, -1.423
None, 1.055, None, 55.82, 2016-02-07 08:00:00, -1.905
None, 1.087, None, 55.78, 2016-02-07 09:00:00, -1.913
None, 0.901, None, 65.87, 2016-02-07 10:00:00, -0.843999
None, 0.91, None, 51.76, 2016-02-07 11:00:00, 0.416
None, 3.102, None, 50.36, 2016-02-07 12:00:00, 2.263
None, 4.525, None, 49.89, 2016-02-07 13:00:00, 2.853
None, 4.16, None, 49.92, 2016-02-07 14:00:00, 2.945
None, 2.302, None, 50.67, 2016-02-07 15:00:00, 3.091
None, 2.436, None, 59.83, 2016-02-07 16:00:00, 2.888
None, 2.437, None, 60.51, 2016-02-07 17:00:00, 2.666
None, 2.852, None, 70.73, 2016-02-07 18:00:00, 1.964
None, 2.488, None, 69.98, 2016-02-07 19:00:00, 1.621
None, 1.527, None, 69.33, 2016-02-07 20:00:00, 0.828998
None, 1.04, None, 64.02, 2016-02-07 21:00:00, 1.242
None, 2.97, None, 61.02, 2016-02-07 22:00:00, 2.274
None, 2.271, None, 74.71, 2016-02-07 23:00:00, 2.256
None, 1.526, None, 62.93, 2016-02-08 00:00:00, 0.873
None, 2.329, None, 74.44, 2016-02-08 01:00:00, 2.185
None, 1.221, None, 74.37, 2016-02-08 02:00:00, -0.122
None, 1.0, None, 82.3, 2016-02-08 03:00:00, -0.398
None, 0.573, None, 78.91, 2016-02-08 04:00:00, -0.85
None, 0.814998, None, 87.0, 2016-02-08 05:00:00, -1.178
None, 0.945999, None, 78.73, 2016-02-08 06:00:00, -0.614
None, 0.580999, None, 84.3, 2016-02-08 07:00:00, -1.032
None, 0.732999, None, 89.1, 2016-02-08 08:00:00, -1.386
None, 0.814998, None, 89.9, 2016-02-08 09:00:00, -1.125
None, 0.319999, None, 87.5, 2016-02-08 10:00:00, -0.573
None, 0.428999, None, 80.2, 2016-02-08 11:00:00, 0.875
None, 0.307, None, 82.0, 2016-02-08 12:00:00, 0.989
None, 0.580999, None, 82.9, 2016-02-08 13:00:00, 1.063
None, 0.428, None, 70.84, 2016-02-08 14:00:00, 2.054
None, 0.426999, None, 75.91, 2016-02-08 15:00:00, 3.058
None, 0.254, None, 76.22, 2016-02-08 16:00:00, 2.795
None, 0.547999, None, 79.76, 2016-02-08 17:00:00, 2.155
None, 0.529999, None, 82.0, 2016-02-08 18:00:00, 1.765
None, 0.713998, None, 85.5, 2016-02-08 19:00:00, 1.703
None, 1.029, None, 80.6, 2016-02-08 20:00:00, 1.856
None, 1.509, None, 67.43, 2016-02-08 21:00:00, 5.796
None, 1.309, None, 71.78, 2016-02-08 22:00:00, 6.201
None, 1.191, None, 63.06, 2016-02-08 23:00:00, 7.828
None, 1.084, None, 64.13, 2016-02-09 00:00:00, 8.43
None, 0.663999, None, 62.25, 2016-02-09 01:00:00, 8.48
None, 0.356999, None, 62.9, 2016-02-09 02:00:00, 8.54
None, 1.02, None, 60.96, 2016-02-09 03:00:00, 8.82
None, 1.758, None, 63.07, 2016-02-09 04:00:00, 8.55
None, 1.468, None, 62.01, 2016-02-09 05:00:00, 8.27
None, 0.97, None, 64.49, 2016-02-09 06:00:00, 8.3
None, 0.825999, None, 60.95, 2016-02-09 07:00:00, 8.3
None, 1.548, None, 63.61, 2016-02-09 08:00:00, 7.819
None, 1.775, None, 63.52, 2016-02-09 09:00:00, 7.712
None, 2.051, None, 58.4, 2016-02-09 10:00:00, 8.44
None, 2.157, None, 53.26, 2016-02-09 11:00:00, 9.33
None, 4.412, None, 47.23, 2016-02-09 12:00:00, 10.59
None, 4.768, None, 44.78, 2016-02-09 13:00:00, 11.52
None, 3.884, None, 41.44, 2016-02-09 14:00:00, 11.83
None, 2.98, None, 40.49, 2016-02-09 15:00:00, 12.37
None, 2.688, None, 42.57, 2016-02-09 16:00:00, 12.03
None, 1.661, None, 44.27, 2016-02-09 17:00:00, 11.24
None, 3.787, None, 56.74, 2016-02-09 18:00:00, 9.47
None, 1.133, None, 61.64, 2016-02-09 19:00:00, 8.15
None, 1.173, None, 68.86, 2016-02-09 20:00:00, 6.792
None, 2.068, None, 73.12, 2016-02-09 21:00:00, 6.069
None, 2.195, None, 75.23, 2016-02-09 22:00:00, 4.868
None, 1.835, None, 77.24, 2016-02-09 23:00:00, 4.531
None, 1.074, None, 82.9, 2016-02-10 00:00:00, 3.526
None, 0.607999, None, 81.9, 2016-02-10 01:00:00, 3.286
None, 0.874, None, 80.9, 2016-02-10 02:00:00, 3.293
None, 1.194, None, 85.8, 2016-02-10 03:00:00, 2.863
None, 0.564, None, 86.2, 2016-02-10 04:00:00, 2.491
None, 0.890999, None, 88.9, 2016-02-10 05:00:00, 1.922
None, 2.869, None, 84.1, 2016-02-10 06:00:00, 2.384
None, 4.053, None, 84.9, 2016-02-10 07:00:00, 2.428
None, 4.129, None, 83.2, 2016-02-10 08:00:00, 1.915
None, 5.321, None, 76.84, 2016-02-10 09:00:00, 1.322
None, 5.141, None, 79.99, 2016-02-10 10:00:00, 0.646
None, 5.747, None, 82.5, 2016-02-10 11:00:00, 0.182998
None, 4.698, None, 83.3, 2016-02-10 12:00:00, -0.090998
None, 4.32, None, 83.2, 2016-02-10 13:00:00, -0.248998
None, 5.133, None, 85.3, 2016-02-10 14:00:00, -0.601
None, 3.317, None, 87.5, 2016-02-10 15:00:00, -0.896
None, 4.382, None, 82.2, 2016-02-10 16:00:00, -1.43
None, 3.932, None, 84.5, 2016-02-10 17:00:00, -1.676
None, 4.359, None, 86.6, 2016-02-10 18:00:00, -1.778
None, 4.425, None, 87.7, 2016-02-10 19:00:00, -1.94
None, 2.996, None, 90.4, 2016-02-10 20:00:00, -1.997
None, 2.815, None, 84.8, 2016-02-10 21:00:00, -2.189
None, 2.9, None, 83.3, 2016-02-10 22:00:00, -2.396
None, 3.124, None, 85.1, 2016-02-10 23:00:00, -2.778
None, 2.748, None, 87.7, 2016-02-11 00:00:00, -3.132
None, 2.131, None, 84.9, 2016-02-11 01:00:00, -3.113
None, 1.7, None, 85.6, 2016-02-11 02:00:00, -3.256
None, 1.905, None, 86.8, 2016-02-11 03:00:00, -3.402
None, 1.751, None, 82.1, 2016-02-11 04:00:00, -3.5
None, 1.301, None, 84.6, 2016-02-11 05:00:00, -3.533
None, 1.31, None, 79.72, 2016-02-11 06:00:00, -3.537
None, 3.61, None, 77.57, 2016-02-11 07:00:00, -4.745
None, 4.264, None, 77.45, 2016-02-11 08:00:00, -5.295
None, 4.403, None, 83.0, 2016-02-11 09:00:00, -5.656
None, 2.797, None, 87.2, 2016-02-11 10:00:00, -5.869
None, 2.579, None, 87.5, 2016-02-11 11:00:00, -5.628
None, 2.347, None, 84.2, 2016-02-11 12:00:00, -5.234
None, 1.888, None, 80.6, 2016-02-11 13:00:00, -4.425
None, 1.085, None, 78.71, 2016-02-11 14:00:00, -3.651
None, 0.837998, None, 78.26, 2016-02-11 15:00:00, -3.07
None, 1.101, None, 79.21, 2016-02-11 16:00:00, -2.889
None, 1.349, None, 79.58, 2016-02-11 17:00:00, -2.969
None, 1.858, None, 80.2, 2016-02-11 18:00:00, -2.912
None, 2.058, None, 80.1, 2016-02-11 19:00:00, -2.691
None, 4.416, None, 81.4, 2016-02-11 20:00:00, -2.771
None, 4.666, None, 82.0, 2016-02-11 21:00:00, -3.876
None, 4.115, None, 78.78, 2016-02-11 22:00:00, -4.246
None, 4.529, None, 77.45, 2016-02-11 23:00:00, -4.512
None, 3.815, None, 77.28, 2016-02-12 00:00:00, -4.839
None, 3.594, None, 77.14, 2016-02-12 01:00:00, -5.142
None, 3.518, None, 80.4, 2016-02-12 02:00:00, -5.508
None, 3.682, None, 82.7, 2016-02-12 03:00:00, -5.762
None, 4.415, None, 85.4, 2016-02-12 04:00:00, -5.823
None, 4.34, None, 87.1, 2016-02-12 05:00:00, -5.936
None, 3.466, None, 88.2, 2016-02-12 06:00:00, -6.149
None, 3.94, None, 89.8, 2016-02-12 07:00:00, -6.382
None, 3.454, None, 86.5, 2016-02-12 08:00:00, -6.549
None, 3.776, None, 85.2, 2016-02-12 09:00:00, -6.452
None, 3.043, None, 85.6, 2016-02-12 10:00:00, -6.243
None, 3.783, None, 87.2, 2016-02-12 11:00:00, -6.053
None, 3.76, None, 89.7, 2016-02-12 12:00:00, -5.857
None, 3.877, None, 93.2, 2016-02-12 13:00:00, -5.685
None, 4.488, None, 91.5, 2016-02-12 14:00:00, -5.437
None, 2.443, None, 87.3, 2016-02-12 15:00:00, -4.852
None, 3.101, None, 84.4, 2016-02-12 16:00:00, -4.44
None, 2.991, None, 84.7, 2016-02-12 17:00:00, -4.213
None, 3.07, None, 85.4, 2016-02-12 18:00:00, -4.189
None, 2.424, None, 87.2, 2016-02-12 19:00:00, -3.951
None, 1.825, None, 87.3, 2016-02-12 20:00:00, -3.899
None, 1.353, None, 87.7, 2016-02-12 21:00:00, -4.281
None, 1.003, None, 87.7, 2016-02-12 22:00:00, -4.666
