CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 7.175, 43.58, None, None, None, None,7.948, None, 5.999,86.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 00:00:00, None, None, -0.134,43
None, 7.22, 43.14, None, None, None, None,11.64, None, 4.959,98.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 01:00:00, None, None, -0.133,43
None, 6.988, 41.14, None, None, None, None,7.013, None, 6.975,82.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 02:00:00, None, None, -0.013,43
None, 7.203, 37.66, None, None, None, None,8.94, None, 7.445,92.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 03:00:00, None, None, 0.144,43
None, 7.081, 37.0, None, None, None, None,6.985, None, 7.783,85.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 04:00:00, None, None, -0.039,43
None, 6.753, 36.16, None, None, None, None,6.384, None, 6.597,87.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 05:00:00, None, None, -0.317,43
None, 6.617, 36.7, None, None, None, None,5.504, None, 6.082,90.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 06:00:00, None, None, -0.033,43
None, 6.655, 36.04, None, None, None, None,5.452, None, 7.475,88.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 07:00:00, None, None, -0.058,43
None, 6.475, 36.7, None, None, None, None,6.219, None, 7.199,84.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 08:00:00, None, None, 0.104,43
None, 7.263, 33.54, None, None, None, None,7.982, None, 6.32,85.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 09:00:00, None, None, 0.105,43
None, 9.24, 29.84, None, None, None, None,13.16, None, 5.134,86.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 10:00:00, None, None, 0.106,43
None, 10.66, 27.49, None, None, None, None,37.95, None, 2.642,100.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 11:00:00, None, None, -0.267,43
None, 11.16, 26.32, None, None, None, None,53.4, None, 2.872,112.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 12:00:00, None, None, 0.464,43
None, 11.9, 27.91, None, None, None, None,33.64, None, 4.076,137.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 13:00:00, None, None, 0.197,43
None, 12.51, 25.07, None, None, None, None,49.57, None, 2.557,163.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 14:00:00, None, None, 0.204,43
None, 12.55, 26.6, None, None, None, None,43.01, None, 3.42,150.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 15:00:00, None, None, -0.596,43
