pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,8.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 00:00:00, None, None, None,43
None, None,8.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 01:00:00, None, None, None,43
None, None,8.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 02:00:00, None, None, None,43
None, None,8.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 03:00:00, None, None, None,43
None, None,8.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 04:00:00, None, None, None,43
None, None,8.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 05:00:00, None, None, None,43
None, None,8.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 06:00:00, None, None, None,43
None, None,8.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 07:00:00, None, None, None,43
None, None,7.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 08:00:00, None, None, None,43
None, None,8.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 09:00:00, None, None, None,43
None, None,7.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 10:00:00, None, None, None,43
None, None,7.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 11:00:00, None, None, None,43
None, None,9.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 12:00:00, None, None, None,43
None, None,9.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 13:00:00, None, None, None,43
None, None,9.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 14:00:00, None, None, None,43
None, None,9.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 15:00:00, None, None, None,43
None, None,10.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 16:00:00, None, None, None,43
None, None,10.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 17:00:00, None, None, None,43
None, None,10.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 18:00:00, None, None, None,43
None, None,10.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 19:00:00, None, None, None,43
None, None,10.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 20:00:00, None, None, None,43
None, None,10.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 21:00:00, None, None, None,43
None, None,10.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 22:00:00, None, None, None,43
None, None,10.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-22 23:00:00, None, None, None,43
None, None,10.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 00:00:00, None, None, None,43
None, None,10.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 01:00:00, None, None, None,43
None, None,10.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 02:00:00, None, None, None,43
None, None,10.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 03:00:00, None, None, None,43
None, None,10.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 04:00:00, None, None, None,43
None, None,9.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 05:00:00, None, None, None,43
None, None,9.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 06:00:00, None, None, None,43
None, None,9.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 07:00:00, None, None, None,43
None, None,9.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 08:00:00, None, None, None,43
None, None,9.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 09:00:00, None, None, None,43
None, None,9.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 10:00:00, None, None, None,43
None, None,9.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 11:00:00, None, None, None,43
None, None,9.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 12:00:00, None, None, None,43
None, None,10.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 13:00:00, None, None, None,43
None, None,10.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 15:00:00, None, None, None,43
None, None,10.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 16:00:00, None, None, None,43
None, None,9.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 17:00:00, None, None, None,43
None, None,9.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 18:00:00, None, None, None,43
None, None,9.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 19:00:00, None, None, None,43
None, None,8.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 20:00:00, None, None, None,43
None, None,8.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 21:00:00, None, None, None,43
None, None,7.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 22:00:00, None, None, None,43
None, None,8.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-23 23:00:00, None, None, None,43
None, None,7.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 00:00:00, None, None, None,43
None, None,7.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 01:00:00, None, None, None,43
None, None,7.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 02:00:00, None, None, None,43
None, None,7.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 03:00:00, None, None, None,43
None, None,6.915, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 04:00:00, None, None, None,43
None, None,6.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 05:00:00, None, None, None,43
None, None,6.557, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 06:00:00, None, None, None,43
None, None,6.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 07:00:00, None, None, None,43
None, None,5.513, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 08:00:00, None, None, None,43
None, None,5.953, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 09:00:00, None, None, None,43
None, None,7.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 10:00:00, None, None, None,43
None, None,8.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 11:00:00, None, None, None,43
None, None,9.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 12:00:00, None, None, None,43
None, None,9.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 13:00:00, None, None, None,43
None, None,8.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 14:00:00, None, None, None,43
None, None,9.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 15:00:00, None, None, None,43
None, None,9.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 16:00:00, None, None, None,43
None, None,10.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 17:00:00, None, None, None,43
None, None,10.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 18:00:00, None, None, None,43
None, None,11.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 19:00:00, None, None, None,43
None, None,11.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 20:00:00, None, None, None,43
None, None,12.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 21:00:00, None, None, None,43
None, None,11.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 22:00:00, None, None, None,43
None, None,11.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-24 23:00:00, None, None, None,43
None, None,11.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 00:00:00, None, None, None,43
None, None,11.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 01:00:00, None, None, None,43
None, None,9.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 02:00:00, None, None, None,43
None, None,10.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 03:00:00, None, None, None,43
None, None,9.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 04:00:00, None, None, None,43
None, None,9.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 05:00:00, None, None, None,43
None, None,8.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 06:00:00, None, None, None,43
None, None,8.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 07:00:00, None, None, None,43
None, None,8.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 08:00:00, None, None, None,43
None, None,8.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 09:00:00, None, None, None,43
None, None,8.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 10:00:00, None, None, None,43
None, None,8.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 11:00:00, None, None, None,43
None, None,8.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 12:00:00, None, None, None,43
None, None,7.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 13:00:00, None, None, None,43
None, None,8.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 14:00:00, None, None, None,43
None, None,9.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 15:00:00, None, None, None,43
None, None,10.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 16:00:00, None, None, None,43
None, None,9.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 17:00:00, None, None, None,43
None, None,9.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 18:00:00, None, None, None,43
None, None,8.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-25 19:00:00, None, None, None,43
