AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
-1.2, 16.9,2022-11-26 00:00:00, -0.3, 0.4,48
-1.2, None,2022-11-26 01:00:00, None, None,48
-1.2, None,2022-11-26 02:00:00, None, None,48
-1.1, None,2022-11-26 03:00:00, None, None,48
-0.9, None,2022-11-26 04:00:00, None, None,48
-0.8, None,2022-11-26 05:00:00, None, None,48
-0.9, None,2022-11-26 06:00:00, None, None,48
-0.9, None,2022-11-26 07:00:00, None, None,48
-1.0, None,2022-11-26 08:00:00, None, None,48
-0.2, None,2022-11-26 09:00:00, None, None,48
0.1, None,2022-11-26 10:00:00, None, None,48
0.3, None,2022-11-26 11:00:00, None, None,48
0.4, None,2022-11-26 12:00:00, None, None,48
0.7, None,2022-11-26 13:00:00, None, None,48
0.9, None,2022-11-26 14:00:00, None, None,48
0.6, None,2022-11-26 15:00:00, None, None,48
0.8, None,2022-11-26 16:00:00, None, None,48
0.6, None,2022-11-26 17:00:00, None, None,48
0.6, None,2022-11-26 18:00:00, None, None,48
0.6, None,2022-11-26 19:00:00, None, None,48
0.4, None,2022-11-26 20:00:00, None, None,48
0.5, None,2022-11-26 21:00:00, None, None,48
0.3, None,2022-11-26 22:00:00, None, None,48
0.5, None,2022-11-26 23:00:00, None, None,48
0.7, 0.8,2022-11-27 00:00:00, -4.6, 0.2,48
0.6, None,2022-11-27 01:00:00, None, None,48
-0.9, None,2022-11-27 02:00:00, None, None,48
-2.2, None,2022-11-27 03:00:00, None, None,48
-3.0, None,2022-11-27 04:00:00, None, None,48
-3.3, None,2022-11-27 05:00:00, None, None,48
-4.2, None,2022-11-27 06:00:00, None, None,48
-4.7, None,2022-11-27 07:00:00, None, None,48
-5.5, None,2022-11-27 08:00:00, None, None,48
-5.5, None,2022-11-27 09:00:00, None, None,48
-3.6, None,2022-11-27 10:00:00, None, None,48
-3.0, None,2022-11-27 11:00:00, None, None,48
-1.6, None,2022-11-27 12:00:00, None, None,48
-0.1, None,2022-11-27 13:00:00, None, None,48
-0.8, None,2022-11-27 14:00:00, None, None,48
-1.7, None,2022-11-27 15:00:00, None, None,48
-2.7, None,2022-11-27 16:00:00, None, None,48
-2.8, None,2022-11-27 17:00:00, None, None,48
-2.8, None,2022-11-27 18:00:00, None, None,48
-3.0, None,2022-11-27 19:00:00, None, None,48
-3.2, None,2022-11-27 20:00:00, None, None,48
-3.2, None,2022-11-27 21:00:00, None, None,48
-3.8, None,2022-11-27 22:00:00, None, None,48
-5.0, None,2022-11-27 23:00:00, None, None,48
-5.8, 0.0,2022-11-28 00:00:00, -11.5, -5.7,48
-6.7, None,2022-11-28 01:00:00, None, None,48
-7.1, None,2022-11-28 02:00:00, None, None,48
-7.9, None,2022-11-28 03:00:00, None, None,48
-7.4, None,2022-11-28 04:00:00, None, None,48
-7.9, None,2022-11-28 05:00:00, None, None,48
-8.1, None,2022-11-28 06:00:00, None, None,48
-8.1, None,2022-11-28 07:00:00, None, None,48
-9.5, None,2022-11-28 08:00:00, None, None,48
-9.8, None,2022-11-28 09:00:00, None, None,48
-8.5, None,2022-11-28 10:00:00, None, None,48
-5.9, None,2022-11-28 11:00:00, None, None,48
-6.0, None,2022-11-28 12:00:00, None, None,48
-5.2, None,2022-11-28 13:00:00, None, None,48
-5.4, None,2022-11-28 14:00:00, None, None,48
-6.0, None,2022-11-28 15:00:00, None, None,48
-7.8, None,2022-11-28 16:00:00, None, None,48
-9.5, None,2022-11-28 17:00:00, None, None,48
-9.9, None,2022-11-28 18:00:00, None, None,48
-10.5, None,2022-11-28 19:00:00, None, None,48
-11.0, None,2022-11-28 20:00:00, None, None,48
-11.6, None,2022-11-28 21:00:00, None, None,48
-12.0, None,2022-11-28 22:00:00, None, None,48
-12.4, None,2022-11-28 23:00:00, None, None,48
-11.9, 18.4,2022-11-29 00:00:00, -11.4, -8.9,48
-12.3, None,2022-11-29 01:00:00, None, None,48
-12.3, None,2022-11-29 02:00:00, None, None,48
-11.8, None,2022-11-29 03:00:00, None, None,48
-11.9, None,2022-11-29 04:00:00, None, None,48
-11.9, None,2022-11-29 05:00:00, None, None,48
-12.0, None,2022-11-29 06:00:00, None, None,48
-11.4, None,2022-11-29 07:00:00, None, None,48
-11.2, None,2022-11-29 08:00:00, None, None,48
-10.6, None,2022-11-29 09:00:00, None, None,48
-9.7, None,2022-11-29 10:00:00, None, None,48
-8.8, None,2022-11-29 11:00:00, None, None,48
-8.5, None,2022-11-29 12:00:00, None, None,48
-8.4, None,2022-11-29 13:00:00, None, None,48
-8.5, None,2022-11-29 14:00:00, None, None,48
-8.6, None,2022-11-29 15:00:00, None, None,48
-8.7, None,2022-11-29 16:00:00, None, None,48
-8.9, None,2022-11-29 17:00:00, None, None,48
-8.7, None,2022-11-29 18:00:00, None, None,48
-8.7, None,2022-11-29 19:00:00, None, None,48
-9.2, None,2022-11-29 20:00:00, None, None,48
-9.6, None,2022-11-29 21:00:00, None, None,48
-9.8, None,2022-11-29 22:00:00, None, None,48
-9.5, None,2022-11-29 23:00:00, None, None,48
-9.1, 14.5,2022-11-30 00:00:00, -9.1, -1.3,48
-9.0, None,2022-11-30 01:00:00, None, None,48
-9.0, None,2022-11-30 02:00:00, None, None,48
-8.6, None,2022-11-30 03:00:00, None, None,48
-8.6, None,2022-11-30 04:00:00, None, None,48
-8.7, None,2022-11-30 05:00:00, None, None,48
-8.2, None,2022-11-30 06:00:00, None, None,48
-7.9, None,2022-11-30 07:00:00, None, None,48
-7.6, None,2022-11-30 08:00:00, None, None,48
-6.9, None,2022-11-30 09:00:00, None, None,48
-4.9, None,2022-11-30 10:00:00, None, None,48
-4.9, None,2022-11-30 11:00:00, None, None,48
-0.8, None,2022-11-30 12:00:00, None, None,48
-3.4, None,2022-11-30 13:00:00, None, None,48
-2.9, None,2022-11-30 14:00:00, None, None,48
-4.0, None,2022-11-30 15:00:00, None, None,48
-6.3, None,2022-11-30 16:00:00, None, None,48
-8.0, None,2022-11-30 17:00:00, None, None,48
-9.2, None,2022-11-30 18:00:00, None, None,48
-9.4, None,2022-11-30 19:00:00, None, None,48
-9.1, None,2022-11-30 20:00:00, None, None,48
-10.0, None,2022-11-30 21:00:00, None, None,48
-10.0, None,2022-11-30 22:00:00, None, None,48
-9.1, None,2022-11-30 23:00:00, None, None,48
-10.3, 0.0,2022-12-01 00:00:00, -17.3, -8.5,48
-10.5, None,2022-12-01 01:00:00, None, None,48
-11.2, None,2022-12-01 02:00:00, None, None,48
-11.4, None,2022-12-01 03:00:00, None, None,48
-12.2, None,2022-12-01 04:00:00, None, None,48
-12.7, None,2022-12-01 05:00:00, None, None,48
-13.2, None,2022-12-01 06:00:00, None, None,48
-13.7, None,2022-12-01 07:00:00, None, None,48
-14.2, None,2022-12-01 08:00:00, None, None,48
-14.0, None,2022-12-01 09:00:00, None, None,48
-12.5, None,2022-12-01 10:00:00, None, None,48
-11.1, None,2022-12-01 11:00:00, None, None,48
-11.1, None,2022-12-01 12:00:00, None, None,48
-9.7, None,2022-12-01 13:00:00, None, None,48
-8.0, None,2022-12-01 14:00:00, None, None,48
-11.1, None,2022-12-01 15:00:00, None, None,48
-14.2, None,2022-12-01 16:00:00, None, None,48
-15.4, None,2022-12-01 17:00:00, None, None,48
-16.5, None,2022-12-01 18:00:00, None, None,48
-16.8, None,2022-12-01 19:00:00, None, None,48
-17.7, None,2022-12-01 20:00:00, None, None,48
-17.7, None,2022-12-01 21:00:00, None, None,48
-18.0, None,2022-12-01 22:00:00, None, None,48
-18.2, None,2022-12-01 23:00:00, None, None,48
-17.9, 0.7,2022-12-02 00:00:00, -17.0, -9.0,48
-17.9, None,2022-12-02 01:00:00, None, None,48
-17.4, None,2022-12-02 02:00:00, None, None,48
-16.6, None,2022-12-02 03:00:00, None, None,48
-15.4, None,2022-12-02 04:00:00, None, None,48
-14.1, None,2022-12-02 05:00:00, None, None,48
-14.8, None,2022-12-02 06:00:00, None, None,48
-13.9, None,2022-12-02 07:00:00, None, None,48
-13.7, None,2022-12-02 08:00:00, None, None,48
-11.8, None,2022-12-02 09:00:00, None, None,48
-11.5, None,2022-12-02 10:00:00, None, None,48
-9.5, None,2022-12-02 11:00:00, None, None,48
-8.9, None,2022-12-02 12:00:00, None, None,48
-8.8, None,2022-12-02 13:00:00, None, None,48
-8.7, None,2022-12-02 14:00:00, None, None,48
-8.5, None,2022-12-02 15:00:00, None, None,48
-9.8, None,2022-12-02 16:00:00, None, None,48
-10.2, None,2022-12-02 17:00:00, None, None,48
-11.2, None,2022-12-02 18:00:00, None, None,48
-11.4, None,2022-12-02 19:00:00, None, None,48
-10.8, None,2022-12-02 20:00:00, None, None,48
-11.8, None,2022-12-02 21:00:00, None, None,48
-11.7, None,2022-12-02 22:00:00, None, None,48
-11.0, None,2022-12-02 23:00:00, None, None,48
