RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
20.79, None, None, None,18.79,356.8, None, None, -18.0, None, None, None, None, None, None, None, None,-0.725, None, None, None, None,14.16, None, None, None, None,2017-10-02 09:00:00, None,40
20.71, None, None, None,16.12,354.5, None, None, -18.0, None, None, None, None, None, None, None, None,-0.439, None, None, None, None,15.17, None, None, None, None,2017-10-02 10:00:00, None,40
20.61, None, None, None,12.18,341.2, None, None, -18.0, None, None, None, None, None, None, None, None,-0.126, None, None, None, None,16.79, None, None, None, None,2017-10-02 11:00:00, None,40
20.46, None, None, None,12.33,343.9, None, None, -20.0, None, None, None, None, None, None, None, None,0.171, None, None, None, None,17.6, None, None, None, None,2017-10-02 12:00:00, None,40
20.13, None, None, None,10.56,336.6, None, None, -19.0, None, None, None, None, None, None, None, None,1.271, None, None, None, None,17.15, None, None, None, None,2017-10-02 13:00:00, None,40
20.01, None, None, None,7.71,342.0, None, None, -19.0, None, None, None, None, None, None, None, None,1.881, None, None, None, None,21.78, None, None, None, None,2017-10-02 14:00:00, None,40
19.7, None, None, None,13.6,338.9, None, None, -18.0, None, None, None, None, None, None, None, None,2.722, None, None, None, None,21.82, None, None, None, None,2017-10-02 15:00:00, None,40
19.43, None, None, None,8.78,325.7, None, None, -18.0, None, None, None, None, None, None, None, None,3.62, None, None, None, None,30.3, None, None, None, None,2017-10-02 16:00:00, None,40
19.61, None, None, None,4.096,327.5, None, None, -18.0, None, None, None, None, None, None, None, None,2.798, None, None, None, None,32.18, None, None, None, None,2017-10-02 17:00:00, None,40
20.2, None, None, None,10.81,341.5, None, None, -19.0, None, None, None, None, None, None, None, None,1.059, None, None, None, None,22.21, None, None, None, None,2017-10-02 18:00:00, None,40
20.15, None, None, None,19.72,5.796, None, None, -19.0, None, None, None, None, None, None, None, None,1.003, None, None, None, None,10.89, None, None, None, None,2017-10-02 19:00:00, None,40
20.21, None, None, None,18.99,7.81, None, None, -19.0, None, None, None, None, None, None, None, None,1.203, None, None, None, None,12.24, None, None, None, None,2017-10-02 20:00:00, None,40
20.62, None, None, None,7.59,350.9, None, None, -18.0, None, None, None, None, None, None, None, None,-0.35, None, None, None, None,18.85, None, None, None, None,2017-10-02 21:00:00, None,40
20.62, None, None, None,7.82,352.4, None, None, -18.0, None, None, None, None, None, None, None, None,-0.561, None, None, None, None,17.38, None, None, None, None,2017-10-02 22:00:00, None,40
20.59, None, None, None,6.031,1.182, None, None, -18.0, None, None, None, None, None, None, None, None,-0.455, None, None, None, None,13.25, None, None, None, None,2017-10-02 23:00:00, None,40
20.65, None, None, None,7.37,358.9, None, None, -18.0, None, None, None, None, None, None, None, None,-0.658, None, None, None, None,14.74, None, None, None, None,2017-10-03 00:00:00, None,40
20.74, None, None, None,9.36,356.4, None, None, -18.0, None, None, None, None, None, None, None, None,-0.753, None, None, None, None,17.54, None, None, None, None,2017-10-03 01:00:00, None,40
20.65, None, None, None,3.978,0.177, None, None, -18.0, None, None, None, None, None, None, None, None,-0.469, None, None, None, None,16.72, None, None, None, None,2017-10-03 02:00:00, None,40
20.93, None, None, None,5.36,352.6, None, None, -19.0, None, None, None, None, None, None, None, None,-1.381, None, None, None, None,12.94, None, None, None, None,2017-10-03 03:00:00, None,40
20.96, None, None, None,11.09,353.6, None, None, -19.0, None, None, None, None, None, None, None, None,-1.486, None, None, None, None,13.38, None, None, None, None,2017-10-03 04:00:00, None,40
21.0, None, None, None,9.06,346.5, None, None, -19.0, None, None, None, None, None, None, None, None,-1.4, None, None, None, None,12.35, None, None, None, None,2017-10-03 05:00:00, None,40
