CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -0.548,78.39, None, None, None, None, 33.09, None, 18.11, 39.94, None, None, None, None, None, None, None, None, None,2017-10-02 09:00:00, None, None,40
None, -0.264,78.0, None, None, None, None, 33.88, None, 14.09, 41.15, None, None, None, None, None, None, None, None, None,2017-10-02 10:00:00, None, None,40
None, 0.756,71.34, None, None, None, None, 31.02, None, 13.55, 44.18, None, None, None, None, None, None, None, None, None,2017-10-02 11:00:00, None, None,40
None, 2.391,67.32, None, None, None, None, 43.75, None, 9.57, 55.57, None, None, None, None, None, None, None, None, None,2017-10-02 12:00:00, None, None,40
None, 2.489,63.93, None, None, None, None, 50.05, None, 7.583, 52.95, None, None, None, None, None, None, None, None, None,2017-10-02 13:00:00, None, None,40
None, 2.994,59.45, None, None, None, None, 59.07, None, 8.0, 64.39, None, None, None, None, None, None, None, None, None,2017-10-02 14:00:00, None, None,40
None, 3.514,55.18, None, None, None, None, 48.47, None, 10.57, 42.54, None, None, None, None, None, None, None, None, None,2017-10-02 15:00:00, None, None,40
None, 3.456,54.66, None, None, None, None, 39.64, None, 10.47, 32.63, None, None, None, None, None, None, None, None, None,2017-10-02 16:00:00, None, None,40
None, 3.043,56.93, None, None, None, None, 34.25, None, 12.87, 37.42, None, None, None, None, None, None, None, None, None,2017-10-02 17:00:00, None, None,40
None, 2.464,61.29, None, None, None, None, 30.48, None, 14.55, 37.4, None, None, None, None, None, None, None, None, None,2017-10-02 18:00:00, None, None,40
None, 1.987,63.84, None, None, None, None, 31.99, None, 15.57, 35.97, None, None, None, None, None, None, None, None, None,2017-10-02 19:00:00, None, None,40
None, 1.224,64.54, None, None, None, None, 54.12, None, 9.38, 42.02, None, None, None, None, None, None, None, None, None,2017-10-02 20:00:00, None, None,40
None, 1.055,65.47, None, None, None, None, 41.02, None, 12.27, 32.48, None, None, None, None, None, None, None, None, None,2017-10-02 21:00:00, None, None,40
None, 0.799,66.81, None, None, None, None, 62.93, None, 7.198, 22.64, None, None, None, None, None, None, None, None, None,2017-10-02 22:00:00, None, None,40
None, 0.792,64.94, None, None, None, None, 53.25, None, 7.307, 50.09, None, None, None, None, None, None, None, None, None,2017-10-02 23:00:00, None, None,40
None, 1.004,62.67, None, None, None, None, 60.09, None, 6.974, 47.51, None, None, None, None, None, None, None, None, None,2017-10-03 00:00:00, None, None,40
None, 0.387,65.29, None, None, None, None, 63.51, None, 6.044, 30.55, None, None, None, None, None, None, None, None, None,2017-10-03 01:00:00, None, None,40
None, 0.184,64.48, None, None, None, None, 60.59, None, 5.039, 24.9, None, None, None, None, None, None, None, None, None,2017-10-03 02:00:00, None, None,40
None, -0.958,69.29, None, None, None, None, 58.69, None, 3.864, 58.13, None, None, None, None, None, None, None, None, None,2017-10-03 03:00:00, None, None,40
None, -1.01,67.83, None, None, None, None, 47.81, None, 5.934, 37.25, None, None, None, None, None, None, None, None, None,2017-10-03 04:00:00, None, None,40
None, -0.371,58.98, None, None, None, None, 56.68, None, 4.879, 32.85, None, None, None, None, None, None, None, None, None,2017-10-03 05:00:00, None, None,40
None, -0.61,58.01, None, None, None, None, 27.28, None, 8.76, 48.26, None, None, None, None, None, None, None, None, None,2017-10-03 06:00:00, None, None,40
None, -0.744,55.47, None, None, None, None, 16.37, None, 9.94, 48.21, None, None, None, None, None, None, None, None, None,2017-10-03 07:00:00, None, None,40
