pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 8.2, None, None, None, 282.0, None, None,2018-10-15 00:00:00, None,42
None, None, None, None, None, 5.9, 0.0, None, None, 282.0, None, None,2018-10-15 01:00:00, None,42
None, None, None, None, None, 6.4, 0.0, None, None, 282.0, None, None,2018-10-15 02:00:00, None,42
None, None, None, None, None, 7.0, None, None, None, 282.0, None, None,2018-10-15 03:00:00, None,42
None, None, None, None, None, 5.1, 1.0, None, None, 282.0, None, None,2018-10-15 04:00:00, None,42
None, None, None, None, None, 4.8, None, None, None, 282.0, None, None,2018-10-15 05:00:00, None,42
None, None, None, None, None, 4.6, 0.0, None, None, 282.0, None, None,2018-10-15 06:00:00, None,42
None, None, None, None, None, 4.9, 0.0, None, None, 282.0, None, None,2018-10-15 07:00:00, None,42
None, None, None, None, None, 5.3, 0.0, None, None, 282.0, None, None,2018-10-15 08:00:00, None,42
None, None, None, None, None, 5.9, None, None, None, 282.0, None, None,2018-10-15 09:00:00, None,42
None, None, None, None, None, 5.2, None, None, None, 282.0, None, None,2018-10-15 10:00:00, None,42
None, None, None, None, None, 4.8, None, None, None, 282.0, None, None,2018-10-15 11:00:00, None,42
None, None, None, None, None, 5.9, None, None, None, 282.0, None, None,2018-10-15 12:00:00, None,42
None, None, None, None, None, 5.3, None, None, None, 282.0, None, None,2018-10-15 13:00:00, None,42
None, None, None, None, None, 5.7, 0.0, None, None, 282.0, None, None,2018-10-15 14:00:00, None,42
None, None, None, None, None, 5.6, None, None, None, 282.0, None, None,2018-10-15 15:00:00, None,42
None, 169.0, None, None, None, 8.9, None, None, None, 282.0, None, None,2018-10-15 16:00:00, None,42
