pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,304.0, None, -1.1,-1.2, 101.0, None, None, None,280.0,2022-01-29 00:00:00, None,5
None, None,304.0, None, -4.4,-4.5, 101.0, None, None, None,286.0,2022-01-30 01:00:00, None,5
None, None,304.0, None, -5.7,-5.7, 101.0, None, None, None,286.0,2022-01-30 04:00:00, None,5
None, None,304.0, None, -6.3,-6.4, 102.0, None, None, None,286.0,2022-01-30 06:00:00, None,5
None, None,305.0, None, -14.0,-14.2, None, None, None, None,285.0,2022-01-31 10:00:00, None,5
None, None,305.0, None, -16.7,-16.5, None, None, None, None,284.0,2022-01-31 18:00:00, None,5
None, None,304.0, None, -23.1,-23.0, 99.0, None, None, None,283.0,2022-01-31 23:00:00, None,5
None, None,305.0, None, -27.2,-27.0, 104.0, None, None, None,282.0,2022-02-01 04:00:00, None,5
None, None,305.0, None, -15.5,-15.6, None, None, None, None,285.0,2022-02-02 06:00:00, None,5
None, None,305.0, None, -12.8,-12.9, None, None, None, None,291.0,2022-02-03 01:00:00, None,5
None, None,305.0, None, -9.8,-9.8, 105.0, None, None, None,293.0,2022-02-03 18:00:00, None,5
None, None,305.0, None, -1.4,-1.4, 105.0, None, None, None,298.0,2022-02-04 07:00:00, None,5
