time,tasmin,tasmax,pcp,week_of_year
2017-12-10,-2.0,4.2,0.0,50
2017-12-11,-2.0,7.9,0.0,50
2017-12-12,-1.7,3.8,3.2,50
2017-12-13,-3.5,1.7,0.2,50
2017-12-14,-1.2,4.7,2.0,50
2017-12-15,-6.6,-1.5,0.3,50
2017-12-16,-6.8,-1.0,4.3,50
