RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,10.74,62.94, None, None, None, None, None, None, None, None, None, None, None, None, 7.58, None, None, None, None,13.98, None, None, None, None,2016-06-24 00:00:00, None,26
None, None, None, None,12.83,58.65, None, None, None, None, None, None, None, None, None, None, None, None, 7.53, None, None, None, None,10.36, None, None, None, None,2016-06-24 01:00:00, None,26
None, None, None, None,9.49,57.2, None, None, None, None, None, None, None, None, None, None, None, None, 7.38, None, None, None, None,10.77, None, None, None, None,2016-06-24 02:00:00, None,26
None, None, None, None,11.74,57.13, None, None, None, None, None, None, None, None, None, None, None, None, 7.37, None, None, None, None,11.48, None, None, None, None,2016-06-24 03:00:00, None,26
None, None, None, None,13.05,58.96, None, None, None, None, None, None, None, None, None, None, None, None, 7.34, None, None, None, None,8.44, None, None, None, None,2016-06-24 04:00:00, None,26
None, None, None, None,5.763,62.59, None, None, None, None, None, None, None, None, None, None, None, None, 7.27, None, None, None, None,35.88, None, None, None, None,2016-06-24 05:00:00, None,26
None, None, None, None,4.053,161.2, None, None, None, None, None, None, None, None, None, None, None, None, 7.37, None, None, None, None,38.76, None, None, None, None,2016-06-24 06:00:00, None,26
None, None, None, None,0.462,134.1, None, None, None, None, None, None, None, None, None, None, None, None, 7.91, None, None, None, None,67.18, None, None, None, None,2016-06-24 07:00:00, None,26
None, None, None, None,4.428,180.8, None, None, None, None, None, None, None, None, None, None, None, None, 8.49, None, None, None, None,23.94, None, None, None, None,2016-06-24 08:00:00, None,26
None, None, None, None,10.56,185.2, None, None, None, None, None, None, None, None, None, None, None, None, 9.26, None, None, None, None,17.69, None, None, None, None,2016-06-24 09:00:00, None,26
None, None, None, None,7.61,198.6, None, None, None, None, None, None, None, None, None, None, None, None, 10.29, None, None, None, None,19.46, None, None, None, None,2016-06-24 10:00:00, None,26
None, None, None, None,8.15,189.3, None, None, None, None, None, None, None, None, None, None, None, None, 11.45, None, None, None, None,23.7, None, None, None, None,2016-06-24 11:00:00, None,26
None, None, None, None,8.31,193.2, None, None, None, None, None, None, None, None, None, None, None, None, 10.52, None, None, None, None,25.98, None, None, None, None,2016-06-24 12:00:00, None,26
None, None, None, None,9.72,183.7, None, None, None, None, None, None, None, None, None, None, None, None, 10.33, None, None, None, None,25.09, None, None, None, None,2016-06-24 13:00:00, None,26
None, None, None, None,9.65,187.6, None, None, None, None, None, None, None, None, None, None, None, None, 9.34, None, None, None, None,25.37, None, None, None, None,2016-06-24 14:00:00, None,26
None, None, None, None,5.705,182.3, None, None, None, None, None, None, None, None, None, None, None, None, 9.45, None, None, None, None,38.37, None, None, None, None,2016-06-24 15:00:00, None,26
None, None, None, None,7.34,193.5, None, None, None, None, None, None, None, None, None, None, None, None, 9.24, None, None, None, None,36.23, None, None, None, None,2016-06-24 16:00:00, None,26
None, None, None, None,6.628,183.5, None, None, None, None, None, None, None, None, None, None, None, None, 9.38, None, None, None, None,37.67, None, None, None, None,2016-06-24 17:00:00, None,26
None, None, None, None,4.435,186.0, None, None, None, None, None, None, None, None, None, None, None, None, 9.2, None, None, None, None,44.36, None, None, None, None,2016-06-24 18:00:00, None,26
None, None, None, None,4.728,191.6, None, None, None, None, None, None, None, None, None, None, None, None, 8.9, None, None, None, None,45.41, None, None, None, None,2016-06-24 19:00:00, None,26
None, None, None, None,2.743,171.9, None, None, None, None, None, None, None, None, None, None, None, None, 8.71, None, None, None, None,58.7, None, None, None, None,2016-06-24 20:00:00, None,26
None, None, None, None,2.595,183.0, None, None, None, None, None, None, None, None, None, None, None, None, 8.61, None, None, None, None,56.83, None, None, None, None,2016-06-24 21:00:00, None,26
None, None, None, None,5.362,194.9, None, None, None, None, None, None, None, None, None, None, None, None, 8.65, None, None, None, None,36.51, None, None, None, None,2016-06-24 22:00:00, None,26
None, None, None, None,5.298,187.8, None, None, None, None, None, None, None, None, None, None, None, None, 8.63, None, None, None, None,41.51, None, None, None, None,2016-06-24 23:00:00, None,26
None, None, None, None,2.752,177.6, None, None, None, None, None, None, None, None, None, None, None, None, 8.54, None, None, None, None,58.52, None, None, None, None,2016-06-25 00:00:00, None,26
None, None, None, None,2.161,166.0, None, None, None, None, None, None, None, None, None, None, None, None, 8.42, None, None, None, None,63.7, None, None, None, None,2016-06-25 01:00:00, None,26
None, None, None, None,3.885,178.3, None, None, None, None, None, None, None, None, None, None, None, None, 8.17, None, None, None, None,50.24, None, None, None, None,2016-06-25 02:00:00, None,26
None, None, None, None,2.211,167.1, None, None, None, None, None, None, None, None, None, None, None, None, 7.98, None, None, None, None,61.09, None, None, None, None,2016-06-25 03:00:00, None,26
None, None, None, None,3.883,180.7, None, None, None, None, None, None, None, None, None, None, None, None, 7.69, None, None, None, None,48.49, None, None, None, None,2016-06-25 04:00:00, None,26
None, None, None, None,5.07,170.1, None, None, None, None, None, None, None, None, None, None, None, None, 7.52, None, None, None, None,42.43, None, None, None, None,2016-06-25 05:00:00, None,26
None, None, None, None,3.764,170.0, None, None, None, None, None, None, None, None, None, None, None, None, 7.44, None, None, None, None,47.79, None, None, None, None,2016-06-25 06:00:00, None,26
None, None, None, None,3.953,174.2, None, None, None, None, None, None, None, None, None, None, None, None, 7.52, None, None, None, None,43.73, None, None, None, None,2016-06-25 07:00:00, None,26
None, None, None, None,4.298,173.3, None, None, None, None, None, None, None, None, None, None, None, None, 7.56, None, None, None, None,43.98, None, None, None, None,2016-06-25 08:00:00, None,26
None, None, None, None,3.749,170.9, None, None, None, None, None, None, None, None, None, None, None, None, 7.65, None, None, None, None,45.58, None, None, None, None,2016-06-25 09:00:00, None,26
None, None, None, None,3.183,174.1, None, None, None, None, None, None, None, None, None, None, None, None, 7.88, None, None, None, None,46.39, None, None, None, None,2016-06-25 10:00:00, None,26
