CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-3.186, None, None,2017-04-02 00:00:00, None, None,20.86,12.19,257.5, None, None, None, None, None, None, 232.4,14
None,-3.244, None, None,2017-04-02 01:00:00, None, None,20.39,10.52,252.7, None, None, None, None, None, None, 232.3,14
None,-3.282, None, None,2017-04-02 02:00:00, None, None,19.7,11.1,255.9, None, None, None, None, None, None, 232.4,14
None,-3.673, None, None,2017-04-02 04:00:00, None, None,22.25,11.44,248.3, None, None, None, None, None, None, 233.9,14
None,-3.836, None, None,2017-04-02 05:00:00, None, None,19.79,11.39,250.0, None, None, None, None, None, None, 233.7,14
None,-3.836, None, None,2017-04-02 06:00:00, None, None,19.13,9.55,254.3, None, None, None, None, None, None, 233.4,14
None,-3.769, None, None,2017-04-02 07:00:00, None, None,23.41,9.98,256.1, None, None, None, None, None, None, 233.1,14
None,-3.425, None, None,2017-04-02 08:00:00, None, None,22.85,8.23,250.7, None, None, None, None, None, None, 232.9,14
None,-2.672, None, None,2017-04-02 09:00:00, None, None,20.11,8.9,253.8, None, None, None, None, None, None, 233.1,14
None,-1.892, None, None,2017-04-02 10:00:00, None, None,20.7,8.86,239.7, None, None, None, None, None, None, 232.9,14
None,0.327, None, None,2017-04-02 11:00:00, None, None,27.55,7.61,229.5, None, None, None, None, None, None, 232.6,14
None,-0.185, None, None,2017-04-02 12:00:00, None, None,21.34,11.08,236.3, None, None, None, None, None, None, 231.8,14
None,0.937, None, None,2017-04-02 15:00:00, None, None,35.16,11.44,232.4, None, None, None, None, None, None, 231.2,14
None,-0.339, None, None,2017-04-02 16:00:00, None, None,27.18,14.63,236.5, None, None, None, None, None, None, 230.3,14
None,-0.702, None, None,2017-04-02 17:00:00, None, None,21.38,19.36,247.2, None, None, None, None, None, None, 229.9,14
None,-1.961, None, None,2017-04-02 18:00:00, None, None,22.99,19.74,240.6, None, None, None, None, None, None, 229.4,14
None,-2.388, None, None,2017-04-02 19:00:00, None, None,28.12,16.22,240.2, None, None, None, None, None, None, 229.3,14
None,-2.682, None, None,2017-04-02 20:00:00, None, None,40.03,9.85,242.2, None, None, None, None, None, None, 229.2,14
None,-2.996, None, None,2017-04-02 21:00:00, None, None,28.87,14.75,244.7, None, None, None, None, None, None, 229.1,14
None,-3.482, None, None,2017-04-02 22:00:00, None, None,23.24,16.53,241.7, None, None, None, None, None, None, 229.0,14
None,-3.167, None, None,2017-04-02 23:00:00, None, None,23.59,21.14,244.7, None, None, None, None, None, None, 228.8,14
None,-3.329, None, None,2017-04-03 00:00:00, None, None,19.88,29.25,250.0, None, None, None, None, None, None, 228.7,14
None,-3.387, None, None,2017-04-03 01:00:00, None, None,21.99,22.62,252.2, None, None, None, None, None, None, 228.7,14
None,-3.788, None, None,2017-04-03 02:00:00, None, None,18.92,25.53,250.3, None, None, None, None, None, None, 228.4,14
None,-4.796, None, None,2017-04-03 03:00:00, None, None,21.06,16.18,261.8, None, None, None, None, None, None, 228.5,14
None,-5.317, None, None,2017-04-03 04:00:00, None, None,26.23,8.65,269.7, None, None, None, None, None, None, 228.4,14
None,-4.989, None, None,2017-04-03 05:00:00, None, None,22.2,11.51,270.1, None, None, None, None, None, None, 228.2,14
None,-5.54, None, None,2017-04-03 06:00:00, None, None,22.66,9.75,266.4, None, None, None, None, None, None, 228.2,14
None,-5.802, None, None,2017-04-03 07:00:00, None, None,11.02,8.89,281.0, None, None, None, None, None, None, 228.1,14
None,-4.565, None, None,2017-04-03 08:00:00, None, None,18.89,6.993,281.5, None, None, None, None, None, None, 227.9,14
None,-0.8, None, None,2017-04-03 09:00:00, None, None,45.93,2.754,290.9, None, None, None, None, None, None, 227.5,14
None,-0.896, None, None,2017-04-03 10:00:00, None, None,21.95,7.25,56.3, None, None, None, None, None, None, 227.4,14
None,-1.846, None, None,2017-04-03 11:00:00, None, None,23.81,8.18,57.94, None, None, None, None, None, None, 227.7,14
None,1.101, None, None,2017-04-03 12:00:00, None, None,25.0,7.51,69.69, None, None, None, None, None, None, 227.0,14
None,3.347, None, None,2017-04-03 13:00:00, None, None,31.54,6.11,94.9, None, None, None, None, None, None, 227.1,14
None,4.035, None, None,2017-04-03 14:00:00, None, None,36.33,5.043,131.0, None, None, None, None, None, None, 226.1,14
None,3.645, None, None,2017-04-03 15:00:00, None, None,37.4,4.42,167.6, None, None, None, None, None, None, 225.6,14
None,4.273, None, None,2017-04-03 16:00:00, None, None,61.14,1.981,88.2, None, None, None, None, None, None, 224.7,14
None,3.464, None, None,2017-04-03 17:00:00, None, None,49.59,2.422,106.6, None, None, None, None, None, None, 224.3,14
None,2.447, None, None,2017-04-03 18:00:00, None, None,25.24,4.605,56.87, None, None, None, None, None, None, 223.9,14
None,1.642, None, None,2017-04-03 19:00:00, None, None,38.28,3.792,14.87, None, None, None, None, None, None, 223.3,14
None,-0.347, None, None,2017-04-03 20:00:00, None, None,26.56,4.089,2.111, None, None, None, None, None, None, 223.4,14
None,-0.225, None, None,2017-04-03 21:00:00, None, None,17.04,7.68,21.73, None, None, None, None, None, None, 223.2,14
None,-0.812, None, None,2017-04-03 22:00:00, None, None,15.44,10.75,35.04, None, None, None, None, None, None, 223.0,14
None,-0.375, None, None,2017-04-03 23:00:00, None, None,11.75,12.0,38.34, None, None, None, None, None, None, 223.0,14
None,-0.072, None, None,2017-04-04 00:00:00, None, None,11.03,13.11,33.19, None, None, None, None, None, None, 223.0,14
None,0.222, None, None,2017-04-04 01:00:00, None, None,10.97,13.3,20.57, None, None, None, None, None, None, 222.8,14
None,0.554, None, None,2017-04-04 02:00:00, None, None,17.38,13.39,13.09, None, None, None, None, None, None, 222.7,14
None,0.061, None, None,2017-04-04 03:00:00, None, None,23.92,13.19,7.37, None, None, None, None, None, None, 222.8,14
None,-0.507, None, None,2017-04-04 04:00:00, None, None,23.08,11.92,12.13, None, None, None, None, None, None, 222.5,14
None,0.431, None, None,2017-04-04 05:00:00, None, None,23.64,11.64,15.6, None, None, None, None, None, None, 222.3,14
None,0.478, None, None,2017-04-04 06:00:00, None, None,19.91,11.69,17.46, None, None, None, None, None, None, 222.3,14
None,0.45, None, None,2017-04-04 07:00:00, None, None,21.57,8.87,23.69, None, None, None, None, None, None, 222.2,14
None,0.999, None, None,2017-04-04 08:00:00, None, None,17.1,9.14,21.99, None, None, None, None, None, None, 222.2,14
None,1.454, None, None,2017-04-04 09:00:00, None, None,17.32,10.96,39.8, None, None, None, None, None, None, 222.1,14
