station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
34.6, 34.6, 0.0, 2019-01-02 00:00:00, None
50.0, 50.0, 0.0, 2019-01-03 00:00:00, 0.0
2.6, 2.6, 0.0, 2019-01-04 00:00:00, 0.0
21.6, 21.6, 0.0, 2019-01-05 00:00:00, 0.0
7.4, 7.4, 0.0, 2019-01-08 00:00:00, 0.0
8.0, 8.0, 0.0, 2019-01-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2019-01-14 00:00:00, 0.0
20.6, 20.6, 0.0, 2019-01-17 00:00:00, 0.0
7.2, 7.2, 0.0, 2019-01-18 00:00:00, 0.0
46.2, 46.2, 0.0, 2019-01-22 00:00:00, 0.0
13.8, 13.8, 0.0, 2019-01-31 00:00:00, 0.0
6.2, 6.2, 0.0, 2019-02-01 00:00:00, 0.0
3.0, 0.0, 3.0, 2019-02-03 00:00:00, 0.0
12.0, 0.0, 12.0, 2019-02-10 00:00:00, 2.0
1.0, 0.0, 1.0, 2019-02-11 00:00:00, 13.0
3.0, 0.0, 3.0, 2019-02-12 00:00:00, 12.0
0.0, 0.0, 0.0, 2019-02-13 00:00:00, 13.0
9.0, 1.0, 8.0, 2019-02-14 00:00:00, 12.0
9.0, 9.0, 0.0, 2019-02-15 00:00:00, 18.0
1.0, 1.0, 0.0, 2019-02-16 00:00:00, 14.0
5.6, 4.6, 1.0, 2019-02-19 00:00:00, 6.0
0.0, 0.0, 0.0, 2019-02-20 00:00:00, 8.0
5.4, 2.4, 3.0, 2019-02-22 00:00:00, 10.0
6.2, 5.2, 1.0, 2019-02-23 00:00:00, 12.0
1.0, 0.0, 1.0, 2019-02-27 00:00:00, 11.0
2.2, 2.2, 0.0, 2019-03-06 00:00:00, 7.0
5.0, 1.0, 4.0, 2019-03-07 00:00:00, 7.0
0.0, 0.0, 0.0, 2019-03-08 00:00:00, 11.0
15.6, 14.6, 1.0, 2019-03-11 00:00:00, 4.0
0.6, 0.6, 0.0, 2019-03-12 00:00:00, 5.0
4.8, 4.8, 0.0, 2019-03-14 00:00:00, 0.0
5.6, 5.6, 0.0, 2019-04-05 00:00:00, 0.0
11.2, 11.2, 0.0, 2019-04-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2019-04-07 00:00:00, 0.0
2.2, 2.2, 0.0, 2019-04-08 00:00:00, 0.0
9.4, 9.4, 0.0, 2019-04-10 00:00:00, 0.0
15.2, 15.2, 0.0, 2019-04-11 00:00:00, 0.0
2.8, 2.8, 0.0, 2019-04-13 00:00:00, 0.0
0.8, 0.8, 0.0, 2019-04-16 00:00:00, None
14.4, 14.4, 0.0, 2019-04-18 00:00:00, 0.0
9.0, 9.0, 0.0, 2019-04-22 00:00:00, 0.0
11.8, 11.8, 0.0, 2019-05-14 00:00:00, 0.0
8.6, 8.6, 0.0, 2019-05-20 00:00:00, 0.0
4.8, 4.8, 0.0, 2019-05-24 00:00:00, 0.0
4.8, 4.8, 0.0, 2019-05-25 00:00:00, 0.0
11.6, 11.6, 0.0, 2019-06-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2019-07-04 00:00:00, None
1.2, 1.2, 0.0, 2019-07-05 00:00:00, 0.0
4.2, 4.2, 0.0, 2019-07-06 00:00:00, 0.0
17.6, 17.6, 0.0, 2019-07-09 00:00:00, None
1.8, 1.8, 0.0, 2019-07-18 00:00:00, None
