WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
137.4, None, None, 92.8, None,2020-11-25 00:00:00, None,48
180.8, None, None, 93.2, None,2020-11-25 01:00:00, None,48
29.1, None, None, 96.4, None,2020-11-25 02:00:00, None,48
149.4, None, None, 97.7, None,2020-11-25 03:00:00, None,48
175.6, None, None, 94.7, None,2020-11-25 04:00:00, None,48
197.8, None, None, 93.4, None,2020-11-25 05:00:00, None,48
191.4, None, None, 95.6, None,2020-11-25 06:00:00, None,48
207.0, None, None, 95.9, None,2020-11-25 07:00:00, None,48
159.0, None, None, 95.9, None,2020-11-25 08:00:00, None,48
292.5, None, None, 97.4, None,2020-11-25 09:00:00, None,48
312.1, None, None, 95.6, None,2020-11-25 10:00:00, None,48
117.3, None, None, 86.8, None,2020-11-25 11:00:00, None,48
250.0, None, None, 79.2, None,2020-11-25 12:00:00, None,48
188.4, None, None, 76.6, None,2020-11-25 13:00:00, None,48
153.8, None, None, 78.9, None,2020-11-25 14:00:00, None,48
152.8, None, None, 78.4, None,2020-11-25 15:00:00, None,48
156.8, None, None, 76.3, None,2020-11-25 16:00:00, None,48
3.3, None, None, 84.8, None,2020-11-25 17:00:00, None,48
340.0, None, None, 90.3, None,2020-11-25 18:00:00, None,48
332.7, None, None, 91.8, None,2020-11-25 19:00:00, None,48
334.9, None, None, 93.0, None,2020-11-25 20:00:00, None,48
330.5, None, None, 92.5, None,2020-11-25 21:00:00, None,48
335.7, None, None, 90.2, None,2020-11-25 22:00:00, None,48
14.9, None, None, 91.6, None,2020-11-25 23:00:00, None,48
340.7, None, None, 92.0, None,2020-11-26 00:00:00, None,48
305.1, None, None, 93.1, None,2020-11-26 01:00:00, None,48
326.8, None, None, 96.2, None,2020-11-26 02:00:00, None,48
314.2, None, None, 97.7, None,2020-11-26 03:00:00, None,48
137.8, None, None, 98.1, None,2020-11-26 04:00:00, None,48
317.2, None, None, 98.1, None,2020-11-26 05:00:00, None,48
36.9, None, None, 97.8, None,2020-11-26 06:00:00, None,48
324.7, None, None, 97.6, None,2020-11-26 07:00:00, None,48
120.7, None, None, 97.3, None,2020-11-26 08:00:00, None,48
352.0, None, None, 98.1, None,2020-11-26 09:00:00, None,48
143.3, None, None, 92.0, None,2020-11-26 10:00:00, None,48
155.6, None, None, 85.4, None,2020-11-26 11:00:00, None,48
147.8, None, None, 85.0, None,2020-11-26 12:00:00, None,48
142.6, None, None, 84.1, None,2020-11-26 13:00:00, None,48
118.6, None, None, 86.0, None,2020-11-26 14:00:00, None,48
129.1, None, None, 87.7, None,2020-11-26 15:00:00, None,48
162.1, None, None, 88.9, None,2020-11-26 16:00:00, None,48
285.2, None, None, 93.0, None,2020-11-26 17:00:00, None,48
346.1, None, None, 95.8, None,2020-11-26 18:00:00, None,48
328.3, None, None, 96.9, None,2020-11-26 19:00:00, None,48
328.8, None, None, 97.5, None,2020-11-26 20:00:00, None,48
321.2, None, None, 98.3, None,2020-11-26 21:00:00, None,48
350.7, None, None, 98.5, None,2020-11-26 22:00:00, None,48
331.5, None, None, 98.9, None,2020-11-26 23:00:00, None,48
343.5, None, None, 98.9, None,2020-11-27 00:00:00, None,48
22.9, None, None, 98.9, None,2020-11-27 01:00:00, None,48
311.2, None, None, 98.8, None,2020-11-27 02:00:00, None,48
338.5, None, None, 99.0, None,2020-11-27 03:00:00, None,48
6.3, None, None, 99.2, None,2020-11-27 04:00:00, None,48
326.9, None, None, 99.2, None,2020-11-27 05:00:00, None,48
151.3, None, None, 99.3, None,2020-11-27 06:00:00, None,48
99.3, None, None, 98.3, None,2020-11-27 07:00:00, None,48
346.1, None, None, 97.4, None,2020-11-27 08:00:00, None,48
325.7, None, None, 98.1, None,2020-11-27 09:00:00, None,48
324.9, None, None, 97.6, None,2020-11-27 10:00:00, None,48
325.9, None, None, 94.9, None,2020-11-27 11:00:00, None,48
330.6, None, None, 93.6, None,2020-11-27 12:00:00, None,48
334.4, None, None, 91.5, None,2020-11-27 13:00:00, None,48
147.5, None, None, 87.7, None,2020-11-27 14:00:00, None,48
154.9, None, None, 87.8, None,2020-11-27 15:00:00, None,48
124.5, None, None, 89.5, None,2020-11-27 16:00:00, None,48
321.8, None, None, 94.0, None,2020-11-27 17:00:00, None,48
