pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 0.201, None, None,2021-03-19 00:00:00, 3.0, None, -6999.0, 0.2, 0.2, 0.2, 0.0, -6999.0, None, None, 193.0, 192.5,12
None, None, 0.15, None, None,2021-03-19 01:00:00, 3.0, None, -6999.0, 0.2, 0.2, 0.5, 0.0, -6999.0, None, None, 192.0, 192.3,12
None, None, 0.069, None, None,2021-03-19 02:00:00, 3.0, None, -6999.0, 0.1, 0.1, 0.8, 0.0, -6999.0, None, None, 192.0, 192.1,12
None, None, 0.057, None, None,2021-03-19 03:00:00, 3.0, None, -6999.0, 0.1, 0.1, 1.4, 1.0, -6999.0, None, None, 193.0, 192.9,12
None, None, 0.195, None, None,2021-03-19 04:00:00, 3.0, None, -6999.0, 0.2, 0.1, 1.0, 0.0, -6999.0, None, None, 193.0, 192.7,12
None, None, 0.294, None, None,2021-03-19 05:00:00, 3.0, None, -6999.0, 0.3, 0.1, 1.2, 1.0, -6999.0, None, None, 193.0, 193.4,12
None, None, 0.193, None, None,2021-03-19 06:00:00, 3.0, None, -6999.0, 0.2, 0.1, 0.6, 1.0, -6999.0, None, None, 194.0, 193.7,12
None, None, 0.157, None, None,2021-03-19 07:00:00, 0.2, None, -6999.0, 0.2, 0.1, 1.2, 1.0, -6999.0, None, None, 194.0, 194.3,12
None, None, 0.09, None, None,2021-03-19 08:00:00, 0.2, None, -6999.0, 0.1, 0.1, 0.8, 2.0, -6999.0, None, None, 196.0, 196.1,12
None, None, 0.118, None, None,2021-03-19 09:00:00, 0.2, None, -6999.0, 0.1, 0.1, 1.3, 2.0, -6999.0, None, None, 198.0, 197.9,12
