WSPD_SCLR,time,week_of_year
3.15914,2018-08-13 00:00:00,33
2.41495,2018-08-13 01:00:00,33
2.43132,2018-08-13 02:00:00,33
1.89736,2018-08-13 03:00:00,33
0.971153,2018-08-13 04:00:00,33
0.574743,2018-08-13 05:00:00,33
1.31072,2018-08-13 06:00:00,33
1.63597,2018-08-13 07:00:00,33
3.00871,2018-08-13 08:00:00,33
3.48412,2018-08-13 09:00:00,33
3.86757,2018-08-13 10:00:00,33
3.94894,2018-08-13 11:00:00,33
4.3729,2018-08-13 12:00:00,33
5.10354,2018-08-13 13:00:00,33
5.61829,2018-08-13 14:00:00,33
5.83865,2018-08-13 15:00:00,33
5.02149,2018-08-13 16:00:00,33
5.36052,2018-08-13 17:00:00,33
4.20668,2018-08-13 18:00:00,33
3.33399,2018-08-13 19:00:00,33
3.25009,2018-08-13 20:00:00,33
5.70668,2018-08-13 21:00:00,33
5.81235,2018-08-13 22:00:00,33
4.32444,2018-08-13 23:00:00,33
4.14505,2018-08-14 00:00:00,33
4.53079,2018-08-14 01:00:00,33
4.16413,2018-08-14 02:00:00,33
2.77637,2018-08-14 03:00:00,33
2.96975,2018-08-14 04:00:00,33
3.07954,2018-08-14 05:00:00,33
3.58541,2018-08-14 06:00:00,33
5.43043,2018-08-14 07:00:00,33
5.61396,2018-08-14 08:00:00,33
5.64638,2018-08-14 09:00:00,33
6.98757,2018-08-14 10:00:00,33
7.12604,2018-08-14 11:00:00,33
6.94608,2018-08-14 12:00:00,33
7.42799,2018-08-14 13:00:00,33
8.26205,2018-08-14 14:00:00,33
8.18885,2018-08-14 15:00:00,33
8.29325,2018-08-14 16:00:00,33
6.35127,2018-08-14 17:00:00,33
5.8913,2018-08-14 18:00:00,33
4.63336,2018-08-14 19:00:00,33
2.6981,2018-08-14 20:00:00,33
3.76004,2018-08-14 21:00:00,33
3.57615,2018-08-14 22:00:00,33
4.16652,2018-08-14 23:00:00,33
3.15081,2018-08-15 00:00:00,33
3.62303,2018-08-15 01:00:00,33
3.85845,2018-08-15 02:00:00,33
3.88083,2018-08-15 03:00:00,33
2.66299,2018-08-15 04:00:00,33
3.17112,2018-08-15 05:00:00,33
2.18183,2018-08-15 06:00:00,33
2.58486,2018-08-15 07:00:00,33
5.92805,2018-08-15 08:00:00,33
5.51506,2018-08-15 09:00:00,33
4.203,2018-08-15 10:00:00,33
2.45683,2018-08-15 11:00:00,33
1.58202,2018-08-15 12:00:00,33
2.0047,2018-08-15 13:00:00,33
2.09962,2018-08-15 14:00:00,33
2.00004,2018-08-15 15:00:00,33
2.25422,2018-08-15 16:00:00,33
2.47455,2018-08-15 17:00:00,33
2.20157,2018-08-15 18:00:00,33
2.25702,2018-08-15 19:00:00,33
2.06105,2018-08-15 20:00:00,33
3.25129,2018-08-15 21:00:00,33
3.08991,2018-08-15 22:00:00,33
2.45033,2018-08-15 23:00:00,33
1.77061,2018-08-16 00:00:00,33
1.83633,2018-08-16 01:00:00,33
1.83685,2018-08-16 02:00:00,33
2.20157,2018-08-16 03:00:00,33
1.7695,2018-08-16 04:00:00,33
1.76386,2018-08-16 05:00:00,33
1.42163,2018-08-16 06:00:00,33
1.67376,2018-08-16 07:00:00,33
2.75955,2018-08-16 08:00:00,33
3.21799,2018-08-16 09:00:00,33
4.13029,2018-08-16 10:00:00,33
3.87549,2018-08-16 11:00:00,33
3.9075,2018-08-16 12:00:00,33
3.7286,2018-08-16 13:00:00,33
3.48189,2018-08-16 14:00:00,33
3.50579,2018-08-16 15:00:00,33
3.98422,2018-08-16 16:00:00,33
3.78713,2018-08-16 17:00:00,33
3.84326,2018-08-16 18:00:00,33
2.19346,2018-08-16 19:00:00,33
2.91534,2018-08-16 20:00:00,33
3.74929,2018-08-16 21:00:00,33
3.2876,2018-08-16 22:00:00,33
3.53358,2018-08-16 23:00:00,33
3.92131,2018-08-17 00:00:00,33
3.37085,2018-08-17 01:00:00,33
3.00131,2018-08-17 02:00:00,33
1.33528,2018-08-17 03:00:00,33
1.97625,2018-08-17 04:00:00,33
2.98892,2018-08-17 05:00:00,33
3.45608,2018-08-17 06:00:00,33
2.97904,2018-08-17 07:00:00,33
3.65469,2018-08-17 08:00:00,33
4.03708,2018-08-17 09:00:00,33
4.18182,2018-08-17 10:00:00,33
5.32369,2018-08-17 11:00:00,33
6.07453,2018-08-17 12:00:00,33
5.76439,2018-08-17 13:00:00,33
6.55247,2018-08-17 14:00:00,33
7.34401,2018-08-17 15:00:00,33
6.83607,2018-08-17 16:00:00,33
5.95581,2018-08-17 17:00:00,33
4.14434,2018-08-17 18:00:00,33
3.61568,2018-08-17 19:00:00,33
4.20379,2018-08-17 20:00:00,33
4.97707,2018-08-17 21:00:00,33
4.50816,2018-08-17 22:00:00,33
3.36412,2018-08-17 23:00:00,33
2.63555,2018-08-18 00:00:00,33
0.935328,2018-08-18 01:00:00,33
2.11745,2018-08-18 02:00:00,33
1.57971,2018-08-18 03:00:00,33
1.07231,2018-08-18 04:00:00,33
2.7226,2018-08-18 05:00:00,33
1.97557,2018-08-18 06:00:00,33
1.7622,2018-08-18 07:00:00,33
2.54492,2018-08-18 08:00:00,33
3.03596,2018-08-18 09:00:00,33
3.83542,2018-08-18 10:00:00,33
3.13447,2018-08-18 11:00:00,33
3.47279,2018-08-18 12:00:00,33
3.18565,2018-08-18 13:00:00,33
3.45804,2018-08-18 14:00:00,33
2.84293,2018-08-18 15:00:00,33
2.52748,2018-08-18 16:00:00,33
2.3296,2018-08-18 17:00:00,33
1.45832,2018-08-18 18:00:00,33
2.40664,2018-08-18 19:00:00,33
1.59449,2018-08-18 20:00:00,33
1.74004,2018-08-18 21:00:00,33
1.14842,2018-08-18 22:00:00,33
0.889159,2018-08-18 23:00:00,33
3.7418,2018-08-19 00:00:00,33
3.65553,2018-08-19 01:00:00,33
1.8005,2018-08-19 02:00:00,33
1.11843,2018-08-19 03:00:00,33
1.82141,2018-08-19 04:00:00,33
1.73512,2018-08-19 05:00:00,33
2.22452,2018-08-19 06:00:00,33
2.56463,2018-08-19 07:00:00,33
2.85991,2018-08-19 08:00:00,33
2.81595,2018-08-19 09:00:00,33
2.74811,2018-08-19 10:00:00,33
2.08057,2018-08-19 11:00:00,33
1.49249,2018-08-19 12:00:00,33
1.40551,2018-08-19 13:00:00,33
1.5827,2018-08-19 14:00:00,33
1.46012,2018-08-19 15:00:00,33
1.85941,2018-08-19 16:00:00,33
1.25756,2018-08-19 17:00:00,33
1.31146,2018-08-19 18:00:00,33
1.3818,2018-08-19 19:00:00,33
1.13402,2018-08-19 20:00:00,33
0.495825,2018-08-19 21:00:00,33
0.894331,2018-08-19 22:00:00,33
0.899722,2018-08-19 23:00:00,33
