pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None, None,735.0,1521.0, None,2023-04-16 00:00:00, None, None, None, None,16
None, None, None,735.0,1521.0, None,2023-04-16 01:00:00, None, None, None, None,16
None, None, None,736.0,1521.0, None,2023-04-16 02:00:00, None, None, None, None,16
None, None, None,736.0,1521.0, None,2023-04-16 03:00:00, None, None, None, None,16
None, None, None,736.0,1521.0, None,2023-04-16 04:00:00, None, None, None, None,16
None, None, None,737.0,1521.0, None,2023-04-16 05:00:00, None, None, None, None,16
None, None, None,736.0,1521.0, None,2023-04-16 06:00:00, None, None, None, None,16
None, None, None,735.0,1521.0, None,2023-04-16 07:00:00, None, None, None, None,16
None, None, None,734.0,1521.0, None,2023-04-16 08:00:00, None, None, None, None,16
None, None, None,734.0,1521.0, None,2023-04-16 09:00:00, None, None, None, None,16
None, None, None,733.0,1521.0, None,2023-04-16 10:00:00, None, None, None, None,16
None, None, None,732.0,1520.0, None,2023-04-16 11:00:00, None, None, None, None,16
None, None, None,733.0,1520.0, None,2023-04-16 12:00:00, None, None, None, None,16
None, None, None,733.0,1519.0, None,2023-04-16 13:00:00, None, None, None, None,16
None, None, None,734.0,1519.0, None,2023-04-16 14:00:00, None, None, None, None,16
None, None, None,734.0,1519.0, None,2023-04-16 15:00:00, -999.0, None, None, None,16
None, None, None,735.0,1519.0, None,2023-04-16 16:00:00, -999.0, None, 416.0, None,16
None, None, None,735.0,1519.0, None,2023-04-16 17:00:00, -999.0, None, 416.0, None,16
None, None, None,735.0,1519.0, None,2023-04-16 18:00:00, None, None, 416.0, None,16
None, None, None,735.0,1519.0, None,2023-04-16 19:00:00, None, None, None, None,16
None, None, None,735.0,1520.0, None,2023-04-16 20:00:00, None, None, None, None,16
None, None, None,735.0,1520.0, None,2023-04-16 21:00:00, -999.0, None, 416.0, None,16
None, None, None,735.0,1520.0, None,2023-04-16 22:00:00, -999.0, None, None, None,16
None, None, None,736.0,1521.0, None,2023-04-16 23:00:00, -999.0, None, None, None,16
None, None, None,736.0,1522.0, None,2023-04-17 00:00:00, None, None, None, None,16
None, None, None,736.0,1523.0, None,2023-04-17 01:00:00, None, None, None, None,16
None, None, None,737.0,1524.0, None,2023-04-17 02:00:00, None, None, None, None,16
None, None, None,738.0,1525.0, None,2023-04-17 03:00:00, None, None, None, None,16
None, None, None,738.0,1526.0, None,2023-04-17 04:00:00, None, None, None, None,16
None, None, None,738.0,1526.0, None,2023-04-17 05:00:00, -999.0, None, None, None,16
None, None, None,738.0,1526.0, None,2023-04-17 06:00:00, None, None, None, None,16
None, None, None,739.0,1526.0, None,2023-04-17 07:00:00, None, None, None, None,16
None, None, None,739.0,1527.0, None,2023-04-17 08:00:00, -999.0, None, None, None,16
None, None, None,740.0,1527.0, None,2023-04-17 09:00:00, -999.0, None, None, None,16
None, None, None,740.0,1527.0, None,2023-04-17 10:00:00, None, None, None, None,16
None, None, None,740.0,1526.0, None,2023-04-17 11:00:00, None, None, None, None,16
None, None, None,741.0,1526.0, None,2023-04-17 12:00:00, -999.0, None, None, None,16
