AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
5.0,1.777, 10.0, 0.053,2020-01-22 00:00:00, 181.0,100.0,4
4.9,1.524, 6.2, None,2020-01-22 00:15:00, 169.0,94.0,4
4.6,0.0, 7.5, None,2020-01-22 00:30:00, 218.0,96.0,4
4.2,0.0, 7.5, None,2020-01-22 00:45:00, 264.0,98.0,4
4.3,0.0, 8.5, 0.047,2020-01-22 01:00:00, 250.0,97.0,4
3.4,0.0, 6.3, None,2020-01-22 01:15:00, 279.0,100.0,4
3.3,0.254, 8.2, None,2020-01-22 01:30:00, 273.0,100.0,4
3.6,0.0, 7.4, None,2020-01-22 01:45:00, 285.0,100.0,4
3.8,0.0, 6.1, 0.049,2020-01-22 02:00:00, 267.0,100.0,4
4.7,0.254, 8.4, None,2020-01-22 02:15:00, 193.0,95.0,4
4.5,0.0, 6.0, None,2020-01-22 02:30:00, 233.0,97.0,4
5.1,0.0, 7.1, None,2020-01-22 02:45:00, 186.0,93.0,4
5.2,0.0, 9.0, 0.047,2020-01-22 03:00:00, 185.0,95.0,4
5.0,0.0, 5.3, None,2020-01-22 03:15:00, 224.0,96.0,4
5.2,0.254, 7.0, None,2020-01-22 03:30:00, 232.0,98.0,4
5.0,0.254, 4.6, None,2020-01-22 03:45:00, 275.0,99.0,4
5.1,0.254, 8.8, 0.043,2020-01-22 04:00:00, 241.0,97.0,4
5.1,0.255, 7.5, None,2020-01-22 04:15:00, 211.0,96.0,4
5.1,0.254, 9.5, None,2020-01-22 04:30:00, 197.0,89.0,4
5.2,0.0, 7.5, None,2020-01-22 04:45:00, 215.0,90.0,4
5.1,0.0, 8.4, 0.04,2020-01-22 05:00:00, 189.0,92.0,4
4.8,0.0, 4.3, None,2020-01-22 05:15:00, 270.0,97.0,4
4.7,0.254, 6.7, None,2020-01-22 05:30:00, 256.0,96.0,4
5.1,0.0, 21.9, None,2020-01-22 05:45:00, 252.0,86.0,4
5.0,0.0, 12.7, 0.036,2020-01-22 06:00:00, 253.0,91.0,4
4.8,0.0, 5.8, None,2020-01-22 06:15:00, 220.0,90.0,4
4.4,0.0, 5.3, None,2020-01-22 06:30:00, 159.0,94.0,4
4.2,0.0, 1.9, None,2020-01-22 06:45:00, 118.0,96.0,4
4.2,0.0, 5.8, 0.038,2020-01-22 07:00:00, 109.0,96.0,4
4.1,0.0, 4.0, None,2020-01-22 07:15:00, 139.0,97.0,4
3.5,0.0, 5.3, None,2020-01-22 07:30:00, 222.0,99.0,4
3.6,0.0, 5.7, None,2020-01-22 07:45:00, 207.0,100.0,4
3.8,0.0, 1.7, 0.035,2020-01-22 08:00:00, 236.0,99.0,4
3.7,0.0, 1.8, None,2020-01-22 08:15:00, 189.0,99.0,4
3.3,0.0, 3.0, None,2020-01-22 08:30:00, 97.0,100.0,4
3.4,0.0, 3.4, None,2020-01-22 08:45:00, 34.0,100.0,4
3.4,0.0, 0.7, 0.034,2020-01-22 09:00:00, 325.0,100.0,4
3.3,0.254, 3.4, None,2020-01-22 09:15:00, 290.0,100.0,4
3.3,0.0, 1.8, None,2020-01-22 09:30:00, 311.0,100.0,4
3.5,0.254, 0.0, None,2020-01-22 09:45:00, 18.0,100.0,4
3.5,0.254, 0.0, 0.026,2020-01-22 10:00:00, 276.0,100.0,4
3.5,0.254, 0.0, None,2020-01-22 10:15:00, 267.0,100.0,4
3.9,0.0, 0.1, None,2020-01-22 10:30:00, 233.0,100.0,4
4.2,0.254, 0.3, None,2020-01-22 10:45:00, 208.0,100.0,4
4.4,0.254, 0.2, 0.023,2020-01-22 11:00:00, 8.0,100.0,4
4.3,0.254, 2.6, None,2020-01-22 11:15:00, 88.0,100.0,4
4.3,0.254, 0.1, None,2020-01-22 11:30:00, 312.0,100.0,4
4.5,0.509, 2.3, None,2020-01-22 11:45:00, 316.0,100.0,4
4.5,0.254, 4.0, 0.026,2020-01-22 12:00:00, 344.0,100.0,4
4.6,0.254, 3.7, None,2020-01-22 12:15:00, 16.0,100.0,4
4.5,0.508, 3.3, None,2020-01-22 12:30:00, 59.0,100.0,4
4.5,0.508, 2.1, None,2020-01-22 12:45:00, 332.0,100.0,4
4.6,0.254, 4.3, 0.026,2020-01-22 13:00:00, 38.0,100.0,4
4.4,0.509, 3.8, None,2020-01-22 13:15:00, 271.0,100.0,4
4.5,0.762, 0.9, None,2020-01-22 13:30:00, 212.0,100.0,4
4.5,0.508, 0.7, None,2020-01-22 13:45:00, 273.0,100.0,4
4.5,0.254, 2.9, 0.021,2020-01-22 14:00:00, 41.0,100.0,4
4.6,0.254, 2.4, None,2020-01-22 14:15:00, 23.0,100.0,4
4.4,0.254, 2.6, None,2020-01-22 14:30:00, 30.0,100.0,4
4.3,0.254, 4.4, None,2020-01-22 14:45:00, 16.0,100.0,4
4.2,0.509, 3.0, 0.021,2020-01-22 15:00:00, 22.0,100.0,4
4.1,0.508, 4.0, None,2020-01-22 15:15:00, 47.0,100.0,4
4.2,0.762, 4.2, None,2020-01-22 15:30:00, 23.0,100.0,4
4.3,0.254, 4.3, None,2020-01-22 15:45:00, 17.0,100.0,4
4.4,0.508, 4.3, 0.018,2020-01-22 16:00:00, 2.0,100.0,4
4.4,0.254, 2.8, None,2020-01-22 16:15:00, 18.0,100.0,4
4.4,0.763, 2.0, None,2020-01-22 16:30:00, 353.0,100.0,4
4.4,0.762, 4.3, None,2020-01-22 16:45:00, 287.0,100.0,4
4.4,0.254, 2.5, 0.011,2020-01-22 17:00:00, 301.0,100.0,4
4.3,0.254, 2.9, None,2020-01-22 17:15:00, 303.0,100.0,4
4.3,0.254, 1.1, None,2020-01-22 17:30:00, 297.0,100.0,4
4.2,0.254, 1.9, None,2020-01-22 17:45:00, 252.0,100.0,4
4.3,0.0, 3.3, 0.012,2020-01-22 18:00:00, 295.0,100.0,4
4.2,0.509, 4.1, None,2020-01-22 18:15:00, 297.0,100.0,4
4.0,0.254, 4.6, None,2020-01-22 18:30:00, 297.0,100.0,4
4.0,0.254, 4.0, None,2020-01-22 18:45:00, 297.0,100.0,4
3.7,0.508, 6.4, 0.009,2020-01-22 19:00:00, 291.0,100.0,4
3.6,0.508, 6.1, None,2020-01-22 19:15:00, 286.0,100.0,4
3.6,0.508, 5.8, None,2020-01-22 19:30:00, 289.0,100.0,4
3.7,0.509, 4.9, None,2020-01-22 19:45:00, 293.0,100.0,4
3.7,0.254, 5.2, 0.011,2020-01-22 20:00:00, 283.0,100.0,4
3.6,0.508, 5.3, None,2020-01-22 20:15:00, 287.0,100.0,4
3.6,0.508, 3.8, None,2020-01-22 20:30:00, 277.0,100.0,4
3.5,0.254, 3.1, None,2020-01-22 20:45:00, 297.0,100.0,4
3.6,0.508, 2.3, 0.007,2020-01-22 21:00:00, 275.0,100.0,4
3.8,0.509, 0.0, None,2020-01-22 21:15:00, 266.0,100.0,4
3.8,0.254, 0.0, None,2020-01-22 21:30:00, 281.0,100.0,4
3.7,0.254, 4.1, None,2020-01-22 21:45:00, 281.0,100.0,4
3.8,0.254, 1.4, 0.008,2020-01-22 22:00:00, 271.0,100.0,4
3.6,0.508, 0.8, None,2020-01-22 22:15:00, 310.0,100.0,4
3.5,0.0, 4.4, None,2020-01-22 22:30:00, 287.0,100.0,4
3.6,0.254, 4.2, None,2020-01-22 22:45:00, 304.0,100.0,4
3.6,0.0, 5.6, -0.005,2020-01-22 23:00:00, 289.0,100.0,4
3.6,0.508, 3.6, None,2020-01-22 23:15:00, 266.0,100.0,4
3.6,0.254, 4.6, None,2020-01-22 23:30:00, 273.0,100.0,4
3.9,0.763, 4.1, None,2020-01-22 23:45:00, 277.0,100.0,4
3.8,0.254, 0.4, 0.005,2020-01-23 00:00:00, 276.0,100.0,4
4.0,0.762, 0.0, None,2020-01-23 00:15:00, 266.0,100.0,4
3.9,0.254, 4.4, None,2020-01-23 00:30:00, 288.0,100.0,4
