pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None,6.0, 261.0, None, None,388.0, 1261.0, None,2016-02-26 00:00:00, None,9
None, None, None, None, None,5.0, 261.0, None, None,388.0, 1261.0, None,2016-02-26 01:00:00, None,9
None, None, None, None, None,3.6, 262.0, None, None,388.0, 1261.0, None,2016-02-26 02:00:00, None,9
None, None, None, None, None,3.7, 261.0, None, None,388.0, 1261.0, None,2016-02-26 03:00:00, None,9
None, None, None, None, None,3.6, 261.0, None, None,388.0, 1262.0, None,2016-02-26 04:00:00, None,9
None, None, None, None, None,2.9, 261.0, None, None,388.0, 1261.0, None,2016-02-26 05:00:00, None,9
None, None, None, None, None,4.3, 261.0, None, None,388.0, 1261.0, None,2016-02-26 06:00:00, None,9
None, None, None, None, None,4.1, 261.0, None, None,387.0, 1261.0, None,2016-02-26 07:00:00, None,9
None, None, None, None, None,4.5, 261.0, None, None,387.0, 1261.0, None,2016-02-26 08:00:00, None,9
None, None, None, None, None,4.5, 260.0, None, None,388.0, 1262.0, None,2016-02-26 09:00:00, None,9
None, None, None, None, None,4.2, 261.0, None, None,387.0, 1262.0, None,2016-02-26 10:00:00, None,9
None, None, None, None, None,4.3, 261.0, None, None,388.0, 1262.0, None,2016-02-26 11:00:00, None,9
None, None, None, None, None,4.5, 260.0, None, None,387.0, 1262.0, None,2016-02-26 12:00:00, None,9
None, None, None, None, None,4.2, 261.0, None, None,387.0, 1262.0, None,2016-02-26 13:00:00, None,9
None, None, None, None, None,3.9, 261.0, None, None,387.0, 1262.0, None,2016-02-26 14:00:00, None,9
None, None, None, None, None,3.8, 261.0, None, None,387.0, 1263.0, None,2016-02-26 15:00:00, None,9
None, 1144.0, None, None, None,4.8, 260.0, None, None,388.0, 1263.0, None,2016-02-26 16:00:00, None,9
None, None, None, None, None,5.7, 260.0, None, None,387.0, 1263.0, None,2016-02-26 17:00:00, None,9
None, None, None, None, None,7.6, 260.0, None, None,387.0, 1263.0, None,2016-02-26 18:00:00, None,9
None, None, None, None, None,7.8, 259.0, None, None,386.0, 1263.0, None,2016-02-26 19:00:00, None,9
None, None, None, None, None,8.9, 258.0, None, None,388.0, 1264.0, None,2016-02-26 20:00:00, None,9
None, None, None, None, None,7.3, 258.0, None, None,387.0, 1264.0, None,2016-02-26 21:00:00, None,9
None, None, None, None, None,6.7, 257.0, None, None,388.0, 1265.0, None,2016-02-26 22:00:00, None,9
None, None, None, None, None,5.5, 257.0, None, None,388.0, 1266.0, None,2016-02-26 23:00:00, None,9
None, None, None, None, None,3.2, 257.0, None, None,388.0, 1266.0, None,2016-02-27 00:00:00, None,9
None, None, None, None, None,2.7, 257.0, None, None,389.0, 1266.0, None,2016-02-27 01:00:00, None,9
None, None, None, None, None,1.8, 257.0, None, None,389.0, 1266.0, None,2016-02-27 02:00:00, None,9
None, None, None, None, None,0.7, 257.0, None, None,390.0, 1266.0, None,2016-02-27 03:00:00, None,9
None, None, None, None, None,0.3, 256.0, None, None,390.0, 1266.0, None,2016-02-27 04:00:00, None,9
None, None, None, None, None,0.1, 255.0, None, None,391.0, 1266.0, None,2016-02-27 05:00:00, None,9
None, None, None, None, None,0.0, 257.0, None, None,391.0, 1266.0, None,2016-02-27 06:00:00, None,9
None, None, None, None, None,-0.1, 258.0, None, None,391.0, 1265.0, None,2016-02-27 07:00:00, None,9
None, None, None, None, None,-0.2, 258.0, None, None,391.0, 1264.0, None,2016-02-27 08:00:00, None,9
None, None, None, None, None,-0.2, 258.0, None, None,391.0, 1262.0, None,2016-02-27 09:00:00, None,9
None, None, None, None, None,-0.3, 257.0, None, None,392.0, 1260.0, None,2016-02-27 10:00:00, None,9
None, None, None, None, None,-0.4, 257.0, None, None,392.0, 1259.0, None,2016-02-27 11:00:00, None,9
None, None, None, None, None,-0.4, 257.0, None, None,392.0, 1257.0, None,2016-02-27 12:00:00, None,9
None, None, None, None, None,-0.4, 258.0, None, None,392.0, 1256.0, None,2016-02-27 13:00:00, None,9
None, None, None, None, None,-0.5, 258.0, None, None,392.0, 1254.0, None,2016-02-27 14:00:00, None,9
None, None, None, None, None,-0.6, 256.0, None, None,392.0, 1252.0, None,2016-02-27 15:00:00, None,9
None, 1140.0, None, None, None,-0.1, 256.0, None, None,393.0, 1252.0, None,2016-02-27 16:00:00, None,9
None, None, None, None, None,0.2, 256.0, None, None,393.0, 1251.0, None,2016-02-27 17:00:00, None,9
None, None, None, None, None,1.0, 257.0, None, None,394.0, 1249.0, None,2016-02-27 18:00:00, None,9
None, None, None, None, None,2.0, 256.0, None, None,393.0, 1249.0, None,2016-02-27 19:00:00, None,9
None, None, None, None, None,3.0, 256.0, None, None,394.0, 1249.0, None,2016-02-27 20:00:00, None,9
None, None, None, None, None,3.1, 256.0, None, None,393.0, 1249.0, None,2016-02-27 21:00:00, None,9
None, None, None, None, None,3.2, 256.0, None, None,393.0, 1249.0, None,2016-02-27 22:00:00, None,9
None, None, None, None, None,2.2, 255.0, None, None,394.0, 1249.0, None,2016-02-27 23:00:00, None,9
None, None, None, None, None,1.0, 255.0, None, None,394.0, 1249.0, None,2016-02-28 00:00:00, None,9
None, None, None, None, None,0.2, 255.0, None, None,394.0, 1249.0, None,2016-02-28 01:00:00, None,9
None, None, None, None, None,-1.1, 255.0, None, None,394.0, 1249.0, None,2016-02-28 02:00:00, None,9
None, None, None, None, None,-1.6, 255.0, None, None,394.0, 1249.0, None,2016-02-28 03:00:00, None,9
None, None, None, None, None,-0.9, 255.0, None, None,394.0, 1249.0, None,2016-02-28 04:00:00, None,9
None, None, None, None, None,-1.1, 254.0, None, None,393.0, 1249.0, None,2016-02-28 05:00:00, None,9
None, None, None, None, None,-1.6, 254.0, None, None,394.0, 1250.0, None,2016-02-28 06:00:00, None,9
None, None, None, None, None,-1.2, 254.0, None, None,394.0, 1251.0, None,2016-02-28 07:00:00, None,9
None, None, None, None, None,-1.1, 255.0, None, None,394.0, 1251.0, None,2016-02-28 08:00:00, None,9
None, None, None, None, None,-0.9, 255.0, None, None,394.0, 1251.0, None,2016-02-28 09:00:00, None,9
None, None, None, None, None,-0.7, 255.0, None, None,394.0, 1251.0, None,2016-02-28 10:00:00, None,9
None, None, None, None, None,-0.7, 254.0, None, None,394.0, 1252.0, None,2016-02-28 11:00:00, None,9
None, None, None, None, None,-1.1, 254.0, None, None,393.0, 1253.0, None,2016-02-28 12:00:00, None,9
None, None, None, None, None,-1.7, 254.0, None, None,394.0, 1254.0, None,2016-02-28 13:00:00, None,9
None, None, None, None, None,-2.0, 254.0, None, None,394.0, 1255.0, None,2016-02-28 14:00:00, None,9
None, None, None, None, None,-2.2, 255.0, None, None,395.0, 1258.0, None,2016-02-28 15:00:00, None,9
None, 1144.0, None, None, None,-1.3, 254.0, None, None,393.0, 1258.0, None,2016-02-28 16:00:00, None,9
None, None, None, None, None,-1.3, 254.0, None, None,395.0, 1257.0, None,2016-02-28 17:00:00, None,9
None, None, None, None, None,-0.9, 254.0, None, None,394.0, 1257.0, None,2016-02-28 18:00:00, None,9
None, None, None, None, None,-0.8, 254.0, None, None,396.0, 1257.0, None,2016-02-28 19:00:00, None,9
None, None, None, None, None,-0.7, 254.0, None, None,395.0, 1256.0, None,2016-02-28 20:00:00, None,9
None, None, None, None, None,-1.6, 256.0, None, None,398.0, 1256.0, None,2016-02-28 21:00:00, None,9
None, None, None, None, None,-1.6, 257.0, None, None,399.0, 1256.0, None,2016-02-28 22:00:00, None,9
None, None, None, None, None,-3.1, 259.0, None, None,402.0, 1257.0, None,2016-02-28 23:00:00, None,9
None, None, None, None, None,-3.2, 259.0, None, None,401.0, 1257.0, None,2016-02-29 00:00:00, None,9
None, None, None, None, None,-3.6, 260.0, None, None,403.0, 1258.0, None,2016-02-29 01:00:00, None,9
None, None, None, None, None,-4.1, 261.0, None, None,404.0, 1259.0, None,2016-02-29 02:00:00, None,9
None, None, None, None, None,-4.1, 262.0, None, None,405.0, 1259.0, None,2016-02-29 03:00:00, None,9
None, None, None, None, None,-4.1, 264.0, None, None,407.0, 1261.0, None,2016-02-29 04:00:00, None,9
None, None, None, None, None,-4.0, 267.0, None, None,409.0, 1263.0, None,2016-02-29 05:00:00, None,9
None, None, None, None, None,-4.2, 273.0, None, None,411.0, 1266.0, None,2016-02-29 06:00:00, None,9
None, None, None, None, None,-4.1, 274.0, None, None,412.0, 1268.0, None,2016-02-29 07:00:00, None,9
None, None, None, None, None,-4.2, 277.0, None, None,413.0, 1270.0, None,2016-02-29 08:00:00, None,9
None, None, None, None, None,-4.8, 277.0, None, None,413.0, 1273.0, None,2016-02-29 09:00:00, None,9
None, None, None, None, None,-4.7, 277.0, None, None,414.0, 1275.0, None,2016-02-29 10:00:00, None,9
None, None, None, None, None,-4.3, 277.0, None, None,415.0, 1278.0, None,2016-02-29 11:00:00, None,9
None, None, None, None, None,-4.7, 278.0, None, None,415.0, 1280.0, None,2016-02-29 12:00:00, None,9
None, None, None, None, None,-4.7, 277.0, None, None,415.0, 1281.0, None,2016-02-29 13:00:00, None,9
None, None, None, None, None,-4.8, 274.0, None, None,415.0, 1282.0, None,2016-02-29 14:00:00, None,9
None, None, None, None, None,-5.2, 277.0, None, None,415.0, 1284.0, None,2016-02-29 15:00:00, None,9
None, 1151.0, None, None, None,-5.4, 277.0, None, None,415.0, 1284.0, None,2016-02-29 16:00:00, None,9
None, None, None, None, None,-3.1, 277.0, None, None,415.0, 1285.0, None,2016-02-29 17:00:00, None,9
None, None, None, None, None,-1.3, 276.0, None, None,415.0, 1286.0, None,2016-02-29 18:00:00, None,9
None, None, None, None, None,0.0, 275.0, None, None,417.0, 1287.0, None,2016-02-29 19:00:00, None,9
None, None, None, None, None,0.8, 275.0, None, None,417.0, 1289.0, None,2016-02-29 20:00:00, None,9
None, None, None, None, None,0.6, 274.0, None, None,417.0, 1292.0, None,2016-02-29 21:00:00, None,9
None, None, None, None, None,0.6, 274.0, None, None,417.0, 1294.0, None,2016-02-29 22:00:00, None,9
None, None, None, None, None,-0.9, 274.0, None, None,417.0, 1295.0, None,2016-02-29 23:00:00, None,9
None, None, None, None, None,-1.3, 274.0, None, None,417.0, 1295.0, None,2016-03-01 00:00:00, None,9
None, None, None, None, None,-3.1, 275.0, None, None,418.0, 1296.0, None,2016-03-01 01:00:00, None,9
None, None, None, None, None,-4.2, 274.0, None, None,418.0, 1296.0, None,2016-03-01 02:00:00, None,9
None, None, None, None, None,-4.4, 274.0, None, None,418.0, 1296.0, None,2016-03-01 03:00:00, None,9
None, None, None, None, None,-4.4, 274.0, None, None,418.0, 1297.0, None,2016-03-01 04:00:00, None,9
None, None, None, None, None,-4.3, 274.0, None, None,418.0, 1297.0, None,2016-03-01 05:00:00, None,9
None, None, None, None, None,-4.2, 274.0, None, None,418.0, 1297.0, None,2016-03-01 06:00:00, None,9
None, None, None, None, None,-3.8, 274.0, None, None,418.0, 1297.0, None,2016-03-01 07:00:00, None,9
None, None, None, None, None,-3.7, 273.0, None, None,418.0, 1297.0, None,2016-03-01 08:00:00, None,9
None, None, None, None, None,-3.7, 273.0, None, None,418.0, 1299.0, None,2016-03-01 09:00:00, None,9
None, None, None, None, None,-3.7, 273.0, None, None,418.0, 1299.0, None,2016-03-01 10:00:00, None,9
None, None, None, None, None,-3.3, 273.0, None, None,418.0, 1301.0, None,2016-03-01 11:00:00, None,9
None, None, None, None, None,-3.4, 273.0, None, None,418.0, 1303.0, None,2016-03-01 12:00:00, None,9
None, None, None, None, None,-2.1, 273.0, None, None,418.0, 1304.0, None,2016-03-01 13:00:00, None,9
None, None, None, None, None,-1.5, 273.0, None, None,418.0, 1304.0, None,2016-03-01 14:00:00, None,9
None, None, None, None, None,-1.6, 275.0, None, None,420.0, 1307.0, None,2016-03-01 15:00:00, None,9
None, 1159.0, None, None, None,-1.0, 276.0, None, None,422.0, 1310.0, None,2016-03-01 16:00:00, None,9
None, None, None, None, None,-0.3, 279.0, None, None,423.0, 1312.0, None,2016-03-01 17:00:00, None,9
None, None, None, None, None,0.1, 281.0, None, None,424.0, 1315.0, None,2016-03-01 18:00:00, None,9
None, None, None, None, None,0.7, 281.0, None, None,425.0, 1318.0, None,2016-03-01 19:00:00, None,9
None, None, None, None, None,0.6, 281.0, None, None,426.0, 1320.0, None,2016-03-01 20:00:00, None,9
None, None, None, None, None,0.4, 280.0, None, None,415.0, 1321.0, None,2016-03-01 21:00:00, None,9
None, None, None, None, None,1.1, 280.0, None, None,427.0, 1322.0, None,2016-03-01 22:00:00, None,9
None, None, None, None, None,0.9, 280.0, None, None,428.0, 1323.0, None,2016-03-01 23:00:00, None,9
None, None, None, None, None,0.1, 280.0, None, None,429.0, 1323.0, None,2016-03-02 00:00:00, None,9
None, None, None, None, None,-0.5, 283.0, None, None,430.0, 1323.0, None,2016-03-02 01:00:00, None,9
None, None, None, None, None,-1.4, 285.0, None, None,430.0, 1322.0, None,2016-03-02 02:00:00, None,9
None, None, None, None, None,-3.0, 284.0, None, None,431.0, 1321.0, None,2016-03-02 03:00:00, None,9
None, None, None, None, None,-3.8, 283.0, None, None,432.0, 1320.0, None,2016-03-02 04:00:00, None,9
None, None, None, None, None,-4.4, 283.0, None, None,432.0, 1320.0, None,2016-03-02 05:00:00, None,9
None, None, None, None, None,-4.3, 283.0, None, None,431.0, 1320.0, None,2016-03-02 06:00:00, None,9
None, None, None, None, None,-3.7, 282.0, None, None,432.0, 1320.0, None,2016-03-02 07:00:00, None,9
None, None, None, None, None,-3.2, 282.0, None, None,431.0, 1318.0, None,2016-03-02 08:00:00, None,9
None, None, None, None, None,-3.3, 282.0, None, None,432.0, 1317.0, None,2016-03-02 09:00:00, None,9
None, None, None, None, None,-2.6, 283.0, None, None,432.0, 1317.0, None,2016-03-02 10:00:00, None,9
