ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
1.0,1.0,0.0,2016-12-09, 4.0,50
3.0,3.0,0.0,2016-12-10, 0.0,50
8.0,0.0,8.0,2016-12-11, 0.0,50
0.0,0.0,0.0,2016-12-12, 8.0,50
0.0,0.0,0.0,2016-12-13, 0.0,50
0.0,0.0,0.0,2016-12-14, 0.0,50
0.0,0.0,0.0,2016-12-15, 0.0,50
