WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
6.9, None, None, None,2020-12-02 00:00:00, None,49
2.2, None, None, None,2020-12-02 01:00:00, None,49
23.0, None, None, None,2020-12-02 02:00:00, None,49
29.4, None, None, None,2020-12-02 03:00:00, None,49
29.1, None, None, None,2020-12-02 04:00:00, None,49
34.2, None, None, None,2020-12-02 05:00:00, None,49
33.3, None, None, None,2020-12-02 06:00:00, None,49
17.3, None, None, None,2020-12-02 07:00:00, None,49
14.7, None, None, None,2020-12-02 08:00:00, None,49
44.4, None, None, None,2020-12-02 09:00:00, None,49
22.8, None, None, None,2020-12-02 10:00:00, None,49
30.3, None, None, None,2020-12-02 11:00:00, None,49
28.6, None, None, None,2020-12-02 12:00:00, None,49
21.6, None, None, None,2020-12-02 13:00:00, None,49
5.8, None, None, None,2020-12-02 14:00:00, None,49
11.6, None, None, None,2020-12-02 15:00:00, None,49
37.3, None, None, None,2020-12-02 16:00:00, None,49
35.7, None, None, None,2020-12-02 17:00:00, None,49
42.0, None, None, None,2020-12-02 18:00:00, None,49
36.4, None, None, None,2020-12-02 19:00:00, None,49
47.4, None, None, None,2020-12-02 20:00:00, None,49
28.2, None, None, None,2020-12-02 21:00:00, None,49
44.3, None, None, None,2020-12-02 22:00:00, None,49
31.7, None, None, None,2020-12-02 23:00:00, None,49
15.1, None, None, None,2020-12-03 00:00:00, None,49
46.6, None, None, None,2020-12-03 01:00:00, None,49
35.5, None, None, None,2020-12-03 02:00:00, None,49
31.5, None, None, None,2020-12-03 03:00:00, None,49
32.9, None, None, None,2020-12-03 04:00:00, None,49
44.9, None, None, None,2020-12-03 05:00:00, None,49
2.1, None, None, None,2020-12-03 06:00:00, None,49
24.5, None, None, None,2020-12-03 07:00:00, None,49
26.6, None, None, None,2020-12-03 08:00:00, None,49
25.0, None, None, None,2020-12-03 09:00:00, None,49
45.9, None, None, None,2020-12-03 10:00:00, None,49
30.0, None, None, None,2020-12-03 11:00:00, None,49
25.5, None, None, None,2020-12-03 12:00:00, None,49
16.9, None, None, None,2020-12-03 13:00:00, None,49
30.2, None, None, None,2020-12-03 14:00:00, None,49
28.6, None, None, None,2020-12-03 15:00:00, None,49
21.0, None, None, None,2020-12-03 16:00:00, None,49
41.3, None, None, None,2020-12-03 17:00:00, None,49
27.9, None, None, None,2020-12-03 18:00:00, None,49
9.4, None, None, None,2020-12-03 19:00:00, None,49
10.6, None, None, None,2020-12-03 20:00:00, None,49
193.9, None, None, None,2020-12-03 21:00:00, None,49
183.0, None, None, None,2020-12-03 22:00:00, None,49
168.7, None, None, None,2020-12-03 23:00:00, None,49
169.5, None, None, None,2020-12-04 00:00:00, None,49
172.1, None, None, None,2020-12-04 01:00:00, None,49
176.1, None, None, None,2020-12-04 02:00:00, None,49
187.4, None, None, None,2020-12-04 03:00:00, None,49
184.9, None, None, None,2020-12-04 04:00:00, None,49
176.6, None, None, None,2020-12-04 05:00:00, None,49
181.9, None, None, None,2020-12-04 06:00:00, None,49
183.8, None, None, None,2020-12-04 07:00:00, None,49
180.6, None, None, None,2020-12-04 08:00:00, None,49
176.5, None, None, None,2020-12-04 09:00:00, None,49
172.7, None, None, None,2020-12-04 10:00:00, None,49
189.2, None, None, None,2020-12-04 11:00:00, None,49
187.6, None, None, None,2020-12-04 12:00:00, None,49
181.8, None, None, None,2020-12-04 13:00:00, None,49
185.7, None, None, None,2020-12-04 14:00:00, None,49
178.2, None, None, None,2020-12-04 15:00:00, None,49
174.7, None, None, None,2020-12-04 16:00:00, None,49
355.8, None, None, None,2020-12-04 17:00:00, None,49
356.6, None, None, None,2020-12-04 18:00:00, None,49
3.1, None, None, None,2020-12-04 19:00:00, None,49
7.2, None, None, None,2020-12-04 20:00:00, None,49
12.4, None, None, None,2020-12-04 21:00:00, None,49
0.3, None, None, None,2020-12-04 22:00:00, None,49
0.3, None, None, None,2020-12-04 23:00:00, None,49
21.4, None, None, None,2020-12-05 00:00:00, None,49
16.9, None, None, None,2020-12-05 01:00:00, None,49
16.7, None, None, None,2020-12-05 02:00:00, None,49
358.8, None, None, None,2020-12-05 03:00:00, None,49
5.9, None, None, None,2020-12-05 04:00:00, None,49
3.7, None, None, None,2020-12-05 05:00:00, None,49
12.8, None, None, None,2020-12-05 06:00:00, None,49
16.4, None, None, None,2020-12-05 07:00:00, None,49
20.6, None, None, None,2020-12-05 08:00:00, None,49
20.3, None, None, None,2020-12-05 09:00:00, None,49
5.7, None, None, None,2020-12-05 10:00:00, None,49
23.6, None, None, None,2020-12-05 11:00:00, None,49
23.1, None, None, None,2020-12-05 12:00:00, None,49
10.3, None, None, None,2020-12-05 13:00:00, None,49
3.3, None, None, None,2020-12-05 14:00:00, None,49
6.9, None, None, None,2020-12-05 15:00:00, None,49
1.6, None, None, None,2020-12-05 16:00:00, None,49
357.3, None, None, None,2020-12-05 17:00:00, None,49
34.3, None, None, None,2020-12-05 18:00:00, None,49
4.4, None, None, None,2020-12-05 19:00:00, None,49
6.8, None, None, None,2020-12-05 20:00:00, None,49
168.3, None, None, None,2020-12-05 21:00:00, None,49
