wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
0.4,6.8,305.0,90.0,2019-06-25 00:00:00,0.0,26
0.3,5.9,230.0,94.0,2019-06-25 01:00:00,0.0,26
0.0,5.1,286.0,96.0,2019-06-25 02:00:00,0.0,26
0.0,4.4,152.0,96.0,2019-06-25 03:00:00,0.0,26
0.6,4.0,204.0,97.0,2019-06-25 04:00:00,0.0,26
0.0,4.0,238.0,97.0,2019-06-25 05:00:00,0.0,26
0.0,4.3,221.0,98.0,2019-06-25 06:00:00,0.0,26
0.9,10.4,99.0,77.0,2019-06-25 07:00:00,0.0,26
2.4,13.7,25.0,65.0,2019-06-25 08:00:00,0.0,26
4.6,19.6,29.0,43.0,2019-06-25 09:00:00,0.0,26
1.8,17.9,290.0,47.0,2019-06-25 10:00:00,0.0,26
2.0,19.1,14.0,39.0,2019-06-25 11:00:00,0.0,26
2.7,19.5,66.0,36.0,2019-06-25 12:00:00,0.0,26
4.1,21.0,253.0,31.0,2019-06-25 13:00:00,0.0,26
5.4,23.1,39.0,27.0,2019-06-25 14:00:00,0.0,26
3.8,22.6,257.0,28.0,2019-06-25 15:00:00,0.0,26
9.5,22.4,251.0,32.0,2019-06-25 16:00:00,0.0,26
7.2,22.5,266.0,33.0,2019-06-25 17:00:00,0.0,26
2.9,17.9,5.0,43.0,2019-06-25 18:00:00,0.0,26
0.4,15.6,45.0,55.0,2019-06-25 19:00:00,0.0,26
0.1,13.0,10.0,68.0,2019-06-25 20:00:00,0.0,26
0.0,11.1,322.0,77.0,2019-06-25 21:00:00,0.0,26
0.0,9.7,65.0,83.0,2019-06-25 22:00:00,0.0,26
1.6,8.4,259.0,88.0,2019-06-25 23:00:00,0.0,26
0.0,7.4,65.0,92.0,2019-06-26 00:00:00,0.0,26
0.2,7.6,292.0,92.0,2019-06-26 01:00:00,0.0,26
1.4,7.4,281.0,93.0,2019-06-26 02:00:00,0.0,26
1.4,7.8,17.0,92.0,2019-06-26 03:00:00,0.0,26
0.0,8.0,126.0,96.0,2019-06-26 04:00:00,0.3,26
0.6,8.0,330.0,97.0,2019-06-26 05:00:00,0.3,26
1.6,8.6,272.0,98.0,2019-06-26 06:00:00,2.0,26
0.2,9.1,271.0,98.0,2019-06-26 07:00:00,1.8,26
1.4,10.6,261.0,96.0,2019-06-26 08:00:00,0.5,26
2.9,14.9,328.0,84.0,2019-06-26 09:00:00,0.0,26
4.7,18.1,3.0,63.0,2019-06-26 10:00:00,0.0,26
7.7,19.7,266.0,45.0,2019-06-26 11:00:00,0.0,26
6.7,21.2,293.0,40.0,2019-06-26 12:00:00,0.0,26
5.8,22.6,237.0,39.0,2019-06-26 13:00:00,0.0,26
4.9,19.5,268.0,44.0,2019-06-26 14:00:00,0.0,26
3.0,16.3,26.0,81.0,2019-06-26 15:00:00,0.5,26
4.6,20.8,265.0,44.0,2019-06-26 16:00:00,0.0,26
8.4,20.6,251.0,43.0,2019-06-26 17:00:00,0.0,26
3.6,19.6,251.0,56.0,2019-06-26 18:00:00,0.0,26
1.6,14.8,210.0,81.0,2019-06-26 19:00:00,0.0,26
0.0,12.6,318.0,87.0,2019-06-26 20:00:00,0.0,26
2.0,11.2,142.0,88.0,2019-06-26 21:00:00,0.0,26
0.0,10.2,118.0,92.0,2019-06-26 22:00:00,0.0,26
1.7,9.4,271.0,94.0,2019-06-26 23:00:00,0.0,26
0.0,9.0,326.0,95.0,2019-06-27 00:00:00,0.0,26
