BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, -3.0, 1.923, 84.1, 83.3,2018-03-12 00:00:00, -3.285,11
None, -3.3, 1.499, 83.3, 82.0,2018-03-12 01:00:00, -4.148,11
None, -4.1, 1.127, 82.0, 82.2,2018-03-12 02:00:00, -4.642,11
None, -4.6, 0.575, 82.2, 83.9,2018-03-12 03:00:00, -5.286,11
None, -5.3, 0.603, 83.9, 85.3,2018-03-12 04:00:00, -5.355,11
None, -5.4, 1.432, 85.3, 85.9,2018-03-12 05:00:00, -5.555,11
None, -5.6, 1.283, 85.9, 87.0,2018-03-12 06:00:00, -5.984,11
None, -6.0, 1.37, 87.0, 87.1,2018-03-12 07:00:00, -6.376,11
None, -6.4, 0.586, 87.1, 87.9,2018-03-12 08:00:00, -6.74,11
None, -6.7, 0.538, 87.9, 89.9,2018-03-12 09:00:00, -6.651,11
None, -6.7, 1.167, 89.9, 88.4,2018-03-12 10:00:00, -4.9,11
None, -4.9, 1.043, 88.4, 78.97,2018-03-12 11:00:00, -2.152,11
None, -2.2, 0.674, 79.0, 73.75,2018-03-12 12:00:00, -0.182,11
None, -0.2, 1.023, 73.8, 69.89,2018-03-12 13:00:00, 1.726,11
None, 1.7, 2.512, 69.9, 64.96,2018-03-12 14:00:00, 3.228,11
None, 3.2, 2.59, 65.0, 62.85,2018-03-12 15:00:00, 4.155,11
None, 4.2, 2.193, 62.9, 60.82,2018-03-12 16:00:00, 4.696,11
None, 4.7, 2.238, 60.8, 59.13,2018-03-12 17:00:00, 4.836,11
None, 4.8, 1.529, 59.1, 60.61,2018-03-12 18:00:00, 4.182,11
None, 4.2, 1.335, 60.6, 65.69,2018-03-12 19:00:00, 2.739,11
None, 2.7, 0.659, 65.7, 70.23,2018-03-12 20:00:00, 1.529,11
None, 1.5, 0.137, 70.2, 75.68,2018-03-12 21:00:00, 0.327,11
None, 0.3, 0.489, 75.7, 77.19,2018-03-12 22:00:00, -1.173,11
