station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
12.7, 22.7, 180.0, 19.0, 2017-06-06 16:00:00, 0.0
9.1, 21.9, 180.0, 31.0, 2017-06-06 17:00:00, 0.0
7.7, 19.5, 270.0, 37.0, 2017-06-06 18:00:00, 0.0
5.8, 17.2, 270.0, 44.0, 2017-06-06 19:00:00, 0.0
4.7, 14.7, 180.0, 49.0, 2017-06-06 20:00:00, 0.0
7.3, 12.1, 90.0, 63.0, 2017-06-06 21:00:00, 0.0
8.4, 10.7, 90.0, 69.0, 2017-06-06 22:00:00, 0.0
8.7, 9.7, 90.0, 72.0, 2017-06-06 23:00:00, 0.0
9.2, 9.2, 90.0, 70.0, 2017-06-07 00:00:00, 0.0
5.6, 9.6, 180.0, 69.0, 2017-06-07 01:00:00, 0.0
8.9, 9.4, 90.0, 66.0, 2017-06-07 02:00:00, 0.0
10.4, 8.6, 135.0, 70.0, 2017-06-07 03:00:00, 0.0
11.6, 8.1, 90.0, 70.0, 2017-06-07 04:00:00, 0.0
7.8, 11.9, 90.0, 59.0, 2017-06-07 05:00:00, 0.0
0.0, 16.2, 0.0, 56.0, 2017-06-07 06:00:00, 0.0
2.1, 18.6, 45.0, 41.0, 2017-06-07 07:00:00, 0.0
10.4, 19.5, 135.0, 33.0, 2017-06-07 08:00:00, 0.0
10.0, 20.2, 90.0, 34.0, 2017-06-07 09:00:00, 0.0
9.2, 21.3, 225.0, 31.0, 2017-06-07 10:00:00, 0.0
7.3, 21.2, 270.0, 39.0, 2017-06-07 11:00:00, 0.0
9.7, 21.1, 270.0, 37.0, 2017-06-07 12:00:00, 0.0
8.6, 24.5, 270.0, 32.0, 2017-06-07 13:00:00, 0.0
6.7, 25.5, 90.0, 24.0, 2017-06-07 14:00:00, 0.0
9.3, 24.5, 270.0, 33.0, 2017-06-07 15:00:00, 0.0
7.7, 25.8, 180.0, 30.0, 2017-06-07 16:00:00, 0.0
8.2, 23.3, 45.0, 32.0, 2017-06-07 17:00:00, 0.0
9.2, 23.8, 135.0, 29.0, 2017-06-07 18:00:00, 0.0
10.1, 22.6, 90.0, 29.0, 2017-06-07 19:00:00, 0.0
7.7, 19.7, 135.0, 35.0, 2017-06-07 20:00:00, 0.0
10.0, 17.4, 90.0, 48.0, 2017-06-07 21:00:00, 0.0
12.7, 19.1, 90.0, 39.0, 2017-06-07 22:00:00, 0.0
10.6, 19.2, 90.0, 38.0, 2017-06-07 23:00:00, 0.0
12.5, 19.3, 135.0, 38.0, 2017-06-08 00:00:00, 0.0
10.3, 17.6, 90.0, 44.0, 2017-06-08 01:00:00, 0.0
10.0, 15.7, 90.0, 52.0, 2017-06-08 02:00:00, 0.0
8.6, 17.7, 135.0, 42.0, 2017-06-08 03:00:00, 0.0
12.6, 18.2, 90.0, 42.0, 2017-06-08 04:00:00, 0.0
12.0, 18.3, 90.0, 44.0, 2017-06-08 05:00:00, 0.0
15.4, 20.3, 135.0, 39.0, 2017-06-08 06:00:00, 0.0
14.8, 20.1, 90.0, 41.0, 2017-06-08 07:00:00, 0.0
15.3, 20.3, 135.0, 43.0, 2017-06-08 08:00:00, 0.0
25.8, 20.7, 135.0, 41.0, 2017-06-08 09:00:00, 0.0
23.5, 22.2, 135.0, 39.0, 2017-06-08 10:00:00, 0.0
20.4, 18.9, 180.0, 45.0, 2017-06-08 11:00:00, 0.0
15.3, 19.7, 180.0, 41.0, 2017-06-08 12:00:00, 0.0
22.8, 16.6, 180.0, 49.0, 2017-06-08 13:00:00, 0.0
16.1, 16.2, 180.0, 59.0, 2017-06-08 14:00:00, 0.0
15.6, 14.4, 180.0, 64.0, 2017-06-08 15:00:00, 1.02
15.3, 8.3, 225.0, 94.0, 2017-06-08 16:00:00, 0.76
9.4, 8.1, 180.0, 97.0, 2017-06-08 17:00:00, 3.56
9.8, 8.3, 225.0, 93.0, 2017-06-08 18:00:00, 0.51
6.4, 8.6, 180.0, 93.0, 2017-06-08 19:00:00, 0.0
4.4, 7.8, 180.0, 95.0, 2017-06-08 20:00:00, 0.0
3.9, 7.0, 225.0, 95.0, 2017-06-08 21:00:00, 0.0
7.7, 6.9, 225.0, 98.0, 2017-06-08 22:00:00, 0.0
9.9, 4.9, 225.0, 92.0, 2017-06-08 23:00:00, 0.0
11.1, 4.6, 180.0, 89.0, 2017-06-09 00:00:00, 0.0
12.7, 4.0, 225.0, 86.0, 2017-06-09 01:00:00, 0.0
8.4, 2.9, 225.0, 89.0, 2017-06-09 02:00:00, 0.0
6.2, 2.3, 225.0, 92.0, 2017-06-09 03:00:00, 0.0
4.5, 2.5, 225.0, 92.0, 2017-06-09 04:00:00, 0.0
7.7, 2.7, 225.0, 90.0, 2017-06-09 05:00:00, 0.0
6.9, 3.3, 180.0, 89.0, 2017-06-09 06:00:00, 0.0
9.9, 6.0, 225.0, 77.0, 2017-06-09 07:00:00, 0.0
7.5, 7.2, 225.0, 67.0, 2017-06-09 08:00:00, 0.0
10.0, 7.5, 270.0, 61.0, 2017-06-09 09:00:00, 0.0
10.6, 8.9, 270.0, 56.0, 2017-06-09 10:00:00, 0.0
12.6, 9.4, 270.0, 49.0, 2017-06-09 11:00:00, 0.0
14.2, 10.2, 270.0, 46.0, 2017-06-09 12:00:00, 0.0
12.2, 11.7, 270.0, 32.0, 2017-06-09 13:00:00, 0.0
14.1, 13.1, 270.0, 28.0, 2017-06-09 14:00:00, 0.0
11.1, 14.6, 270.0, 30.0, 2017-06-09 15:00:00, 0.0
12.8, 14.0, 270.0, 33.0, 2017-06-09 16:00:00, 0.0
10.2, 11.6, 225.0, 43.0, 2017-06-09 17:00:00, 0.0
14.3, 11.8, 270.0, 46.0, 2017-06-09 18:00:00, 0.0
8.4, 9.1, 270.0, 56.0, 2017-06-09 19:00:00, 0.0
9.5, 7.3, 180.0, 62.0, 2017-06-09 20:00:00, 0.0
7.3, 11.0, 315.0, 66.0, 2017-06-11 14:00:00, 0.0
6.5, 12.0, 225.0, 60.0, 2017-06-11 15:00:00, 0.0
6.6, 11.6, 315.0, 65.0, 2017-06-11 16:00:00, 0.0
4.0, 12.2, 315.0, 61.0, 2017-06-11 17:00:00, 0.0
3.5, 11.7, 315.0, 63.0, 2017-06-11 18:00:00, 0.0
2.8, 12.4, 90.0, 64.0, 2017-06-11 19:00:00, 0.0
2.2, 9.1, 270.0, 76.0, 2017-06-11 20:00:00, 0.0
4.3, 6.8, 90.0, 89.0, 2017-06-11 21:00:00, 0.0
7.8, 5.6, 90.0, 94.0, 2017-06-11 22:00:00, 0.0
7.7, 5.0, 90.0, 97.0, 2017-06-11 23:00:00, 0.0
6.9, 4.3, 90.0, 98.0, 2017-06-12 00:00:00, 0.0
6.1, 5.0, 90.0, 99.0, 2017-06-12 01:00:00, 0.0
5.3, 5.1, 90.0, 99.0, 2017-06-12 02:00:00, 0.0
7.9, 4.3, 90.0, 99.0, 2017-06-12 03:00:00, 0.0
7.9, 3.5, 90.0, 100.0, 2017-06-12 04:00:00, 0.0
3.7, 5.5, 90.0, 99.0, 2017-06-12 05:00:00, 0.0
2.4, 9.8, 0.0, 74.0, 2017-06-12 06:00:00, 0.0
4.5, 11.7, 315.0, 64.0, 2017-06-12 07:00:00, 0.0
7.8, 12.6, 270.0, 62.0, 2017-06-12 08:00:00, 0.0
10.5, 13.6, 270.0, 62.0, 2017-06-12 09:00:00, 0.0
13.9, 14.9, 270.0, 55.0, 2017-06-12 10:00:00, 0.0
14.0, 16.6, 270.0, 56.0, 2017-06-12 11:00:00, 0.0
11.1, 16.4, 270.0, 53.0, 2017-06-12 12:00:00, 0.0
8.9, 16.7, 315.0, 51.0, 2017-06-12 13:00:00, 0.0
7.8, 16.8, 315.0, 50.0, 2017-06-12 14:00:00, 0.0
12.4, 17.3, 270.0, 50.0, 2017-06-12 15:00:00, 0.0
13.1, 20.5, 270.0, 46.0, 2017-06-12 16:00:00, 0.0
7.6, 20.6, 315.0, 44.0, 2017-06-12 17:00:00, 0.0
11.3, 17.7, 225.0, 50.0, 2017-06-12 18:00:00, 0.0
11.6, 14.6, 180.0, 57.0, 2017-06-12 19:00:00, 0.0
13.0, 11.3, 180.0, 66.0, 2017-06-12 20:00:00, 0.0
18.2, 9.6, 180.0, 65.0, 2017-06-12 21:00:00, 0.0
14.2, 8.3, 225.0, 66.0, 2017-06-12 22:00:00, 0.0
12.3, 7.0, 180.0, 71.0, 2017-06-12 23:00:00, 0.0
13.2, 6.5, 180.0, 77.0, 2017-06-13 00:00:00, 0.0
11.5, 5.9, 180.0, 82.0, 2017-06-13 01:00:00, 0.0
10.7, 5.7, 180.0, 83.0, 2017-06-13 02:00:00, 0.0
10.2, 5.1, 180.0, 87.0, 2017-06-13 03:00:00, 0.0
10.1, 5.5, 180.0, 86.0, 2017-06-13 04:00:00, 0.0
11.7, 6.0, 180.0, 84.0, 2017-06-13 05:00:00, 0.0
7.8, 6.4, 180.0, 83.0, 2017-06-13 06:00:00, 0.0
6.7, 7.6, 180.0, 80.0, 2017-06-13 07:00:00, 0.0
7.2, 9.1, 225.0, 74.0, 2017-06-13 08:00:00, 0.0
10.7, 10.2, 270.0, 68.0, 2017-06-13 09:00:00, 0.0
10.5, 12.8, 270.0, 58.0, 2017-06-13 10:00:00, 0.0
11.3, 13.8, 270.0, 55.0, 2017-06-13 11:00:00, 0.0
12.7, 15.9, 270.0, 48.0, 2017-06-13 12:00:00, 0.0
12.0, 16.4, 270.0, 48.0, 2017-06-13 13:00:00, 0.0
12.1, 17.5, 315.0, 42.0, 2017-06-13 14:00:00, 0.0
14.4, 16.6, 225.0, 43.0, 2017-06-13 15:00:00, 0.0
15.8, 16.3, 225.0, 45.0, 2017-06-13 16:00:00, 0.0
18.2, 14.4, 225.0, 47.0, 2017-06-13 17:00:00, 0.0
14.3, 12.4, 225.0, 53.0, 2017-06-13 18:00:00, 0.0
12.6, 9.0, 180.0, 64.0, 2017-06-13 19:00:00, 0.0
12.0, 7.3, 225.0, 67.0, 2017-06-13 20:00:00, 0.0
19.9, 6.1, 180.0, 73.0, 2017-06-13 21:00:00, 0.0
9.5, 4.8, 180.0, 77.0, 2017-06-13 22:00:00, 0.0
8.2, 4.1, 180.0, 79.0, 2017-06-13 23:00:00, 0.0
10.4, 4.3, 225.0, 77.0, 2017-06-14 00:00:00, 0.0
8.0, 4.0, 225.0, 79.0, 2017-06-14 01:00:00, 0.0
7.6, 3.2, 225.0, 81.0, 2017-06-14 02:00:00, 0.0
7.4, 1.7, 180.0, 86.0, 2017-06-14 03:00:00, 0.0
7.6, 2.1, 180.0, 84.0, 2017-06-14 04:00:00, 0.0
9.2, 2.1, 180.0, 83.0, 2017-06-14 05:00:00, 0.0
7.2, 4.2, 180.0, 72.0, 2017-06-14 06:00:00, 0.0
12.7, 6.5, 180.0, 61.0, 2017-06-14 07:00:00, 0.0
15.0, 6.9, 225.0, 57.0, 2017-06-14 08:00:00, 0.0
13.3, 8.2, 180.0, 54.0, 2017-06-14 09:00:00, 0.0
12.6, 9.3, 270.0, 50.0, 2017-06-14 10:00:00, 0.0
13.4, 10.7, 225.0, 42.0, 2017-06-14 11:00:00, 0.0
15.6, 11.5, 225.0, 35.0, 2017-06-14 12:00:00, 0.0
14.3, 12.7, 225.0, 37.0, 2017-06-14 13:00:00, 0.0
15.2, 13.9, 180.0, 37.0, 2017-06-14 14:00:00, 0.0
13.5, 12.6, 225.0, 44.0, 2017-06-14 15:00:00, 0.0
9.7, 13.0, 225.0, 43.0, 2017-06-14 16:00:00, 0.0
13.8, 12.3, 270.0, 48.0, 2017-06-14 17:00:00, 0.0
9.2, 10.6, 135.0, 55.0, 2017-06-14 18:00:00, 0.0
7.1, 10.0, 180.0, 59.0, 2017-06-14 19:00:00, 0.0
7.7, 9.6, 135.0, 60.0, 2017-06-14 20:00:00, 0.0
4.0, 8.2, 180.0, 67.0, 2017-06-14 21:00:00, 0.0
6.2, 6.4, 180.0, 71.0, 2017-06-14 22:00:00, 0.0
9.7, 5.8, 180.0, 72.0, 2017-06-14 23:00:00, 0.0
8.3, 4.6, 180.0, 76.0, 2017-06-15 00:00:00, 0.0
6.7, 4.2, 180.0, 76.0, 2017-06-15 01:00:00, 0.0
6.7, 3.4, 90.0, 83.0, 2017-06-15 02:00:00, 0.0
7.0, 2.6, 90.0, 87.0, 2017-06-15 03:00:00, 0.0
4.7, 3.2, 135.0, 89.0, 2017-06-15 04:00:00, 0.0
9.4, 7.8, 135.0, 66.0, 2017-06-15 05:00:00, 0.0
13.8, 8.2, 135.0, 65.0, 2017-06-15 06:00:00, 0.0
14.3, 8.4, 135.0, 65.0, 2017-06-15 07:00:00, 0.0
20.0, 9.2, 135.0, 63.0, 2017-06-15 08:00:00, 0.0
11.1, 7.8, 180.0, 81.0, 2017-06-15 09:00:00, 0.0
19.0, 7.8, 135.0, 82.0, 2017-06-15 10:00:00, 0.25
20.3, 10.5, 135.0, 74.0, 2017-06-15 11:00:00, 0.0
19.6, 11.8, 135.0, 66.0, 2017-06-15 12:00:00, 0.0
19.7, 11.0, 135.0, 66.0, 2017-06-15 13:00:00, 0.0
16.8, 9.8, 135.0, 71.0, 2017-06-15 14:00:00, 0.0
20.0, 8.8, 135.0, 81.0, 2017-06-15 15:00:00, 0.0
18.3, 9.0, 135.0, 79.0, 2017-06-15 16:00:00, 0.0
15.8, 8.7, 135.0, 85.0, 2017-06-15 17:00:00, 0.25
19.1, 8.2, 135.0, 86.0, 2017-06-15 18:00:00, 0.0
13.7, 8.0, 135.0, 88.0, 2017-06-15 19:00:00, 0.0
17.4, 8.0, 135.0, 89.0, 2017-06-15 20:00:00, 0.0
12.6, 7.9, 180.0, 91.0, 2017-06-15 21:00:00, 0.0
12.1, 7.7, 180.0, 92.0, 2017-06-15 22:00:00, 0.0
7.1, 7.9, 180.0, 90.0, 2017-06-15 23:00:00, 0.0
9.2, 7.9, 180.0, 89.0, 2017-06-16 00:00:00, 0.0
9.5, 7.8, 180.0, 89.0, 2017-06-16 01:00:00, 0.0
11.0, 7.4, 180.0, 92.0, 2017-06-16 02:00:00, 0.0
7.1, 6.8, 180.0, 92.0, 2017-06-16 03:00:00, 0.0
5.2, 6.7, 180.0, 93.0, 2017-06-16 04:00:00, 0.0
10.5, 7.3, 180.0, 93.0, 2017-06-16 05:00:00, 0.0
8.3, 9.6, 225.0, 82.0, 2017-06-16 06:00:00, 0.0
10.8, 10.1, 225.0, 80.0, 2017-06-16 07:00:00, 0.0
10.9, 9.3, 225.0, 83.0, 2017-06-16 08:00:00, 0.0
11.5, 9.1, 225.0, 87.0, 2017-06-16 09:00:00, 2.03
13.5, 12.0, 225.0, 68.0, 2017-06-16 10:00:00, 0.0
20.3, 11.5, 270.0, 59.0, 2017-06-16 11:00:00, 0.0
19.0, 13.3, 270.0, 51.0, 2017-06-16 12:00:00, 0.0
17.6, 14.0, 225.0, 50.0, 2017-06-16 13:00:00, 0.0
18.8, 14.4, 270.0, 42.0, 2017-06-16 14:00:00, 0.0
21.4, 14.0, 270.0, 42.0, 2017-06-16 15:00:00, 0.0
20.2, 13.4, 225.0, 45.0, 2017-06-16 16:00:00, 0.0
16.0, 12.3, 225.0, 46.0, 2017-06-16 17:00:00, 0.0
16.5, 10.5, 225.0, 55.0, 2017-06-16 18:00:00, 0.0
14.5, 8.4, 225.0, 64.0, 2017-06-16 19:00:00, 0.0
12.4, 7.5, 225.0, 67.0, 2017-06-16 20:00:00, 0.0
8.7, 6.5, 225.0, 79.0, 2017-06-16 21:00:00, 0.0
8.2, 5.5, 225.0, 85.0, 2017-06-16 22:00:00, 0.0
9.0, 5.2, 225.0, 82.0, 2017-06-16 23:00:00, 0.0
10.1, 4.4, 180.0, 83.0, 2017-06-17 00:00:00, 0.0
9.5, 4.0, 180.0, 85.0, 2017-06-17 01:00:00, 0.0
7.2, 3.3, 180.0, 87.0, 2017-06-17 02:00:00, 0.0
9.2, 2.6, 180.0, 91.0, 2017-06-17 03:00:00, 0.0
8.8, 3.1, 180.0, 89.0, 2017-06-17 04:00:00, 0.0
12.7, 5.2, 180.0, 81.0, 2017-06-17 05:00:00, 0.0
10.3, 6.8, 180.0, 76.0, 2017-06-17 06:00:00, 0.0
5.1, 9.3, 180.0, 63.0, 2017-06-17 07:00:00, 0.0
5.9, 11.2, 225.0, 55.0, 2017-06-17 08:00:00, 0.0
10.9, 11.1, 270.0, 57.0, 2017-06-17 09:00:00, 0.0
8.9, 13.2, 270.0, 50.0, 2017-06-17 10:00:00, 0.0
10.9, 13.8, 270.0, 47.0, 2017-06-17 11:00:00, 0.0
11.9, 14.8, 270.0, 44.0, 2017-06-17 12:00:00, 0.0
14.7, 14.5, 270.0, 48.0, 2017-06-17 13:00:00, 0.0
7.9, 14.5, 270.0, 49.0, 2017-06-17 14:00:00, 0.0
10.0, 13.5, 270.0, 51.0, 2017-06-17 15:00:00, 0.0
9.1, 14.7, 270.0, 41.0, 2017-06-17 16:00:00, 0.0
15.0, 13.2, 270.0, 48.0, 2017-06-17 17:00:00, 0.0
10.8, 12.0, 225.0, 51.0, 2017-06-17 18:00:00, 0.0
10.2, 10.6, 270.0, 57.0, 2017-06-17 19:00:00, 0.0
4.1, 9.6, 180.0, 61.0, 2017-06-17 20:00:00, 0.0
6.3, 9.4, 225.0, 60.0, 2017-06-17 21:00:00, 0.0
4.6, 8.4, 225.0, 62.0, 2017-06-17 22:00:00, 0.0
7.1, 7.5, 180.0, 66.0, 2017-06-17 23:00:00, 0.0
9.1, 7.8, 225.0, 61.0, 2017-06-18 00:00:00, 0.0
10.3, 7.2, 225.0, 68.0, 2017-06-18 01:00:00, 0.0
12.5, 6.6, 270.0, 73.0, 2017-06-18 02:00:00, 0.0
9.5, 6.0, 225.0, 77.0, 2017-06-18 03:00:00, 0.0
9.1, 5.2, 225.0, 81.0, 2017-06-18 04:00:00, 0.0
8.4, 6.1, 180.0, 79.0, 2017-06-18 05:00:00, 0.0
8.8, 8.2, 180.0, 71.0, 2017-06-18 06:00:00, 0.0
8.6, 7.9, 180.0, 74.0, 2017-06-18 07:00:00, 0.0
10.3, 9.6, 225.0, 66.0, 2017-06-18 08:00:00, 0.0
11.1, 11.6, 225.0, 60.0, 2017-06-18 09:00:00, 0.0
9.9, 12.9, 270.0, 51.0, 2017-06-18 10:00:00, 0.0
10.7, 12.9, 225.0, 56.0, 2017-06-18 11:00:00, 0.0
14.5, 16.2, 180.0, 49.0, 2017-06-18 12:00:00, 0.0
13.0, 13.9, 225.0, 57.0, 2017-06-18 13:00:00, 0.0
15.2, 15.5, 270.0, 55.0, 2017-06-18 14:00:00, 0.0
15.8, 16.9, 225.0, 52.0, 2017-06-18 15:00:00, 0.0
15.3, 14.6, 180.0, 59.0, 2017-06-18 16:00:00, 0.0
11.8, 14.3, 225.0, 63.0, 2017-06-18 17:00:00, 0.0
10.9, 13.5, 225.0, 66.0, 2017-06-18 18:00:00, 0.0
8.8, 12.2, 180.0, 72.0, 2017-06-18 19:00:00, 0.0
9.7, 11.3, 180.0, 76.0, 2017-06-18 20:00:00, 0.0
5.5, 10.1, 180.0, 82.0, 2017-06-18 21:00:00, 0.0
8.9, 9.7, 180.0, 84.0, 2017-06-18 22:00:00, 0.0
3.6, 9.5, 180.0, 85.0, 2017-06-18 23:00:00, 0.0
5.9, 7.6, 135.0, 91.0, 2017-06-19 00:00:00, 0.0
8.5, 7.3, 135.0, 95.0, 2017-06-19 01:00:00, 0.0
10.1, 8.3, 135.0, 89.0, 2017-06-19 02:00:00, 0.0
9.5, 7.5, 135.0, 91.0, 2017-06-19 03:00:00, 0.0
7.9, 6.8, 135.0, 96.0, 2017-06-19 04:00:00, 0.0
9.8, 11.3, 135.0, 80.0, 2017-06-19 05:00:00, 0.0
6.6, 13.9, 180.0, 69.0, 2017-06-19 06:00:00, 0.0
10.7, 13.8, 180.0, 67.0, 2017-06-19 07:00:00, 0.0
10.2, 15.3, 135.0, 62.0, 2017-06-19 08:00:00, 0.0
7.6, 15.0, 180.0, 62.0, 2017-06-19 09:00:00, 0.0
9.0, 17.1, 135.0, 55.0, 2017-06-19 10:00:00, 0.0
11.4, 18.9, 180.0, 50.0, 2017-06-19 11:00:00, 0.0
12.2, 18.9, 180.0, 51.0, 2017-06-19 12:00:00, 0.0
7.5, 16.2, 270.0, 68.0, 2017-06-19 13:00:00, 0.0
6.3, 13.7, 180.0, 85.0, 2017-06-19 14:00:00, 0.76
11.2, 14.2, 180.0, 73.0, 2017-06-19 15:00:00, 0.25
6.0, 13.3, 225.0, 75.0, 2017-06-19 16:00:00, 0.0
6.6, 14.7, 135.0, 69.0, 2017-06-19 17:00:00, 0.0
7.6, 14.7, 135.0, 62.0, 2017-06-19 18:00:00, 0.0
10.0, 14.2, 135.0, 65.0, 2017-06-19 19:00:00, 0.0
8.4, 14.0, 180.0, 65.0, 2017-06-19 20:00:00, 0.0
6.7, 13.8, 225.0, 66.0, 2017-06-19 21:00:00, 0.0
7.9, 13.5, 225.0, 61.0, 2017-06-19 22:00:00, 0.0
