pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
0.0, 11.75, 63.11, 18.5, 63.0, 40.8, 1.829, 234.8, 5.0, 11.8, 11.4, 1021.3, 0.0, 5.0, 901.0, 0.0,2022-08-06 00:00:00, 901.0,32
0.0, 10.97, 66.14, 18.5, 66.0, 51.72, 1.54, 286.7, 5.0, 11.0, 10.7, 1022.6, 0.0, 5.0, 902.0, 0.0,2022-08-06 01:00:00, 902.0,32
0.0, 9.79, 71.74, 18.5, 72.0, 39.92, 1.811, 242.7, 5.0, 9.8, 9.7, 1022.7, 0.0, 5.0, 902.0, 0.0,2022-08-06 02:00:00, 902.0,32
0.0, 9.54, 72.82, 18.5, 73.0, 23.21, 2.063, 229.1, 5.0, 9.5, 9.4, 1022.7, 0.0, 5.0, 902.0, 0.0,2022-08-06 03:00:00, 902.0,32
0.0, 9.29, 72.82, 18.5, 73.0, 27.43, 1.218, 239.2, 5.0, 9.3, 8.9, 1022.6, 0.0, 5.0, 902.0, 0.0,2022-08-06 04:00:00, 902.0,32
0.0, 8.38, 77.4, 18.5, 77.0, 27.16, 1.42, 239.8, 5.0, 8.4, 7.7, 1022.5, 0.0, 5.0, 902.0, 0.0,2022-08-06 05:00:00, 902.0,32
0.0, 7.713, 79.54, 18.5, 80.0, 18.34, 0.837, 234.1, 5.0, 7.7, 7.6, 1021.4, 0.0, 5.0, 901.0, 0.0,2022-08-06 06:00:00, 901.0,32
0.0, 10.65, 69.24, 10.8, 69.0, 56.02, 0.256, 4.492, 5.0, 10.7, 7.7, 1022.3, 0.0, 5.0, 902.0, 0.0,2022-08-06 07:00:00, 902.0,32
0.0, 11.99, 66.29, 12.0, 66.0, 38.43, 1.143, 70.71, 6.0, 12.0, 7.7, 1022.2, 0.0, 6.0, 902.0, 0.0,2022-08-06 08:00:00, 902.0,32
0.0, 14.03, 59.75, 13.9, 60.0, 31.87, 2.97, 120.8, 6.0, 14.0, 7.7, 1022.2, 0.0, 6.0, 902.0, 0.0,2022-08-06 09:00:00, 902.0,32
0.0, 16.75, 51.25, 16.8, 51.0, 41.46, 3.943, 125.5, 7.0, 16.8, 7.7, 1021.9, 0.0, 7.0, 902.0, 0.0,2022-08-06 10:00:00, 902.0,32
0.0, 18.77, 44.73, 18.8, 45.0, 38.91, 5.392, 105.2, 6.0, 18.8, 7.7, 1021.8, 0.0, 6.0, 902.0, 0.0,2022-08-06 11:00:00, 902.0,32
0.0, 19.87, 40.29, 20.2, 40.0, 52.57, 6.38, 98.6, 6.0, 19.9, 7.7, 1020.6, 0.0, 6.0, 901.0, 0.0,2022-08-06 12:00:00, 901.0,32
0.0, 21.85, 35.32, 21.9, 35.0, 52.72, 6.823, 128.4, 5.0, 21.9, 7.7, 1020.5, 0.0, 5.0, 901.0, 0.0,2022-08-06 13:00:00, 901.0,32
0.0, 22.78, 32.92, 22.9, 33.0, 62.65, 6.819, 179.6, 5.0, 22.8, 7.7, 1020.5, 0.0, 5.0, 901.0, 0.0,2022-08-06 14:00:00, 901.0,32
0.0, 24.02, 32.21, 23.9, 32.0, 61.33, 6.559, 116.2, 6.0, 24.0, 7.7, 1019.3, 0.0, 6.0, 900.0, 0.0,2022-08-06 15:00:00, 900.0,32
0.0, 23.9, 31.4, 24.5, 31.0, 41.41, 7.66, 133.7, 6.0, 23.9, 7.7, 1019.3, 0.0, 6.0, 900.0, 0.0,2022-08-06 16:00:00, 900.0,32
0.0, 24.45, 30.42, 25.1, 30.0, 51.73, 6.186, 122.2, 6.0, 24.5, 7.7, 1019.3, 0.0, 6.0, 900.0, 0.0,2022-08-06 17:00:00, 900.0,32
0.0, 23.99, 30.63, 25.6, 31.0, 55.46, 4.732, 140.5, 5.0, 24.0, 7.7, 1018.4, 0.0, 5.0, 899.0, 0.0,2022-08-06 18:00:00, 899.0,32
0.0, 24.18, 30.62, 25.1, 31.0, 61.18, 2.633, 233.7, 6.0, 24.2, 23.8, 1018.0, 0.0, 6.0, 899.0, 0.0,2022-08-06 19:00:00, 899.0,32
0.0, 23.07, 33.15, 25.1, 33.0, 14.76, 5.238, 251.6, 6.0, 23.1, 23.1, 1017.9, 0.0, 6.0, 899.0, 0.0,2022-08-06 20:00:00, 899.0,32
0.0, 21.9, 33.29, 25.1, 33.0, 7.803, 6.422, 273.5, 5.0, 21.9, 21.7, 1017.8, 0.0, 5.0, 899.0, 0.0,2022-08-06 21:00:00, 899.0,32
0.0, 20.76, 35.69, 25.1, 36.0, 7.926, 7.228, 259.9, 5.0, 20.8, 20.7, 1018.8, 0.0, 5.0, 900.0, 0.0,2022-08-06 22:00:00, 900.0,32
0.0, 17.95, 45.19, 25.1, 45.0, 38.36, 4.206, 222.7, 6.0, 18.0, 17.8, 1018.9, 0.0, 6.0, 900.0, 0.0,2022-08-06 23:00:00, 900.0,32
0.0, 17.81, 43.96, 25.1, 44.0, 43.7, 4.219, 219.1, 6.0, 17.8, 17.4, 1018.8, 0.0, 6.0, 900.0, 0.0,2022-08-07 00:00:00, 900.0,32
0.0, 17.88, 44.06, 25.1, 44.0, 26.6, 7.376, 224.5, 6.0, 17.9, 16.9, 1018.5, 0.0, 6.0, 900.0, 0.0,2022-08-07 01:00:00, 900.0,32
0.0, 16.99, 47.39, 25.1, 47.0, 21.52, 8.17, 231.1, 6.0, 17.0, 16.4, 1018.5, 0.0, 6.0, 900.0, 0.0,2022-08-07 02:00:00, 900.0,32
0.0, 16.25, 49.08, 25.1, 49.0, 35.26, 5.871, 242.5, 6.0, 16.3, 15.2, 1018.5, 0.0, 6.0, 900.0, 0.0,2022-08-07 03:00:00, 900.0,32
0.0, 14.36, 56.51, 25.1, 57.0, 38.6, 4.645, 215.6, 6.0, 14.4, 13.7, 1018.7, 0.0, 6.0, 900.0, 0.0,2022-08-07 04:00:00, 900.0,32
0.0, 12.89, 63.55, 25.1, 64.0, 54.52, 1.293, 214.2, 6.0, 12.9, 12.8, 1019.9, 0.0, 6.0, 901.0, 0.0,2022-08-07 05:00:00, 901.0,32
0.0, 12.55, 65.31, 25.1, 65.0, 42.85, 0.703, 240.0, 6.0, 12.6, 12.3, 1020.0, 0.0, 6.0, 901.0, 0.0,2022-08-07 06:00:00, 901.0,32
0.0, 15.13, 59.48, 15.9, 59.0, 67.72, 0.407, 291.4, 7.0, 15.1, 12.5, 1019.7, 0.0, 7.0, 901.0, 0.0,2022-08-07 07:00:00, 901.0,32
0.0, 17.11, 51.67, 17.1, 52.0, 47.15, 1.548, 114.4, 7.0, 17.1, 12.5, 1020.7, 0.0, 7.0, 902.0, 0.0,2022-08-07 08:00:00, 902.0,32
0.0, 18.79, 49.25, 18.9, 49.0, 40.72, 3.192, 109.0, 8.0, 18.8, 12.5, 1020.7, 0.0, 8.0, 902.0, 0.0,2022-08-07 09:00:00, 902.0,32
0.0, 21.09, 40.61, 21.5, 41.0, 41.22, 5.042, 124.3, 7.0, 21.1, 12.5, 1020.5, 0.0, 7.0, 902.0, 0.0,2022-08-07 10:00:00, 902.0,32
0.0, 23.94, 38.56, 23.8, 39.0, 45.05, 4.859, 107.1, 9.0, 23.9, 12.5, 1019.4, 0.0, 9.0, 901.0, 0.0,2022-08-07 11:00:00, 901.0,32
0.0, 25.31, 32.93, 25.4, 33.0, 43.3, 6.916, 120.9, 9.0, 25.3, 12.5, 1019.2, 0.0, 9.0, 901.0, 0.0,2022-08-07 12:00:00, 901.0,32
0.0, 26.27, 30.97, 26.8, 31.0, 54.51, 5.841, 104.1, 8.0, 26.3, 12.5, 1018.0, 0.0, 8.0, 900.0, 0.0,2022-08-07 13:00:00, 900.0,32
0.0, 27.84, 27.18, 28.2, 27.0, 52.7, 7.669, 171.4, 7.0, 27.8, 12.5, 1017.9, 0.0, 7.0, 900.0, 0.0,2022-08-07 14:00:00, 900.0,32
0.0, 28.2, 27.03, 28.4, 27.0, 63.59, 8.06, 172.5, 7.0, 28.2, 12.5, 1016.8, 0.0, 7.0, 899.0, 0.0,2022-08-07 15:00:00, 899.0,32
