air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
20.5,20.4, None,22.0,57.0,2022-08-06 00:00:00,12.0,32
19.4,19.2, None,22.0,60.0,2022-08-06 01:00:00,11.0,32
19.7,19.0, None,22.0,55.0,2022-08-06 02:00:00,10.0,32
20.0,19.0, None,22.0,54.0,2022-08-06 03:00:00,10.0,32
19.2,18.7, None,22.0,56.0,2022-08-06 04:00:00,10.0,32
18.7,18.0, None,22.0,60.0,2022-08-06 05:00:00,11.0,32
17.5,17.3, None,22.0,67.0,2022-08-06 06:00:00,11.0,32
18.2,17.1, None,18.2,65.0,2022-08-06 07:00:00,12.0,32
17.2,17.1, None,19.0,66.0,2022-08-06 08:00:00,10.0,32
19.0,17.1, None,19.1,60.0,2022-08-06 09:00:00,11.0,32
21.0,17.1, None,21.2,50.0,2022-08-06 11:00:00,10.0,32
22.1,17.1, None,22.1,55.0,2022-08-06 12:00:00,13.0,32
22.0,17.1, None,22.1,53.0,2022-08-06 13:00:00,12.0,32
23.4,17.1, None,23.4,46.0,2022-08-06 14:00:00,11.0,32
24.5,17.1, None,24.5,44.0,2022-08-06 15:00:00,11.0,32
24.8,17.1, None,25.0,42.0,2022-08-06 16:00:00,11.0,32
25.1,17.1, None,25.4,39.0,2022-08-06 17:00:00,10.0,32
25.1,17.1, None,25.7,36.0,2022-08-06 18:00:00,8.0,32
25.0,24.9, None,25.5,37.0,2022-08-06 19:00:00,9.0,32
24.5,24.4, None,25.5,40.0,2022-08-06 20:00:00,10.0,32
23.0,23.1, None,25.5,48.0,2022-08-06 21:00:00,11.0,32
23.8,21.8, None,25.5,44.0,2022-08-06 22:00:00,11.0,32
20.9,21.0, None,25.5,63.0,2022-08-06 23:00:00,14.0,32
20.7,20.7, None,25.5,61.0,2022-08-07 00:00:00,13.0,32
20.9,20.7, None,25.5,58.0,2022-08-07 01:00:00,12.0,32
20.4,20.3, None,25.5,57.0,2022-08-07 02:00:00,12.0,32
20.2,19.8, None,25.5,60.0,2022-08-07 03:00:00,12.0,32
19.8,19.6, None,25.5,59.0,2022-08-07 04:00:00,12.0,32
19.7,19.4, None,25.5,60.0,2022-08-07 05:00:00,11.0,32
19.1,19.0, None,25.5,69.0,2022-08-07 06:00:00,14.0,32
19.2,19.0, None,19.6,69.0,2022-08-07 07:00:00,13.0,32
18.4,18.3, None,19.6,75.0,2022-08-07 08:00:00,14.0,32
19.5,18.3, None,19.6,71.0,2022-08-07 09:00:00,14.0,32
20.6,18.3, None,20.7,64.0,2022-08-07 10:00:00,14.0,32
21.5,18.3, None,21.5,54.0,2022-08-07 11:00:00,12.0,32
22.1,18.3, None,22.1,56.0,2022-08-07 12:00:00,13.0,32
22.8,18.3, None,22.8,56.0,2022-08-07 13:00:00,13.0,32
24.3,18.3, None,24.3,47.0,2022-08-07 14:00:00,12.0,32
25.7,18.3, None,25.6,39.0,2022-08-07 15:00:00,12.0,32
25.5,18.3, None,25.9,44.0,2022-08-07 16:00:00,13.0,32
25.9,18.3, None,25.9,42.0,2022-08-07 17:00:00,12.0,32
25.0,18.3, None,25.9,48.0,2022-08-07 18:00:00,13.0,32
25.5,24.9, None,25.5,43.0,2022-08-07 19:00:00,13.0,32
25.9,24.7, None,25.9,42.0,2022-08-07 20:00:00,12.0,32
24.4,24.3, None,25.9,46.0,2022-08-07 21:00:00,12.0,32
23.8,23.8, None,25.9,51.0,2022-08-07 22:00:00,13.0,32
22.5,22.5, None,25.9,59.0,2022-08-07 23:00:00,14.0,32
21.5,21.0, None,25.9,63.0,2022-08-08 00:00:00,14.0,32
21.1,20.5, None,25.9,67.0,2022-08-08 01:00:00,15.0,32
20.5,20.1, None,25.9,66.0,2022-08-08 02:00:00,14.0,32
20.0,19.8, None,25.9,69.0,2022-08-08 03:00:00,14.0,32
20.4,19.7, None,25.9,71.0,2022-08-08 04:00:00,15.0,32
19.3,18.8, None,25.9,98.0,2022-08-08 05:00:00,19.0,32
19.2,18.8, None,25.9,76.0,2022-08-08 06:00:00,15.0,32
20.2,19.1, None,20.6,67.0,2022-08-08 07:00:00,14.0,32
19.0,18.9, None,20.7,75.0,2022-08-08 08:00:00,14.0,32
20.0,18.9, None,20.7,75.0,2022-08-08 09:00:00,15.0,32
21.7,18.9, None,21.7,63.0,2022-08-08 10:00:00,14.0,32
23.4,18.9, None,23.3,59.0,2022-08-08 11:00:00,15.0,32
22.8,18.9, None,23.9,66.0,2022-08-08 12:00:00,16.0,32
23.3,18.9, None,23.9,64.0,2022-08-08 13:00:00,16.0,32
24.1,18.9, None,24.1,60.0,2022-08-08 14:00:00,16.0,32
24.5,18.9, None,24.6,56.0,2022-08-08 15:00:00,15.0,32
26.0,18.9, None,26.1,47.0,2022-08-08 16:00:00,14.0,32
