pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,20.2,9.3, 0.0, None,20.2,41.0,2022-08-09 12:00:00,7.0,32
None,21.4,9.3, 0.0, None,21.4,46.0,2022-08-09 13:00:00,10.0,32
None,21.2,9.3, 0.2, None,23.7,64.0,2022-08-09 14:00:00,14.0,32
None,23.2,9.3, 0.1, None,23.7,57.0,2022-08-09 15:00:00,15.0,32
None,25.9,9.3, 0.0, None,25.9,42.0,2022-08-09 16:00:00,13.0,32
None,26.6,9.3, 0.0, None,27.1,39.0,2022-08-09 17:00:00,12.0,32
None,26.0,9.3, 0.0, None,27.1,44.0,2022-08-09 18:00:00,13.0,32
None,26.1,25.8, 0.0, None,27.0,43.0,2022-08-09 19:00:00,13.0,32
None,22.7,22.7, 0.0, None,27.0,56.0,2022-08-09 20:00:00,13.0,32
None,20.7,20.7, 0.0, None,27.0,64.0,2022-08-09 21:00:00,13.0,32
None,18.9,18.9, 0.0, None,27.0,72.0,2022-08-09 22:00:00,14.0,32
None,17.1,17.1, 0.0, None,27.0,75.0,2022-08-09 23:00:00,13.0,32
None,16.9,16.7, 0.0, None,27.0,74.0,2022-08-10 00:00:00,12.0,32
None,16.0,16.0, 0.0, None,27.0,76.0,2022-08-10 01:00:00,12.0,32
None,15.4,15.1, 0.0, None,27.0,76.0,2022-08-10 02:00:00,11.0,32
None,13.9,14.0, 0.0, None,27.0,82.0,2022-08-10 03:00:00,11.0,32
None,14.0,13.7, 0.0, None,27.0,81.0,2022-08-10 04:00:00,11.0,32
None,13.2,13.2, 0.0, None,27.0,83.0,2022-08-10 05:00:00,10.0,32
None,12.9,12.6, 0.0, None,27.0,83.0,2022-08-10 06:00:00,10.0,32
None,13.1,12.7, 0.0, None,13.3,81.0,2022-08-10 07:00:00,10.0,32
None,14.0,12.7, 0.0, None,14.0,79.0,2022-08-10 08:00:00,10.0,32
None,15.7,12.7, 0.0, None,15.8,72.0,2022-08-10 09:00:00,11.0,32
None,20.2,12.7, 0.0, None,20.1,54.0,2022-08-10 10:00:00,10.0,32
None,23.2,12.7, 0.0, None,23.1,47.0,2022-08-10 11:00:00,11.0,32
None,26.7,12.7, 0.0, None,26.6,39.0,2022-08-10 12:00:00,12.0,32
None,28.9,12.7, 0.0, None,29.0,33.0,2022-08-10 13:00:00,11.0,32
None,30.7,12.7, 0.0, None,30.4,31.0,2022-08-10 14:00:00,11.0,32
None,31.3,12.7, 0.0, None,31.3,30.0,2022-08-10 15:00:00,12.0,32
None,32.2,12.7, 0.0, None,32.2,28.0,2022-08-10 16:00:00,11.0,32
None,31.5,12.7, 0.0, None,32.4,26.0,2022-08-10 17:00:00,10.0,32
None,31.6,12.7, 0.0, None,32.4,26.0,2022-08-10 18:00:00,10.0,32
None,28.0,28.0, 0.0, None,31.7,34.0,2022-08-10 19:00:00,10.0,32
None,25.6,25.8, 0.0, None,31.7,42.0,2022-08-10 20:00:00,12.0,32
None,25.4,25.4, 0.0, None,31.7,47.0,2022-08-10 21:00:00,13.0,32
None,23.1,22.9, 0.0, None,31.7,57.0,2022-08-10 22:00:00,14.0,32
None,21.6,21.7, 0.0, None,31.7,65.0,2022-08-10 23:00:00,15.0,32
None,20.3,20.3, 0.0, None,31.7,68.0,2022-08-11 00:00:00,14.0,32
None,18.6,18.8, 0.0, None,31.7,74.0,2022-08-11 01:00:00,14.0,32
None,17.0,16.9, 0.0, None,31.7,81.0,2022-08-11 02:00:00,14.0,32
None,15.9,15.9, 0.0, None,31.7,85.0,2022-08-11 03:00:00,13.0,32
None,15.2,15.2, 0.0, None,31.7,87.0,2022-08-11 04:00:00,13.0,32
None,14.3,14.2, 0.0, None,31.7,88.0,2022-08-11 05:00:00,12.0,32
None,14.7,14.0, 0.0, None,31.7,85.0,2022-08-11 06:00:00,12.0,32
None,14.3,14.4, 0.0, None,14.8,87.0,2022-08-11 07:00:00,12.0,32
None,15.1,14.3, 0.0, None,15.0,85.0,2022-08-11 08:00:00,12.0,32
None,18.8,14.3, 0.0, None,18.9,73.0,2022-08-11 09:00:00,14.0,32
None,21.3,14.3, 0.0, None,21.3,64.0,2022-08-11 10:00:00,14.0,32
None,27.5,14.3, 0.0, None,27.6,41.0,2022-08-11 12:00:00,13.0,32
None,29.2,14.3, 0.0, None,29.3,33.0,2022-08-11 13:00:00,12.0,32
None,31.7,14.3, 0.0, None,31.6,22.0,2022-08-11 14:00:00,7.0,32
None,31.6,14.3, 0.0, None,32.1,21.0,2022-08-11 15:00:00,7.0,32
None,31.3,14.3, 0.0, None,32.5,22.0,2022-08-11 16:00:00,7.0,32
None,30.9,14.3, 0.0, None,32.5,22.0,2022-08-11 17:00:00,7.0,32
None,25.9,14.3, 0.0, None,32.5,40.0,2022-08-11 18:00:00,11.0,32
None,20.8,20.6, 0.2, None,26.0,55.0,2022-08-11 19:00:00,12.0,32
None,19.3,19.1, 0.1, None,26.0,66.0,2022-08-11 20:00:00,13.0,32
None,16.8,16.6, 0.3, None,26.0,89.0,2022-08-11 21:00:00,15.0,32
None,16.7,16.6, 0.0, None,26.0,88.0,2022-08-11 22:00:00,15.0,32
None,15.7,15.7, 0.0, None,26.0,90.0,2022-08-11 23:00:00,14.0,32
None,14.9,14.9, 0.0, None,26.0,93.0,2022-08-12 00:00:00,14.0,32
None,14.2,14.1, 0.0, None,26.0,96.0,2022-08-12 01:00:00,14.0,32
None,14.0,14.0, 0.0, None,26.0,96.0,2022-08-12 02:00:00,13.0,32
None,13.4,13.4, 0.0, None,26.0,95.0,2022-08-12 03:00:00,12.0,32
None,12.5,12.5, 0.0, None,26.0,95.0,2022-08-12 04:00:00,12.0,32
None,11.6,11.5, 0.0, None,26.0,95.0,2022-08-12 05:00:00,11.0,32
None,11.1,11.0, 0.0, None,26.0,95.0,2022-08-12 06:00:00,11.0,32
None,11.0,10.8, 0.0, None,11.1,95.0,2022-08-12 07:00:00,10.0,32
None,11.5,10.8, 0.0, None,11.5,94.0,2022-08-12 08:00:00,10.0,32
None,14.4,10.8, 0.0, None,14.2,86.0,2022-08-12 09:00:00,12.0,32
None,19.0,10.8, 0.0, None,18.9,68.0,2022-08-12 10:00:00,13.0,32
None,23.2,10.8, 0.0, None,23.3,52.0,2022-08-12 11:00:00,13.0,32
None,25.4,10.8, 0.0, None,25.6,44.0,2022-08-12 12:00:00,12.0,32
None,29.4,10.8, 0.0, None,29.4,27.0,2022-08-12 14:00:00,9.0,32
None,32.3,10.8, 0.0, None,32.4,18.0,2022-08-12 16:00:00,5.0,32
None,30.5,10.8, 0.0, None,32.4,24.0,2022-08-12 17:00:00,8.0,32
None,24.1,10.8, 0.2, None,32.4,67.0,2022-08-12 18:00:00,17.0,32
None,18.4,18.2, 5.9, None,24.9,97.0,2022-08-12 19:00:00,18.0,32
None,17.7,17.6, 6.1, None,24.9,97.0,2022-08-12 20:00:00,17.0,32
None,16.9,16.8, 0.0, None,24.9,98.0,2022-08-12 21:00:00,16.0,32
None,16.6,16.5, 0.0, None,24.9,98.0,2022-08-12 22:00:00,16.0,32
None,16.2,16.2, 0.0, None,24.9,98.0,2022-08-12 23:00:00,16.0,32
