air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
10.0,8.6, None,11.8,78.0,2022-07-23 00:00:00, None,6.0,30
10.7,8.6, None,11.8,73.0,2022-07-23 01:00:00, None,6.0,30
10.8,8.6, None,11.8,74.0,2022-07-23 02:00:00, None,6.0,30
10.2,8.6, None,11.8,75.0,2022-07-23 03:00:00, None,6.0,30
10.0,8.6, None,11.8,75.0,2022-07-23 04:00:00, None,6.0,30
10.0,8.6, None,11.8,74.0,2022-07-23 05:00:00, None,5.0,30
11.6,8.6, None,11.8,65.0,2022-07-23 06:00:00, None,5.0,30
10.8,10.3, None,11.7,72.0,2022-07-23 07:00:00, None,6.0,30
12.7,10.3, None,12.7,64.0,2022-07-23 08:00:00, None,6.0,30
14.4,10.3, None,14.3,59.0,2022-07-23 09:00:00, None,6.0,30
15.5,10.3, None,15.5,59.0,2022-07-23 10:00:00, None,7.0,30
17.0,10.3, None,17.3,56.0,2022-07-23 11:00:00, None,8.0,30
18.3,10.3, None,18.5,50.0,2022-07-23 12:00:00, None,7.0,30
18.3,10.3, None,19.3,47.0,2022-07-23 13:00:00, None,6.0,30
19.8,10.3, None,19.5,44.0,2022-07-23 14:00:00, None,7.0,30
16.1,10.3, None,20.9,46.0,2022-07-23 15:00:00, None,5.0,30
16.6,10.3, None,20.9,47.0,2022-07-23 16:00:00, None,5.0,30
18.0,10.3, None,20.9,48.0,2022-07-23 17:00:00, None,6.0,30
19.8,10.3, None,20.9,40.0,2022-07-23 18:00:00, None,6.0,30
18.1,18.1, None,19.9,43.0,2022-07-23 19:00:00, None,6.0,30
16.3,16.3, None,19.9,48.0,2022-07-23 20:00:00, None,6.0,30
15.9,15.9, None,19.9,49.0,2022-07-23 21:00:00, None,5.0,30
16.1,15.8, None,19.9,49.0,2022-07-23 22:00:00, None,5.0,30
15.6,15.1, None,19.9,46.0,2022-07-23 23:00:00, None,4.0,30
14.7,14.6, None,19.9,51.0,2022-07-24 00:00:00, None,5.0,30
15.1,13.9, None,19.9,47.0,2022-07-24 01:00:00, None,4.0,30
14.8,13.9, None,19.9,46.0,2022-07-24 02:00:00, None,3.0,30
15.2,13.9, None,19.9,45.0,2022-07-24 03:00:00, None,3.0,30
14.1,13.9, None,19.9,47.0,2022-07-24 04:00:00, None,3.0,30
15.1,13.8, None,19.9,47.0,2022-07-24 05:00:00, None,4.0,30
15.0,13.8, None,19.9,46.0,2022-07-24 06:00:00, None,3.0,30
15.1,14.6, None,15.2,48.0,2022-07-24 07:00:00, None,4.0,30
15.9,14.6, None,15.9,44.0,2022-07-24 08:00:00, None,4.0,30
17.1,14.6, None,17.1,45.0,2022-07-24 09:00:00, None,5.0,30
17.7,14.6, None,17.8,49.0,2022-07-24 10:00:00, None,7.0,30
18.9,14.6, None,19.0,44.0,2022-07-24 11:00:00, None,6.0,30
19.9,14.6, None,19.9,41.0,2022-07-24 12:00:00, None,5.0,30
21.2,14.6, None,20.9,38.0,2022-07-24 13:00:00, None,5.0,30
