pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, 105.0, None, None, None, None, 16.0, None, None, 434.0, 39.0, None,2017-11-05 00:00:00, None,45
None, 109.0, None, None, None, None, 16.0, None, None, 435.0, 42.0, None,2017-11-05 01:00:00, None,45
None, 109.0, None, None, None, None, 16.0, None, None, 435.0, 44.0, None,2017-11-05 02:00:00, None,45
None, 109.0, None, None, None, None, 16.0, None, None, 435.0, 46.0, None,2017-11-05 03:00:00, None,45
None, 113.0, None, None, None, None, 16.0, None, None, 435.0, 47.0, None,2017-11-05 04:00:00, None,45
None, 105.0, None, None, None, None, 16.0, None, None, 435.0, 48.0, None,2017-11-05 05:00:00, None,45
None, 109.0, None, None, None, None, 16.0, None, None, 435.0, 49.0, None,2017-11-05 06:00:00, None,45
None, 109.0, None, None, None, None, 16.0, None, None, 435.0, 49.0, None,2017-11-05 07:00:00, None,45
None, 109.0, None, None, None, None, 16.0, None, None, 436.0, 50.0, None,2017-11-05 08:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 50.0, None,2017-11-05 09:00:00, None,45
None, 109.0, None, None, None, None, 16.0, None, None, 436.0, 51.0, None,2017-11-05 10:00:00, None,45
None, 116.0, None, None, None, None, 17.0, None, None, 436.0, 51.0, None,2017-11-05 11:00:00, None,45
None, 124.0, None, None, None, None, 17.0, None, None, 436.0, 52.0, None,2017-11-05 12:00:00, None,45
None, 128.0, None, None, None, None, 17.0, None, None, 436.0, 52.0, None,2017-11-05 13:00:00, None,45
None, 120.0, None, None, None, None, 17.0, None, None, 436.0, 53.0, None,2017-11-05 14:00:00, None,45
None, 116.0, None, None, None, None, 17.0, None, None, 436.0, 53.0, None,2017-11-05 15:00:00, None,45
None, 116.0, None, None, None, None, 17.0, None, None, 436.0, 53.0, None,2017-11-05 16:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 436.0, 54.0, None,2017-11-05 17:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 434.0, 56.0, None,2017-11-05 18:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 434.0, 58.0, None,2017-11-05 19:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 433.0, 59.0, None,2017-11-05 20:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 433.0, 61.0, None,2017-11-05 21:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 434.0, 64.0, None,2017-11-05 22:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 434.0, 66.0, None,2017-11-05 23:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 434.0, 67.0, None,2017-11-06 00:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 435.0, 68.0, None,2017-11-06 01:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 435.0, 68.0, None,2017-11-06 02:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 435.0, 69.0, None,2017-11-06 03:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 435.0, 69.0, None,2017-11-06 04:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 69.0, None,2017-11-06 05:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 70.0, None,2017-11-06 06:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 70.0, None,2017-11-06 07:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 71.0, None,2017-11-06 08:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 72.0, None,2017-11-06 09:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 73.0, None,2017-11-06 10:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 73.0, None,2017-11-06 11:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 74.0, None,2017-11-06 12:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 75.0, None,2017-11-06 13:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 76.0, None,2017-11-06 14:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 436.0, 76.0, None,2017-11-06 15:00:00, None,45
None, 116.0, None, None, None, None, 17.0, None, None, 436.0, 77.0, None,2017-11-06 16:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 436.0, 78.0, None,2017-11-06 17:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 434.0, 79.0, None,2017-11-06 18:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 433.0, 81.0, None,2017-11-06 19:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 432.0, 82.0, None,2017-11-06 20:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 433.0, 82.0, None,2017-11-06 21:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 433.0, 84.0, None,2017-11-06 22:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 433.0, 85.0, None,2017-11-06 23:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 433.0, 86.0, None,2017-11-07 00:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 434.0, 87.0, None,2017-11-07 01:00:00, None,45
None, None, None, None, None, None, 16.0, None, None, 434.0, 88.0, None,2017-11-07 02:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 434.0, 88.0, None,2017-11-07 03:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 434.0, 89.0, None,2017-11-07 04:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 434.0, 89.0, None,2017-11-07 05:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 434.0, 90.0, None,2017-11-07 06:00:00, None,45
None, None, None, None, None, None, 15.0, None, None, 434.0, 90.0, None,2017-11-07 07:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 434.0, 91.0, None,2017-11-07 08:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 434.0, 92.0, None,2017-11-07 09:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 434.0, 92.0, None,2017-11-07 10:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 434.0, 93.0, None,2017-11-07 11:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 433.0, 94.0, None,2017-11-07 12:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 433.0, 95.0, None,2017-11-07 13:00:00, None,45
None, None, None, None, None, None, 17.0, None, None, 434.0, 95.0, None,2017-11-07 14:00:00, None,45
