wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
173.0, None, None, 0.0, None, 5.1, None, 3.0, None, None, None, 93.0,2020-11-04 00:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None, 0.0, None, 6.0, None, 2.9, None, None, None, 94.0,2020-11-04 01:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None, 0.0, None, 3.9, None, 3.2, None, None, None, 96.0,2020-11-04 02:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
, 96.0, 3.9, None, 2.6, None, 3.2, None, 168.0, 0.0, None, None,2020-11-04 03:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, None, None, 0.0, None, 4.8, None, 2.7, None, None, None, 98.0,2020-11-04 04:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0, 98.0, 4.8, 0.0, 2.4, 3.1, 2.7, 3.1, 185.0, 0.0, None, 99.0,2020-11-04 05:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None, 0.2, None, 2.0, None, 3.4, None, None, None, 99.0,2020-11-04 06:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0, None, None, 0.0, None, 1.8, None, 3.6, None, None, None, 99.0,2020-11-04 07:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
123.0, 99.0, 1.8, 0.0, 3.5, 2.5, 3.6, 3.8, 72.0, 0.0, None, 99.0,2020-11-04 08:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0, 99.0, 2.5, 0.0, 3.7, 7.1, 3.8, 4.8, 123.0, 0.0, None, 99.0,2020-11-04 09:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, 99.0, 7.1, 0.0, 4.7, 8.1, 4.8, 5.4, 183.0, 0.0, None, 98.0,2020-11-04 10:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0, 98.0, 8.1, 0.0, 5.1, 7.0, 5.4, 5.8, 171.0, 0.0, None, 97.0,2020-11-04 11:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0, 97.0, 7.0, 0.0, 5.4, 6.7, 5.8, 6.1, 160.0, 0.0, None, 96.0,2020-11-04 12:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, 96.0, 6.7, 0.0, 5.5, 5.6, 6.1, 6.7, 195.0, 0.0, None, 94.0,2020-11-04 13:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, 94.0, 5.6, 0.0, 5.8, 5.7, 6.7, 6.9, 171.0, 0.0, None, 94.0,2020-11-04 14:00:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,
