wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
3.7,5.5,349.0,88.0,2020-11-04 00:00:00,0.0,45
5.0,4.5,174.0,90.0,2020-11-04 01:00:00,0.0,45
6.6,4.2,326.0,92.0,2020-11-04 02:00:00,0.0,45
3.9,4.5,216.0,90.0,2020-11-04 03:00:00,0.0,45
3.8,4.4,315.0,93.0,2020-11-04 04:00:00,0.0,45
3.8,4.7,348.0,94.0,2020-11-04 05:00:00,0.0,45
2.9,5.5,307.0,93.0,2020-11-04 06:00:00,0.0,45
5.0,5.6,183.0,93.0,2020-11-04 07:00:00,0.0,45
3.5,6.7,182.0,89.0,2020-11-04 08:00:00,0.2,45
6.9,7.1,143.0,87.0,2020-11-04 09:00:00,0.0,45
8.3,8.3,141.0,78.0,2020-11-04 10:00:00,0.0,45
11.4,10.2,132.0,69.0,2020-11-04 11:00:00,0.0,45
12.3,10.3,126.0,72.0,2020-11-04 12:00:00,0.0,45
10.7,10.0,111.0,72.0,2020-11-04 13:00:00,0.0,45
9.6,10.0,141.0,71.0,2020-11-04 14:00:00,0.0,45
12.4,9.4,137.0,76.0,2020-11-04 15:00:00,0.0,45
10.4,8.0,120.0,82.0,2020-11-04 16:00:00,0.0,45
10.9,8.7,156.0,79.0,2020-11-04 17:00:00,0.0,45
12.6,9.1,146.0,75.0,2020-11-04 18:00:00,0.0,45
9.4,9.6,166.0,68.0,2020-11-04 19:00:00,0.0,45
12.7,10.7,199.0,64.0,2020-11-04 20:00:00,0.0,45
22.3,11.3,180.0,59.0,2020-11-04 21:00:00,0.0,45
18.3,10.4,177.0,64.0,2020-11-04 22:00:00,0.0,45
18.2,9.8,175.0,65.0,2020-11-04 23:00:00,0.0,45
11.8,8.9,196.0,77.0,2020-11-05 00:00:00,0.0,45
18.7,8.7,175.0,75.0,2020-11-05 01:00:00,0.0,45
24.3,8.1,169.0,65.0,2020-11-05 02:00:00,0.0,45
19.5,7.3,189.0,75.0,2020-11-05 03:00:00,0.0,45
11.9,5.8,165.0,82.0,2020-11-05 04:00:00,0.0,45
9.8,5.7,188.0,75.0,2020-11-05 05:00:00,0.0,45
13.2,6.0,218.0,63.0,2020-11-05 06:00:00,0.0,45
17.3,5.3,217.0,66.0,2020-11-05 07:00:00,0.0,45
15.4,5.5,225.0,65.0,2020-11-05 08:00:00,0.0,45
22.9,5.4,225.0,67.0,2020-11-05 09:00:00,0.0,45
15.8,4.8,194.0,63.0,2020-11-05 10:00:00,0.0,45
15.1,4.5,186.0,62.0,2020-11-05 11:00:00,0.0,45
13.3,4.8,199.0,61.0,2020-11-05 12:00:00,0.0,45
7.6,4.5,126.0,63.0,2020-11-05 13:00:00,0.0,45
8.5,3.9,171.0,63.0,2020-11-05 14:00:00,0.0,45
8.1,3.7,185.0,63.0,2020-11-05 15:00:00,0.0,45
3.6,2.3,317.0,67.0,2020-11-05 16:00:00,0.0,45
3.6,2.4,185.0,67.0,2020-11-05 17:00:00,0.0,45
4.3,0.3,340.0,77.0,2020-11-05 18:00:00,0.0,45
4.4,0.7,217.0,72.0,2020-11-05 19:00:00,0.0,45
5.7,-1.0,276.0,79.0,2020-11-05 20:00:00,0.0,45
8.7,0.3,261.0,72.0,2020-11-05 21:00:00,0.0,45
5.5,-1.6,328.0,81.0,2020-11-05 22:00:00,0.0,45
4.8,-2.0,318.0,84.0,2020-11-05 23:00:00,0.0,45
4.6,-2.2,358.0,86.0,2020-11-06 00:00:00,0.0,45
4.0,-2.7,355.0,89.0,2020-11-06 01:00:00,0.0,45
6.1,-3.1,10.0,90.0,2020-11-06 02:00:00,0.0,45
5.1,-3.1,1.0,87.0,2020-11-06 03:00:00,0.0,45
2.3,-3.2,325.0,83.0,2020-11-06 04:00:00,0.0,45
2.8,-3.8,326.0,88.0,2020-11-06 05:00:00,0.0,45
2.9,-3.6,342.0,84.0,2020-11-06 06:00:00,0.0,45
5.3,-1.5,282.0,70.0,2020-11-06 07:00:00,0.0,45
5.4,1.7,207.0,57.0,2020-11-06 08:00:00,0.0,45
5.5,3.3,283.0,52.0,2020-11-06 09:00:00,0.0,45
5.1,4.5,110.0,48.0,2020-11-06 10:00:00,0.0,45
6.7,4.8,253.0,51.0,2020-11-06 11:00:00,0.0,45
7.3,5.7,256.0,44.0,2020-11-06 12:00:00,0.0,45
9.7,5.2,284.0,46.0,2020-11-06 13:00:00,0.0,45
6.7,5.0,275.0,45.0,2020-11-06 14:00:00,0.0,45
4.9,3.1,301.0,57.0,2020-11-06 15:00:00,0.0,45
4.2,-2.1,359.0,76.0,2020-11-06 16:00:00,0.0,45
4.4,-2.2,358.0,70.0,2020-11-06 17:00:00,0.0,45
6.1,-3.0,10.0,78.0,2020-11-06 18:00:00,0.0,45
4.3,-2.7,7.0,71.0,2020-11-06 19:00:00,0.0,45
5.2,-3.2,352.0,72.0,2020-11-06 20:00:00,0.0,45
4.5,-3.3,354.0,75.0,2020-11-06 21:00:00,0.0,45
4.3,-3.6,315.0,73.0,2020-11-06 22:00:00,0.0,45
5.7,-4.1,315.0,76.0,2020-11-06 23:00:00,0.0,45
5.0,-3.9,304.0,77.0,2020-11-07 00:00:00,0.0,45
3.9,-4.0,10.0,79.0,2020-11-07 01:00:00,0.0,45
2.2,-4.0,107.0,77.0,2020-11-07 02:00:00,0.0,45
5.9,-3.1,18.0,76.0,2020-11-07 03:00:00,0.0,45
5.5,-3.1,298.0,71.0,2020-11-07 04:00:00,0.0,45
6.9,-3.3,280.0,74.0,2020-11-07 05:00:00,0.0,45
8.9,-3.3,262.0,77.0,2020-11-07 06:00:00,0.0,45
7.6,-3.3,252.0,77.0,2020-11-07 07:00:00,0.0,45
8.3,-2.4,253.0,70.0,2020-11-07 08:00:00,0.0,45
9.2,-2.3,277.0,63.0,2020-11-07 09:00:00,0.0,45
7.7,-2.6,261.0,58.0,2020-11-07 10:00:00,0.0,45
9.6,-3.1,279.0,62.0,2020-11-07 11:00:00,0.0,45
8.8,-3.3,262.0,64.0,2020-11-07 12:00:00,0.0,45
8.3,-3.5,273.0,72.0,2020-11-07 13:00:00,0.0,45
10.0,-4.2,277.0,78.0,2020-11-07 14:00:00,0.0,45
7.6,-4.8,257.0,82.0,2020-11-07 15:00:00,0.0,45
8.4,-5.3,274.0,85.0,2020-11-07 16:00:00,0.0,45
4.9,-5.5,251.0,85.0,2020-11-07 17:00:00,0.0,45
5.1,-5.5,238.0,84.0,2020-11-07 18:00:00,0.0,45
4.8,-5.3,204.0,87.0,2020-11-07 19:00:00,0.0,45
7.3,-5.2,288.0,84.0,2020-11-07 20:00:00,0.0,45
7.6,-5.2,268.0,75.0,2020-11-07 21:00:00,0.0,45
6.6,-5.4,250.0,70.0,2020-11-07 22:00:00,0.0,45
7.9,-5.9,262.0,65.0,2020-11-07 23:00:00,0.0,45
7.1,-6.0,259.0,63.0,2020-11-08 00:00:00,0.0,45
7.7,-6.0,242.0,60.0,2020-11-08 01:00:00,0.0,45
9.8,-6.5,261.0,59.0,2020-11-08 02:00:00,0.0,45
6.7,-7.3,255.0,61.0,2020-11-08 03:00:00,0.0,45
6.5,-8.0,318.0,64.0,2020-11-08 04:00:00,0.0,45
6.6,-8.3,295.0,62.0,2020-11-08 05:00:00,0.0,45
