wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
172.0, None, None,1.2, None,10.7, None,3.2, None, None, None,99.0,2020-11-04 00:00:00,45,,,,,,,,,,,,,,,,
145.0, None, None,0.0, None,3.8, None,3.1, None, None, None,99.0,2020-11-04 01:00:00,45,,,,,,,,,,,,,,,,
127.0, 99.0, 3.8,0.2, 3.0,7.7, 3.1,3.1, 145.0, 0.0, 13.0,99.0,2020-11-04 02:00:00,45,,,,,,,,,,,,,,,,
114.0, 99.0, 7.7,0.2, 3.0,3.5, 3.1,3.4, 127.0, 0.2, 13.2,99.0,2020-11-04 03:00:00,45,,,,,,,,,,,,,,,,
183.0, 99.0, 3.5,0.2, 3.3,8.1, 3.4,3.8, 114.0, 0.2, 13.4,99.0,2020-11-04 04:00:00,45,,,,,,,,,,,,,,,,
43.0, 99.0, 8.1,0.0, 3.7,4.0, 3.8,3.6, 183.0, 0.2, 13.6,99.0,2020-11-04 05:00:00,45,,,,,,,,,,,,,,,,
21.0, None, None,0.0, None,4.9, None,3.5, None, None, None,99.0,2020-11-04 06:00:00,45,,,,,,,,,,,,,,,,
297.0, 99.0, 4.9,0.2, 3.4,4.2, 3.5,3.9, 21.0, 0.0, 13.6,99.0,2020-11-04 07:00:00,45,,,,,,,,,,,,,,,,
106.0, 99.0, 4.2,1.2, 3.8,5.4, 3.9,4.1, 297.0, 0.2, 13.8,99.0,2020-11-04 08:00:00,45,,,,,,,,,,,,,,,,
166.0, 99.0, 5.4,0.2, 4.0,4.9, 4.1,4.2, 106.0, 1.2, 15.0,99.0,2020-11-04 09:00:00,45,,,,,,,,,,,,,,,,
163.0, 99.0, 4.9,0.2, 4.1,6.0, 4.2,4.4, 166.0, 0.2, 15.2,99.0,2020-11-04 10:00:00,45,,,,,,,,,,,,,,,,
144.0, 99.0, 6.0,0.0, 4.3,7.9, 4.4,4.4, 163.0, 0.2, 14.8,99.0,2020-11-04 11:00:00,45,,,,,,,,,,,,,,,,
146.0, 99.0, 7.9,0.0, 4.3,4.2, 4.4,5.0, 144.0, 0.0, 13.6,99.0,2020-11-04 12:00:00,45,,,,,,,,,,,,,,,,
153.0, 99.0, 4.2,0.0, 4.9,7.5, 5.0,5.0, 146.0, 0.0, 10.8,99.0,2020-11-04 13:00:00,45,,,,,,,,,,,,,,,,
146.0, 99.0, 7.5,0.0, 4.9,7.2, 5.0,5.3, 153.0, 0.0, 8.0,98.0,2020-11-04 14:00:00,45,,,,,,,,,,,,,,,,
168.0, 98.0, 7.2,0.0, 5.0,10.8, 5.3,5.8, 146.0, 0.0, 6.2,97.0,2020-11-04 15:00:00,45,,,,,,,,,,,,,,,,
140.0, 97.0, 10.8,0.0, 5.4,6.1, 5.8,5.6, 168.0, 0.0, 4.4,99.0,2020-11-04 16:00:00,45,,,,,,,,,,,,,,,,
69.0, 99.0, 6.1,0.0, 5.5,2.6, 5.6,5.5, 140.0, 0.0, 4.0,99.0,2020-11-04 17:00:00,45,,,,,,,,,,,,,,,,
174.0, 99.0, 2.6,0.0, 5.4,3.3, 5.5,5.9, 69.0, 0.0, 4.0,98.0,2020-11-04 18:00:00,45,,,,,,,,,,,,,,,,
192.0, 98.0, 3.3,0.0, 5.6,5.8, 5.9,6.2, 174.0, 0.0, 4.0,96.0,2020-11-04 19:00:00,45,,,,,,,,,,,,,,,,
193.0, None, None,0.0, None,12.4, None,6.8, None, None, None,95.0,2020-11-04 20:00:00,45,,,,,,,,,,,,,,,,
82.0, 95.0, 12.4,0.0, 6.1,4.9, 6.8,7.2, 193.0, 0.0, 3.8,95.0,2020-11-04 21:00:00,45,,,,,,,,,,,,,,,,
214.0, None, None,0.0, None,7.9, None,7.5, None, None, None,92.0,2020-11-04 22:00:00,45,,,,,,,,,,,,,,,,
217.0, None, None,0.0, None,14.8, None,7.9, None, None, None,89.0,2020-11-04 23:00:00,45,,,,,,,,,,,,,,,,
196.0, None, None,0.0, None,16.2, None,8.4, None, None, None,84.0,2020-11-05 00:00:00,45,,,,,,,,,,,,,,,,
211.0, None, None,0.0, None,16.0, None,8.2, None, None, None,88.0,2020-11-05 01:00:00,45,,,,,,,,,,,,,,,,
212.0, 88.0, 16.0,0.0, 6.3,15.2, 8.2,7.7, 211.0, 0.0, 2.4,88.0,2020-11-05 02:00:00,45,,,,,,,,,,,,,,,,
176.0, 88.0, 15.2,0.2, 5.8,17.8, 7.7,7.7, 212.0, 0.0, 2.2,86.0,2020-11-05 03:00:00,45,,,,,,,,,,,,,,,,
163.0, 86.0, 17.8,0.0, 5.5,15.7, 7.7,7.9, 176.0, 0.2, 2.2,67.0,2020-11-05 04:00:00,45,,,,,,,,,,,,,,,,
