wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
109.0, 93.0, 4.6, 0.0, -5.0, 6.1, -4.0, -3.7, 166.0, 0.0, 0.0, 100.0,2020-02-26 00:00:00, None,9
164.0, 100.0, 6.1, 0.0, -3.7, 4.0, -3.7, -3.5, 109.0, 0.0, 0.0, 98.0,2020-02-26 01:00:00, None,9
184.0, 98.0, 4.0, 0.0, -3.8, 5.0, -3.5, -4.0, 164.0, 0.0, 0.0, 96.0,2020-02-26 02:00:00, None,9
175.0, None, None, 0.0, None, 4.3, None, -4.3, None, None, None, 98.0,2020-02-26 03:00:00, None,9
200.0, 98.0, 4.3, 0.0, -4.6, 5.5, -4.3, -4.8, 175.0, 0.0, 0.0, 98.0,2020-02-26 04:00:00, None,9
213.0, None, None, 0.0, None, 5.5, None, -4.3, None, None, None, 97.0,2020-02-26 05:00:00, None,9
236.0, 97.0, 5.5, 0.0, -4.7, 5.8, -4.3, -4.2, 213.0, 0.0, 0.0, 98.0,2020-02-26 06:00:00, None,9
208.0, 98.0, 5.8, 0.0, -4.5, 5.6, -4.2, -3.3, 236.0, 0.0, 0.0, 96.0,2020-02-26 07:00:00, None,9
245.0, 96.0, 5.6, 0.0, -3.8, 6.4, -3.3, -1.6, 208.0, 0.0, 0.0, 89.0,2020-02-26 08:00:00, None,9
7.0, 89.0, 6.4, 0.0, -3.2, 6.3, -1.6, 1.4, 245.0, 0.0, 0.0, 78.0,2020-02-26 09:00:00, None,9
305.0, 78.0, 6.3, 0.0, -2.0, 4.6, 1.4, 3.1, 7.0, 0.0, 0.0, 71.0,2020-02-26 10:00:00, None,9
3.0, 71.0, 4.6, 0.0, -1.6, 6.3, 3.1, 4.0, 305.0, 0.0, 0.0, 69.0,2020-02-26 11:00:00, None,9
15.0, 69.0, 6.3, 0.0, -1.2, 6.4, 4.0, 4.5, 3.0, 0.0, 0.0, 67.0,2020-02-26 12:00:00, None,9
351.0, 67.0, 6.4, 0.0, -1.1, 5.4, 4.5, 5.3, 15.0, 0.0, 0.0, 63.0,2020-02-26 13:00:00, None,9
38.0, 63.0, 5.4, 0.0, -1.2, 7.9, 5.3, 4.6, 351.0, 0.0, 0.0, 65.0,2020-02-26 14:00:00, None,9
68.0, 65.0, 7.9, 0.0, -1.4, 0.0, 4.6, 4.5, 38.0, 0.0, 0.0, 65.0,2020-02-26 15:00:00, None,9
26.0, 65.0, 0.0, 0.0, -1.5, 7.2, 4.5, 3.1, 68.0, 0.0, 0.0, 73.0,2020-02-26 16:00:00, None,9
197.0, 73.0, 7.2, 0.0, -1.3, 4.2, 3.1, 1.8, 26.0, 0.0, 0.0, 81.0,2020-02-26 17:00:00, None,9
189.0, 81.0, 4.2, 0.0, -1.1, 6.5, 1.8, 1.4, 197.0, 0.0, 0.0, 85.0,2020-02-26 18:00:00, None,9
184.0, 85.0, 6.5, 0.0, -0.8, 7.8, 1.4, 1.6, 189.0, 0.0, 0.0, 82.0,2020-02-26 19:00:00, None,9
60.0, 82.0, 7.8, 0.0, -1.1, 4.3, 1.6, 2.6, 184.0, 0.0, 0.0, 73.0,2020-02-26 20:00:00, None,9
213.0, 73.0, 4.3, 0.0, -1.7, 5.9, 2.6, 2.5, 60.0, 0.0, 0.0, 73.0,2020-02-26 21:00:00, None,9
285.0, 73.0, 5.9, 0.0, -1.8, 7.5, 2.5, 2.2, 213.0, 0.0, 0.0, 73.0,2020-02-26 22:00:00, None,9
201.0, 73.0, 7.5, 0.0, -2.1, 21.5, 2.2, 4.5, 285.0, 0.0, 0.0, 57.0,2020-02-26 23:00:00, None,9
24.0, 57.0, 21.5, 0.0, -3.3, 8.4, 4.5, 2.2, 201.0, 0.0, 0.0, 72.0,2020-02-27 00:00:00, None,9
349.0, 72.0, 8.4, 0.0, -2.3, 5.6, 2.2, 1.7, 24.0, 0.0, 0.0, 76.0,2020-02-27 01:00:00, None,9
231.0, 76.0, 5.6, 0.0, -2.1, 5.4, 1.7, 1.1, 349.0, 0.0, 0.0, 79.0,2020-02-27 02:00:00, None,9
123.0, 79.0, 5.4, 0.0, -2.1, 3.6, 1.1, 0.5, 231.0, 0.0, 0.0, 82.0,2020-02-27 03:00:00, None,9
204.0, 82.0, 3.6, 0.0, -2.2, 6.2, 0.5, 0.5, 123.0, 0.0, 0.0, 81.0,2020-02-27 04:00:00, None,9
34.0, 81.0, 6.2, 0.0, -2.4, 8.5, 0.5, 0.2, 204.0, 0.0, 0.0, 89.0,2020-02-27 05:00:00, None,9
60.0, 89.0, 8.5, 0.0, -1.4, 6.9, 0.2, 0.7, 34.0, 0.0, 0.0, 85.0,2020-02-27 06:00:00, None,9
169.0, 85.0, 6.9, 0.0, -1.5, 2.8, 0.7, 1.0, 60.0, 0.0, 0.0, 82.0,2020-02-27 07:00:00, None,9
70.0, 82.0, 2.8, 0.0, -1.7, 16.4, 1.0, 0.9, 169.0, 0.0, 0.0, 94.0,2020-02-27 08:00:00, None,9
39.0, 94.0, 16.4, 0.2, 0.0, 10.6, 0.9, 1.2, 70.0, 0.0, 0.0, 96.0,2020-02-27 09:00:00, None,9
40.0, 96.0, 10.6, 0.0, 0.6, 13.6, 1.2, 2.9, 39.0, 0.2, 0.2, 85.0,2020-02-27 10:00:00, None,9
42.0, 85.0, 13.6, 0.0, 0.6, 17.1, 2.9, 4.7, 40.0, 0.0, 0.2, 78.0,2020-02-27 11:00:00, None,9
34.0, 78.0, 17.1, 0.0, 1.2, 12.6, 4.7, 5.8, 42.0, 0.0, 0.2, 73.0,2020-02-27 12:00:00, None,9
42.0, 73.0, 12.6, 0.0, 1.3, 5.0, 5.8, 6.3, 34.0, 0.0, 0.2, 69.0,2020-02-27 13:00:00, None,9
38.0, 69.0, 5.0, 0.0, 1.0, 6.5, 6.3, 6.4, 42.0, 0.0, 0.2, 69.0,2020-02-27 14:00:00, None,9
