WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 13.5, 95.4, 96.0,2017-08-13 00:00:00, 13.07,33
None, 13.1, 96.0, 96.3,2017-08-13 01:00:00, 12.86,33
None, 12.9, 96.3, 96.4,2017-08-13 02:00:00, 12.62,33
None, 12.6, 96.4, 88.9,2017-08-13 03:00:00, 12.82,33
None, 12.8, 88.9, 74.18,2017-08-13 04:00:00, 13.65,33
None, 13.7, 74.2, 82.5,2017-08-13 05:00:00, 11.91,33
None, 11.9, 82.5, 77.04,2017-08-13 06:00:00, 11.39,33
None, 11.4, 77.0, 60.66,2017-08-13 07:00:00, 12.77,33
None, 12.8, 60.7, 58.8,2017-08-13 08:00:00, 13.59,33
None, 13.6, 58.8, 53.68,2017-08-13 09:00:00, 14.72,33
None, 14.7, 53.7, 48.65,2017-08-13 10:00:00, 15.59,33
None, 15.6, 48.7, 46.73,2017-08-13 11:00:00, 16.0,33
None, 16.0, 46.7, 43.81,2017-08-13 12:00:00, 16.88,33
None, 16.9, 43.8, 52.91,2017-08-13 13:00:00, 15.34,33
None, 15.3, 52.9, 45.08,2017-08-13 14:00:00, 16.91,33
None, 16.9, 45.1, 39.05,2017-08-13 15:00:00, 17.62,33
None, 17.6, 39.1, 38.39,2017-08-13 16:00:00, 17.71,33
None, 17.7, 38.4, 38.5,2017-08-13 17:00:00, 17.27,33
None, 17.3, 38.5, 41.64,2017-08-13 18:00:00, 16.31,33
None, 16.3, 41.6, 48.31,2017-08-13 19:00:00, 14.57,33
None, 14.6, 48.3, 51.11,2017-08-13 20:00:00, 13.88,33
None, 13.9, 51.1, 55.42,2017-08-13 21:00:00, 13.08,33
None, 13.1, 55.4, 57.68,2017-08-13 22:00:00, 12.41,33
None, 12.4, 57.7, 64.05,2017-08-13 23:00:00, 11.65,33
None, 11.7, 64.1, 65.55,2017-08-14 00:00:00, 11.3,33
None, 11.3, 65.6, 71.07,2017-08-14 01:00:00, 10.16,33
None, 10.2, 71.1, 76.47,2017-08-14 02:00:00, 8.98,33
None, 9.0, 76.5, 82.7,2017-08-14 03:00:00, 7.714,33
None, 7.7, 82.7, 86.1,2017-08-14 04:00:00, 6.958,33
None, 7.0, 86.1, 90.9,2017-08-14 05:00:00, 5.716,33
None, 5.7, 90.9, 92.9,2017-08-14 06:00:00, 5.238,33
None, 5.2, 92.9, 91.6,2017-08-14 07:00:00, 5.892,33
None, 5.9, 91.6, 81.6,2017-08-14 08:00:00, 9.25,33
None, 9.3, 81.6, 57.79,2017-08-14 09:00:00, 12.46,33
None, 12.5, 57.8, 54.11,2017-08-14 10:00:00, 13.32,33
None, 13.3, 54.1, 45.86,2017-08-14 11:00:00, 13.92,33
None, 13.9, 45.9, 44.15,2017-08-14 12:00:00, 14.53,33
None, 14.5, 44.2, 40.73,2017-08-14 13:00:00, 15.59,33
None, 15.6, 40.7, 39.77,2017-08-14 14:00:00, 15.91,33
None, 15.9, 39.8, 39.11,2017-08-14 15:00:00, 16.49,33
None, 16.5, 39.1, 37.37,2017-08-14 16:00:00, 17.18,33
None, 17.2, 37.4, 38.73,2017-08-14 17:00:00, 17.08,33
None, 17.1, 38.7, 40.96,2017-08-14 18:00:00, 17.02,33
None, 17.0, 41.0, 42.52,2017-08-14 19:00:00, 16.53,33
None, 16.5, 42.5, 46.12,2017-08-14 20:00:00, 15.44,33
None, 15.4, 46.1, 49.76,2017-08-14 21:00:00, 14.55,33
None, 14.6, 49.8, 53.97,2017-08-14 22:00:00, 12.79,33
None, 12.8, 54.0, 61.05,2017-08-14 23:00:00, 11.18,33
None, 11.2, 61.1, 69.22,2017-08-15 00:00:00, 10.05,33
None, 10.1, 69.2, 72.01,2017-08-15 01:00:00, 9.21,33
None, 9.2, 72.0, 81.6,2017-08-15 02:00:00, 7.488,33
None, 7.5, 81.6, 87.5,2017-08-15 03:00:00, 6.228,33
None, 6.2, 87.5, 88.1,2017-08-15 04:00:00, 5.939,33
None, 5.9, 88.1, 91.8,2017-08-15 05:00:00, 5.274,33
