WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, 21.4, 0.433999,2017-08-13 00:00:00, 20.01,33
None, 20.0, 1.604,2017-08-13 01:00:00, 19.92,33
None, 19.9, 1.829,2017-08-13 02:00:00, 20.26,33
None, 20.3, 1.582,2017-08-13 03:00:00, 20.17,33
None, 20.2, 2.076,2017-08-13 04:00:00, 19.81,33
None, 19.8, 1.323,2017-08-13 05:00:00, 17.73,33
None, 17.7, 1.648,2017-08-13 06:00:00, 17.31,33
None, 17.3, 0.584999,2017-08-13 07:00:00, 17.12,33
None, 17.1, 0.884998,2017-08-13 08:00:00, 17.38,33
None, 17.4, 0.875,2017-08-13 09:00:00, 17.89,33
None, 17.9, 1.479,2017-08-13 10:00:00, 17.78,33
None, 17.8, 1.001,2017-08-13 11:00:00, 18.38,33
None, 18.4, 1.25,2017-08-13 12:00:00, 18.28,33
None, 18.3, None,2017-08-13 13:00:00, None,33
None, 18.1, None,2017-08-13 14:00:00, None,33
None, 18.1, None,2017-08-13 15:00:00, None,33
None, 18.1, None,2017-08-13 16:00:00, None,33
None, 18.1, None,2017-08-13 17:00:00, None,33
None, 18.1, None,2017-08-13 18:00:00, None,33
None, 18.1, None,2017-08-13 19:00:00, None,33
None, 18.1, None,2017-08-13 20:00:00, None,33
None, 18.1, None,2017-08-13 21:00:00, None,33
None, 18.1, None,2017-08-13 22:00:00, None,33
None, 18.1, None,2017-08-13 23:00:00, None,33
None, 18.1, None,2017-08-14 00:00:00, None,33
None, 18.1, None,2017-08-14 01:00:00, None,33
None, 18.1, None,2017-08-14 02:00:00, None,33
None, 18.1, None,2017-08-14 03:00:00, None,33
None, 18.1, None,2017-08-14 04:00:00, None,33
None, 18.1, None,2017-08-14 05:00:00, None,33
None, 18.1, None,2017-08-14 06:00:00, None,33
None, 18.1, 1.457,2017-08-14 07:00:00, 16.18,33
None, 16.2, 2.092,2017-08-14 08:00:00, 16.11,33
None, 16.1, 2.576,2017-08-14 09:00:00, 17.19,33
None, 17.2, 4.747,2017-08-14 10:00:00, 18.55,33
None, 18.6, 4.906,2017-08-14 11:00:00, 21.03,33
None, 21.0, 5.205,2017-08-14 12:00:00, 22.27,33
None, 22.3, 3.081,2017-08-14 13:00:00, 24.35,33
None, 24.4, 3.97,2017-08-14 14:00:00, 26.06,33
None, 26.1, 5.025,2017-08-14 15:00:00, 25.19,33
None, 25.2, 4.477,2017-08-14 16:00:00, 25.29,33
None, 25.3, 3.994,2017-08-14 17:00:00, 24.93,33
None, 24.9, 4.128,2017-08-14 18:00:00, 23.2,33
None, 23.2, 2.334,2017-08-14 19:00:00, 21.44,33
None, 21.4, 1.451,2017-08-14 20:00:00, 18.56,33
None, 18.6, 0.727998,2017-08-14 21:00:00, 17.22,33
None, 17.2, 0.037999,2017-08-14 22:00:00, 15.09,33
None, 15.1, 0.115,2017-08-14 23:00:00, 13.56,33
None, 13.6, 0.082998,2017-08-15 00:00:00, 12.58,33
None, 12.6, 0.223,2017-08-15 01:00:00, 12.06,33
None, 12.1, 0.224998,2017-08-15 02:00:00, 11.62,33
None, 11.6, 0.254,2017-08-15 03:00:00, 11.13,33
None, 11.1, 0.263,2017-08-15 04:00:00, 10.98,33
None, 11.0, 0.282999,2017-08-15 05:00:00, 11.14,33
None, 11.1, 0.175999,2017-08-15 06:00:00, 11.18,33
None, 11.2, 0.722998,2017-08-15 07:00:00, 13.76,33
None, 13.8, 4.13,2017-08-15 08:00:00, 16.03,33
None, 16.0, 5.021,2017-08-15 09:00:00, 17.47,33
None, 17.5, 5.161,2017-08-15 10:00:00, 19.16,33
None, 19.2, 4.799,2017-08-15 11:00:00, 21.03,33
None, 21.0, 4.632,2017-08-15 12:00:00, 22.5,33
None, 22.5, 3.572,2017-08-15 13:00:00, 23.61,33
None, 23.6, 2.801,2017-08-15 14:00:00, 26.22,33
None, 26.2, 2.669,2017-08-15 15:00:00, 27.22,33
None, 27.2, 1.944,2017-08-15 16:00:00, 28.17,33
None, 28.2, 0.889998,2017-08-15 17:00:00, 28.33,33
None, 28.3, 0.642,2017-08-15 18:00:00, 26.81,33
None, 26.8, 1.14,2017-08-15 19:00:00, 22.52,33
None, 22.5, 0.486,2017-08-15 20:00:00, 19.32,33
None, 19.3, 0.108,2017-08-15 21:00:00, 16.82,33
None, 16.8, 0.15,2017-08-15 22:00:00, 15.41,33
None, 15.4, 0.103,2017-08-15 23:00:00, 14.46,33
None, 14.5, 0.243,2017-08-16 00:00:00, 13.76,33
None, 13.8, 0.344998,2017-08-16 01:00:00, 13.16,33
None, 13.2, 0.349999,2017-08-16 02:00:00, 12.52,33
None, 12.5, 0.282,2017-08-16 03:00:00, 11.93,33
None, 11.9, 0.321,2017-08-16 04:00:00, 11.42,33
None, 11.4, 0.514998,2017-08-16 05:00:00, 11.15,33
None, 11.2, 0.289,2017-08-16 06:00:00, 11.03,33
None, 11.0, 2.224,2017-08-16 07:00:00, 14.61,33
None, 14.6, 1.055,2017-08-16 08:00:00, 16.6,33
None, 16.6, 1.033,2017-08-16 09:00:00, 18.79,33
None, 18.8, 1.104,2017-08-16 10:00:00, 21.57,33
None, 21.6, 1.846,2017-08-16 11:00:00, 25.25,33
None, 25.3, 4.362,2017-08-16 12:00:00, 28.93,33
None, 28.9, 5.127,2017-08-16 13:00:00, 31.45,33
None, 31.5, 2.428,2017-08-16 14:00:00, 32.19,33
None, 32.2, 1.072,2017-08-16 15:00:00, 32.71,33
None, 32.7, 1.939,2017-08-16 16:00:00, 32.66,33
None, 32.7, 2.849,2017-08-16 17:00:00, 32.8,33
None, 32.8, 3.117,2017-08-16 18:00:00, 32.28,33
None, 32.3, 0.349,2017-08-16 19:00:00, 28.29,33
None, 28.3, 0.270999,2017-08-16 20:00:00, 22.26,33
None, 22.3, 0.570999,2017-08-16 21:00:00, 19.44,33
None, 19.4, 0.694998,2017-08-16 22:00:00, 18.17,33
None, 18.2, 0.317999,2017-08-16 23:00:00, 16.97,33
None, 17.0, 0.685,2017-08-17 00:00:00, 16.27,33
None, 16.3, 0.607999,2017-08-17 01:00:00, 15.31,33
None, 15.3, 0.481,2017-08-17 02:00:00, 14.62,33
None, 14.6, 0.418998,2017-08-17 03:00:00, 13.68,33
None, 13.7, 0.354,2017-08-17 04:00:00, 12.89,33
None, 12.9, 0.256,2017-08-17 05:00:00, 12.27,33
None, 12.3, 0.395999,2017-08-17 06:00:00, 12.12,33
None, 12.1, 1.136,2017-08-17 07:00:00, 14.56,33
None, 14.6, 1.776,2017-08-17 08:00:00, 17.43,33
None, 17.4, 1.089,2017-08-17 09:00:00, 19.87,33
None, 19.9, 0.245,2017-08-17 10:00:00, 22.9,33
None, 22.9, 2.281,2017-08-17 11:00:00, 25.79,33
None, 25.8, 1.683,2017-08-17 12:00:00, 28.23,33
None, 28.2, 0.955999,2017-08-17 13:00:00, 31.49,33
None, 31.5, 3.035,2017-08-17 14:00:00, 32.56,33
None, 32.6, 3.075,2017-08-17 15:00:00, 33.13,33
None, 33.1, 3.105,2017-08-17 16:00:00, 34.12,33
None, 34.1, 1.863,2017-08-17 17:00:00, 33.69,33
