TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
17.4, 1.076, 77.3, 84.7,2017-08-13 00:00:00, 16.49,33
16.5, 0.409, 84.7, 85.4,2017-08-13 01:00:00, 16.4,33
16.4, 0.560998, 85.4, 84.8,2017-08-13 02:00:00, 16.51,33
16.5, 0.623, 84.8, 84.9,2017-08-13 03:00:00, 16.5,33
16.5, 1.252, 84.9, 90.8,2017-08-13 04:00:00, 15.34,33
15.3, 1.044, 90.8, 86.2,2017-08-13 05:00:00, 16.04,33
16.0, 2.64, 86.2, 77.17,2017-08-13 06:00:00, 16.59,33
16.6, 2.411, 77.2, 69.33,2017-08-13 07:00:00, 16.69,33
16.7, 2.515, 69.3, 60.99,2017-08-13 08:00:00, 17.09,33
17.1, 4.109, 61.0, 61.46,2017-08-13 09:00:00, 16.82,33
16.8, 3.734, 61.5, 69.16,2017-08-13 10:00:00, 15.89,33
15.9, 2.316, 69.2, 79.87,2017-08-13 11:00:00, 15.11,33
15.1, 2.472, 79.9, 75.36,2017-08-13 12:00:00, 16.02,33
16.0, 3.83, 75.4, 59.85,2017-08-13 13:00:00, 18.67,33
18.7, 4.531, 59.9, 56.26,2017-08-13 14:00:00, 19.29,33
19.3, 4.477, 56.3, 52.97,2017-08-13 15:00:00, 19.03,33
19.0, 3.293, 53.0, 51.8,2017-08-13 16:00:00, 18.6,33
18.6, 2.725, 51.8, 55.98,2017-08-13 17:00:00, 18.05,33
18.1, 2.513, 56.0, 55.17,2017-08-13 18:00:00, 17.72,33
17.7, 2.575, 55.2, 54.08,2017-08-13 19:00:00, 16.99,33
17.0, 2.756, 54.1, 57.08,2017-08-13 20:00:00, 15.75,33
15.8, 2.435, 57.1, 61.32,2017-08-13 21:00:00, 14.61,33
14.6, 1.947, 61.3, 63.54,2017-08-13 22:00:00, 13.81,33
13.8, 2.401, 63.5, 68.06,2017-08-13 23:00:00, 12.66,33
12.7, 2.545, 68.1, 70.12,2017-08-14 00:00:00, 11.82,33
11.8, 2.689, 70.1, 70.0,2017-08-14 01:00:00, 11.48,33
11.5, 2.877, 70.0, 72.02,2017-08-14 02:00:00, 10.86,33
10.9, 2.836, 72.0, 72.9,2017-08-14 03:00:00, 10.42,33
10.4, 2.708, 72.9, 78.43,2017-08-14 04:00:00, 9.21,33
9.2, 3.126, 78.4, 80.6,2017-08-14 05:00:00, 8.57,33
8.6, 2.487, 80.6, 80.3,2017-08-14 06:00:00, 8.68,33
8.7, 2.511, 80.3, 73.59,2017-08-14 07:00:00, 10.59,33
10.6, 3.453, 73.6, 62.75,2017-08-14 08:00:00, 13.39,33
13.4, 4.253, 62.8, 51.71,2017-08-14 09:00:00, 15.77,33
15.8, 4.257, 51.7, 45.04,2017-08-14 10:00:00, 17.52,33
17.5, 3.916, 45.0, 41.36,2017-08-14 11:00:00, 18.77,33
18.8, 3.775, 41.4, 38.93,2017-08-14 12:00:00, 19.82,33
19.8, 3.285, 38.9, 35.85,2017-08-14 13:00:00, 20.64,33
20.6, 3.192, 35.9, 33.39,2017-08-14 14:00:00, 21.5,33
21.5, 3.138, 33.4, 33.11,2017-08-14 15:00:00, 21.39,33
21.4, 3.436, 33.1, 32.64,2017-08-14 16:00:00, 21.97,33
22.0, 4.938, 32.6, 32.25,2017-08-14 17:00:00, 21.94,33
21.9, 5.08, 32.3, 32.65,2017-08-14 18:00:00, 21.25,33
21.3, 4.012, 32.7, 32.37,2017-08-14 19:00:00, 19.95,33
20.0, 2.222, 32.4, 37.33,2017-08-14 20:00:00, 17.76,33
17.8, 2.584, 37.3, 48.93,2017-08-14 21:00:00, 15.17,33
15.2, 2.443, 48.9, 54.91,2017-08-14 22:00:00, 13.73,33
13.7, 2.252, 54.9, 58.17,2017-08-14 23:00:00, 12.79,33
12.8, 2.529, 58.2, 60.62,2017-08-15 00:00:00, 11.86,33
11.9, 2.03, 60.6, 65.7,2017-08-15 01:00:00, 10.48,33
