WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None, 4.06, None,67.91,2017-04-09 00:00:00,0.953,15
None, None, None, 2.83, None,70.64,2017-04-09 01:00:00,0.560998,15
None, None, None, 1.217, None,71.43,2017-04-09 02:00:00,0.303,15
None, None, None, 1.768, None,73.99,2017-04-09 03:00:00,0.068998,15
None, None, None, 1.466, None,73.69,2017-04-09 04:00:00,-0.398999,15
None, None, None, 1.035, None,74.69,2017-04-09 05:00:00,-0.261999,15
None, None, None, 0.542999, None,65.5,2017-04-09 06:00:00,-0.238998,15
None, None, None, 0.834999, None,68.08,2017-04-09 07:00:00,0.754998,15
None, None, None, 1.806, None,67.99,2017-04-09 08:00:00,1.123,15
None, None, None, 2.717, None,61.79,2017-04-09 09:00:00,2.04,15
None, None, None, 3.594, None,55.71,2017-04-09 10:00:00,2.898,15
None, None, None, 4.406, None,55.4,2017-04-09 11:00:00,4.043,15
None, None, None, 4.255, None,50.59,2017-04-09 12:00:00,4.686,15
None, None, None, 3.855, None,51.19,2017-04-09 13:00:00,5.482,15
None, None, None, 3.285, None,46.47,2017-04-09 14:00:00,6.259,15
None, None, None, 3.234, None,45.75,2017-04-09 15:00:00,6.577,15
None, None, None, 3.432, None,42.31,2017-04-09 16:00:00,6.934,15
None, None, None, 4.118, None,36.54,2017-04-09 17:00:00,7.119,15
None, None, None, 3.694, None,38.9,2017-04-09 18:00:00,7.372,15
None, None, None, 3.764, None,45.8,2017-04-09 19:00:00,6.348,15
None, None, None, 5.11, None,65.82,2017-04-09 20:00:00,3.835,15
None, None, None, 4.32, None,70.99,2017-04-09 21:00:00,2.277,15
None, None, None, 4.783, None,71.82,2017-04-09 22:00:00,1.514,15
None, None, None, 4.979, None,76.61,2017-04-09 23:00:00,1.101,15
None, None, None, 4.237, None,77.34,2017-04-10 00:00:00,0.762,15
None, None, None, 3.617, None,74.09,2017-04-10 01:00:00,0.75,15
None, None, None, 3.508, None,74.91,2017-04-10 02:00:00,0.591,15
None, None, None, 2.79, None,78.77,2017-04-10 03:00:00,0.152998,15
None, None, None, 2.652, None,80.1,2017-04-10 04:00:00,0.028999,15
None, None, None, 2.678, None,81.3,2017-04-10 05:00:00,-0.476,15
None, None, None, 4.044, None,79.98,2017-04-10 06:00:00,-0.504998,15
None, None, None, 4.194, None,78.74,2017-04-10 07:00:00,0.111,15
None, None, None, 4.35, None,73.76,2017-04-10 08:00:00,0.870998,15
None, None, None, 3.92, None,65.72,2017-04-10 09:00:00,1.602,15
None, None, None, 3.466, None,57.11,2017-04-10 10:00:00,2.865,15
None, None, None, 3.794, None,49.29,2017-04-10 11:00:00,3.838,15
None, None, None, 3.567, None,37.06,2017-04-10 12:00:00,5.626,15
None, None, None, 3.011, None,32.96,2017-04-10 13:00:00,6.409,15
None, None, None, 2.798, None,29.47,2017-04-10 14:00:00,7.5,15
None, None, None, 2.681, None,29.23,2017-04-10 15:00:00,8.32,15
None, None, None, 1.803, None,31.25,2017-04-10 16:00:00,8.07,15
None, None, None, 1.159, None,27.6,2017-04-10 17:00:00,8.06,15
None, None, None, 2.352, None,31.87,2017-04-10 18:00:00,7.38,15
None, None, None, 2.602, None,32.42,2017-04-10 19:00:00,6.492,15
None, None, None, 2.35, None,33.66,2017-04-10 20:00:00,5.936,15
None, None, None, 1.936, None,34.72,2017-04-10 21:00:00,5.189,15
