TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 0.665, None, 81.5,2017-04-09 00:00:00, 1.27,15
None, 1.239, None, 85.3,2017-04-09 01:00:00, 0.368999,15
None, 0.709999, None, 85.7,2017-04-09 02:00:00, 0.777,15
None, 0.785, None, 86.0,2017-04-09 03:00:00, 0.935,15
None, 1.216, None, 85.1,2017-04-09 04:00:00, 1.095,15
None, 1.392, None, 88.3,2017-04-09 05:00:00, 0.204998,15
None, 1.018, None, 80.5,2017-04-09 06:00:00, 0.186,15
None, 1.147, None, 75.12,2017-04-09 07:00:00, 1.119,15
None, 2.404, None, 74.1,2017-04-09 08:00:00, 3.093,15
None, 3.806, None, 71.03,2017-04-09 09:00:00, 4.404,15
None, 4.032, None, 61.18,2017-04-09 10:00:00, 6.526,15
None, 4.352, None, 51.6,2017-04-09 11:00:00, 7.918,15
None, 4.421, None, 47.05,2017-04-09 12:00:00, 8.5,15
None, 3.984, None, 42.97,2017-04-09 13:00:00, 9.27,15
None, 4.994, None, 40.24,2017-04-09 14:00:00, 9.82,15
None, 5.134, None, 38.84,2017-04-09 15:00:00, 10.11,15
None, 4.722, None, 34.62,2017-04-09 16:00:00, 10.83,15
None, 4.485, None, 31.44,2017-04-09 17:00:00, 10.83,15
None, 4.445, None, 29.32,2017-04-09 18:00:00, 10.43,15
None, 3.938, None, 31.03,2017-04-09 19:00:00, 9.37,15
None, 2.3, None, 37.81,2017-04-09 20:00:00, 7.311,15
None, 0.708, None, 44.89,2017-04-09 21:00:00, 4.887,15
None, 0.291, None, 51.62,2017-04-09 22:00:00, 2.849,15
None, 0.945999, None, 63.48,2017-04-09 23:00:00, 0.282999,15
None, 1.349, None, 70.95,2017-04-10 00:00:00, -1.035,15
None, 1.446, None, 74.02,2017-04-10 01:00:00, -1.532,15
None, 1.298, None, 76.81,2017-04-10 02:00:00, -1.947,15
None, 1.256, None, 80.2,2017-04-10 03:00:00, -2.445,15
None, 1.531, None, 81.6,2017-04-10 04:00:00, -2.836,15
None, 1.779, None, 83.1,2017-04-10 05:00:00, -3.14,15
None, 1.466, None, 84.5,2017-04-10 06:00:00, -3.415,15
None, 1.542, None, 81.2,2017-04-10 07:00:00, -2.524,15
None, 1.476, None, 80.7,2017-04-10 08:00:00, -1.097,15
None, 1.148, None, 84.4,2017-04-10 09:00:00, 1.89,15
None, 1.545, None, 80.4,2017-04-10 10:00:00, 3.218,15
None, 1.372, None, 71.31,2017-04-10 11:00:00, 4.694,15
None, 1.299, None, 63.79,2017-04-10 12:00:00, 6.529,15
None, 1.814, None, 56.15,2017-04-10 13:00:00, 7.785,15
None, 1.907, None, 49.19,2017-04-10 14:00:00, 8.33,15
None, 1.218, None, 42.89,2017-04-10 15:00:00, 8.83,15
None, 1.611, None, 36.16,2017-04-10 16:00:00, 9.46,15
None, 1.909, None, 32.93,2017-04-10 17:00:00, 10.0,15
None, 3.25, None, 47.4,2017-04-10 18:00:00, 8.99,15
None, 3.284, None, 54.4,2017-04-10 19:00:00, 6.839,15
None, 2.722, None, 62.37,2017-04-10 20:00:00, 4.851,15
None, 2.566, None, 70.32,2017-04-10 21:00:00, 2.85,15
None, 1.574, None, 77.33,2017-04-10 22:00:00, 1.009,15
None, 1.296, None, 81.5,2017-04-10 23:00:00, 0.065999,15
None, 1.999, None, 82.4,2017-04-11 00:00:00, -0.048999,15
None, 1.789, None, 83.5,2017-04-11 01:00:00, -0.328999,15
None, 2.134, None, 83.9,2017-04-11 02:00:00, -0.575999,15
None, 1.752, None, 84.7,2017-04-11 03:00:00, -0.777,15
None, 1.6, None, 84.1,2017-04-11 04:00:00, -0.792999,15
None, 1.406, None, 82.9,2017-04-11 05:00:00, -0.707,15
None, 1.924, None, 83.3,2017-04-11 06:00:00, -0.782998,15
None, 2.122, None, 81.8,2017-04-11 07:00:00, -0.625,15
None, 2.044, None, 78.79,2017-04-11 08:00:00, -0.344998,15
