station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
57.0, None, None, 0.0, None, 6.5, None, 1.3, None, None, None, 95.0, 2020-01-01 00:00:00
57.0, None, None, 0.0, None, 7.9, None, 1.5, None, None, None, 94.0, 2020-01-01 01:00:00
84.0, None, None, 0.0, None, 8.8, None, 2.5, None, None, None, 88.0, 2020-01-01 02:00:00
87.0, None, None, 0.6, None, 5.9, None, 1.7, None, None, None, 93.0, 2020-01-01 03:00:00
59.0, None, None, 0.6, None, 8.2, None, 1.9, None, None, None, 93.0, 2020-01-01 04:00:00
64.0, None, None, 0.0, None, 7.9, None, 2.1, None, None, None, 90.0, 2020-01-01 05:00:00
78.0, None, None, 0.4, None, 7.5, None, 2.5, None, None, None, 85.0, 2020-01-01 06:00:00
14.0, None, None, 0.2, None, 6.8, None, 2.3, None, None, None, 85.0, 2020-01-01 07:00:00
45.0, None, None, 0.2, None, 3.8, None, 1.5, None, None, None, 94.0, 2020-01-01 08:00:00
0.0, None, None, 0.2, None, 3.6, None, 3.4, None, None, None, 81.0, 2020-01-01 09:00:00
297.0, None, None, 0.4, None, 4.9, None, 6.5, None, None, None, 61.0, 2020-01-01 10:00:00
287.0, None, None, 2.0, None, 6.7, None, 7.2, None, None, None, 55.0, 2020-01-01 11:00:00
290.0, None, None, 2.0, None, 4.2, None, 9.5, None, None, None, 49.0, 2020-01-01 12:00:00
292.0, None, None, 0.2, None, 8.8, None, 8.9, None, None, None, 46.0, 2020-01-01 13:00:00
308.0, None, None, 0.0, None, 5.4, None, 5.7, None, None, None, 57.0, 2020-01-01 14:00:00
270.0, None, None, 0.0, None, 3.6, None, 4.7, None, None, None, 59.0, 2020-01-01 15:00:00
289.0, None, None, 0.0, None, 6.0, None, 3.2, None, None, None, 60.0, 2020-01-01 16:00:00
33.0, None, None, 0.0, None, 5.0, None, 2.4, None, None, None, 63.0, 2020-01-01 17:00:00
77.0, None, None, 0.0, None, 6.3, None, 0.5, None, None, None, 74.0, 2020-01-01 18:00:00
78.0, None, None, 0.0, None, 6.8, None, 0.3, None, None, None, 75.0, 2020-01-01 19:00:00
68.0, None, None, 0.0, None, 7.7, None, 0.1, None, None, None, 84.0, 2020-01-01 20:00:00
70.0, None, None, 0.0, None, 7.1, None, 1.0, None, None, None, 74.0, 2020-01-01 21:00:00
56.0, None, None, 0.0, None, 6.8, None, 0.0, None, None, None, 81.0, 2020-01-01 22:00:00
358.0, None, None, 0.0, None, 3.8, None, 0.3, None, None, None, 78.0, 2020-01-01 23:00:00
314.0, None, None, 0.0, None, 10.6, None, 2.4, None, None, None, 48.0, 2020-01-02 00:00:00
291.0, None, None, 0.0, None, 9.7, None, 1.9, None, None, None, 48.0, 2020-01-02 01:00:00
289.0, None, None, 0.0, None, 7.5, None, 0.9, None, None, None, 45.0, 2020-01-02 02:00:00
279.0, None, None, 0.0, None, 7.0, None, 0.3, None, None, None, 44.0, 2020-01-02 03:00:00
248.0, None, None, 0.0, None, 3.3, None, -0.5, None, None, None, 51.0, 2020-01-02 04:00:00
285.0, None, None, 0.0, None, 3.4, None, -1.1, None, None, None, 56.0, 2020-01-02 05:00:00
301.0, None, None, 0.0, None, 4.7, None, -1.0, None, None, None, 53.0, 2020-01-02 06:00:00
314.0, None, None, 0.0, None, 7.9, None, -0.7, None, None, None, 47.0, 2020-01-02 07:00:00
298.0, None, None, 0.0, None, 5.4, None, -0.2, None, None, None, 45.0, 2020-01-02 08:00:00
315.0, None, None, 0.0, None, 7.1, None, 0.6, None, None, None, 42.0, 2020-01-02 09:00:00
304.0, None, None, 0.0, None, 6.7, None, 1.6, None, None, None, 40.0, 2020-01-02 10:00:00
275.0, None, None, 0.0, None, 7.4, None, 3.2, None, None, None, 40.0, 2020-01-02 11:00:00
241.0, None, None, 0.0, None, 6.1, None, 1.9, None, None, None, 48.0, 2020-01-02 12:00:00
219.0, None, None, 0.0, None, 4.6, None, 2.5, None, None, None, 45.0, 2020-01-02 13:00:00
93.0, None, None, 0.0, None, 1.4, None, 0.8, None, None, None, 52.0, 2020-01-02 14:00:00
46.0, None, None, 0.0, None, 2.8, None, -0.3, None, None, None, 54.0, 2020-01-02 15:00:00
187.0, None, None, 0.0, None, 9.8, None, -0.2, None, None, None, 53.0, 2020-01-02 16:00:00
180.0, None, None, 0.0, None, 13.2, None, -1.1, None, None, None, 69.0, 2020-01-02 17:00:00
120.0, None, None, 0.0, None, 6.5, None, -2.4, None, None, None, 91.0, 2020-01-02 18:00:00
104.0, None, None, 0.0, None, 6.4, None, -2.4, None, None, None, 93.0, 2020-01-02 19:00:00
128.0, None, None, 0.0, None, 13.1, None, -1.8, None, None, None, 85.0, 2020-01-02 20:00:00
138.0, None, None, 0.0, None, 12.8, None, -1.4, None, None, None, 82.0, 2020-01-02 21:00:00
98.0, None, None, 0.0, None, 10.7, None, -1.3, None, None, None, 82.0, 2020-01-02 22:00:00
132.0, None, None, 0.0, None, 9.9, None, -1.0, None, None, None, 80.0, 2020-01-02 23:00:00
126.0, None, None, 0.0, None, 9.7, None, -0.7, None, None, None, 80.0, 2020-01-03 00:00:00
100.0, None, None, 0.0, None, 8.9, None, -0.3, None, None, None, 81.0, 2020-01-03 01:00:00
105.0, None, None, 0.0, None, 9.9, None, -0.2, None, None, None, 80.0, 2020-01-03 02:00:00
109.0, None, None, 0.0, None, 8.1, None, -0.1, None, None, None, 80.0, 2020-01-03 03:00:00
114.0, None, None, 0.0, None, 7.5, None, 0.0, None, None, None, 81.0, 2020-01-03 04:00:00
151.0, None, None, 0.0, None, 7.0, None, -0.3, None, None, None, 84.0, 2020-01-03 05:00:00
124.0, None, None, 0.0, None, 11.6, None, 0.6, None, None, None, 83.0, 2020-01-03 06:00:00
282.0, None, None, 0.0, None, 4.3, None, -0.2, None, None, None, 90.0, 2020-01-03 07:00:00
20.0, None, None, 0.0, None, 3.8, None, 0.0, None, None, None, 93.0, 2020-01-03 08:00:00
88.0, None, None, 0.0, None, 3.6, None, 1.4, None, None, None, 88.0, 2020-01-03 09:00:00
292.0, None, None, 0.8, None, 4.9, None, 1.6, None, None, None, 90.0, 2020-01-03 10:00:00
231.0, None, None, 0.2, None, 3.1, None, 2.4, None, None, None, 87.0, 2020-01-03 11:00:00
330.0, None, None, 0.0, None, 4.7, None, 4.2, None, None, None, 83.0, 2020-01-03 12:00:00
281.0, None, None, 0.0, None, 3.9, None, 5.3, None, None, None, 79.0, 2020-01-03 13:00:00
105.0, None, None, 0.0, None, 9.6, None, 6.2, None, None, None, 63.0, 2020-01-03 14:00:00
135.0, None, None, 0.0, None, 13.7, None, 5.4, None, None, None, 60.0, 2020-01-03 15:00:00
118.0, None, None, 0.0, None, 17.7, None, 5.5, None, None, None, 59.0, 2020-01-03 16:00:00
124.0, None, None, 0.0, None, 20.1, None, 5.2, None, None, None, 60.0, 2020-01-03 17:00:00
107.0, None, None, 0.0, None, 14.7, None, 4.3, None, None, None, 64.0, 2020-01-03 18:00:00
118.0, None, None, 0.0, None, 16.5, None, 4.9, None, None, None, 55.0, 2020-01-03 19:00:00
123.0, None, None, 0.0, None, 16.2, None, 5.0, None, None, None, 50.0, 2020-01-03 20:00:00
118.0, None, None, 0.0, None, 13.0, None, 4.8, None, None, None, 47.0, 2020-01-03 21:00:00
145.0, None, None, 0.0, None, 21.6, None, 6.3, None, None, None, 36.0, 2020-01-03 22:00:00
151.0, None, None, 0.0, None, 25.1, None, 6.2, None, None, None, 38.0, 2020-01-03 23:00:00
136.0, None, None, 0.0, None, 16.4, None, 4.2, None, None, None, 53.0, 2020-01-04 00:00:00
131.0, None, None, 0.0, None, 16.7, None, 4.1, None, None, None, 55.0, 2020-01-04 01:00:00
165.0, None, None, 0.0, None, 17.7, None, 4.2, None, None, None, 54.0, 2020-01-04 02:00:00
121.0, None, None, 0.0, None, 6.4, None, 3.5, None, None, None, 58.0, 2020-01-04 03:00:00
252.0, None, None, 0.0, None, 4.9, None, 2.8, None, None, None, 61.0, 2020-01-04 04:00:00
13.0, None, None, 0.0, None, 4.6, None, 0.1, None, None, None, 80.0, 2020-01-04 05:00:00
277.0, None, None, 0.0, None, 8.1, None, 1.0, None, None, None, 62.0, 2020-01-04 06:00:00
294.0, None, None, 0.0, None, 8.0, None, 0.0, None, None, None, 46.0, 2020-01-04 07:00:00
309.0, None, None, 0.0, None, 10.0, None, 1.5, None, None, None, 37.0, 2020-01-04 08:00:00
295.0, None, None, 0.0, None, 7.0, None, 3.2, None, None, None, 33.0, 2020-01-04 09:00:00
299.0, None, None, 0.2, None, 6.6, None, 3.1, None, None, None, 37.0, 2020-01-04 10:00:00
333.0, None, None, 0.0, None, 5.8, None, 2.8, None, None, None, 36.0, 2020-01-04 11:00:00
258.0, None, None, 0.0, None, 8.6, None, 4.7, None, None, None, 32.0, 2020-01-04 12:00:00
241.0, None, None, 0.0, None, 18.5, None, 4.6, None, None, None, 32.0, 2020-01-04 13:00:00
246.0, None, None, 0.0, None, 8.4, None, 5.0, None, None, None, 32.0, 2020-01-04 14:00:00
219.0, None, None, 0.0, None, 10.4, None, 1.6, None, None, None, 44.0, 2020-01-04 15:00:00
93.0, None, None, 0.0, None, 7.1, None, 0.1, None, None, None, 51.0, 2020-01-04 16:00:00
132.0, None, None, 0.0, None, 10.2, None, 0.5, None, None, None, 49.0, 2020-01-04 17:00:00
122.0, None, None, 0.0, None, 9.9, None, 0.4, None, None, None, 50.0, 2020-01-04 18:00:00
162.0, None, None, 0.0, None, 11.5, None, 0.4, None, None, None, 51.0, 2020-01-04 19:00:00
75.0, None, None, 0.0, None, 7.1, None, -0.9, None, None, None, 58.0, 2020-01-04 20:00:00
67.0, None, None, 0.0, None, 8.9, None, -0.6, None, None, None, 59.0, 2020-01-04 21:00:00
78.0, None, None, 0.0, None, 5.4, None, -0.7, None, None, None, 61.0, 2020-01-04 22:00:00
78.0, None, None, 0.0, None, 9.8, None, -0.4, None, None, None, 61.0, 2020-01-04 23:00:00
69.0, None, None, 0.0, None, 6.8, None, -0.4, None, None, None, 63.0, 2020-01-05 00:00:00
