station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
220.0, None, None, 0.0, None, 3.5, None, 9.1, None, None, None, 46.0, 2020-04-20 17:00:00
233.0, None, None, 0.0, None, 4.8, None, 5.4, None, None, None, 59.0, 2020-04-20 18:00:00
212.0, None, None, 0.0, None, 4.1, None, 3.1, None, None, None, 70.0, 2020-04-20 19:00:00
189.0, None, None, 0.0, None, 6.4, None, 2.5, None, None, None, 73.0, 2020-04-20 20:00:00
169.0, None, None, 0.0, None, 5.0, None, 2.2, None, None, None, 74.0, 2020-04-20 21:00:00
222.0, None, None, 0.0, None, 5.0, None, 1.3, None, None, None, 78.0, 2020-04-20 22:00:00
237.0, None, None, 0.0, None, 4.9, None, 0.4, None, None, None, 83.0, 2020-04-20 23:00:00
193.0, None, None, 0.0, None, 5.7, None, 0.6, None, None, None, 83.0, 2020-04-21 00:00:00
155.0, None, None, 0.0, None, 7.0, None, 3.6, None, None, None, 65.0, 2020-04-21 01:00:00
16.0, None, None, 0.0, None, 3.3, None, 2.5, None, None, None, 77.0, 2020-04-21 02:00:00
299.0, None, None, 0.0, None, 8.5, None, 2.0, None, None, None, 75.0, 2020-04-21 03:00:00
220.0, None, None, 0.0, None, 3.5, None, 1.9, None, None, None, 79.0, 2020-04-21 04:00:00
224.0, None, None, 0.0, None, 1.9, None, 2.1, None, None, None, 80.0, 2020-04-21 05:00:00
321.0, None, None, 0.0, None, 3.4, None, 4.6, None, None, None, 66.0, 2020-04-21 06:00:00
3.0, None, None, 0.0, None, 3.8, None, 9.6, None, None, None, 48.0, 2020-04-21 07:00:00
84.0, None, None, 0.0, None, 6.4, None, 7.3, None, None, None, 56.0, 2020-04-21 08:00:00
133.0, None, None, 0.0, None, 8.0, None, 10.7, None, None, None, 47.0, 2020-04-21 09:00:00
98.0, None, None, 0.0, None, 8.6, None, 10.9, None, None, None, 43.0, 2020-04-21 10:00:00
133.0, None, None, 0.0, None, 6.9, None, 14.2, None, None, None, 36.0, 2020-04-21 11:00:00
21.0, 43.0, 8.6, 0.0, -1.2, 5.5, 10.9, 14.7, 98.0, 0.0, 0.0, 31.0, 2020-04-21 12:00:00
183.0, 36.0, 6.9, 0.0, -0.7, 14.0, 14.2, 13.1, 133.0, 0.0, 0.0, 29.0, 2020-04-21 13:00:00
166.0, 31.0, 5.5, 0.0, -2.2, 13.0, 14.7, 12.3, 21.0, 0.0, 0.0, 31.0, 2020-04-21 14:00:00
182.0, 29.0, 14.0, 0.0, -4.5, 9.7, 13.1, 11.0, 183.0, 0.0, 0.0, 35.0, 2020-04-21 15:00:00
185.0, 31.0, 13.0, 0.0, -4.3, 7.1, 12.3, 10.3, 166.0, 0.0, 0.0, 35.0, 2020-04-21 16:00:00
214.0, 35.0, 9.7, 0.0, -3.9, 4.5, 11.0, 8.5, 182.0, 0.0, 0.0, 45.0, 2020-04-21 17:00:00
215.0, 35.0, 7.1, 0.0, -4.5, 2.8, 10.3, 4.9, 185.0, 0.0, 0.0, 61.0, 2020-04-21 18:00:00
192.0, 45.0, 4.5, 0.0, -2.7, 5.2, 8.5, 2.9, 214.0, 0.0, 0.0, 68.0, 2020-04-21 19:00:00
203.0, 61.0, 2.8, 0.0, -2.0, 5.0, 4.9, 6.2, 215.0, 0.0, 0.0, 53.0, 2020-04-21 20:00:00
