station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
75.0, None, None, 0.0, None, 0.0, None, -4.9, None, None, None, 96.0, 2020-01-02 03:00:00
58.0, None, None, 0.0, None, 0.0, None, -5.9, None, None, None, 94.0, 2020-01-02 04:00:00
190.0, None, None, 0.0, None, 1.9, None, -6.5, None, None, None, 94.0, 2020-01-02 05:00:00
53.0, None, None, 0.0, None, 1.9, None, -7.9, None, None, None, 92.0, 2020-01-02 06:00:00
36.0, None, None, 0.0, None, 1.8, None, -7.6, None, None, None, 93.0, 2020-01-02 07:00:00
99.0, None, None, 0.0, None, 0.0, None, -7.8, None, None, None, 92.0, 2020-01-02 08:00:00
285.0, None, None, 0.0, None, 0.0, None, -5.4, None, None, None, 94.0, 2020-01-02 09:00:00
69.0, None, None, 0.0, None, 0.0, None, -6.6, None, None, None, 91.0, 2020-01-02 10:00:00
76.0, None, None, 0.0, None, 0.0, None, -4.1, None, None, None, 93.0, 2020-01-02 11:00:00
79.0, None, None, 0.0, None, 0.0, None, -2.8, None, None, None, 93.0, 2020-01-02 12:00:00
70.0, None, None, 0.0, None, 0.0, None, -2.8, None, None, None, 94.0, 2020-01-02 13:00:00
49.0, None, None, 0.0, None, 0.0, None, -3.8, None, None, None, 94.0, 2020-01-02 14:00:00
60.0, None, None, 0.0, None, 0.0, None, -4.7, None, None, None, 94.0, 2020-01-02 15:00:00
56.0, None, None, 0.0, None, 0.0, None, -5.2, None, None, None, 95.0, 2020-01-02 16:00:00
46.0, None, None, 0.0, None, 0.0, None, -5.2, None, None, None, 95.0, 2020-01-02 17:00:00
39.0, None, None, 0.0, None, 0.0, None, -4.9, None, None, None, 95.0, 2020-01-02 18:00:00
62.0, None, None, 0.0, None, 0.0, None, -4.8, None, None, None, 95.0, 2020-01-02 19:00:00
57.0, None, None, 0.0, None, 0.0, None, -4.5, None, None, None, 96.0, 2020-01-02 20:00:00
71.0, None, None, 0.0, None, 0.0, None, -4.3, None, None, None, 96.0, 2020-01-02 21:00:00
354.0, None, None, 0.0, None, 0.0, None, -4.1, None, None, None, 96.0, 2020-01-02 22:00:00
319.0, None, None, 0.0, None, 0.0, None, -4.1, None, None, None, 96.0, 2020-01-02 23:00:00
77.0, None, None, 0.0, None, 0.0, None, -4.2, None, None, None, 96.0, 2020-01-03 00:00:00
40.0, None, None, 0.0, None, 0.0, None, -4.1, None, None, None, 96.0, 2020-01-03 01:00:00
75.0, None, None, 0.0, None, 0.0, None, -3.9, None, None, None, 96.0, 2020-01-03 02:00:00
345.0, None, None, 0.0, None, 0.0, None, -3.9, None, None, None, 96.0, 2020-01-03 03:00:00
37.0, None, None, 0.0, None, 0.0, None, -3.7, None, None, None, 96.0, 2020-01-03 04:00:00
60.0, None, None, 0.0, None, 0.0, None, -3.5, None, None, None, 96.0, 2020-01-03 05:00:00
26.0, None, None, 0.0, None, 0.0, None, -3.5, None, None, None, 96.0, 2020-01-03 06:00:00
59.0, None, None, 0.0, None, 0.0, None, -3.4, None, None, None, 97.0, 2020-01-03 07:00:00
66.0, None, None, 0.0, None, 0.0, None, -3.0, None, None, None, 97.0, 2020-01-03 08:00:00
42.0, None, None, 0.0, None, 0.0, None, -2.5, None, None, None, 97.0, 2020-01-03 09:00:00
41.0, None, None, 0.0, None, 0.0, None, -0.6, None, None, None, 96.0, 2020-01-03 10:00:00
49.0, None, None, 0.0, None, 1.6, None, 0.2, None, None, None, 94.0, 2020-01-03 11:00:00
91.0, None, None, 0.0, None, 0.0, None, 0.5, None, None, None, 93.0, 2020-01-03 12:00:00
79.0, None, None, 0.0, None, 1.6, None, 0.9, None, None, None, 94.0, 2020-01-03 13:00:00
78.0, None, None, 0.0, None, 3.0, None, 0.1, None, None, None, 97.0, 2020-01-03 14:00:00
64.0, None, None, 0.0, None, 2.8, None, -0.3, None, None, None, 99.0, 2020-01-03 15:00:00
