station_observations
time, tasmin, tasmax, pcp
2013-01-01 00:00:00, -10.7, -4.6, 0.6
2013-01-02 00:00:00, -7.6, 2.6, 0.0
2013-01-03 00:00:00, -4.6, 0.9, 2.4
2013-01-04 00:00:00, -4.8, 3.0, 0.7
2013-01-05 00:00:00, -3.9, -2.4, 11.7
2013-01-06 00:00:00, -4.7, -0.2, 7.4
2013-01-07 00:00:00, -2.4, 0.9, 14.2
2013-01-08 00:00:00, -4.4, -1.6, 4.4
2013-01-09 00:00:00, -10.9, -2.9, 3.2
2013-01-10 00:00:00, -14.9, -9.3, 0.3
2013-01-11 00:00:00, -18.6, -11.4, 0.0
2013-01-12 00:00:00, -13.2, -5.0, 0.0
2013-01-13 00:00:00, -5.8, 1.4, 0.0
2013-01-14 00:00:00, 0.1, 3.4, 0.0
2013-01-15 00:00:00, -0.7, 3.4, 0.0
2013-01-16 00:00:00, 1.1, 3.1, 5.3
2013-01-17 00:00:00, 1.1, 3.5, 2.1
2013-01-18 00:00:00, 0.8, 3.6, 1.3
2013-01-19 00:00:00, -1.7, 4.6, 0.0
2013-01-20 00:00:00, -6.2, -1.1, 0.6
2013-01-21 00:00:00, -5.1, 0.3, 0.0
2013-01-22 00:00:00, -4.6, 0.0, 0.0
2013-01-23 00:00:00, -3.2, 0.1, 1.4
2013-01-24 00:00:00, -2.0, -0.6, 9.0
2013-01-25 00:00:00, -1.9, 1.1, 3.5
2013-01-26 00:00:00, -2.2, 0.7, 2.6
2013-01-27 00:00:00, -3.3, -0.6, 6.3
2013-01-28 00:00:00, -3.4, -1.0, 8.3
2013-01-29 00:00:00, -2.6, 2.5, 5.7
2013-01-30 00:00:00, 0.9, 2.7, 3.3
2013-01-31 00:00:00, 1.3, 2.9, 8.4
2013-02-01 00:00:00, 1.4, 3.4, 1.2
2013-02-02 00:00:00, 0.0, 5.2, 1.5
2013-02-03 00:00:00, -0.4, 1.9, 12.9
2013-02-04 00:00:00, -9.7, -0.8, 6.1
2013-02-05 00:00:00, -2.1, -0.3, 14.0
2013-02-06 00:00:00, -1.2, 0.8, 9.3
2013-02-07 00:00:00, -3.1, 2.9, 3.0
2013-02-08 00:00:00, -0.8, 1.6, 1.8
2013-02-09 00:00:00, -1.5, 3.1, 1.1
2013-02-10 00:00:00, -1.7, 3.2, 1.3
2013-02-11 00:00:00, 0.1, 1.7, 1.6
2013-02-12 00:00:00, -0.2, 2.0, 13.6
2013-02-13 00:00:00, -4.0, -0.6, 1.5
2013-02-14 00:00:00, -3.3, 2.6, 6.5
2013-02-15 00:00:00, 1.5, 3.6, 3.9
2013-02-16 00:00:00, -2.1, 1.7, 3.7
2013-02-17 00:00:00, -6.0, -1.1, 0.8
2013-02-18 00:00:00, -4.5, -0.2, 3.9
2013-02-19 00:00:00, -11.1, 0.4, 1.0
2013-02-20 00:00:00, -10.1, 0.9, 0.0
2013-02-21 00:00:00, -1.8, 0.1, 7.1
2013-02-22 00:00:00, -1.4, 0.7, 10.0
2013-02-23 00:00:00, -2.0, -0.4, 3.7
2013-02-24 00:00:00, -1.7, 1.4, 10.9
2013-02-25 00:00:00, -5.4, 0.8, 0.8
2013-02-26 00:00:00, -5.2, -0.9, 9.7
2013-02-27 00:00:00, -3.6, -0.3, 7.7
2013-02-28 00:00:00, -3.4, -0.1, 13.9
2013-03-01 00:00:00, -10.2, 2.1, 4.7
2013-03-02 00:00:00, -3.7, 1.8, 2.0
2013-03-03 00:00:00, -10.6, 0.8, 2.5
2013-03-04 00:00:00, -14.9, -0.1, 0.0
2013-03-05 00:00:00, -4.1, -0.1, 0.0
2013-03-06 00:00:00, -8.4, 1.7, 0.0
2013-03-07 00:00:00, -13.1, 1.2, 0.0
2013-03-08 00:00:00, -6.7, 3.0, 0.0
2013-03-09 00:00:00, -4.5, 3.4, 0.0
2013-03-10 00:00:00, -2.9, 0.4, 0.2
2013-03-11 00:00:00, -7.9, 0.4, 0.1
2013-03-12 00:00:00, -7.8, 3.9, 2.6
2013-03-13 00:00:00, -0.2, 1.2, 23.6
2013-03-14 00:00:00, -2.0, 0.5, 24.3
2013-03-15 00:00:00, -3.3, 0.8, 5.2
2013-03-16 00:00:00, -7.5, 0.6, 3.6
2013-03-17 00:00:00, -8.0, -1.5, 1.3
2013-03-18 00:00:00, -7.3, -1.7, 1.0
2013-03-19 00:00:00, -3.9, 0.2, 2.9
2013-03-20 00:00:00, -4.0, 0.4, 4.6
2013-03-21 00:00:00, -6.4, -1.8, 3.3
2013-03-22 00:00:00, -9.7, -1.0, 0.7
