AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,1.4, None,2019-06-25,0.1,14.2,26,,,,,
,0.0, None,2019-06-26,1.7,15.5,26,,,,,
,10.3, None,2019-06-27,1.5,10.0,26,,,,,
,2.5, None,2019-06-28,0.6,12.3,26,,,,,
,0.4, None,2019-06-29,-0.3,12.3,26,,,,,
,0.0, None,2019-06-30,1.0,18.1,26,,,,,
,0.0, None,2019-07-01,2.7,19.5,26,,,,,
,,,2019-06-25 00:00:00, None, None,26,497.0, None, None, None,10.5
,,,2019-06-25 01:00:00, None, None,26,497.0, None, None, None,11.6
,,,2019-06-25 02:00:00, None, None,26,497.0, None, None, None,8.7
,,,2019-06-25 03:00:00, None, None,26,498.0, None, None, None,5.8
,,,2019-06-25 04:00:00, None, None,26,498.0, None, None, None,5.0
,,,2019-06-25 05:00:00, None, None,26,498.0, None, None, None,3.9
,,,2019-06-25 06:00:00, None, None,26,498.0, None, None, None,2.8
,,,2019-06-25 07:00:00, None, None,26,498.0, None, None, None,1.6
,,,2019-06-25 08:00:00, None, None,26,498.0, None, None, None,1.0
,,,2019-06-25 09:00:00, None, None,26,497.0, None, None, None,0.6
,,,2019-06-25 10:00:00, None, None,26,497.0, None, None, None,0.7
,,,2019-06-25 11:00:00, None, None,26,497.0, None, None, None,0.8
,,,2019-06-25 12:00:00, None, None,26,497.0, None, None, None,0.3
,,,2019-06-25 13:00:00, None, None,26,497.0, None, None, None,0.7
,,,2019-06-25 14:00:00, None, None,26,497.0, None, None, None,2.8
,,,2019-06-25 15:00:00, None, None,26,497.0, None, None, None,5.4
,,,2019-06-25 16:00:00, None, None,26,497.0, None, None, None,8.8
,,,2019-06-25 17:00:00, None, None,26,498.0, None, None, None,8.9
,,,2019-06-25 18:00:00, None, None,26,498.0, None, None, None,10.8
,,,2019-06-25 19:00:00, None, None,26,498.0, None, None, None,13.0
,,,2019-06-25 20:00:00, None, None,26,498.0, None, None, None,12.3
,,,2019-06-25 21:00:00, None, None,26,498.0, None, None, None,11.6
,,,2019-06-25 22:00:00, None, None,26,499.0, None, None, None,14.0
,,,2019-06-25 23:00:00, None, None,26,499.0, None, None, None,11.3
,,,2019-06-26 00:00:00, None, None,26,499.0, None, None, None,10.3
,,,2019-06-26 01:00:00, None, None,26,499.0, None, None, None,10.6
,,,2019-06-26 02:00:00, None, None,26,499.0, None, None, None,11.0
,,,2019-06-26 03:00:00, None, None,26,499.0, None, None, None,8.9
,,,2019-06-26 04:00:00, None, None,26,498.0, None, None, None,7.8
,,,2019-06-26 05:00:00, None, None,26,498.0, None, None, None,6.5
,,,2019-06-26 06:00:00, None, None,26,498.0, None, None, None,6.3
,,,2019-06-26 07:00:00, None, None,26,498.0, None, None, None,5.5
,,,2019-06-26 08:00:00, None, None,26,498.0, None, None, None,5.2
,,,2019-06-26 09:00:00, None, None,26,498.0, None, None, None,4.4
,,,2019-06-26 10:00:00, None, None,26,498.0, None, None, None,3.9
,,,2019-06-26 11:00:00, None, None,26,498.0, None, None, None,2.8
,,,2019-06-26 12:00:00, None, None,26,498.0, None, None, None,2.0
,,,2019-06-26 13:00:00, None, None,26,498.0, None, None, None,2.8
,,,2019-06-26 14:00:00, None, None,26,498.0, None, None, None,4.9
,,,2019-06-26 15:00:00, None, None,26,498.0, None, None, None,8.2
,,,2019-06-26 16:00:00, None, None,26,498.0, None, None, None,9.8
,,,2019-06-26 17:00:00, None, None,26,498.0, None, None, None,12.6
,,,2019-06-26 18:00:00, None, None,26,498.0, None, None, None,14.7
,,,2019-06-26 19:00:00, None, None,26,499.0, None, None, None,10.8
,,,2019-06-26 20:00:00, None, None,26,499.0, None, None, None,11.0
,,,2019-06-26 21:00:00, None, None,26,500.0, None, None, None,15.0
,,,2019-06-26 22:00:00, None, None,26,500.0, None, None, None,14.7
,,,2019-06-26 23:00:00, None, None,26,500.0, None, None, None,12.5
,,,2019-06-27 00:00:00, None, None,26,500.0, None, None, None,10.1
,,,2019-06-27 01:00:00, None, None,26,500.0, None, None, None,13.1
,,,2019-06-27 02:00:00, None, None,26,500.0, None, None, None,12.5
,,,2019-06-27 03:00:00, None, None,26,500.0, None, None, None,9.8
,,,2019-06-27 04:00:00, None, None,26,499.0, None, None, None,8.3
,,,2019-06-27 05:00:00, None, None,26,499.0, None, None, None,6.9
,,,2019-06-27 06:00:00, None, None,26,499.0, None, None, None,6.4
,,,2019-06-27 07:00:00, None, None,26,499.0, None, None, None,5.8
,,,2019-06-27 08:00:00, None, None,26,499.0, None, None, None,7.0
,,,2019-06-27 09:00:00, None, None,26,499.0, None, None, None,6.6
,,,2019-06-27 10:00:00, None, None,26,499.0, None, None, None,5.9
,,,2019-06-27 11:00:00, None, None,26,499.0, None, None, None,6.4
,,,2019-06-27 12:00:00, None, None,26,499.0, None, None, None,6.8
,,,2019-06-27 13:00:00, None, None,26,499.0, None, None, None,7.3
,,,2019-06-27 14:00:00, None, None,26,499.0, None, None, None,7.1
,,,2019-06-27 15:00:00, None, None,26,502.0, None, None, None,6.8
,,,2019-06-27 16:00:00, None, None,26,504.0, None, None, None,7.1
,,,2019-06-27 17:00:00, None, None,26,504.0, None, None, None,8.1
,,,2019-06-27 18:00:00, None, None,26,504.0, None, None, None,8.0
,,,2019-06-27 19:00:00, None, None,26,504.0, None, None, None,9.3
,,,2019-06-27 20:00:00, None, None,26,505.0, None, None, None,8.2
,,,2019-06-27 21:00:00, None, None,26,506.0, None, None, None,6.0
,,,2019-06-27 22:00:00, None, None,26,508.0, None, None, None,7.5
,,,2019-06-27 23:00:00, None, None,26,508.0, None, None, None,9.8
,,,2019-06-28 00:00:00, None, None,26,508.0, None, None, None,7.0
,,,2019-06-28 01:00:00, None, None,26,508.0, None, None, None,8.5
,,,2019-06-28 02:00:00, None, None,26,509.0, None, None, None,7.4
,,,2019-06-28 03:00:00, None, None,26,509.0, None, None, None,6.8
,,,2019-06-28 04:00:00, None, None,26,509.0, None, None, None,6.3
,,,2019-06-28 05:00:00, None, None,26,510.0, None, None, None,5.0
,,,2019-06-28 06:00:00, None, None,26,510.0, None, None, None,3.4
,,,2019-06-28 07:00:00, None, None,26,509.0, None, None, None,1.9
,,,2019-06-28 08:00:00, None, None,26,509.0, None, None, None,1.5
,,,2019-06-28 09:00:00, None, None,26,509.0, None, None, None,1.2
,,,2019-06-28 10:00:00, None, None,26,509.0, None, None, None,0.8
,,,2019-06-28 11:00:00, None, None,26,509.0, None, None, None,1.3
,,,2019-06-28 12:00:00, None, None,26,509.0, None, None, None,3.1
,,,2019-06-28 13:00:00, None, None,26,509.0, None, None, None,3.9
,,,2019-06-28 14:00:00, None, None,26,509.0, None, None, None,4.8
,,,2019-06-28 15:00:00, None, None,26,509.0, None, None, None,5.3
