ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,482.0, 5.0, None, None,2019-06-25 00:00:00,8.4, None, 0.0, None,26
,482.0, 5.0, None, None,2019-06-25 01:00:00,7.7, None, None, None,26
,482.0, 5.0, None, None,2019-06-25 02:00:00,9.6, None, None, None,26
,482.0, 5.0, None, None,2019-06-25 03:00:00,6.2, None, None, None,26
,482.0, 5.0, None, None,2019-06-25 04:00:00,4.1, None, 0.0, None,26
,481.0, 5.0, None, None,2019-06-25 05:00:00,2.8, None, 1.0, None,26
,481.0, 4.0, None, None,2019-06-25 06:00:00,2.9, None, 2.0, None,26
,481.0, 4.0, None, None,2019-06-25 07:00:00,2.2, None, 5.0, None,26
,481.0, 3.0, None, None,2019-06-25 08:00:00,2.0, None, None, None,26
,481.0, 2.0, None, None,2019-06-25 09:00:00,2.3, None, None, None,26
,482.0, 2.0, None, None,2019-06-25 10:00:00,2.0, None, None, None,26
,482.0, 1.0, None, None,2019-06-25 11:00:00,2.7, None, 5.0, None,26
,482.0, 1.0, None, None,2019-06-25 12:00:00,2.4, None, None, None,26
,482.0, 1.0, None, None,2019-06-25 13:00:00,2.6, None, 6.0, None,26
,482.0, 1.0, None, None,2019-06-25 14:00:00,4.1, None, 0.0, None,26
,482.0, 1.0, None, None,2019-06-25 15:00:00,6.3, None, None, None,26
,482.0, 1.0, None, None,2019-06-25 16:00:00,7.6, None, None, None,26
,483.0, 1.0, None, None,2019-06-25 17:00:00,6.3, None, None, None,26
,483.0, 1.0, None, None,2019-06-25 18:00:00,8.7, None, None, None,26
,483.0, 2.0, None, None,2019-06-25 19:00:00,7.5, None, None, None,26
,483.0, 3.0, None, None,2019-06-25 20:00:00,10.7, None, None, None,26
,483.0, 4.0, None, None,2019-06-25 21:00:00,11.2, None, None, None,26
,483.0, 5.0, None, None,2019-06-25 22:00:00,13.3, None, None, None,26
,482.0, 6.0, None, None,2019-06-25 23:00:00,10.3, None, None, None,26
,482.0, 6.0, None, None,2019-06-26 00:00:00,7.3, None, None, None,26
,485.0, 6.0, None, None,2019-06-26 01:00:00,4.8, None, 0.0, None,26
