SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,0.3, 0.0,0.0,2.6, None,2018-03-19 00:00:00,32.0,100.0,12
None,0.1, None,0.0,1.9, None,2018-03-19 00:15:00,24.0,100.0,12
None,-0.2, None,0.0,2.0, None,2018-03-19 00:30:00,29.0,100.0,12
None,-0.4, None,0.0,2.2, None,2018-03-19 00:45:00,26.0,100.0,12
None,-0.7, 1.0,0.0,3.0, None,2018-03-19 01:00:00,50.0,100.0,12
None,-0.6, None,0.0,2.8, None,2018-03-19 01:15:00,55.0,100.0,12
None,-0.7, None,0.0,2.3, None,2018-03-19 01:30:00,131.0,100.0,12
None,-0.7, None,0.0,2.2, None,2018-03-19 01:45:00,42.0,100.0,12
None,-0.7, 0.0,0.0,2.0, None,2018-03-19 02:00:00,90.0,100.0,12
None,-0.3, None,0.0,1.7, None,2018-03-19 02:15:00,106.0,100.0,12
None,-0.4, None,0.0,1.4, None,2018-03-19 02:30:00,74.0,100.0,12
None,-0.4, None,0.0,2.1, None,2018-03-19 02:45:00,59.0,100.0,12
None,-0.6, 0.0,0.0,1.8, None,2018-03-19 03:00:00,19.0,100.0,12
None,-0.7, None,0.0,2.0, None,2018-03-19 03:15:00,40.0,100.0,12
None,-0.9, None,0.0,1.6, None,2018-03-19 03:30:00,16.0,100.0,12
None,-1.1, None,0.0,1.7, None,2018-03-19 03:45:00,48.0,100.0,12
None,-0.9, 0.0,0.0,1.9, None,2018-03-19 04:00:00,56.0,100.0,12
None,-1.0, None,0.0,2.7, None,2018-03-19 04:15:00,49.0,100.0,12
None,-1.0, None,0.0,2.7, None,2018-03-19 04:30:00,62.0,100.0,12
None,-1.1, None,0.0,2.6, None,2018-03-19 04:45:00,52.0,100.0,12
None,-1.1, 0.0,0.0,2.4, None,2018-03-19 05:00:00,17.0,100.0,12
None,-1.2, None,0.0,2.4, None,2018-03-19 05:15:00,23.0,100.0,12
None,-1.1, None,0.0,2.4, None,2018-03-19 05:30:00,49.0,100.0,12
None,-1.0, None,0.0,2.5, None,2018-03-19 05:45:00,33.0,100.0,12
None,-1.0, 0.0,0.0,2.9, None,2018-03-19 06:00:00,51.0,100.0,12
None,-1.0, None,0.0,2.6, None,2018-03-19 06:15:00,48.0,100.0,12
None,-1.0, None,0.0,2.8, None,2018-03-19 06:30:00,51.0,100.0,12
None,-0.9, None,0.0,2.9, None,2018-03-19 06:45:00,51.0,100.0,12
None,-0.8, 0.0,0.0,3.0, None,2018-03-19 07:00:00,53.0,100.0,12
None,-0.7, None,0.0,2.0, None,2018-03-19 07:15:00,47.0,100.0,12
None,-0.6, None,0.0,2.1, None,2018-03-19 07:30:00,46.0,100.0,12
None,-0.3, None,0.0,0.7, None,2018-03-19 07:45:00,100.0,100.0,12
None,0.2, 0.0,0.0,1.7, None,2018-03-19 08:00:00,345.0,100.0,12
None,1.9, None,0.0,1.1, None,2018-03-19 08:15:00,308.0,100.0,12
None,4.1, None,0.0,1.5, None,2018-03-19 08:30:00,265.0,100.0,12
None,4.6, None,0.0,3.3, None,2018-03-19 08:45:00,324.0,99.0,12
None,5.6, -1.0,0.0,5.5, None,2018-03-19 09:00:00,334.0,96.0,12
None,6.0, None,0.0,6.6, None,2018-03-19 09:15:00,351.0,79.0,12
None,7.2, None,0.0,5.8, None,2018-03-19 09:30:00,343.0,72.0,12
None,6.9, None,0.0,6.1, None,2018-03-19 09:45:00,335.0,74.0,12
None,6.6, 2.0,0.0,2.9, None,2018-03-19 10:00:00,349.0,73.0,12
None,6.5, None,0.0,2.7, None,2018-03-19 10:15:00,121.0,76.0,12
None,6.3, None,0.0,4.3, None,2018-03-19 10:30:00,146.0,79.0,12
None,6.3, None,0.0,3.8, None,2018-03-19 10:45:00,158.0,80.0,12
None,6.3, 0.0,0.0,4.6, None,2018-03-19 11:00:00,155.0,81.0,12
None,6.6, None,0.0,6.5, None,2018-03-19 11:15:00,132.0,79.0,12
None,6.8, None,0.0,7.2, None,2018-03-19 11:30:00,169.0,80.0,12
None,7.0, None,0.0,6.4, None,2018-03-19 11:45:00,126.0,78.0,12
None,7.2, 0.0,0.0,6.5, None,2018-03-19 12:00:00,131.0,77.0,12
None,7.8, None,0.0,6.9, None,2018-03-19 12:15:00,155.0,76.0,12
None,7.9, None,0.0,7.7, None,2018-03-19 12:30:00,153.0,73.0,12
None,7.6, None,0.0,7.0, None,2018-03-19 12:45:00,151.0,72.0,12
None,8.3, 1.0,0.0,6.4, None,2018-03-19 13:00:00,136.0,71.0,12
None,7.9, None,0.0,8.3, None,2018-03-19 13:15:00,143.0,74.0,12
None,7.1, None,0.0,6.8, None,2018-03-19 13:30:00,165.0,78.0,12
None,7.6, None,0.0,5.8, None,2018-03-19 13:45:00,142.0,77.0,12
None,8.1, -1.0,0.0,6.1, None,2018-03-19 14:00:00,160.0,75.0,12
None,7.3, None,0.0,6.7, None,2018-03-19 14:15:00,178.0,80.0,12
None,6.6, None,0.762,6.6, None,2018-03-19 14:30:00,163.0,86.0,12
None,5.7, None,0.763,4.1, None,2018-03-19 14:45:00,146.0,95.0,12
None,5.8, 2.0,0.0,3.2, None,2018-03-19 15:00:00,111.0,97.0,12
None,7.0, None,0.0,4.2, None,2018-03-19 15:15:00,142.0,80.0,12
None,8.3, None,0.0,1.7, None,2018-03-19 15:30:00,139.0,80.0,12
None,8.5, None,0.0,1.9, None,2018-03-19 15:45:00,171.0,81.0,12
None,8.1, 0.0,0.0,2.1, None,2018-03-19 16:00:00,215.0,76.0,12
None,7.2, None,0.0,2.6, None,2018-03-19 16:15:00,193.0,90.0,12
None,6.7, None,0.0,3.8, None,2018-03-19 16:30:00,193.0,91.0,12
None,6.3, None,0.0,2.9, None,2018-03-19 16:45:00,205.0,89.0,12
None,6.2, 0.0,0.0,2.4, None,2018-03-19 17:00:00,197.0,87.0,12
None,6.0, None,0.0,1.7, None,2018-03-19 17:15:00,141.0,93.0,12
None,5.7, None,0.0,2.2, None,2018-03-19 17:30:00,197.0,93.0,12
None,5.4, None,0.0,1.4, None,2018-03-19 17:45:00,42.0,95.0,12
None,5.0, 0.0,0.0,1.8, None,2018-03-19 18:00:00,7.0,96.0,12
None,4.4, None,0.0,2.6, None,2018-03-19 18:15:00,355.0,96.0,12
None,3.7, None,0.0,2.4, None,2018-03-19 18:30:00,14.0,97.0,12
None,3.3, None,0.0,3.2, None,2018-03-19 18:45:00,340.0,98.0,12
None,3.0, -1.0,0.0,2.5, None,2018-03-19 19:00:00,350.0,99.0,12
None,3.1, None,0.0,2.7, None,2018-03-19 19:15:00,358.0,100.0,12
None,3.2, None,0.0,2.3, None,2018-03-19 19:30:00,355.0,100.0,12
None,3.4, None,0.0,4.4, None,2018-03-19 19:45:00,359.0,100.0,12
None,3.5, 0.0,0.0,4.7, None,2018-03-19 20:00:00,339.0,100.0,12
None,3.6, None,0.0,4.2, None,2018-03-19 20:15:00,329.0,100.0,12
None,3.4, None,0.0,1.1, None,2018-03-19 20:30:00,300.0,100.0,12
None,3.1, None,0.0,4.9, None,2018-03-19 20:45:00,303.0,100.0,12
None,2.9, 0.0,0.0,4.1, None,2018-03-19 21:00:00,309.0,100.0,12
None,2.6, None,0.0,4.0, None,2018-03-19 21:15:00,317.0,99.0,12
None,2.4, None,0.0,4.9, None,2018-03-19 21:30:00,325.0,99.0,12
None,2.1, None,0.0,5.7, None,2018-03-19 21:45:00,336.0,99.0,12
None,1.9, 0.0,0.0,5.5, None,2018-03-19 22:00:00,339.0,99.0,12
None,1.7, None,0.0,5.6, None,2018-03-19 22:15:00,343.0,100.0,12
None,1.5, None,0.0,6.0, None,2018-03-19 22:30:00,344.0,100.0,12
None,1.3, None,0.0,6.5, None,2018-03-19 22:45:00,340.0,100.0,12
None,1.2, 0.0,0.0,7.1, None,2018-03-19 23:00:00,340.0,100.0,12
None,1.1, None,0.0,6.0, None,2018-03-19 23:15:00,334.0,100.0,12
None,1.0, None,0.0,5.8, None,2018-03-19 23:30:00,332.0,100.0,12
None,0.8, None,0.0,5.8, None,2018-03-19 23:45:00,334.0,100.0,12
None,0.7, 0.0,0.0,5.0, None,2018-03-20 00:00:00,333.0,100.0,12
None,0.5, None,0.0,4.1, None,2018-03-20 00:15:00,347.0,100.0,12
None,0.7, None,0.0,4.8, None,2018-03-20 00:30:00,325.0,100.0,12
None,0.5, None,0.0,5.0, None,2018-03-20 00:45:00,341.0,100.0,12
None,0.3, -1.0,0.0,4.1, None,2018-03-20 01:00:00,352.0,100.0,12
None,0.3, None,0.0,4.2, None,2018-03-20 01:15:00,342.0,100.0,12
None,0.4, None,0.0,6.3, None,2018-03-20 01:30:00,339.0,100.0,12
None,0.4, None,0.0,8.1, None,2018-03-20 01:45:00,331.0,100.0,12
None,0.5, 1.0,0.0,6.1, None,2018-03-20 02:00:00,329.0,100.0,12
None,0.4, None,0.0,4.8, None,2018-03-20 02:15:00,322.0,100.0,12
None,0.4, None,0.0,5.1, None,2018-03-20 02:30:00,322.0,100.0,12
None,0.3, None,0.0,4.7, None,2018-03-20 02:45:00,338.0,100.0,12
None,0.3, 0.0,0.0,5.2, None,2018-03-20 03:00:00,333.0,100.0,12
None,0.4, None,0.0,4.9, None,2018-03-20 03:15:00,1.0,100.0,12
None,0.3, None,0.0,4.0, None,2018-03-20 03:30:00,347.0,100.0,12
None,0.2, None,0.0,4.1, None,2018-03-20 03:45:00,358.0,100.0,12
None,0.1, 0.0,0.0,3.3, None,2018-03-20 04:00:00,358.0,100.0,12
None,-0.2, None,0.0,4.3, None,2018-03-20 04:15:00,352.0,100.0,12
None,0.2, None,0.0,4.5, None,2018-03-20 04:30:00,334.0,100.0,12
None,0.2, None,0.0,4.0, None,2018-03-20 04:45:00,314.0,100.0,12
None,0.1, 0.0,0.0,4.4, None,2018-03-20 05:00:00,328.0,100.0,12
None,0.0, None,0.0,3.3, None,2018-03-20 05:15:00,344.0,100.0,12
None,-0.1, None,0.0,5.1, None,2018-03-20 05:30:00,325.0,100.0,12
None,-0.1, None,0.0,3.6, None,2018-03-20 05:45:00,328.0,100.0,12
None,0.3, 0.0,0.0,5.2, None,2018-03-20 06:00:00,325.0,100.0,12
None,0.5, None,0.0,4.0, None,2018-03-20 06:15:00,328.0,100.0,12
None,0.7, None,0.0,3.1, None,2018-03-20 06:30:00,338.0,100.0,12
None,0.9, None,0.0,3.2, None,2018-03-20 06:45:00,347.0,100.0,12
None,1.1, 0.0,0.0,3.6, None,2018-03-20 07:00:00,326.0,99.0,12
None,1.3, None,0.0,4.8, None,2018-03-20 07:15:00,324.0,98.0,12
None,1.5, None,0.254,4.3, None,2018-03-20 07:30:00,335.0,97.0,12
None,1.8, None,0.0,5.4, None,2018-03-20 07:45:00,334.0,94.0,12
None,2.1, 0.0,0.0,4.6, None,2018-03-20 08:00:00,331.0,93.0,12
None,2.3, None,0.0,3.4, None,2018-03-20 08:15:00,335.0,93.0,12
None,2.5, None,0.0,5.2, None,2018-03-20 08:30:00,319.0,90.0,12
None,2.8, None,0.0,4.4, None,2018-03-20 08:45:00,324.0,90.0,12
None,3.1, 0.0,0.0,4.5, None,2018-03-20 09:00:00,322.0,90.0,12
None,3.3, None,0.0,5.8, None,2018-03-20 09:15:00,300.0,85.0,12
None,3.8, None,0.0,6.2, None,2018-03-20 09:30:00,295.0,82.0,12
None,4.1, None,0.0,5.4, None,2018-03-20 09:45:00,307.0,80.0,12
None,4.3, 0.0,0.0,6.7, None,2018-03-20 10:00:00,306.0,80.0,12
None,5.1, None,0.0,5.2, None,2018-03-20 10:15:00,306.0,77.0,12
None,5.3, None,0.0,5.1, None,2018-03-20 10:30:00,283.0,75.0,12
None,5.9, None,0.0,5.6, None,2018-03-20 10:45:00,326.0,73.0,12
None,6.1, 1.0,0.0,3.6, None,2018-03-20 11:00:00,307.0,69.0,12
None,6.4, None,0.0,3.9, None,2018-03-20 11:15:00,321.0,66.0,12
None,7.5, None,0.0,4.6, None,2018-03-20 11:30:00,334.0,63.0,12
None,8.4, None,0.0,5.9, None,2018-03-20 11:45:00,316.0,61.0,12
None,7.8, 0.0,0.0,5.4, None,2018-03-20 12:00:00,300.0,62.0,12
None,8.9, None,0.0,5.5, None,2018-03-20 12:15:00,205.0,56.0,12
None,8.8, None,0.0,6.3, None,2018-03-20 12:30:00,152.0,57.0,12
None,8.2, None,0.0,2.6, None,2018-03-20 12:45:00,56.0,54.0,12
None,9.3, 0.0,0.0,8.0, None,2018-03-20 13:00:00,128.0,54.0,12
None,9.7, None,0.0,5.4, None,2018-03-20 13:15:00,130.0,50.0,12
None,9.9, None,0.0,7.3, None,2018-03-20 13:30:00,172.0,49.0,12
None,9.7, None,0.0,7.2, None,2018-03-20 13:45:00,171.0,53.0,12
None,9.1, 0.0,0.0,7.8, None,2018-03-20 14:00:00,217.0,54.0,12
None,9.4, None,0.0,6.2, None,2018-03-20 14:15:00,223.0,54.0,12
None,9.7, None,0.0,3.8, None,2018-03-20 14:30:00,164.0,50.0,12
None,9.5, None,0.0,5.5, None,2018-03-20 14:45:00,221.0,53.0,12
None,9.6, 0.0,0.0,4.6, None,2018-03-20 15:00:00,219.0,53.0,12
None,9.3, None,0.0,6.6, None,2018-03-20 15:15:00,172.0,53.0,12
None,9.1, None,0.0,7.9, None,2018-03-20 15:30:00,191.0,53.0,12
None,9.0, None,0.0,7.7, None,2018-03-20 15:45:00,180.0,55.0,12
None,8.4, 0.0,0.0,6.7, None,2018-03-20 16:00:00,177.0,58.0,12
None,8.2, None,0.0,4.3, None,2018-03-20 16:15:00,194.0,59.0,12
None,7.8, None,0.0,5.1, None,2018-03-20 16:30:00,221.0,62.0,12
